UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,PAD1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,PAD2,BPEN,PAD3,BRAND,SYNC,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT,YRREC
80IN00757,1978017253,78,2,P7253,,70,703,,1,,,1,,,,20,,701,,,, 2,125,146,,,30,,01,,,573507,2,,138307,,,1980
80IN00758,1978017269,78,2,P7269,,70,704,,1,,,1,,,,20,,702,,,, 2,110,132,,,30,,01,,,584607,1,,577807,,,1980
80IN00759,1978017275,78,2,P7275,,71,713,,1,,,1,,,,20,,714,,,, 2,99,112,,,30,,01,,,556507,1,,492007,,,1980
80IN00760,1978017282,78,2,P7282,,71,714,,1,,,1,,,,20,,712,,,, 2,99,121,,,30,,01,,,479407,1,,489807,,,1980
80IN00761,1978017287,78,2,P7287,,70,703,,1,,,1,,,,20,,703,,,, 2,129,147,,,30,,01,,,573507,3,,318607,,,1980
80IN00762,1978017293,78,2,P7293,,70,704,,1,,,1,,,,20,,704,,,, 2,144,151,,,30,,01,,,584607,1,,154107,,,1980
80IN00763,1978017300,78,2,P7300,,70,703,,1,,,1,,,,20,,701,,,, 2,124,145,,,30,,01,,,573507,1,,496307,,,1980
80IN00764,1978017302,78,2,P7302,,71,712,,1,,,0,,,,20,,711,,,, 2,113,131,,,30,,01,,,213708,1,,324509,,,1980
80IN00765,1978017312,78,2,P7312,,71,713,,1,,,1,,,,20,,713,,,, 2,106,116,,,30,,01,,,556507,2,,468407,,,1980
80IN00766,1978017317,78,2,P7317,,75,015,,1,,,1,,,,20,,004,,,, 1,110,122,,170,30,,01,,,541307,8,,509107,,3,1980
80IN00767,1978017319,78,2,P7319,,70,701,,1,,,0,,,,20,,702,,,, 2,134,155,,,30,,01,,,233109,2,,355708,,,1980
80IN00768,1978017323,78,1,P7323,,70,702,,1,2,,0,,,,20,,348,,,,,178,208,2,,30,,01,0918,,427408,M,251,002109,92,,1980
80IN00769,1978017329,78,2,P7329,,70,703,,1,,,1,,,,20,,,,,,,0,0,6,,30,,01,0101,,573507,*,,457807,19,,1980
80IN00770,1978017331,78,2,P7331,,70,704,,1,,,1,,,,20,,703,,,, 2,100,117,,,30,,01,,,584607,2,,207607,,,1980
80IN00771,1978017333,78,2,P7333,,70,703,,1,,,1,,,,20,,704,,,, 2,126,147,,,30,,01,,,573507,2,,491307,,,1980
80IN00772,1978017345,78,2,P7345,,71,713,,1,,,1,,,,20,,714,,,, 2,143,159,,,30,,01,,,556507,3,,583407,,,1980
80IN00773,1978017352,78,2,P7352,,71,714,,1,,,1,,,,20,,712,,,, 2,139,154,,,30,,01,,,479407,2,,560707,,,1980
80IN00774,1978017356,78,1,P7356,,70,701,,1,2,,0,,,,20,,349,,,,,166,191,2,,30,,01,0918,,233109,M,242,124908,92,,1980
80IN00775,1978017371,78,2,P7371,,71,712,,1,,,0,,,,20,,711,,,, 2,119,152,,,30,,01,,,213708,1,,248909,,,1980
80IN00776,1978017375,78,2,P7375,,71,713,,1,,,1,,,,20,,713,,,, 2,115,129,,,30,,01,,,556507,2,,595107,,,1980
80IN00777,1978017377,78,2,P7377,,75,705,,1,2,,1,,,,20,,158,,,, 1,143,143,2,,30,,01,0918,,535807,8,,595407,92,,1980
80IN00778,1978017390,78,2,P7390,,75,016,,1,,,1,,,,20,,003,,,, 2,146,156,,181,30,,01,,,523107,7,,599707,,2,1980
80IN00779,1978017415,78,2,P7415,,,705,,1,3,3,1,,,,20,,,,,1,12,161,166,3,,30,,01,0929,,535807,K,,588007,93,,1980
80IN00780,1978017418,78,2,P7418,,75,705,,1,,,1,,,,20,,008,,,, 2,137,153,,202,30,,01,,,535807,7,,568507,,3,1980
80IN00781,1978017445,78,2,P7445,,75, 08,,2,,,1,,,,15,,002,,,, 2,129,133,,167,30,,01,,,479407,7,,363907,,2,1980
80IN00782,1978017448,78,2,P7448,,74, 03,,2,2,,0,,,,15,,144,,,, 1,136,149,2,,30,,01,0918, 750,427408,8,,299109,92,,1980
80IN00783,1978017451,78,2,P7451,,75, 03,0,2,,,0,,,,15,,013,,,, 2,166,207,,178,30,,01,,,427408,8,,304709,,,1980
80IN00784,1978017456,78,2,P7456,,73, 01,,2,,,1,,,,15,,011,,,, 1,110,120,,140,30,,01,,,620907,8,,153907,,1,1980
80IN00785,1978017457,78,2,P7457,,73, 01,,2,2,,1,,,,15,,140,,,, 1,110,115,2,,30,,01,0918, 736,620907,8,,153907,92,,1980
80IN00786,1978017462,78,2,P7462,,74, 04,,2,,,0,,,,15,,005,,,, 1,104,121,,138,30,,01,,,237909,8,,403408,,1,1980
80IN00787,1978017463,78,2,P7463,,74, 04,1,2,,,0,,,,15,,005,,,, 2,153,165,,157,30,,01,,,237909,8,,349208,,,1980
80IN00788,1978017464,78,2,P7464,,74, 04,,2,,,0,,,,15,,007,,,, 1,119,130,,149,30,,01,,,237909,8,,349208,,1,1980
80IN00789,1978017465,78,2,P7465,,73, 04,,2,,,0,,,,15,,004,,,, 1,89,96,,,30,,01,,,237909,8,,409108,,1,1980
80IN00790,1978017466,78,2,P7466,,74, 05,,2,2,,1,,,,15,,145,,,, 9,133,143,2,,30,,01,0918, 747,619407,8,,353907,92,,1980
80IN00791,1978017467,78,2,P7467,,74, 05,,2,,,1,,,,15,,002,,,, 2,148,151,,168,30,,01,,,619407,8,,353907,,1,1980
80IN00792,1978017468,78,2,P7468,,74, 04,,2,,,0,,,,15,,004,,,, 2,101,123,,136,30,,01,,,237909,7,,023508,,1,1980
80IN00793,1978017469,78,2,P7469,,74, 04,,2,,,0,,,,15,,005,,,, 1,122,139,,153,30,,01,,,237909,8,,023508,,1,1980
80IN00794,1978017470,78,2,P7470,,74, 05,,2,,,1,,,,15,,002,,,, 1,122,142,,148,30,,01,,,619407,8,,529307,,1,1980
80IN00795,1978017471,78,2,P7471,,74, 04,,2,2,,0,,,,15,,158,,,, 2,133,152,2,,30,,01,0918,,237909,8,,449008,92,,1980
80IN00796,1978017473,78,2,P7473,,75, 08,,2,2,,1,,,,15,,158,,,, 1,125,131,2,,30,,01,0918,,479407,8,,524007,92,,1980
80IN00797,1978017475,78,1,P7475,,73, 02,,2,2,,1,,,,15,,288,,,,,145,163,2,,30,,01,0918, 815,553507,M,,163907,92,,1980
80IN00798,1978017476,78,2,P7476,,73, 02,,2,,,1,,,,15,,002,,,, 1,118,144,,158,30,,01,,,553507,8,,163907,,1,1980
80IN00799,1978017477,78,2,P7477,,75, 08,1,2,,,1,,,,15,,005,,,, 2,105,120,,111,30,,01,,,479407,8,,529507,,,1980
80IN00800,1978017478,78,2,P7478,,73, 02,,2,,,1,,,,15,,006,,,, 1,117,143,,162,30,,01,,,553507,8,,499007,,1,1980
80IN00801,1978017481,78,2,P7481,,74, 04,,2,,,0,,,,15,,004,,,, 1,125,142,6,,30,,01,1001,,237909,8,,209008,01,,1980
80IN00802,1978017484,78,2,P7484,,75, 08,,2,,,1,,,,15,,001,,,, 1,151,147,,192,30,,01,,,479407,8,,461307,,3,1980
80IN00803,1978017486,78,2,P7486,,75, 07,,2,,,1,,,,15,,010,,,, 1,100,118,,141,30,,01,,,541307,8,,479507,,2,1980
80IN00804,1978017489,78,2,P7489,,75, 08,,2,,,1,,,,15,,003,,,, 2,120,128,,172,30,,01,,,479407,7,,143007,,3,1980
80IN00805,1978017490,78,2,P7490,,75, 08,,2,2,,1,,,,15,,145,,,, 1,113,126,2,,30,,01,0918, 754,479407,8,,143007,92,,1980
80IN00806,1978017492,78,2,P7492,,75, 08,,2,2,,1,,,,15,,147,,,, 1,111,126,2,,30,,01,0918, 761,479407,8,,345707,92,,1980
80IN00807,1978017493,78,2,P7493,,75, 08,,2,3,,1,,,,15,,008,,,,11,104,110,4,,30,,01,,,479407,7,,486207,,,1980
80IN00808,1978017496,78,2,P7496,,75, 04,,2,,,0,,,,15,,,,,,,0,0,6,,30,,01,0311,,237909,*,,273308,01,,1980
80IN00809,1978017498,78,2,P7498,,74, 03,,2,,,0,,,,15,,012,,,, 1,114,127,,135,30,,01,,,427408,7,,331809,,1,1980
80IN00810,1978017499,78,2,P7499,,73, 04,,2,2,,0,,,,15,,159,,,, 1,114,127,2,,30,,01,0918,,237909,7,,361208,92,,1980
80IN00811,1978017500,78,2,P7500,,73, 04,,2,,,0,,,,15,,006,,,, 2,99,121,,136,30,,01,,,237909,8,,160708,,1,1980
80IN00812,1978017504,78,1,P7504,,74, 04,,2,2,,0,,,,15,,332,,,,,137,159,2,,30,,01,0918,,237909,M,,358608,92,,1980
80IN00813,1978017505,78,2,P7505,,74, 04,,2,,,0,,,,15,,007,,,, 1,110,119,,138,30,,01,,,237909,8,,358608,,1,1980
80IN00814,1978017506,78,2,P7506,,74, 03,,2,,,0,,,,15,,002,,,, 2,112,130,,155,30,,01,,,427408,8,,284409,,1,1980
80IN00815,1978017511,78,2,P7511,,75, 08,,2,2,,1,,,,15,,144,,,, 1,142,149,2,,30,,01,0918, 756,479407,8,,270307,92,,1980
80IN00816,1978017512,78,2,P7512,,75, 08,,2,2,,1,,,,15,,158,,,, 1,149,170,2,,30,,01,0918,,479407,8,,270307,92,,1980
80IN00817,1978017522,78,2,P7522,,73, 03,,2,,,0,,,,15,,009,,,, 1,116,138,,144,30,,01,,,427408,8,,284009,,1,1980
80IN00818,1978017523,78,2,P7523,,73, 03,,2,,,0,,,,15,,005,,,, 2,150,178,,180,30,,01,,,427408,8,,147409,,1,1980
80IN00819,1979017529,79,1,P7529,,73, 04,,1,2,,1,,,,10,,,,,,,128,143,3,,30,,01,0801,,640407,Y,,534507,93,,1980
80IN00820,1979017530,79,2,P7530,,73, 04,,1,,,1,,,,10,,011,,,, 1,99,122,,149,30,,01,,,640407,8,,534507,,1,1980
80IN00821,1979017534,79,1,P7534,,75, 07,,1,2,,1,,,,10,,,,,,,136,159,3,,30,,01,0801,,680707,Y,,527607,93,,1980
80IN00822,1979017541,79,1,P7541,,74, 04,,1,2,,1,,,,10,,,,,,,135,147,3,,30,,01,0801,,640407,Y,,617807,93,,1980
80IN00823,1979017542,79,2,P7542,,74, 04,,1,,,1,,,,10,,012,,,, 1,97,128,,136,30,,01,,,640407,8,,617807,,1,1980
80IN00824,1979017546,79,2,P7546,,75, 03,,1,2,,1,,,,10,,157,,,, 1,101,109,2,,30,,01,0918,,648507,8,,509107,92,,1980
80IN00825,1979017547,79,1,P7547,,74, 01,,1,2,,1,,,,10,,278,,,,,145,170,2,,30,,01,0918, 805,677807,Y,,052507,92,,1980
80IN00826,1979017548,79,1,P7548,,74, 01,,1,1,,1,,,,10,,,,,,,162,168,,,30,,01,,,677807,Y,,052507,,,1980
80IN00827,1979017549,79,2,P7549,,74, 05,,1,,,1,,,,10,,002,,,, 1,99,110,,125,30,,01,,,633007,7,,547107,,1,1980
80IN00828,1979017551,79,2,P7551,,75, 05,,1,,,1,,,,10,,010,,,, 1,114,121,,160,30,,01,,,633007,7,,588007,,2,1980
80IN00829,1979017554,79,2,P7554,,73, 03,,1,,,1,,,,10,,,,,,,0,0,6,,30,,01,0120,,648507,*,,541407,08,,1980
80IN00830,1979017558,79,2,P7558,,74, 04,,1,,,1,,,,10,,004,,,, 1,99,112,,115,30,,01,,,640407,7,,550607,,1,1980
80IN00831,1979017563,79,2,P7563,,73, 04,,1,,,1,,,,10,,004,,,, 1,123,143,,156,30,,01,,,640407,7,,519107,,1,1980
80IN00832,1979017568,79,2,P7568,,75, 08,,1,,,1,,,,10,,001,,,, 1,99,117,,158,30,,01,,,670107,7,,524107,,3,1980
80IN00833,1979017571,79,1,P7571,,73, 01,,1,2,,1,,,,10,,264,,,,,168,181,2,,30,,01,0918, 791,677807,Y,,546607,92,,1980
80IN00834,1979017572,79,2,P7572,,73, 01,,1,,,1,,,,10,,002,,,, 1,93,121,,128,30,,01,,,677807,8,,546607,,1,1980
80IN00835,1979017574,79,2,P7574,,74, 04,,1,,,1,,,,10,,005,,,, 5,101,109,,129,30,,01,,,640407,7,,474707,,1,1980
80IN00836,1979017575,79,2,P7575,,73, 03,,1,,,1,,,,10,,009,,,, 1,118,138,,143,30,,01,,,648507,8,,513107,,1,1980
80IN00837,1979017576,79,2,P7576,,73, 03,,1,,,1,,,,10,,011,,,, 2,119,128,,151,30,,01,,,648507,7,,513107,,1,1980
80IN00838,1979017577,79,2,P7577,,73, 03,,1,,,1,,,,10,,004,,,, 1,113,122,,,30,,01,,,648507,7,,514407,,1,1980
80IN00839,1979017578,79,1,P7578,,73, 03,,1,2,,1,,,,10,,,,,,,169,189,3,,30,,01,0801,,648507,Y,,514407,93,,1980
80IN00840,1979017582,79,2,P7582,,74, 05,,1,,,1,,,,10,,007,,,, 1,131,142,,154,30,,01,,,633007,8,,350207,,1,1980
80IN00841,1979017587,79,1,P7587,,73, 04,,1,2,,1,,,,10,,280,,,,,147,172,2,,30,,01,0918, 807,640407,Y,,526507,92,,1980
80IN00842,1979017594,79,2,P7594,,73, 01,,1,2,,1,,,,10,,142,,,, 1,110,122,2,,30,,01,0918, 714,677807,8,,226007,92,,1980
80IN00843,1979017596,79,2,P7596,,73, 03,,1,2,,1,,,,10,,143,,,, 1,109,116,2,,30,,01,0918, 738,648507,8,,551507,92,,1980
80IN00844,1979017597,79,1,P7597,,73, 03,,1,1,,1,,,,10,,,,,,,162,187,,,30,,01,,,648507,Y,,551507,,,1980
80IN00845,1979017602,79,2,P7602,,73, 01,,1,,,1,,,,10,,002,,,, 2,103,116,,142,30,,01,,,677807,7,,286207,,1,1980
80IN00846,1979017603,79,2,P7603,,73, 01,,1,,,1,,,,10,,006,,,, 2,102,111,,130,30,,01,,,677807,7,,286207,,1,1980
80IN00847,1979017607,79,2,P7607,,73, 04,1,1,,,1,,,,10,,005,,,, 2,97,128,,131,30,,01,,,640407,8,,537007,,,1980
80IN00848,1979017610,79,2,P7610,,73, 04,,1,2,,1,,,,10,,138,,,, 1,119,124,2,,30,,01,0918, 733,640407,7,,549607,92,,1980
80IN00849,1979017611,79,2,P7611,,73, 04,,1,,,1,,,,10,,009,,,, 1,92,106,,111,30,,01,,,640407,8,,549607,,1,1980
80IN00850,1979017620,79,1,P7620,,74, 01,,1,2,,1,,,,10,,279,,,,,142,168,2,,30,,01,0918, 806,677807,Y,,269507,92,,1980
80IN00851,1979017621,79,1,P7621,,74, 01,,1,2,,1,,,,10,,330,,,,,146,162,2,,30,,01,0918,,677807,Y,,269507,92,,1980
80IN00852,1979017654,79,1,P7654,,75, 08,,1,3,,1,,,,10,,,,,,,156,174,3,,30,,01,0801,,670107,Y,,129507,93,,1980
80IN00853,1979017656,79,2,P7656,,73, 03,,1,,,1,,,,10,,011,,,, 1,115,134,,145,30,,01,,,648507,7,,412807,,1,1980
80IN00854,1979017690,79,2,P7690,,73, 01,,1,,,1,,,,10,,002,,,, 1,96,132,6,,30,,01,0916,,677807,7,,126607,01,1,1980
80IN00855,1979017691,79,1,P7691,,73, 01,,1,2,,1,,,,10,,,,,,,153,177,3,,30,,01,0801,,677807,Y,,126607,93,,1980
80IN00856,1979017703,79,1,P7703,,73, 02,,1,2,,1,,,,10,,275,,,,,157,188,2,,30,,01,0918, 802,648207,Y,,487207,92,,1980
80IN00857,1979017704,79,2,P7704,,73, 03,,1,3,,1,,,,10,,004,,,,11,103,119,4,,30,,01,,,648507,8,,547007,,,1980
80IN00858,1979017705,79,2,P7705,,73, 03,,1,,,1,,,,10,,006,,,, 1,111,116,,136,30,,01,,,648507,7,,547007,,1,1980
80IN00859,1979017708,79,2,P7708,,73, 04,1,1,,,1,,,,10,,005,,,, 2,99,113,,121,30,,01,,,640407,8,,513207,,,1980
80IN00860,1979017709,79,1,P7709,,75, 07,,1,7,,1,,,,10,,,,,,,146,0,7,,30,,01,0723,,680707,Y,,595407,97,,1980
80IN00861,1979017710,79,2,P7710,,75, 07,,1,,,1,,,,10,,003,,,, 1,103,120,,158,30,,01,,,680707,7,,595407,,3,1980
80IN00862,1979017713,79,2,P7713,,73, 04,,1,,,1,,,,10,,009,,,, 3,122,127,,148,30,,01,,,640407,7,,538407,,1,1980
80IN00863,1979017714,79,1,P7714,,73, 04,,1,1,,1,,,,10,,,,,,,137,154,,,30,,01,,,640407,Y,,538407,,,1980
80IN00864,1979017715,79,2,P7715,,74, 04,,1,2,,1,,,,10,,138,,,, 9,110,125,2,,30,,01,0918, 721,640407,7,,534607,92,,1980
80IN00865,1979017722,79,2,P7722,,75, 03,,1,,,1,,,,10,,008,,,, 1,96,114,,133,30,,01,,,648507,7,,525107,,2,1980
80IN00866,1979017723,79,2,P7723,,75, 03,,1,,,1,,,,10,,010,,,, 1,122,140,,183,30,,01,,,648507,8,,525107,,3,1980
80IN00867,1979017724,79,2,P7724,,73, 03,,1,,,1,,,,10,,,,,,,0,0,6,,30,,01,0222,,648507,*,,511107,07,,1980
80IN00868,1979017730,79,1,P7730,,75, 07,,1,1,,1,,,,10,,,,,,,172,187,,,30,,01,,,680707,Y,,578107,,,1980
80IN00869,1979017731,79,2,P7731,,75, 07,,1,,,1,,,,10,,001,,,, 1,91,94,,125,30,,01,,,680707,7,,578107,,2,1980
80IN00870,1979017736,79,2,P7736,,75, 07,,1,,,1,,,,10,,002,,,, 1,88,100,,133,30,,01,,,680707,7,,460007,,3,1980
80IN00871,1979017737,79,1,P7737,,75, 07,,1,1,,1,,,,10,,,,,,,122,133,,,30,,01,,,680707,Y,,460007,,,1980
80IN00872,1979017748,79,2,P7748,,73, 02,,1,,,1,,,,10,,011,,,,,99,0,7,,30,,01,0912,,648207,7,,513007,97,,1980
80IN00873,1979017749,79,2,P7749,,73, 02,,1,,,1,,,,10,,009,,,, 1,90,100,,096,30,,01,,,648207,7,,513007,,1,1980
80IN00874,1979017760,79,2,P7760,,73, 03,,1,,,1,,,,10,,011,,,, 1,84,103,,124,30,,01,,,648507,8,,207707,,1,1980
80IN00875,1979017761,79,2,P7761,,73, 03,,1,,,1,,,,10,,,,,,,0,0,6,,30,,01,0223,,648507,*,,207707,43,,1980
80IN00876,1979017771,79,2,P7771,,74, 04,,1,2,,1,,,,10,,139,,,, 5,112,117,2,,30,,01,0918, 718,640407,8,,541207,92,,1980
80IN00877,1979017779,79,2,P7779,,75, 05,,1,,,1,,,,10,,003,,,, 1,128,138,,176,30,,01,,,633007,7,,350307,,2,1980
80IN00878,1979017781,79,2,P7781,,74, 01,,1,,,1,,,,10,,012,,,, 5,100,111,,124,30,,01,,,677807,7,,516407,,1,1980
80IN00879,1979017782,79,1,P7782,,74, 01,,1,2,,1,,,,10,,328,,,,,153,177,2,,30,,01,0918,,677807,Y,,516407,92,,1980
80IN00880,1979017788,79,2,P7788,,75, 03,,1,,,1,,,,10,,008,,,, 1,101,118,,163,30,,01,,,648507,7,,621707,,3,1980
80IN00881,1979017789,79,2,P7789,,75, 03,,1,,,1,,,,10,,,,,,,96,0,6,,30,,01,0603,,648507,8,,621707,04,,1980
80IN00882,1979017790,79,2,P7790,,75, 03,,1,2,,1,,,,10,,156,,,, 1,112,126,2,,30,,01,0918,,648507,7,,404907,92,,1980
80IN00883,1979017791,79,1,P7791,,75, 03,,1,2,,1,,,,10,,,,,,,140,156,3,,30,,01,0801,,648507,Y,,404907,93,,1980
80IN00884,1979017796,79,2,P7796,,73, 01,,1,,,1,,,,10,,002,,,, 1,120,130,,153,30,,01,,,677807,7,,165607,,1,1980
80IN00885,1979017797,79,1,P7797,,73, 01,,1,1,,1,,,,10,,,,,,,169,200,,,30,,01,,,677807,Y,,165607,,,1980
80IN00886,1979017806,79,2,P7806,,74, 04,,1,,,1,,,,10,,004,,,, 2,115,127,,155,30,,01,,,640407,7,,495007,,1,1980
80IN00887,1979017807,79,2,P7807,,74, 01,,1,,,1,,,,10,,007,,,, 2,103,113,,128,30,,01,,,677807,7,,158507,,1,1980
80IN00888,1979017809,79,2,P7809,,75, 03,,1,,,1,,,,10,,010,,,, 1,100,122,,166,30,,01,,,648507,8,,370907,,2,1980
80IN00889,1979017810,79,2,P7810,,75, 03,,1,,,1,,,,10,,001,,,, 1,97,119,,174,30,,01,,,648507,8,,370907,,3,1980
80IN00890,1979017822,79,1,P7822,,73, 03,,1,2,,1,,,,10,,270,,,,,144,173,2,,30,,01,0918, 797,648507,Y,,619507,92,,1980
80IN00891,1979017841,79,2,P7841,,73, 02,,1,,,1,,,,10,,004,,,, 2,111,118,,126,30,,01,,,648207,7,,370807,,1,1980
80IN00892,1979017852,79,1,P7852,,73, 02,,1,3,,1,,,,10,,,,,,,149,171,3,,30,,01,0903,,648207,Y,,493407,93,,1980
80IN00893,1979017859,79,1,P7859,,75, 03,,1,2,,1,,,,10,,328,,,,,158,178,2,,30,,01,0918,,648507,Y,,526007,92,,1980
80IN00894,1979017865,79,2,P7865,,73, 02,,1,,,1,,,,10,,006,,,, 2,88,109,,123,30,,01,,,648207,7,,194107,,1,1980
80IN00895,1979017866,79,2,P7866,,73, 02,,1,,,1,,,,10,,002,,,, 1,90,106,,115,30,,01,,,648207,8,,194107,,1,1980
80IN00896,1979017867,79,2,P7867,,74, 04,,1,,,1,,,,10,,005,,,, 2,125,133,,155,30,,01,,,640407,7,,536107,,1,1980
80IN00897,1979017868,79,1,P7868,,74, 04,,1,3,,1,,,,10,,,,,,,136,149,3,,30,,01,0801,,640407,Y,,536107,93,,1980
80IN00898,1979017872,79,2,P7872,,73, 01,,1,,,1,,,,10,,004,,,, 2,103,118,,125,30,,01,,,677807,8,,485607,,1,1980
80IN00899,1979017874,79,2,P7874,,75, 05,,1,2,,1,,,,10,,141,,,, 1,124,133,2,,30,,01,0918, 715,633007,8,,624307,92,,1980
80IN00900,1979017877,79,2,P7877,,74, 05,,1,,,1,,,,10,,012,,,, 2,121,126,,152,30,,01,,,633007,7,,620007,,1,1980
80IN00901,1979017884,79,2,P7884,,73, 01,,1,,,1,,,,10,,006,,,, 1,111,126,,144,30,,01,,,677807,7,,618907,,1,1980
80IN00902,1979017897,79,1,P7897,,75, 05,,1,1,,1,,,,10,,,,,,,146,164,,,30,,01,,,633007,Y,,322407,,,1980
80IN00903,1979017898,79,1,P7898,,75, 05,,1,2,,1,,,,10,,269,,,,,169,185,2,,30,,01,0918, 796,633007,Y,,322407,92,,1980
80IN00904,1979017899,79,2,P7899,,75, 05,,1,2,,1,,,,10,,157,,,, 1,103,109,2,,30,,01,0918,,633007,8,,322407,92,,1980
80IN00905,1979017900,79,1,P7900,,73, 02,,1,2,,1,,,,10,,283,,,,,142,164,2,,30,,01,0918, 810,648207,Y,,518107,92,,1980
80IN00906,1979017905,79,2,P7905,,73, 01,,1,,,1,,,,10,,009,,,, 2,117,128,,147,30,,01,,,677807,8,,520907,,1,1980
80IN00907,1979017906,79,2,P7906,,73, 01,,1,,,1,,,,10,,011,,,, 1,121,132,,143,30,,01,,,677807,7,,520907,,1,1980
80IN00908,1979017907,79,1,P7907,,73, 03,,1,3,,1,,,,10,,,,,,,155,170,3,,30,,01,0801,,648507,Y,,553607,93,,1980
80IN00909,1979017908,79,1,P7908,,73, 03,,1,2,,1,,,,10,,277,,,,,143,163,2,,30,,01,0918, 804,648507,Y,,553607,92,,1980
80IN00910,1979017910,79,1,P7910,,73, 01,,1,2,,1,,,,10,,260,,,,,161,187,2,,30,,01,0918, 787,677807,Y,,548907,92,,1980
80IN00911,1979017911,79,1,P7911,,73, 02,,1,3,,1,,,,10,,,,,,,122,144,3,,30,,01,0801,,648207,Y,,552207,93,,1980
80IN00912,1979017913,79,1,P7913,,73, 01,,1,2,,1,,,,10,,272,,,,,170,189,2,,30,,01,0918, 799,677807,Y,,535407,92,,1980
80IN00913,1979017914,79,1,P7914,,73, 01,,1,2,,1,,,,10,,327,,,,,153,176,2,,30,,01,0918,,677807,Y,,535407,92,,1980
80IN00914,1979017917,79,2,P7917,,75, 07,,1,,,1,,,,10,,002,,,, 1,95,110,,133,30,,01,,,680707,7,,626707,,2,1980
80IN00915,1979017918,79,1,P7918,,75, 07,,1,,,1,,,,10,,,,,,,0,0,7,,30,,01,0610,,680707,*,,626707,97,,1980
80IN00916,1979017943,79,2,P7943,,73, 03,,1,,,1,,,,10,,004,,,, 1,104,110,,128,30,,01,,,648507,7,,488307,,1,1980
80IN00917,1979017949,79,1,P7949,,74, 04,,1,2,,1,,,,10,,271,,,,,148,179,2,,30,,01,0918, 798,640407,Y,,173607,92,,1980
80IN00918,1979017950,79,1,P7950,,74, 04,,1,2,,1,,,,10,,281,,,,,143,167,2,,30,,01,0918, 808,640407,Y,,173607,92,,1980
80IN00919,1979017951,79,1,P7951,,73, 02,,1,3,,1,,,,10,,,,,,,126,147,3,,30,,01,0801,,648207,Y,,129207,93,,1980
80IN00920,1979017952,79,1,P7952,,73, 02,,1,3,,1,,,,10,,,,,,,129,149,3,,30,,01,0801,,648207,Y,,129207,93,,1980
80IN00921,1979017968,79,2,P7968,,75, 08,,1,,,1,,,,10,,003,,,, 1,112,120,,166,30,,01,,,670107,7,,563707,,3,1980
80IN00922,1979017977,79,2,P7977,,75, 03,,1,,,1,,,,10,,008,,,, 1,110,122,,155,30,,01,,,648507,7,,641607,,2,1980
80IN00923,1979017985,79,1,P7985,,75, 08,,1,2,,1,,,,10,,263,,,,,145,164,2,,30,,01,0918, 790,670107,Y,,315107,92,,1980
80IN00924,1979017986,79,1,P7986,,73, 02,,1,3,,1,,,,10,,,,,,,121,139,3,,30,,01,0801,,648207,Y,,546707,93,,1980
80IN00925,1979017990,79,2,P7990,,74, 01,,1,,,1,,,,10,,004,,,, 2,104,127,,141,30,,01,,,677807,8,,505107,,1,1980
80IN00926,1979017991,79,2,P7991,,74, 01,,1,,,1,,,,10,,012,,,, 2,79,88,,106,30,,01,,,677807,7,,629507,,1,1980
80IN00927,1979017999,79,2,P7999,,75, 07,,1,2,,1,,,,10,,142,,,, 1,108,120,2,,30,,01,0918, 737,680707,8,,640907,92,,1980
80IN00928,1979018008,79,2,P8008,,75, 12,,1,,,1,,,,10,,010,,,, 1,108,132,,177,30,,01,,,475907,7,,363907,,3,1980
80IN00929,1979018015,79,2,P8015,,74, 05,,1,,,1,,,,10,,,,,,,116,0,6,,30,,01,0526,,633007,7,,626207,14,,1980
80IN00930,1979018016,79,1,P8016,,74, 05,,1,3,,1,,,,10,,,,,,,141,157,3,,30,,01,0801,,633007,Y,,540007,93,,1980
80IN00931,1979018017,79,2,P8017,,74, 05,,1,,,1,,,,10,,005,,,, 1,104,125,,135,30,,01,,,633007,7,,540007,,1,1980
80IN00932,1979018026,79,2,P8026,,73, 03,,1,2,,1,,,,10,,156,,,, 1,112,116,2,,30,,01,0918,,648507,8,,656807,92,,1980
80IN00933,1979018031,79,1,P8031,,75, 03,,1,2,,1,,,,10,,282,,,,,134,161,2,,30,,01,0918, 809,648507,Y,,592507,92,,1980
80IN00934,1979018032,79,2,P8032,,75, 03,,1,,,1,,,,10,,001,,,, 2,134,134,,176,30,,01,,,648507,7,,592507,,2,1980
80IN00935,1979018050,79,2,P8050,,74, 06,,1,,,1,,,,10,,,,,,,0,0,7,,30,,01,0610,,626507,*,,146107,97,,1980
80IN00936,1979018054,79,1,P8054,,73, 12,,1,7,,1,,,,10,,,,,,,126,0,7,,30,,01,0723,,475907,Y,,153907,97,,1980
80IN00937,1979018058,79,2,P8058,,74, 06,,1,,,1,,,,10,,007,,,, 1,85,100,,111,30,,01,,,626507,7,,667807,,1,1980
80IN00938,1979018071,79,2,P8071,,75, 08,,1,,,1,,,,10,,004,,,, 1,108,111,,160,30,,01,,,670107,7,,601907,,3,1980
