UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,C14,SEA,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,CAUSE,XVET,YRREC
74IN01528,1971185909,71,2,C5909,3,73,731,,8,,,,,,4,07,6,,730, 84,13, 2,121,130,,73,089,043,18,,086,2,340218,,,973614,,,1974
74IN01529,1971185916,71,2,C5916,3,73,732,,,,,,,,4,07,6,,732, 14,12, 2,154,186,,73,085,048,18,,107,2,384418,,,949314,,,1974
74IN01530,1971185921,71,2,C5921,3,70,701,,8,,,,,,4,07,2,,702, 01,09, 2,133,140,,70,085,040,18,,083,2,364118,,,356718,,,1974
74IN01531,1971185924,71,2,C5924,3,70,701,,,,,,,,4,07,2,,701, 93,09, 3,116,105,,70,085,046,18,,103,2,364118,,,235418,,,1974
74IN01532,1971185926,71,2,C5926,3,70,700,,,,,,,,4,07,2,,700, 15,09, 2,136,187,,70,090,044,18,,087,2,356418,,,266518,,,1974
74IN01533,1971185931,71,2,C5931,3,75,751,,,,,,,,4,07,6,,752, 13,09, 2,131,158,,75,077,047,18,,112,2,444918,1,,978814,,,1974
74IN01534,1971185935,71,2,C5935,3,74,740,,,,,,,,4,07,6,,740, 85,07, 2,118,156,6,74,081,045,18,1114,104,2,392618,,,922314,33,,1974
74IN01535,1971185957,71,2,C5957,3,74,740,,8,,,,,,4,07,6,,742, 04,10, 2,130,154,,74,093,046,18,,095,2,392618,,,767814,,,1974
74IN01536,1971185963,71,2,C5963,3,70,702,,8,,,,,,4,07,2,,700, 95,10, 2,140,174,,70,079,043,18,,097,2,365418,,,321818,,,1974
74IN01537,1971185977,71,2,C5977,3,73,732,,,,,,,,4,07,6,,730, 96,09, 2,120,142,,73,082,035,18,,072,2,384418,,,889814,,,1974
74IN01538,1971185979,71,2,C5979,3,76,762,,8,,,,,,4,07,6,,760, 02,09, 2,129,152,,76,081,038,18,,075,2,497018,,,331618,,,1974
74IN01539,1971185982,71,2,C5982,3,78,782,,8,,,,,,,07,6,,, 80,14,,,,7,78,085,041,18,0601,086,2,378918,,,672814,97,,1974
74IN01540,1971185984,71,2,C5984,3,74,741,,8,,,,,,,07,6,,, 92,09,,94,,7,74,088,049,18,0920,109,2,423418,8,,921514,97,,1974
74IN01541,1971186000,71,2,C6000,3,76,761,,,,,,,,,07,6,,, 87,13,,132,,7,76,081,039,18,0920,083,2,352818,,,846114,97,,1974
74IN01542,1971186007,71,2,C6007,3,78,782,,,,,,,,4,07,6,,03, 95,13, 1,112,149,,78,078,043,18,,100,2,378918,,,917914,,,1974
74IN01543,1971186008,71,2,C6008,3,76,760,,,,,,,,4,07,6,,761, 90,09, 2,144,171,,76,090,047,18,,102,2,351618,1,,912314,,,1974
74IN01544,1971186013,71,2,C6013,3,74,742,,8,,,,,,4,07,6,,741, 98,09, 2,126,162,,74,078,039,18,,084,2,417218,,,394718,,,1974
74IN01545,1971186015,71,2,C6015,3,70,700,,8,,,,,,4,07,2,,702, 08,08, 3,142,170,,70,084,045,18,,097,2,356418,,,311418,,,1974
74IN01546,1971186018,71,2,C6018,3,74,741,,,,3,,,,,07,6,,, 96,09,12,106,132,4,74,078,043,18,,097,2,423418,,,757514,,,1974
74IN01547,1971186019,71,2,C6019,3,73,732,,8,,,,,,4,07,6,,732, 04,08, 2,136,173,,73,065,036,18,,086,2,384418,,,926314,,,1974
74IN01548,1971186021,71,2,C6021,3,77,770,,,,,,,,4,07,6,,06, 98,06, 8,118,153,,77,089,049,18,,108,2,338218,,,969314,,,1974
74IN01549,1971186023,71,2,C6023,3,73,731,,,,,,,,4,07,6,,731, 90,09, 2,109,143,,73,083,040,18,,085,2,340218,,,405918,,,1974
74IN01550,1971186028,71,2,C6028,3,74,742,,8,,,,,,4,07,6,,740, 98,10, 2,136,168,,74,091,050,18,,108,2,417218,,,905514,,,1974
74IN01551,1971186036,71,2,C6036,3,75,752,,8,,,,,,,07,6,,, 94,09,,105,,3,75,071,038,18,0603,085,2,399918,,,925614,93,,1974
74IN01552,1971186050,71,2,C6050,3,77,772,,8,,,,,,,07,6,,, 03,11,,124,,7,77,086,047,18,0920,108,2,474218,,,814514,97,,1974
74IN01553,1971186052,71,2,C6052,3,73,731,,,,,,,,4,07,6,,730, 07,08, 5,122,159,,73,090,045,18,,089,2,340218,,,391018,,,1974
74IN01554,1971186062,71,2,C6062,3,74,741,,,,,,,,4,07,6,,742, 86,12, 2,134,152,,74,089,046,18,,096,2,423418,,,964014,,,1974
74IN01555,1971186065,71,2,C6065,3,74,740,,,,3,,,,,07,6,,, 10,10,12,142,177,4,74,088,058,18,,144,2,392618,,,352018,,,1974
74IN01556,1971186102,71,2,C6102,3,76,762,,8,,,,,,4,07,6,,760, 90,12, 2,128,155,,76,085,047,18,,108,2,497018,,,374718,,,1974
74IN01557,1971186109,71,2,C6109,3,77,770,,,,,,,,4,07,6,,08, 92,11, 2,107,150,,77,081,037,18,,076,2,338218,8,,868914,,,1974
74IN01558,1971186122,71,2,C6122,3,77,771,,,,,,,,4,07,6,,01, 88,14, 1,111,141,,77,084,042,18,,091,2,349118,,,375318,,,1974
74IN01559,1971186129,71,2,C6129,3,76,760,,8,,,,,,4,07,6,,762, 00,12, 2,126,146,,76,070,037,18,,082,2,351618,,,858114,,,1974
74IN01560,1971186131,71,2,C6131,3,75,750,,,,,,,,4,07,6,,750, 92,11, 5,110,146,,75,080,039,18,,083,2,340618,8,,637211,,,1974
74IN01561,1971186134,71,2,C6134,3,72,820,,,,,,,,4,07,3,,960, 68,12, 1,103,129,,72,077,032,18,,063,2,385218,,,309718,,,1974
74IN01562,1971186139,71,2,C6139,3,70,701,,,,,,,,4,07,2,,701, 04,13, 1,152,190,,70,081,046,18,,101,2,364118,,,249218,,,1974
74IN01563,1971186142,71,2,C6142,3,72,860,,,,,,,,4,07,3,,970, 67,13, 1,113,138,,72,085,043,18,,092,2,366818,,,292418,,,1974
74IN01564,1971186144,71,2,C6144,3,77,771,,8,,,,,,,07,6,,, 94,06,,129,,7,77,081,044,18,0920,095,2,349118,1,,772114,97,,1974
74IN01565,1971186145,71,2,C6145,3,72,970,,8,,,,,,4,07,3,,980, 68,09, 1,85,131,,72,072,034,18,,073,2,375118,8,,304918,,,1974
74IN01566,1971186146,71,2,C6146,3,70,700,8,,,,,,3,4,07,2,,702,096,08, 1,102,147,,70,075,038,18,,082,2,356418,8,,288418,,,1974
74IN01567,1971186180,71,2,C6180,3,74,742,,8,,,,,,4,07,6,,741, 85,14, 1,125,137,,74,082,045,18,,102,2,417218,1,,830814,,,1974
74IN01568,1971186187,71,2,C6187,3,75,750,,,,,,,,4,07,6,,751, 98,10, 2,130,152,,75,078,042,18,,096,2,340618,,,820314,,,1974
74IN01569,1971186197,71,2,C6197,3,73,730,,,,,,,,4,07,6,,731, 86,11, 2,124,166,,73,073,033,18,,069,2,339618,,,886814,,,1974
74IN01570,1971186205,71,2,C6205,3,72,990,,,,,,,,4,07,3,,990, 85,14, 1,127,152,,72,074,036,18,,079,2,362118,,,380518,,,1974
74IN01571,1971186206,71,2,C6206,3,77,770,,,,,,,,4,07,6,,09, 00,12, 1,130,157,,77,080,046,18,,104,2,338218,,,398218,,,1974
74IN01572,1971186214,71,2,C6214,3,77,772,,8,,,,,,4,07,6,,02, 88,10,10,123,149,,77,079,038,18,,080,2,474218,,,367818,,,1974
74IN01573,1971186219,71,2,C6219,3,78,781,,,,3,,,1,,07,6,,,102,11,,,,6,,084,041,18,0310,083,2,368118,,,348718,06,,1974
74IN01574,1971186226,71,2,C6226,3,72,940,,8,,,,,,4,07,3,,800, 71,15, 2,116,140,,72,079,037,18,,077,2,373118,,,319818,,,1974
74IN01575,1971186231,71,2,C6231,3,72,870,,,,,,,,4,07,3,,810, 98,09, 2,125,146,,72,090,043,18,,088,2,385718,,,313118,,,1974
74IN01576,1971186245,71,2,C6245,3,75,751,,8,,,,,,4,07,6,,751, 78,10, 1,106,141,,75,084,035,18,,067,2,444918,8,,352618,,,1974
74IN01577,1971186249,71,2,C6249,3,77,771,,,,,,,,4,07,6,,10, 13,07, 3,145,164,,77,082,046,18,,104,2,349118,,,407918,,,1974
74IN01578,1971186258,71,2,C6258,3,77,772,,,,,,,,4,07,6,,03, 91,11, 2,114,148,,77,088,043,18,,091,2,474218,8,,971414,,,1974
74IN01579,1971186260,71,2,C6260,3,74,741,,,,,,,,4,07,6,,740, 08,09, 5,144,174,,74,084,046,18,,100,2,423418,,,788914,,,1974
74IN01580,1972186266,72,2,C6266,3,70,701,,8,,,,,,3,07,2,,700, 13,09, 1,136,171,,70,,,18,,125,2,477418,,,292918,,,1974
74IN01581,1972186267,72,2,C6267,3,70,700,,,,,,,,3,07,2,,701, 94,07, 1,100,133,,70,,,18,,123,2,514218,,,465018,,,1974
74IN01582,1972186269,72,2,C6269,3,70,702,,8,,,,,,3,07,2,,702, 01,07, 1,105,146,,70,,,18,,127,2,428118,8,,262618,,,1974
74IN01583,1972186272,72,2,C6272,3,78,782,,8,,,,,,3,07,6,,07, 03,11, 3,130,156,,78,,,18,,100,2,482418,,,353618,,,1974
74IN01584,1972186275,72,2,C6275,3,73,732,,8,,,,,,,07,6,,, 00,10,,129,,7,73,,,18,0920,127,2,549318,,,357518,97,,1974
74IN01585,1972186277,72,2,C6277,3,75,750,,8,,,,,,3,07,6,,752, 08,11, 1,135,160,,75,,,18,,119,2,572218,,,779514,,,1974
74IN01586,1972186278,72,2,C6278,3,73,732,,,,,,,,3,07,6,,730, 98,08, 2,128,167,,73,,,18,,122,2,549318,,,404918,,,1974
74IN01587,1972186279,72,2,C6279,3,73,732,,8,,,,,,3,07,6,,731, 99,09, 1,123,159,,73,,,18,,115,2,549318,3,,404918,,,1974
74IN01588,1972186281,72,2,C6281,3,72,860,,,,,,,,3,07,3,,820, 70,11, 2,91,120,,72,,,18,,069,2,415818,,,381418,,,1974
74IN01589,1972186284,72,2,C6284,3,70,702,,,,,,,,3,07,2,,700, 98,08, 1,120,156,,70,,,18,,123,3,428118,,,280918,,,1974
74IN01590,1972186298,72,2,C6298,3,72,820,,8,,,,,,3,07,3,,830, 90,15, 2,102,130,,72,,,18,,083,2,441018,,,270018,,,1974
74IN01591,1972186307,72,2,C6307,3,70,700,,8,,,,,,,07,2,,, 07,09,,120,,6,70,,,18,0525,113,2,514218,,,398318,01,,1974
74IN01592,1972186313,72,2,C6313,3,75,750,,,,,,,,,07,6,, 33, 94,11, 1,96,130,2,75,,,18,0926,095,2,572218,8,,456718,92,,1974
74IN01593,1972186316,72,2,C6316,3,76,760,,,,,,,,3,07,6,,761, 17,12, 1,148,201,,76,,,18,,136,4,579018,,,896014,,,1974
74IN01594,1972186317,72,2,C6317,3,77,771,,8,,,,,,3,07,6,,07, 17,10, 2,118,142,,77,,,18,,165,3,559418,1,,417618,,,1974
74IN01595,1972186325,72,2,C6325,3,78,781,,,,,,,,3,07,6,,04, 92,12, 1,97,134,,78,,,18,,100,3,509118,8,,451018,,,1974
74IN01596,1972186331,72,2,C6331,3,77,770,,8,,,,,,,07,6,,, 93,13,,,,6,77,,,18,0203,164,2,546918,,,399218,09,,1974
74IN01597,1972186333,72,2,C6333,3,75,752,,8,,,,,,3,07,6,,750, 94,09, 1,109,148,,75,,,18,,114,2,453918,,,624411,,,1974
74IN01598,1972186335,72,2,C6335,3,75,750,,,,,,,,,07,6,, 33, 81,14, 1,85,124,2,75,,,18,0926,105,2,572218,8,,942914,92,,1974
74IN01599,1972186336,72,2,C6336,3,76,760,,8,,,,,,3,07,6,,762, 06,13, 3,128,167,,76,,,18,,108,2,579018,,,932514,,,1974
74IN01600,1972186341,72,2,C6341,3,73,731,,,,,,,,3,07,6,,732, 10,14, 2,120,145,,73,,,18,,139,2,527618,,,864714,,,1974
74IN01601,1972186343,72,1,C6343,3,70,702,,,2,,,,,,07,2,1,218,123,09,,140,172,2,,106,077,18,0926,165,3,428118,,225,493418,92,,1974
74IN01602,1972186345,72,2,C6345,3,73,731,,8,,3,,,,,07,6,,, 93,13,12,108,143,4,73,,,18,,113,2,527618,,,849014,,,1974
74IN01603,1972186346,72,2,C6346,3,78,781,,8,,,,,,3,07,6,,08, 20,07, 1,116,150,,78,,,18,,159,3,509118,8,,476518,,,1974
74IN01604,1972186349,72,2,C6349,3,70,702,,,,,,,,3,07,2,,701, 15,09, 2,136,169,,70,,,18,,140,2,428118,,,289618,,,1974
74IN01605,1972186354,72,2,C6354,3,75,750,,8,,,,,,3,07,6,,752, 78,14, 1,104,132,,75,,,18,,098,2,572218,,,383718,,,1974
74IN01606,1972186357,72,2,C6357,3,77,771,,,,,,,,3,07,6,,04, 25,09, 2,135,170,,77,,,18,,141,3,559418,,,412918,,,1974
74IN01607,1972186361,72,2,C6361,3,73,732,,,,,,,,,07,6,,, 00,12,,,,6,73,,,18,0212,122,2,549318,,,967614,04,,1974
74IN01608,1972186363,72,2,C6363,3,75,750,,,,,,,,3,07,6,,751, 89,14, 1,119,152,,75,,,18,,106,2,572218,,,343518,,,1974
74IN01609,1972186364,72,2,C6364,3,72,880,,,,,,,,3,07,3,,840, 84,09, 2,102,134,,72,,,18,,114,2,419218,,,384718,,,1974
74IN01610,1972186365,72,2,C6365,3,72,830,,8,,,,,,3,07,3,,850, 87,14, 1,90,129,,72,,,18,,110,2,512018,8,,216718,,,1974
74IN01611,1972186370,72,1,C6370,3,72,980,,,,,,,,,07,3,,,110,15,,144,,3,,,,18,0603,128,2,481318,,189,386318,93,,1974
74IN01612,1972186371,72,1,C6371,3,72,960,,,,,,,,,07,3,,,105,12,,154,,3,,,,18,0603,105,2,422718,,201,381918,93,,1974
74IN01613,1972186375,72,2,C6375,3,78,782,,,,,,,,3,07,6,,05, 94,09, 2,121,142,,78,,,18,,079,2,482418,,,442418,,,1974
74IN01614,1972186376,72,2,C6376,3,70,701,,8,,,,,,3,07,2,,702, 05,08, 1,114,160,,70,,,18,,120,2,477418,8,,218218,,,1974
74IN01615,1972186383,72,2,C6383,3,72,850,,,,,,,,,07,3,,, 77,15,,,,7,72,,,18,0601,088,2,506418,,,380318,97,,1974
74IN01616,1972186384,72,1,C6384,3,72,850,,,2,,,,,,07,3,7,223,114,10,,134,165,2,,086,073,18,0926,183,2,506418,,197,380318,92,,1974
74IN01617,1972186385,72,2,C6385,3,70,700,,,,,,,,3,07,2,,700, 98,09, 1,130,165,,70,,,18,,120,2,514218,,,443318,,,1974
74IN01618,1972186389,72,2,C6389,3,76,761,,,,,,,,3,07,6,,760, 01,13, 2,96,117,,76,,,18,,124,2,521118,,,331618,,,1974
74IN01619,1972186393,72,2,C6393,3,74,740,,,,,,,,3,07,6,,741, 03,10, 1,120,153,,74,,,18,,106,2,527718,,,932714,,,1974
74IN01620,1972186397,72,2,C6397,3,73,732,,8,,,,,,,07,6,,, 02,08, 1,95,120,3,73,,,18,0930,138,2,549318,,,388918,93,,1974
74IN01621,1972186398,72,2,C6398,3,73,731,,,,,,,,3,07,6,,732, 88,08, 1,120,129,,73,,,18,,109,2,527618,,,482618,,,1974
74IN01622,1972186402,72,2,C6402,3,78,781,,,,,,,,3,07,6,,09, 10,08, 1,135,179,,78,,,18,,144,2,509118,,,906014,,,1974
74IN01623,1972186408,72,2,C6408,3,70,700,,8,,,,,,3,07,2,,701, 90,09, 2,116,157,,70,,,18,,122,2,514218,,,217118,,,1974
74IN01624,1972186410,72,2,C6410,3,73,731,,8,,,,,,3,07,6,,730, 13,14, 1,115,141,,73,,,18,,162,2,527618,,,371718,,,1974
74IN01625,1972186413,72,2,C6413,3,78,780,,8,,,,,,3,07,6,,06, 12,11, 2,128,154,,78,,,18,,131,2,462218,,,864314,,,1974
74IN01626,1972186416,72,2,C6416,3,70,701,,,,,,,,3,07,2,,702, 03,10, 2,101,150,,70,,,18,,147,2,477418,8,,228418,,,1974
74IN01627,1972186419,72,2,C6419,3,73,731,,,,,,,,3,07,6,,732, 95,14, 1,105,150,,73,,,18,,120,2,527618,,,944214,,,1974
74IN01628,1972186424,72,2,C6424,3,75,752,,8,,,,,,3,07,6,,750, 92,09, 2,113,132,,75,,,18,,129,2,453918,,,452018,,,1974
74IN01629,1972186425,72,2,C6425,3,78,782,,,,,,,,3,07,6,,10, 07,14, 2,116,151,,78,,,18,,108,2,482418,,,625311,,,1974
74IN01630,1972186445,72,2,C6445,3,77,770,,8,,,,,,3,07,6,,08, 83,11, 1,90,138,,77,,,18,,102,4,546918,8,,765114,,,1974
74IN01631,1972186451,72,2,C6451,3,77,771,,,,,,,,3,07,6,,05, 08,08, 1,120,154,,77,,,18,,147,3,559418,,,844814,,,1974
74IN01632,1972186452,72,2,C6452,3,75,751,,,,,,,,,07,6,, 35, 12,11, 1,104,151,2,75,,,18,0926,142,2,625018,8,,957114,92,,1974
74IN01633,1972186459,72,2,C6459,3,76,761,,8,,,,,,3,07,6,,760, 95,15, 1,137,130,,76,,,18,,148,2,521118,,,869614,,,1974
74IN01634,1972186460,72,2,C6460,3,76,761,,,,,,,,3,07,6,,762, 92,15, 1,96,128,,76,,,18,,131,2,521118,,,869614,,,1974
74IN01635,1972186465,72,2,C6465,3,72,800,,8,,,,,,,07,3,,, 13,13,,,,6,72,,,18,0501,137,2,482318,,,335618,01,,1974
74IN01636,1972186467,72,2,C6467,3,72,980,,,,,,,,,07,3,,, 85,15,,90,,7,72,,,18,0920,090,2,481318,8,,249518,97,,1974
74IN01637,1972186469,72,2,C6469,3,74,740,,,,,,,,3,07,6,,742, 00,08, 2,114,146,,74,,,18,,121,2,527718,,,837314,,,1974
74IN01638,1972186476,72,1,C6476,3,72,810,,,2,,,,,,07,3,2,211,138,09,,186,220,2,,087,074,18,0926,185,4,420318,,233,344518,92,,1974
74IN01639,1972186477,72,2,C6477,3,73,732,,8,,,,,,3,07,6,,731, 07,14, 2,127,152,,73,,,18,,172,2,549318,,,517518,,,1974
74IN01640,1972186478,72,2,C6478,3,72,840,,8,,,,,,,07,3,,, 93,14,,112,,7,72,,,18,0920,113,2,438718,,,314018,97,,1974
74IN01641,1972186482,72,1,C6482,3,70,700,,,2,,,,,,07,2,1,212,138,09,,165,186,2,,092,086,18,0926,215,2,514218,,228,494018,92,,1974
74IN01642,1972186487,72,2,C6487,3,78,781,,,,3,,,,,07,6,,,102,12,,99,,3,,,,18,0708,132,2,509118,,,959614,93,,1974
74IN01643,1972186488,72,2,C6488,3,78,781,,8,,,,,,3,07,6,,01, 92,08, 6,104,128,,78,,,18,,101,2,509118,,,959614,,,1974
74IN01644,1972186489,72,2,C6489,3,74,741,,8,,,,,,3,07,6,,740, 93,14, 1,100,129,,74,,,18,,104,2,591418,,,507818,,,1974
74IN01645,1972186494,72,2,C6494,3,74,740,,,,,,,,3,07,6,,741, 03,10, 1,123,140,,74,,,18,,108,2,527718,,,440118,,,1974
74IN01646,1972186499,72,2,C6499,3,72,970,,,,,,,,3,07,3,,860, 85,10, 1,98,139,,72,,,18,,122,2,509518,,,323518,,,1974
74IN01647,1972186505,72,2,C6505,3,74,742,,8,,,,,,3,07,6,,740, 92,15, 2,105,134,,74,,,18,,132,2,565218,,,342818,,,1974
74IN01648,1972186506,72,2,C6506,3,72,880,,,,,,,,3,07,3,,870, 90,15, 1,93,126,,72,,,18,,103,2,419218,8,,249018,,,1974
74IN01649,1972186517,72,2,C6517,3,74,741,,,,,,,,,07,6,,, 05,10,,,,6,74,,,18,0124,183,3,591418,,,958714,15,,1974
74IN01650,1972186520,72,2,C6520,3,74,741,,8,,,,,,3,07,6,,742, 95,12, 1,113,144,,74,,,18,,109,2,591418,,,516418,,,1974
74IN01651,1972186523,72,2,C6523,3,72,870,,8,,,,,,3,07,3,,880, 01,14, 3,132,161,,72,,,18,,102,2,416718,,,291718,,,1974
74IN01652,1972186530,72,1,C6530,3,72,900,,,,,,,,,07,3,,,115,13,,160,,3,,,,18,0603,128,2,488718,,211,203618,93,,1974
74IN01653,1972186534,72,2,C6534,3,70,700,,8,,,,,,3,07,2,,700, 08,09, 2,121,150,,70,,,18,,118,2,514218,,,249218,,,1974
74IN01654,1972186537,72,2,C6537,3,77,770,,,,,,,,,07,6,,, 12,10,,,,6,77,,,18,0420,112,2,546918,,,474818,06,,1974
74IN01655,1972186541,72,2,C6541,3,70,702,,,,,,,,3,07,2,,701, 10,09, 1,127,159,,70,,,18,,106,2,428118,,,240718,,,1974
74IN01656,1972186546,72,2,C6546,3,74,741,,8,,,,,,3,07,6,,741, 03,15, 2,133,172,,74,,,18,,140,2,591418,,,435718,,,1974
74IN01657,1972186548,72,2,C6548,3,78,782,,,,,,,,3,07,6,,07, 94,09, 1,116,148,,78,,,18,,116,2,482418,,,758214,,,1974
74IN01658,1972186553,72,2,C6553,3,73,731,,,,,,,,3,07,6,,730, 94,14, 3,115,146,,73,,,18,,114,2,527618,,,912714,,,1974
74IN01659,1972186554,72,2,C6554,3,74,742,,,,,,,,,07,6,,, 97,10,,,,6,74,,,18,0124,141,2,565218,,,962314,15,,1974
74IN01660,1972186557,72,2,C6557,3,77,771,,8,,,,,,3,07,6,,09, 83,10, 2,101,137,,77,,,18,,141,2,559418,,,510718,,,1974
74IN01661,1972186559,72,2,C6559,3,77,772,,,,,,,,,07,6,,, 23,11,,,,6,77,,,18,0116,120,2,541318,,,959714,04,,1974
74IN01662,1972186561,72,2,C6561,3,78,782,,8,,,,,,3,07,6,,02, 92,14, 3,106,137,,78,,,18,,110,2,482418,,,934714,,,1974
74IN01663,1972186564,72,2,C6564,3,75,751,,8,,3,,,,,07,6,,, 17,10,12,134,168,4,75,,,18,,155,2,625018,,,422218,,,1974
74IN01664,1972186565,72,2,C6565,3,73,731,,8,,,,,,3,07,6,,732, 95,10, 3,103,137,,73,,,18,,111,2,527618,,,425918,,,1974
74IN01665,1972186568,72,2,C6568,3,77,770,,8,,,,,,3,07,6,,06, 04,10, 2,126,155,,77,,,18,,124,2,546918,,,918014,,,1974
74IN01666,1972186572,72,2,C6572,3,75,752,,,,,,,,3,07,6,,750, 95,10, 2,115,144,,75,,,18,,120,2,453918,,,921614,,,1974
74IN01667,1972186576,72,2,C6576,3,72,810,,,,,,,,3,07,3,,890, 78,15, 1,104,122,,72,,,18,,089,2,420318,,,208618,,,1974
74IN01668,1972186578,72,2,C6578,3,75,752,,8,,,,,,3,07,6,,751, 15,05, 1,124,160,,75,,,18,,127,2,453918,,,352618,,,1974
74IN01669,1972186583,72,1,C6583,3,72,840,,,2,,,,,,07,3,1,219,123,12,,149,167,2,,064,060,18,0926,166,3,438718,,194,374418,92,,1974
74IN01670,1972186584,72,2,C6584,3,76,761,,8,,,,,,3,07,6,,760, 05,14, 3,139,154,,76,,,18,,127,2,521118,,,478818,,,1974
74IN01671,1972186613,72,1,C6613,3,72,990,,,,,,,,,07,3,,,107,15,,128,,3,,,,18,0603,103,2,472118,,194,299118,93,,1974
74IN01672,1972186618,72,1,C6618,3,72,800,,,,,,,,,07,3,,,110,15,,120,,3,,,,18,0603,104,2,482318,,198,303918,93,,1974
74IN01673,1972186620,72,2,C6620,3,77,771,,,,,,,,3,07,6,,10, 75,10, 3,97,132,,77,,,18,,110,2,559418,,,454818,,,1974
74IN01674,1972186622,72,2,C6622,3,70,702,,8,,,,,,3,07,2,,702, 13,09, 1,124,159,,70,,,18,,180,2,428118,,,302318,,,1974
74IN01675,1972186623,72,2,C6623,3,75,751,,,,,,,,3,07,6,,752,,, 3,113,146,,75,,,18,,,,625018,,,422118,,,1974
74IN01676,1972186624,72,2,C6624,3,74,742,,8,,,,,,3,07,6,,740, 87,07, 2,95,120,,74,,,18,,079,2,565218,,,352018,,,1974
74IN01677,1972186635,72,2,C6635,3,75,752,,8,,,,,,,07,6,, 35, 89,09, 2,119,163,2,75,,,18,0926,116,2,453918,,,945414,92,,1974
74IN01678,1972186647,72,2,C6647,3,76,761,,,,,,,,3,07,6,,762, 02,15, 2,117,135,,76,,,18,,129,2,521118,,,905714,,,1974
74IN01679,1972186659,72,2,C6659,3,70,700,,,,,,,,3,07,2,,700, 98,09, 2,115,147,,70,,,18,,141,2,514218,,,337318,,,1974
74IN01680,1972186664,72,1,C6664,3,72,870,,,,,,,,,07,3,,,085,13,,108,,3,,,,18,0603,070,2,416718,,190,238918,93,,1974
74IN01681,1972186666,72,2,C6666,3,76,761,,8,,,,,,3,07,6,,760, 15,13, 1,120,156,,76,,,18,,147,2,521118,8,,828214,,,1974
74IN01682,1972186672,72,2,C6672,3,74,741,,,,,,,,3,07,6,,742, 84,12, 3,90,113,,74,,,18,,113,2,591418,,,975914,,,1974
74IN01683,1972186679,72,2,C6679,3,70,700,,8,,,,,,3,07,2,,701, 97,09, 2,108,148,,70,,,18,,129,2,514218,,,413918,,,1974
74IN01684,1972186682,72,2,C6682,3,76,761,,,,,,,,3,07,6,,760, 90,15, 2,94,152,,76,,,18,,104,2,521118,,,950814,,,1974
74IN01685,1972186683,72,2,C6683,3,76,761,,8,,,,,,3,07,6,,762, 92,14, 2,120,136,,76,,,18,,119,2,521118,,,950814,,,1974
74IN01686,1972186690,72,2,C6690,3,70,701,,,,,,,,,07,2,,, 20,08,,,,7,70,,,18,0601,104,2,477418,,,310318,97,,1974
74IN01687,1972186694,72,2,C6694,3,77,770,,8,,,,,,3,07,6,,01, 93,10, 2,98,137,,77,,,18,,128,2,546918,,,395118,,,1974
74IN01688,1972186695,72,2,C6695,3,76,761,,,,,,,,3,07,6,,762, 14,12, 2,128,150,,76,,,18,,130,2,521118,,,355718,,,1974
74IN01689,1972186699,72,2,C6699,3,76,761,,8,,,,,,3,07,6,,760, 08,14, 2,140,154,,76,,,18,,126,2,521118,,,910714,,,1974
74IN01690,1972186702,72,2,C6702,3,72,930,,8,,,,,,3,07,3,,900, 98,14, 2,120,158,,72,,,18,,110,2,437918,,,421118,,,1974
74IN01691,1972186709,72,2,C6709,3,76,761,,,,,,,,3,07,6,,762, 17,14, 2,128,152,,76,,,18,,137,2,521118,,,812914,,,1974
74IN01692,1972186714,72,2,C6714,3,74,740,,8,,,,,,3,07,6,,741, 15,07, 2,122,164,,74,,,18,,142,2,527718,,,769014,,,1974
74IN01693,1972186725,72,2,C6725,3,78,781,,,,,,,,3,07,6,,08, 98,11, 2,112,141,,78,,,18,,138,2,509118,,,963714,,,1974
74IN01694,1972186727,72,2,C6727,3,78,780,,8,,,,,,3,07,6,,03, 90,14, 3,105,132,,78,,,18,,090,2,462218,,,840814,,,1974
74IN01695,1972186731,72,2,C6731,3,73,732,,,,,,,,3,07,6,,731, 00,11, 2,122,149,,73,,,18,,129,2,549318,,,787814,,,1974
74IN01696,1972186738,72,2,C6738,3,74,740,,,,,,,,3,07,6,,742, 67,09, 1,77,120,,74,,,18,,101,2,527718,8,,766714,,,1974
74IN01697,1972186744,72,2,C6744,3,70,700,,,,,,,,3,07,2,,702, 01,09, 2,117,159,,70,,,18,,117,3,514218,,,289518,,,1974
74IN01698,1972186747,72,1,C6747,3,72,920,,,,,,,,,07,3,,,125,15,,169,,3,,,,18,0603,108,2,483018,,212,216218,93,,1974
74IN01699,1972186753,72,1,C6753,3,72,830,,,2,,,,,,07,3,7,223,115,11,,158,177,2,,089,080,18,0926,193,3,512018,,207,420818,92,,1974
74IN01700,1972186757,72,2,C6757,3,74,742,,8,,,,,,3,07,6,,740, 98,08, 3,96,128,,74,,,18,,122,2,565218,,,974414,,,1974
74IN01701,1972186762,72,2,C6762,3,75,750,,,,,,,,3,07,6,,752, 81,06, 2,89,121,,75,,,18,,074,2,572218,,,331718,,,1974
