UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GRP,DISP,DAYDIS,TRT,BPEN,COND,BGRP,ADAM,RMK,AGE,YRREC
92IN01771,1991036683,L6683,03,91,2,80,1,30,P-2,429203,532703,,,1,1,,2,114,128,2,,,,,,,R-0,3,2,10,,1.0,1992
92IN01772,1991036689,L6689,03,91,2,81,1,30,P-3,358703,505703,,,1,1,,5,148,168,1,,,,,,M,P04,3,2,10,,1.0,1992
92IN01773,1991036693,L6693,03,91,2,84,1,30,P-2,429203,580703,,,1,1,,2,112,132,2,,,,,,,R-0,3,2,10,,1.0,1992
92IN01774,1991036697,L6697,03,91,2,82,1,30,326,391803,396003,,,1,1,,1,122,143,2,,,,,,C,65,3,2,10,,1.0,1992
92IN01775,1991036702,L6702,03,91,1,82,1,30,328,416403,336303,,,1,C,,Y,140,169,0,,,,01,0820,,,,,10,,1.0,1992
92IN01776,1991036703,L6703,03,91,2,82,1,30,328,416403,336303,,,1,1,,1,106,114,2,,,,,,C,66,3,2,10,,1.0,1992
92IN01777,1991036710,L6710,03,91,1,82,1,30,326,391803,173503,,,1,3,,Y,132,171,0,,,,93,0810,,,,,10,,1.0,1992
92IN01778,1991036713,L6713,03,91,2,82,1,30,321,353103,951402,,,1,2,,2,134,152,1,,,,92,0924,,,,,10,,1.0,1992
92IN01779,1991036715,L6715,03,91,3,80,1,30,P-1,362403,492303,7,,1,4,RUM,*,0,0,0,,,F,,,,,,,10,,1.0,1992
92IN01780,1991036717,L6717,03,91,2,81,1,30,313,434303,173903,,,1,1,,2,126,139,2,,,,,,M,P01,3,2,10,,1.0,1992
92IN01781,1991036722,L6722,03,91,2,81,1,30,311,380103,380403,,,1,1,,2,128,125,2,,,,,,M,P02,3,2,10,,1.0,1992
92IN01782,1991036730,L6730,03,91,2,82,1,30,323,369803,341203,,,1,1,,1,114,126,2,,,,,,C,67,3,2,10,,1.0,1992
92IN01783,1991036733,L6733,03,91,2,82,1,30,325,376603,909402,,,1,1,,2,118,124,2,,,,,,C,68,2,2,10,,1.0,1992
92IN01784,1991036734,L6734,03,91,1,82,1,30,325,376603,909402,,,1,C,,Y,121,156,0,,,,,,,,,,10,,1.0,1992
92IN01785,1991036740,L6740,03,91,2,84,1,30,328,416403,830502,,,1,3,,2,121,143,2,,,,93,1102,,,,,10,VAG.PROLAPSE,1.0,1992
92IN01786,1991036741,L6741,03,91,2,82,1,30,328,416403,830502,,,1,1,,1,113,124,2,,,,,,C,69,3,2,10,,1.0,1992
92IN01787,1991036743,L6743,03,91,3,81,1,30,312,385603,395403,7,,1,3,XTB,X,129,0,0,,,X,93,1102,,XTB,,,10,TOBEC,1.0,1992
92IN01788,1991036747,L6747,03,91,1,81,1,30,311,380103,240803,,,1,1,,Y,154,195,0,,,,93,1207,,,,,10,,1.0,1992
92IN01789,1991036748,L6748,03,91,2,81,1,30,311,380103,240803,,,1,1,,2,107,127,2,,,,,,M,P03,2,2,10,,1.0,1992
92IN01790,1991036749,L6749,03,91,1,83,1,30,332,417003,185203,,,1,C,,Y,129,162,0,,,,,,,,,,10,,1.0,1992
92IN01791,1991036750,L6750,03,91,2,81,1,30,332,417003,185203,,,1,1,,2,113,135,2,,,,,,M,P04,3,2,10,ATMUDLAKE,1.0,1992
92IN01792,1991036752,L6752,03,91,1,83,1,30,333,421203,413003,2,,1,3,LIB,Y,154,198,0,,,L,93,1005,,,,,10,DUD,1.0,1992
92IN01793,1991036753,L6753,03,91,2,80,1,30,302,425203,346403,,,1,1,,1,123,145,1,,,,,,,F93,3,F,10,,1.0,1992
92IN01794,1991036756,L6756,03,91,1,82,1,30,327,406403,213803,,,1,C,,Y,124,159,0,,,,,,,,,,10,,1.0,1992
92IN01795,1991036757,L6757,03,91,2,82,1,30,327,406403,213803,,,1,1,,1,102,118,2,,,,,,C,70,2,2,10,,1.0,1992
92IN01796,1991036758,L6758,03,91,1,80,1,30,304,382203,986502,,,1,3,,Y,122,162,0,,,,93,0810,,,,,10,,1.0,1992
92IN01797,1991036759,L6759,03,91,2,80,1,30,304,382203,986502,,,1,1,,5,116,140,1,,,,,,,R-0,4,2,10,,1.0,1992
92IN01798,1991036769,L6769,03,91,2,82,1,30,322,354503,187603,,,1,1,,1,97,118,2,,,,,,C,71,2,2,10,,1.0,1992
92IN01799,1991036772,L6772,03,91,2,80,1,30,303,427803,113803,,,1,3,,1,123,133,2,,,,93,1102,,,,,10,X.BRITCHY!,1.0,1992
92IN01800,1991036773,L6773,03,91,1,80,1,30,303,427803,113803,,,1,1,,Y,138,171,0,,,,,,,,,,10,,1.0,1992
92IN01801,1991036779,L6779,03,91,2,84,1,30,P-3,358703,508903,,,1,2,,2,112,144,1,,,,92,0924,,,,,10,,1.0,1992
92IN01802,1991036784,L6784,03,91,1,82,1,30,328,416403,358203,,,1,1,,Y,128,163,0,,,,,,,,,,10,,1.0,1992
92IN01803,1991036787,L6787,03,91,2,82,1,30,324,374203,195703,,,1,3,,1,109,118,2,,,,93,1102,,,,,10,X.EWEHORNS:4,1.0,1992
92IN01804,1991036793,L6793,03,91,1,80,1,30,303,427803,933102,2,,1,3,LIB,Y,128,161,0,,,L,93,1005,,,,,10,DUD,1.0,1992
92IN01805,1991036794,L6794,03,91,1,80,1,30,303,427803,933102,2,,1,3,LIB,Y,130,166,0,,,L,93,1005,,,,,10,DUD,1.0,1992
92IN01806,1991036805,L6805,03,91,2,80,1,30,P-7,354103,565003,,,1,1,,2,148,153,2,,,,,,,F93,4,F,10,,1.0,1992
92IN01807,1991036807,L6807,03,91,2,81,1,30,P-3,358703,554603,,,1,1,,2,125,139,2,,,,,,M,P01,3,2,10,DYSTOCIA,1.0,1992
92IN01808,1991036809,L6809,03,91,2,81,1,30,P-8,361303,476703,,,1,1,,1,133,143,2,,,,,,M,P02,2,2,10,,1.0,1992
92IN01809,1991036811,L6811,03,91,3,81,1,30,312,385603,335703,1,,1,1,BLK,W,105,0,0,,,W,,,,,,,10,BLK.WETHER,1.0,1992
92IN01810,1991036815,L6815,03,91,2,81,1,30,313,434303,054103,,,1,1,,2,113,0,0,,,,19,0714,,,,,10,,1.0,1992
92IN01811,1991036821,L6821,03,91,1,80,1,30,304,382203,358803,,,1,3,,Y,120,155,0,,,,93,0810,,,,,10,,1.0,1992
92IN01812,1991036823,L6823,03,91,2,80,1,30,301,395803,419703,,,1,1,,2,132,141,2,,,,,,,R-0,3,2,10,,1.0,1992
92IN01813,1991036831,L6831,03,91,2,81,1,30,334,422103,430203,,,1,1,,1,108,133,4,,,,,,M,P03,3,2,10,,1.0,1992
92IN01814,1991036833,L6833,03,91,2,81,1,30,314,439603,216203,,,1,1,,1,120,124,2,,,,,,M,P04,3,2,10,,1.0,1992
92IN01815,1991036836,L6836,03,91,2,84,1,30,311,380103,339003,,,1,1,,2,117,136,2,,,,,,,R-0,3,2,10,,1.0,1992
92IN01816,1991036840,L6840,03,91,1,83,1,30,332,417003,411803,,,1,C,,Y,133,173,0,,,,,,,,,,10,,1.0,1992
92IN01817,1991036842,L6842,03,91,1,80,1,30,301,395803,338803,,,1,C,,Y,131,172,0,,,,93,1207,,,,,10,,1.0,1992
92IN01818,1991036846,L6846,03,91,2,81,1,30,311,380103,403203,,,1,1,,2,118,139,2,,,,,,M,P01,3,2,10,,1.0,1992
92IN01819,1991036849,L6849,03,91,1,83,1,30,333,421203,185303,,,1,1,,Y,143,180,0,,,,,,,,,,10,,1.0,1992
92IN01820,1991036851,L6851,03,91,2,82,1,30,P-6,413603,556503,,,1,1,,1,128,0,0,,,,04,0515,,,,,10,,1.0,1992
92IN01821,1991036853,L6853,03,91,1,81,1,30,313,434303,786602,,,1,1,,Y,129,156,0,,,,,,,,,,10,"?AWTA,58-60",1.0,1992
92IN01822,1991036858,L6858,03,91,2,82,1,30,328,416403,085903,,,1,1,,2,108,120,2,,,,,,C,61,3,2,10,,1.0,1992
92IN01823,1991036862,L6862,03,91,2,81,1,30,311,380103,368303,,,1,1,,1,115,121,2,,,,,,M,P02,3,2,10,,1.0,1992
92IN01824,1991036864,L6864,03,91,2,81,1,30,334,422103,438703,,,1,1,,2,119,131,1,,,,,,M,P03,3,2,10,,1.0,1992
92IN01825,1991036865,L6865,03,91,2,81,1,30,334,422103,438703,,,1,1,,1,129,139,2,,,,,,M,P04,3,2,10,,1.0,1992
92IN01826,1991036868,L6868,03,91,1,80,1,30,301,395803,364403,,,1,3,LIB,Y,143,175,0,,,L,,,,,,,10,DUD,1.0,1992
92IN01827,1991036871,L6871,03,91,1,81,1,30,314,439603,377503,,,1,C,LIB,Y,130,162,0,,,L,,,,,,,10,,1.0,1992
92IN01828,1991036872,L6872,03,91,1,81,1,30,314,439603,377503,,,1,C,,Y,133,163,0,,,,,,,,,,10,,1.0,1992
92IN01829,1991036873,L6873,03,91,2,81,1,30,314,439603,990002,,,1,1,,2,112,141,2,,,,,,M,P02,3,2,10,,1.0,1992
92IN01830,1991036874,L6874,03,91,1,81,1,30,314,439603,990002,,,1,1,,Y,137,167,0,,,,,,,,,,10,,1.0,1992
92IN01831,1991036878,L6878,03,91,2,84,1,30,P-1,362403,538503,,,1,1,,2,129,129,2,,,,,,,R-0,3,2,10,,1.0,1992
92IN01832,1991036883,L6883,03,91,2,81,1,30,311,380103,945702,,,1,1,,1,130,140,2,,,,,,M,P01,3,2,10,,1.0,1992
92IN01833,1991036886,L6886,03,91,2,81,1,30,333,421203,365603,,,1,2,,5,144,159,1,,,,92,0924,,,,,10,,1.0,1992
92IN01834,1991036888,L6888,03,91,2,82,1,30,322,354503,393503,,,1,1,,2,101,112,2,,,,,,C,60,3,2,10,,1.0,1992
92IN01835,1991036901,L6901,03,91,1,80,1,30,303,427803,904402,,,1,C,,Y,142,173,0,,,,93,1207,,,,,10,,1.0,1992
92IN01836,1991036906,L6906,03,91,1,80,1,30,303,427803,381103,2,,1,4,VAS,Y,135,168,0,,,V,,,,,,,10,VASEC.RAM,1.0,1992
92IN01837,1991036914,L6914,03,91,2,81,1,30,331,394303,954302,,,1,1,,1,137,139,2,,,,,,M,P03,3,2,10,,1.0,1992
92IN01838,1991036917,L6917,03,91,2,81,1,30,313,434303,231903,,,1,2,,5,112,138,1,,,,92,0924,,,,,10,,1.0,1992
92IN01839,1991036922,L6922,03,91,1,83,1,30,332,417003,086103,,,1,2, 96,Y,135,163,0,,,,92,0924,,,,,10,,1.0,1992
92IN01840,1991036925,L6925,03,91,1,80,1,30,302,425203,921502,,,1,X,,Y,126,0,0,,,,19,0701,,,,,10,DEAD.LUNGER,1.0,1992
92IN01841,1991036930,L6930,03,91,1,83,1,30,331,394303,210303,,,1,3,,Y,130,160,0,,,,93,0810,,,,,10,,1.0,1992
92IN01842,1991036939,L6939,03,91,2,82,1,30,323,369803,312380,,,1,1,,1,122,128,2,,,,,,C,62,3,2,10,TENDER,1.0,1992
92IN01843,1991036948,L6948,03,91,2,80,1,30,302,425203,421103,,,1,1,,2,129,147,2,,,,,,,F93,3,F,10,,1.0,1992
92IN01844,1991036958,L6958,03,91,2,80,1,30,302,425203,811002,,,1,2,,1,119,142,1,,,,92,0924,,,,,10,,1.0,1992
92IN01845,1991036962,L6962,03,91,1,82,1,30,324,374203,916702,,,1,3,,Y,128,157,0,,,,93,0810,,,,,10,,1.0,1992
92IN01846,1991036963,L6963,03,91,2,80,1,30,334,422103,335903,,,1,1,,2,147,152,2,,,,,,,F93,3,F,10,,1.0,1992
92IN01847,1991036966,L6966,03,91,2,80,1,30,331,394303,803802,,,1,1,,1,144,136,2,,,,,,,R-0,3,2,10,,1.0,1992
92IN01848,1991036971,L6971,03,91,2,82,1,30,324,374203,230603,,,1,1,,2,124,139,1,,,,,,C,63,3,2,10,,1.0,1992
92IN01849,1991036974,L6974,03,91,1,80,1,30,304,382203,212903,,,1,1,,Y,122,152,0,,,,93,1207,,,,,10,,1.0,1992
92IN01850,1991036978,L6978,03,91,2,82,1,30,321,353103,390903,,,1,1,,1,126,139,2,,,,,,C,64,3,2,10,,1.0,1992
92IN01851,1991036979,L6979,03,91,2,82,1,30,321,353103,390903,,,1,1,,2,120,134,2,,,,,,C,65,3,2,10,RETAIN.PLA.,1.0,1992
92IN01852,1991036980,L6980,03,91,1,81,1,30,312,385603,924502,,,1,P,,*,0,0,0,,,,93,0224,,,,,10,,1.0,1992
92IN01853,1991036981,L6981,03,91,2,00,1,30,312,385603,924502,,,0,1,,2,103,117,2,,,B,,,,B-0,3,1,10,BLK.ONE-EYE,1.0,1992
92IN01854,1991036985,L6985,03,91,2,81,1,30,314,439603,228703,,,1,1,,2,105,117,2,,,,,,M,P04,2,2,10,,1.0,1992
92IN01855,1991036987,L6987,03,91,1,82,1,30,321,353103,697402,,,1,3,,Y,123,155,0,,,,93,0810,,,,,10,,1.0,1992
92IN01856,1991036989,L6989,03,91,2,81,1,30,334,422103,829902,,,1,1,,5,119,141,1,,,,,,M,P01,3,2,10,,1.0,1992
92IN01857,1991036992,L6992,03,91,2,82,1,30,325,376603,357303,,,1,1,,1,123,156,2,,,,,,C,66,3,2,10,,1.0,1992
92IN01858,1991036996,L6996,03,91,2,81,1,30,314,439603,837102,,,1,1,,2,125,142,2,,,,,,M,P02,3,2,10,,1.0,1992
92IN01859,1991036997,L6997,03,91,2,82,1,30,328,416403,390503,,,1,2,,5,113,138,1,,,,92,0924,,,,,10,,1.0,1992
92IN01860,1991037000,L7000,03,91,2,80,1,30,333,421203,234303,,,1,1,,2,128,138,2,,,,,,,F93,3,F,10,,1.0,1992
92IN01861,1991037002,L7002,03,91,2,82,1,30,P-5,346703,470303,,,1,1,,1,123,126,2,,,,,,C,67,3,2,10,,1.0,1992
92IN01862,1991037005,L7005,03,91,2,82,1,30,324,374203,394603,,,1,2,,5,124,148,1,,,,92,0924,,,,,10,,1.0,1992
92IN01863,1991037011,L7011,03,91,1,82,1,30,322,354503,407103,,,1,1,LIB,Y,118,158,0,,,L,,,,,,,10,,1.0,1992
92IN01864,1991037023,L7023,03,91,1,81,1,30,311,380103,238903,,,1,C,LIB,Y,154,185,0,,,L,,,,,,,10,BRITCHY,1.0,1992
92IN01865,1991037031,L7031,03,91,2,81,1,30,314,439603,174203,,,1,2,,5,129,152,1,,,,92,0924,,,,,10,,1.0,1992
92IN01866,1991037032,L7032,03,91,2,81,1,30,311,380103,713802,,,1,1,,1,130,136,2,,,,,,M,P03,4,2,10,,1.0,1992
92IN01867,1991037034,L7034,03,91,1,81,1,30,311,380103,713802,2,,1,3,LIB,Y,147,176,0,,,L,,,,,,,10,PINK,1.0,1992
92IN01868,1991037036,L7036,03,91,2,82,1,30,328,416403,087703,,,1,1,,2,128,147,1,,,,,,C,68,3,2,10,,1.0,1992
92IN01869,1991037038,L7038,03,91,2,82,1,30,328,416403,087703,,,1,1,,2,111,128,2,,,,,,C,69,3,2,10,,1.0,1992
92IN01870,1991037042,L7042,03,91,1,81,1,30,312,385603,160103,,,1,C,,Y,137,161,0,,,,,,,,,,10,,1.0,1992
92IN01871,1991037044,L7044,03,91,3,81,1,30,P-4,373703,477303,7,,1,4,RUM,*,0,0,0,,,F,,,,,,,10,,1.0,1992
92IN01872,1991037047,L7047,03,91,2,80,1,30,P-1,362403,576303,,,1,1,,1,137,148,1,,,,,,,F93,3,F,10,,1.0,1992
92IN01873,1991037050,L7050,03,91,2,80,1,30,P-2,429203,572403,,,1,1,,2,99,131,2,,,,,,,F93,2,F,10,,1.0,1992
92IN01874,1991037056,L7056,03,91,1,81,1,30,313,434303,213103,,,1,3,,Y,132,159,0,,,,93,1005,,,,,10,"X.SIZE,WOOL",1.0,1992
92IN01875,1991037064,L7064,03,91,2,80,1,30,334,422103,399603,,,1,1,,1,104,117,2,,,,,,,R-0,3,2,10,,1.0,1992
92IN01876,1991037067,L7067,03,91,1,80,1,30,304,382203,826102,,,1,C,LIB,Y,115,139,0,,,L,,,,,,,10,,1.0,1992
92IN01877,1991037068,L7068,03,91,1,80,1,30,304,382203,826102,,,1,X,,X,128,0,0,,,,93,0526,,,,,10,MKT.HORN.X,1.0,1992
92IN01878,1991037069,L7069,03,91,2,80,1,30,P-2,429203,554103,,,1,1,,2,102,117,2,,,,,,,F93,2,F,10,,1.0,1992
92IN01879,1991037076,L7076,03,91,2,80,1,30,333,421203,948702,,,1,1,,1,98,110,2,,,,,,,F93,3,F,10,,1.0,1992
92IN01880,1991037077,L7077,03,91,1,83,1,30,333,421203,948702,,,1,2, 98,Y,148,189,0,,,,92,0924,,,,,10,,1.0,1992
92IN01881,1991037079,L7079,03,91,2,80,1,30,334,422103,147603,,,1,1,,1,113,118,1,,,,,,,R-0,3,2,10,,1.0,1992
92IN01882,1991037083,L7083,03,91,1,82,1,30,322,354503,248203,2,,1,3,LIB,Y,107,154,0,,,L,93,1005,,,,,10,,1.0,1992
92IN01883,1991037088,L7088,03,91,1,82,1,30,322,354503,916402,,,1,C,,Y,112,144,0,,,,,,,,,,10,,1.0,1992
92IN01884,1991037089,L7089,03,91,3,80,1,30,302,425203,400103,7,,1,4,RUM,*,0,0,0,,,F,,,,,,,10,,1.0,1992
92IN01885,1991037103,L7103,03,91,2,80,1,30,P-7,354103,549803,,,1,1,,2,130,138,2,,,,,,,F93,3,F,10,,1.0,1992
92IN01886,1991037105,L7105,03,91,2,80,1,30,P-2,429203,502103,,,1,1,,2,117,140,2,,,,,,,R-0,3,2,10,,1.0,1992
92IN01887,1991037117,L7117,03,91,2,80,1,30,P-8,361303,546203,,,1,1,,1,145,161,1,,,,,,,F93,3,F,10,,1.0,1992
92IN01888,1991037119,L7119,03,91,2,82,1,30,323,369803,251003,,,1,2,,2,98,126,1,,,,92,0924,,,,,10,,1.0,1992
92IN01889,1991037127,L7127,03,91,2,81,1,30,332,417003,799902,,,1,2,,5,132,159,1,,,,92,0924,,,,,10,,1.0,1992
92IN01890,1991037129,L7129,03,91,1,82,1,30,323,369803,224803,,,1,C,LIB,Y,139,176,0,,,L,,,,,,,10,,1.0,1992
92IN01891,1991037132,L7132,03,91,2,81,1,30,332,417003,351603,,,1,1,,2,111,123,2,,,,,,M,P04,3,2,10,,1.0,1992
92IN01892,1991037133,L7133,03,91,2,82,1,30,326,391803,343703,,,1,1,,2,119,140,1,,,,,,C,70,4,2,10,,1.0,1992
92IN01893,1991037138,L7138,03,91,1,80,1,30,301,395803,704302,,,1,2, 88,Y,115,156,0,,,,92,0924,,,,,10,,1.0,1992
92IN01894,1991037144,L7144,03,91,2,81,1,30,312,385603,096903,,,1,1,,1,118,134,2,,,,,,M,P01,3,2,10,,1.0,1992
92IN01895,1991037145,L7145,03,91,1,81,1,30,312,385603,096903,,,1,1,,Y,137,178,0,,,,93,1207,,,,,10,BRITCHY,1.0,1992
92IN01896,1991037155,L7155,03,91,2,81,1,30,334,422103,065703,,,1,1,,1,125,132,2,,,,,,M,P03,3,2,10,,1.0,1992
92IN01897,1991037160,L7160,03,91,1,82,1,30,326,391803,436403,,,1,1,LIB,Y,141,170,0,,,L,,,,,,,10,,1.0,1992
92IN01898,1991037163,L7163,03,91,1,82,1,30,325,376603,430303,2,,1,3,LIB,Y,131,163,0,,,L,,,,,,,10,SCUR3,1.0,1992
92IN01899,1991037168,L7168,03,91,2,82,1,30,323,369803,109203,,,1,1,,2,129,127,2,,,,,,C,71,3,2,10,,1.0,1992
92IN01900,1991037177,L7177,03,91,1,82,1,30,323,369803,207903,,,1,2, 87,Y,122,159,0,,,,92,0924,,,,,10,,1.0,1992
92IN01901,1991037185,L7185,03,91,2,82,1,30,325,376603,710202,,,1,1,,2,102,114,2,,,,,,C,60,3,2,10,,1.0,1992
92IN01902,1991037191,L7191,03,91,2,84,1,30,314,439603,214203,,,1,1,,2,124,135,2,,,,,,,R-0,3,2,10,,1.0,1992
92IN01903,1991037193,L7193,03,91,2,82,1,30,322,354503,207803,,,1,1,,2,123,121,2,,,,,,C,61,3,2,10,,1.0,1992
92IN01904,1991037199,L7199,03,91,1,83,1,30,333,421203,236003,2,,1,3,LIB,Y,136,169,0,,,L,93,1005,,,,,10,SCUR3,1.0,1992
92IN01905,1991037219,L7219,03,91,2,82,1,30,328,416403,914302,,,1,2,,5,108,134,1,,,,92,0924,,,,,10,,1.0,1992
92IN01906,1991037226,L7226,03,91,2,81,1,30,332,417003,931202,,,1,1,,2,122,134,2,,,,,,M,P02,2,2,10,,1.0,1992
92IN01907,1991037227,L7227,03,91,2,80,1,30,303,427803,162303,,,1,1,,1,124,136,2,,,,,,,R-0,3,2,10,,1.0,1992
92IN01908,1991037232,L7232,03,91,2,82,1,30,326,391803,078903,,,1,1,,1,131,147,2,,,,,,C,62,3,2,10,,1.0,1992
92IN01909,1991037234,L7234,03,91,2,82,1,30,326,391803,078903,,,1,1,,1,125,137,2,,,,,,C,63,3,2,10,,1.0,1992
92IN01910,1991037237,L7237,03,91,2,82,1,30,323,369803,163703,,,1,1,,1,123,131,2,,,,,,C,64,4,2,10,,1.0,1992
92IN01911,1991037239,L7239,03,91,1,82,1,30,328,416403,186803,,,1,C,,Y,126,161,0,,,,,,,,,,10,,1.0,1992
92IN01912,1991037253,L7253,03,91,1,82,1,30,326,391803,239003,,,1,2, 99,Y,136,168,0,,,,92,0924,,,,,10,,1.0,1992
92IN01913,1991037254,L7254,03,91,2,82,1,30,322,354503,163203,,,1,1,,1,100,103,2,,,,,,C,65,3,2,10,,1.0,1992
92IN01914,1991037255,L7255,03,91,2,82,1,30,322,354503,163203,,,1,3,,2,120,134,2,,,,93,1102,,,,,10,DYS.VAG.TORNX,1.0,1992
92IN01915,1991037256,L7256,03,91,1,82,1,30,327,406403,796202,2,,1,3,LIB,Y,128,161,0,,,L,93,1005,,,,,10,,1.0,1992
92IN01916,1991037257,L7257,03,91,2,82,1,30,324,374203,384203,,,1,2,,5,106,135,1,,,,92,0924,,,,,10,,1.0,1992
92IN01917,1991037260,L7260,03,91,2,82,1,30,323,369803,384003,,,1,1,,1,117,129,2,,,,,,C,66,3,2,10,,1.0,1992
92IN01918,1991037270,L7270,03,91,2,81,1,30,334,422103,965602,,,1,1,,1,130,161,1,,,,,,M,P04,3,2,10,,1.0,1992
92IN01919,1991037272,L7272,03,91,1,80,1,30,304,382203,116003,,,1,3,,Y,109,139,0,,,,93,0810,,,,,10,,1.0,1992
92IN01920,1991037288,L7288,03,91,2,82,1,30,327,406403,914002,,,1,1,,2,132,132,2,,,,,,C,67,2,2,10,,1.0,1992
92IN01921,1991037290,L7290,03,91,2,81,1,30,311,380103,215103,,,1,1,,2,130,134,2,,,,,,M,P01,3,2,10,,1.0,1992
92IN01922,1991037297,L7297,03,91,2,80,1,30,333,421203,438403,,,1,1,,2,130,162,1,,,,,,,F93,3,F,10,,1.0,1992
92IN01923,1991037300,L7300,03,91,2,80,1,30,332,417003,125903,,,1,1,,1,140,151,1,,,,,,,F93,3,F,10,,1.0,1992
92IN01924,1991037308,L7308,03,91,2,82,1,30,324,374203,118903,,,1,1,,1,122,138,2,,,,,,C,68,3,2,10,,1.0,1992
92IN01925,1991037311,L7311,03,91,1,82,1,30,325,376603,054603,,,1,2, 80,Y,149,184,0,,,,92,0924,,,,,10,,1.0,1992
92IN01926,1991037324,L7324,03,91,1,81,1,30,313,434303,187503,,,1,C,,Y,141,181,0,,,,,,,,,,10,PINKEYE,1.0,1992
92IN01927,1991037327,L7327,03,91,1,82,1,30,325,376603,395903,,,1,C,,Y,118,148,0,,,,93,1207,,,,,10,,1.0,1992
92IN01928,1991037328,L7328,03,91,2,82,1,30,325,376603,395903,,,1,1,,1,102,116,2,,,,,,C,69,2,2,10,,1.0,1992
92IN01929,1991037333,L7333,03,91,2,80,1,30,302,425203,212203,,,1,1,,1,116,127,1,,,,,,,R-0,3,2,10,,1.0,1992
92IN01930,1991037337,L7337,03,91,2,81,1,30,314,439603,198903,,,1,1,,2,106,114,2,,,,,,M,P02,3,2,10,,1.0,1992
92IN01931,1991037338,L7338,03,91,2,84,1,30,331,394303,196003,,,1,1,,2,162,158,2,,,,,,,R-0,3,2,10,,1.0,1992
92IN01932,1991037345,L7345,03,91,2,82,1,30,325,376603,085003,,,1,2,,5,131,149,1,,,,92,0924,,,,,10,,1.0,1992
92IN01933,1991037347,L7347,03,91,2,81,1,30,333,421203,107203,,,1,1,,2,147,161,2,,,,,,M,P03,3,2,10,,1.0,1992
92IN01934,1991037348,L7348,03,91,2,81,1,30,314,439603,366303,,,1,1,,2,125,134,2,,,,,,M,P04,3,2,10,,1.0,1992
92IN01935,1991037349,L7349,03,91,1,81,1,30,314,439603,366303,,,1,1,,Y,136,181,0,,,,,,,,,,10,,1.0,1992
92IN01936,1991037354,L7354,03,91,2,82,1,30,327,406403,087603,,,1,2,,5,134,158,1,,,,92,0924,,,,,10,,1.0,1992
92IN01937,1991037356,L7356,03,91,2,80,1,30,334,422103,318480,,,1,1,,1,125,151,2,,,,,,,F93,3,F,10,,1.0,1992
92IN01938,1991037358,L7358,03,91,1,80,1,30,302,425203,188603,,,1,3,,Y,98,138,0,,,,93,0810,,,,,10,,1.0,1992
92IN01939,1991037365,L7365,03,91,2,81,1,30,332,417003,143103,,,1,2,,5,122,154,1,,,,92,0924,,,,,10,,1.0,1992
92IN01940,1991037368,L7368,03,91,2,80,1,30,P-2,429203,524503,,,1,1,,1,114,121,2,,,,,,,R-0,3,2,10,,1.0,1992
92IN01941,1991037370,L7370,03,91,1,83,1,30,333,421203,077903,,,1,2, 81,Y,127,155,0,,,,92,0924,,,,,10,,1.0,1992
92IN01942,1991037384,L7384,03,91,1,81,1,30,311,380103,889502,,,1,C,,Y,143,179,0,,,,,,,,,,10,,1.0,1992
92IN01943,1991037385,L7385,03,91,1,81,1,30,311,380103,889502,,,1,3,LIB,Y,154,190,0,,,L,93,1005,,,,,10,DUD,1.0,1992
92IN01944,1991037389,L7389,03,91,2,80,1,30,301,395803,252003,,,1,3,OVX,1,116,133,1,,,X,,,,OVX,,,10,X.BRITCHY,1.0,1992
92IN01945,1991037390,L7390,03,91,2,80,1,30,301,395803,252003,,,1,2,,5,122,147,1,,,,92,0924,,,,,10,,1.0,1992
92IN01946,1991037402,L7402,03,91,3,82,1,30,321,353103,380603,7,,1,3,XTB,X,127,0,0,,,X,93,1102,,XTB,,,10,TOBEC,1.0,1992
92IN01947,1991037406,L7406,03,91,2,81,1,30,334,422103,953502,,,1,2,,5,130,160,1,,,,92,0924,,,,,10,,1.0,1992
92IN01948,1991037408,L7408,03,91,1,80,1,30,304,382203,237903,,,1,2, 79,Y,123,161,0,,,,92,0924,,,,,10,,1.0,1992
92IN01949,1991037414,L7414,03,91,2,81,1,30,311,380103,092603,,,1,2,,2,128,130,1,,,,92,0924,,,,,10,,1.0,1992
92IN01950,1991037420,L7420,03,91,1,80,1,30,302,425203,880202,,,1,3,,Y,128,159,0,,,,93,0810,,,,,10,,1.0,1992
92IN01951,1991037433,L7433,03,91,3,83,1,30,332,417003,196203,7,,1,4,RUM,*,0,0,0,,,F,,,,,,,10,,1.0,1992
92IN01952,1991037438,L7438,03,91,1,82,1,30,323,369803,704102,,,1,X,,X,132,0,0,,,,93,0526,,,,,10,MKT.HORN.X,1.0,1992
92IN01953,1991037452,L7452,03,91,2,82,1,30,324,374203,086203,,,1,1,,2,116,149,1,,,,,,C,70,4,2,10,,1.0,1992
92IN01954,1991037458,L7458,03,91,2,81,1,30,333,421203,801502,,,1,1,,1,137,140,2,,,,,,M,P01,2,2,10,,1.0,1992
92IN01955,1991037459,L7459,03,91,2,81,1,30,313,434303,959702,,,1,1,,2,127,136,2,,,,,,M,P04,2,2,10,,1.0,1992
