UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_BRDG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,REASON,STAPL,CLFL,BRDNEW,C5457,GRFL,FLGR,C6263,SIRE,SB1,DAYDIS,C7378,AGE_LMG,C80,YRREC,AGE
56IN03787,1954609966,54,2,K9966,6,05,050,60,,05,19,,2,29,1,1,050,102,08,,128,148,,,100, 51,,,097,5,,8832,6,,,3,,1956,2.0
56IN03788,1954610204,54,2,A0204,6,05,053,61,,06,15,,2,20,1,1,050,079,09,,98,127,,,092, 54,,,110,5,,8872,6,,,3,,1956,2.0
56IN03789,1954610253,54,1,A0253,6,05,053,61,,,,,2,,,,,,,,168,199,,,,,,,,,,,,,,3,,1956,2.0
56IN03790,1955610383,55,2,A0383,6,05,053,61,,08,19,,1,,1,1,,092,10,,92,126,2,74,126,081,,,147,5,,9227,6,0927,,2,,1956,1.0
56IN03791,1955610416,55,1,A0416,6,05,053,61,,,,,1,,,,,,,,98,125,3,10,,,,,,,,9227,6,0801,,2,,1956,1.0
56IN03792,1955610568,55,1,A0568,6,05,053,61,,,,,1,,,,,,,,102,132,3,10,,,,,,,,9227,6,0801,,2,,1956,1.0
56IN03793,1955610819,55,1,A0819,6,05,053,61,,,,,1,,,,,,,,99,135,,,,,,,,,,9227,6,,,2,,1956,1.0
56IN03794,1955610840,55,2,A0840,6,05,053,61,,08,29,,1,,1,1,,088,09,,88,104,2,50,098,048,,,115,4,,9227,6,0927,,2,,1956,1.0
56IN03795,1954609789,54,2,K9789,6,05,053,60,,,,,2,,,,,,,,90,,6,,,,,,,,,,,0618,,3,,1956,2.0
56IN03796,1950607930,50,2,K7930,6,05,160,60,,06,23,,6,12,1,1,050,091,07,,143,163,,,097, 42,,,096,5,,6931,6,,,7,,1956,6.0
56IN03797,1947606549,47,2,K6549,6,06,,60,,07,13,,9,,1,1,,079,09,,118,133,2,11,105,,,,083,5,,5739,6,0927,,0,,1956,9.0
56IN03798,1948606626,48,2,K6626,6,06,,60,,05,10,,8,,1,1,,085,08,,126,144,2,11,094,,,,086,5,,5907,6,0927,,9,,1956,8.0
56IN03799,1950608031,50,2,K8031,6,06,,60,,06,10,,6,,1,1,,081,08,,88,,7,,097, 47,,,096,5,,6638,6,0915,,7,,1956,6.0
56IN03800,1954610001,54,1,A0001,6,06,060,61,,,,,2,,,,,,,,134,181,,,,,,,,,,,,,,3,,1956,2.0
56IN03801,1954610139,54,1,A0139,6,06,060,61,,,,,2,,,,,,,,,,6,,,,,,,,,,,0313,,3,,1956,2.0
56IN03802,1954610179,54,2,A0179,6,06,060,61,,09,26,,2,19,1,1,060,073,08,,98,145,,,096, 49,,,096,5,,7976,6,,,3,,1956,2.0
56IN03803,1955610293,55,1,A0293,6,06,060,61,,,,,1,,,,,,,,95,126,2,10,,,,,,,,9129,6,0927,,2,,1956,1.0
56IN03804,1955610294,55,2,A0294,6,06,060,61,,08,11,,1,25,1,1,060,073,10,,73,112,,,101,048,,,096,5,,9129,6,,,2,,1956,1.0
56IN03805,1955610340,55,1,A0340,6,06,060,61,,,,,1,,,,,,,,120,147,,,,,,,,,,9129,6,,,2,,1956,1.0
56IN03806,1955610777,55,2,A0777,6,06,060,61,,08,18,,1,27,1,1,060,076,09,,76,103,,,098,046,,,092,6,,9129,6,,,2,,1956,1.0
56IN03807,1955610834,55,1,A0834,6,06,060,61,,,,,1,,,,,,,,102,130,,,,,,,,,,9129,6,,,2,,1956,1.0
56IN03808,1955610838,55,2,A0838,6,06,060,61,,06,13,,1,25,1,1,060,089,07,,89,123,,,101,054,,,098,4,,9129,6,,,2,,1956,1.0
56IN03809,1950607913,50,2,K7913,6,06,060,60,,05,10,,6,14,1,1,060,078,06,,148,160,,,092, 46,,,099,4,,6638,6,,,7,,1956,6.0
56IN03810,1950607974,50,2,K7974,6,06,060,60,,06,22,,6,19,1,1,060,088,08,,135,150,,,093, 47,,,084,5,,6638,6,,,7,,1956,6.0
56IN03811,1951608207,51,2,K8207,6,06,060,60,,08,17,,5,38,1,1,060,084,09,,128,160,,,101,057,,,099,4,,7375,6,,,6,,1956,5.0
56IN03812,1951608317,51,2,K8317,6,06,060,60,,07,18,,5,24,1,1,060,076,07,,118,135,,,100,069,,,109,4,,7375,6,,,6,,1956,5.0
56IN03813,1951608393,51,2,K8393,6,06,060,60,,08,13,,5,21,1,1,060,076,09,,108,139,,,085,042,,,078,4,,7375,6,,,6,,1956,5.0
56IN03814,1951608407,51,1,K8407,6,06,060,60,,,,,5,,,,,,,,173,200,2,24,,,,,,,,,,0927,,6,,1956,5.0
56IN03815,1951608449,51,2,K8449,6,06,060,60,,07,18,,5,24,1,1,060,077,08,,122,148,,,113,057,,,101,4,,7375,6,,,6,,1956,5.0
56IN03816,1951608532,51,2,K8532,6,06,060,60,,06,19,,5,24,1,1,060,085,11,,136,174,,,105,051,,,091,5,,7375,6,,,6,,1956,5.0
56IN03817,1951608627,51,2,K8627,6,06,060,60,,06,09,,5,19,1,1,060,078,09,,103,130,,,087,060,,,106,5,,7375,6,,,6,,1956,5.0
56IN03818,1952608721,52,1,K8721,6,06,060,60,,,,,4,,,,,,,,186,203,3,68,,,,,,,,,,0801,,5,,1956,4.0
56IN03819,1952608939,52,2,K8939,6,06,060,60,,05,14,,4,14,1,1,060,103,08,,140,142,,,103,063,,,123,6,,7976,6,,,5,,1956,4.0
56IN03820,1953609129,53,1,K9129,6,06,060,60,,,,,3,,,,,,,,161,205,2,20,,,,,,,,,,0927,,4,,1956,3.0
56IN03821,1953609230,53,2,K9230,6,06,060,60,,,,,3,,,,,,,,131,,3,80,,,,,,,,,,0604,,4,,1956,3.0
56IN03822,1953609414,53,2,K9414,6,06,060,60,,10,14,,3,23,1,1,060,070,09,,108,124,,,087,041,,,084,4,,8407,6,,,4,,1956,3.0
56IN03823,1954610049,54,2,A0049,6,06,063,61,,07,14,,2,24,1,1,060,090,06,,115,142,,,092, 48,,,111,5,,8407,6,,,3,,1956,2.0
56IN03824,1954610213,54,2,A0213,6,06,063,61,,07,12,,2,23,1,1,060,083,08,,102,122,,,094, 49,,,092,5,,8407,6,,,3,,1956,2.0
56IN03825,1954610260,54,2,A0260,6,06,063,61,,07,22,,2,24,1,1,060,078,07,,110,138,,,101, 47,,,085,7,,8407,6,,,3,,1956,2.0
56IN03826,1955610409,55,2,A0409,6,06,063,61,,07,32,,1,28,1,1,060,088,10,,88,118,,,103,061,,,110,6,,8407,6,,,2,,1956,1.0
56IN03827,1955610530,55,2,A0530,6,06,063,61,,07,22,,1,24,1,1,060,090,08,,90,132,,,111,062,,,113,5,,8407,6,,,2,,1956,1.0
56IN03828,1955610558,55,1,A0558,6,06,063,61,,,,,1,,,,,,,,102,143,2,10,,,,,,,,8407,6,0927,,2,,1956,1.0
56IN03829,1955610593,55,1,A0593,6,06,063,61,,,,,1,,,,,,,,91,121,,,,,,,,,,8407,6,,,2,,1956,1.0
56IN03830,1955610594,55,2,A0594,6,06,063,61,,06,30,,1,28,1,1,060,076,09,,76,111,,,104,040,,,079,5,,8407,6,,,2,,1956,1.0
56IN03831,1954609741,54,2,K9741,6,06,063,60,,09,14,,2,23,1,1,060,077,09,,108,147,,,108, 54,,,096,7,,8407,6,,,3,,1956,2.0
56IN03832,1949607212,49,2,K7212,6,07,,60,,05,10,,7,,1,1,,091,06,,130,156,2,11,109,,,,078,6,,6137,6,0927,,8,,1956,7.0
56IN03833,1950607852,50,2,K7852,6,07,,60,,08,23,,6,,1,1,,072,07,,135,155,3,92,086, 42,,,086,4,,6690,6,0924,,7,,1956,6.0
56IN03834,1950607916,50,2,K7916,6,07,,60,,05,17,,6,,1,1,,096,09,,130,153,2,11,101, 52,,,109,5,,6839,6,0927,,7,,1956,6.0
56IN03835,1950608018,50,2,K8018,6,07,,60,,05,17,,6,,1,1,,084,07,,126,130,2,52,105, 48,,,096,6,,6690,6,0927,,7,,1956,6.0
56IN03836,1954610026,54,1,A0026,6,07,070,61,,,,,2,,,,,,,,144,180,2,10,,,,,,,,,,0927,,3,,1956,2.0
56IN03837,1954610145,54,1,A0145,6,07,070,61,,,,,2,,,,,,,,156,184,,,,,,,,,,,,,,3,,1956,2.0
56IN03838,1954610153,54,2,A0153,6,07,070,61,,06,18,,2,18,1,1,070,090,07,,107,126,,,110, 59,,,119,7,,8751,6,,,3,,1956,2.0
56IN03839,1954610185,54,2,A0185,6,07,070,61,,06,20,,2,17,1,1,070,097,07,,116,143,,,096, 51,,,107,5,,8751,6,,,3,,1956,2.0
56IN03840,1954610224,54,1,A0224,6,07,070,61,,,,,2,,,,,,,,150,186,,,,,,,,,,,,,,3,,1956,2.0
56IN03841,1955610352,55,2,A0352,6,07,070,61,,07,09,,1,12,1,1,070,099,05,,99,120,,,102,057,,,115,5,,8862,6,,,2,,1956,1.0
56IN03842,1955610354,55,1,A0354,6,07,070,61,,,,,1,,,,,,,,123,157,,,,,,,,,,8862,6,,,2,,1956,1.0
56IN03843,1955610369,55,2,A0369,6,07,070,61,,07,15,,1,,1,1,,096,05,,96,121,2,51,109,050,,,109,5,,8862,6,0927,,2,,1956,1.0
56IN03844,1955610400,55,2,A0400,6,07,070,61,,05,16,,1,15,1,1,070,108,08,,108,144,,,107,057,,,127,5,,8862,6,,,2,,1956,1.0
56IN03845,1955610478,55,2,A0478,6,07,070,61,,06,10,,1,16,1,1,070,097,04,,97,118,,,120,062,,,131,5,,8862,6,,,2,,1956,1.0
56IN03846,1955610511,55,2,A0511,6,07,070,61,,09,23,,1,14,1,1,070,081,09,,81,107,,,109,055,,,115,8,,8862,6,,,2,,1956,1.0
56IN03847,1955610548,55,1,A0548,6,07,070,61,,,,,1,,,,,,,,118,135,,,,,,,,,,8862,6,,,2,,1956,1.0
56IN03848,1955610563,55,2,A0563,6,07,070,61,,07,21,,1,15,1,1,070,104,06,,104,142,,,117,055,,,120,5,,8862,6,,,2,,1956,1.0
56IN03849,1955610571,55,2,A0571,6,07,070,61,,06,15,,1,16,1,1,070,084,09,,84,115,,,103,053,,,105,5,,8862,6,,,2,,1956,1.0
56IN03850,1955610647,55,1,A0647,6,07,070,61,,,,,1,,,,,,,,93,110,3,10,,,,,,,,8862,6,0801,,2,,1956,1.0
56IN03851,1955610661,55,1,A0661,6,07,070,61,,,,,1,,,,,,,,123,159,,,,,,,,,,8862,6,,,2,,1956,1.0
56IN03852,1955610771,55,2,A0771,6,07,070,61,,07,12,,1,17,1,1,070,083,06,,83,117,,,113,044,,,102,5,,8862,6,,,2,,1956,1.0
56IN03853,1955610836,55,1,A0836,6,07,070,61,,,,,1,,,,,,,,119,166,,,,,,,,,,8862,6,,,2,,1956,1.0
56IN03854,1951608138,51,2,K8138,6,07,070,60,,07,23,,5,,1,1,,082,08,,143,154,2,10,096,046,,,082,5,,7211,6,0927,,6,,1956,5.0
56IN03855,1951608160,51,2,K8160,6,07,070,60,,,,,5,,,,,,,,168,,3,81,,,,,,,,,,0604,,6,,1956,5.0
56IN03856,1951608458,51,2,K8458,6,07,070,60,,06,13,,5,37,1,1,070,091,09,,143,165,,,103,065,,,126,5,,7211,6,,,6,,1956,5.0
56IN03857,1951608464,51,2,K8464,6,07,070,60,,07,10,,5,,1,1,,070,08,,140,153,2,11,094,053,,,094,4,,7211,6,0927,,6,,1956,5.0
56IN03858,1951608471,51,2,K8471,6,07,070,60,,08,25,,5,19,1,1,070,079,09,,126,136,,,081,038,,,084,4,,7211,6,,,6,,1956,5.0
56IN03859,1951608493,51,2,K8493,6,07,070,60,,08,10,,5,,1,1,,084,08,,133,,7,,100,053,,,091,4,,7211,6,0915,,6,,1956,5.0
56IN03860,1951608510,51,2,K8510,6,07,070,60,,06,07,,5,18,1,1,070,092,08,,118,143,,,120,060,,,104,5,,7211,6,,,6,,1956,5.0
56IN03861,1951608560,51,2,K8560,6,07,070,60,,08,12,,5,,1,1,,084,08,,125,160,2,11,111,067,,,124,4,,7211,6,0927,,6,,1956,5.0
56IN03862,1951608561,51,2,K8561,6,07,070,60,,06,12,,5,18,1,1,070,085,09,,153,160,,,087,043,,,075,4,,7211,6,,,6,,1956,5.0
56IN03863,1951608623,51,2,K8623,6,07,070,60,,08,15,,5,,1,1,,077,07,,111,124,2,11,109,054,,,100,4,,7211,6,0927,,6,,1956,5.0
56IN03864,1951608629,51,2,K8629,6,07,070,60,,06,13,,5,20,1,1,070,090,08,,123,148,,,095,053,,,098,4,,7211,6,,,6,,1956,5.0
56IN03865,1951608630,51,2,K8630,6,07,070,60,,09,13,,5,20,1,1,070,069,08,,111,133,,,086,044,,,078,4,,7211,6,,,6,,1956,5.0
56IN03866,1952608810,52,2,K8810,6,07,070,60,,05,22,,4,15,1,1,070,089,13,,126,147,,,082,051,,,105,4,,7624,6,,,5,,1956,4.0
56IN03867,1952608821,52,2,K8821,6,07,070,60,,05,19,,4,16,1,1,070,104,07,,137,170,,,109,068,,,146,5,,7624,6,,,5,,1956,4.0
56IN03868,1952608862,52,1,K8862,6,07,070,60,,,,,4,,,,,,,,186,210,,,,,,,,,,,,,,5,,1956,4.0
56IN03869,1952608866,52,2,K8866,6,07,070,60,,05,13,,4,16,1,1,070,097,06,,142,154,,,102,058,,,123,5,,7624,6,,,5,,1956,4.0
56IN03870,1952608953,52,2,K8953,6,07,070,60,,07,11,,4,13,1,1,070,079,07,,105,128,,,096,053,,,107,5,,7624,6,,,5,,1956,4.0
56IN03871,1953609061,53,2,K9061,6,07,070,60,,07,15,,3,21,1,1,070,090,07,,122,148,,,091,047,,,117,5,,8273,6,,,4,,1956,3.0
56IN03872,1953609197,53,1,K9197,6,07,070,60,,,,,3,,,,,,,,174,202,2,10,,,,,,,,,,0927,,4,,1956,3.0
56IN03873,1953609201,53,2,K9201,6,07,070,60,,07,24,,3,,1,1,,089,06,,128,150,2,10,094,052,,,105,6,,8273,6,0927,,4,,1956,3.0
56IN03874,1953609212,53,2,K9212,6,07,070,60,,06,24,,3,22,1,1,070,093,04,,135,138,,,087,048,,,087,5,,8273,6,,,4,,1956,3.0
56IN03875,1953609293,53,2,K9293,6,07,070,60,,05,16,,3,21,1,1,070,098,04,,133,164,,,099,054,,,102,5,,8273,6,,,4,,1956,3.0
56IN03876,1953609334,53,2,K9334,6,07,070,60,,,,,3,,,,,,,,115,,3,81,,,,,,,,,,0604,,4,,1956,3.0
56IN03877,1953609339,53,2,K9339,6,07,070,60,,07,20,,3,22,1,1,070,083,04,,123,149,,,089,045,,,087,5,,8273,6,,,4,,1956,3.0
56IN03878,1953609344,53,2,K9344,6,07,070,60,,,,,3,,,,,,,,,,7,,,,,,,,,,,0601,,4,,1956,3.0
56IN03879,1953609367,53,2,K9367,6,07,070,60,,07,16,,3,21,1,1,070,081,05,,114,136,,,108,050,,,107,5,,8273,6,,,4,,1956,3.0
56IN03880,1953609385,53,2,K9385,6,07,070,60,,07,17,,3,20,1,1,070,086,06,,109,143,,,083,049,,,105,5,,8273,6,,,4,,1956,3.0
56IN03881,1953609391,53,2,K9391,6,07,070,60,,06,23,,3,23,1,1,070,085,09,,133,175,,,083,040,,,094,5,,8273,6,,,4,,1956,3.0
56IN03882,1953609490,53,2,K9490,6,07,070,60,,,,,3,,,,,,,,154,,3,80,,,,,,,,,,0603,,4,,1956,3.0
56IN03883,1953609561,53,2,K9561,6,07,070,60,,07,21,,3,21,1,1,070,078,07,,133,148,,,073,039,,,073,4,,8273,6,,,4,,1956,3.0
56IN03884,1953609603,53,2,K9603,6,07,070,60,,06,12,,3,18,1,1,070,095,07,,140,168,,,098,057,,,118,4,,8273,6,,,4,,1956,3.0
56IN03885,1953609646,53,2,K9646,6,07,070,60,,08,23,,3,23,1,1,070,073,05,,122,140,,,077,035,,,065,4,,8273,6,,,4,,1956,3.0
56IN03886,1954609834,54,2,K9834,6,07,070,60,,07,39,,2,15,1,1,070,088,06,,108,128,,,083, 44,,,082,5,,8751,6,,,3,,1956,2.0
56IN03887,1954609835,54,2,K9835,6,07,070,60,,08,39,,2,15,1,1,070,082,06,,103,133,,,086, 39,,,085,5,,8751,6,,,3,,1956,2.0
56IN03888,1954609871,54,2,K9871,6,07,070,60,,07,25,,2,14,1,1,070,073,08,,103,122,,,100, 33,,,078,3,,8751,6,,,3,,1956,2.0
56IN03889,1954609883,54,2,K9883,6,07,070,60,,07,17,,2,18,1,1,070,094,08,,117,124,,,094, 49,,,115,5,,8751,6,,,3,,1956,2.0
56IN03890,1954609921,54,1,K9921,6,07,070,60,,,,,2,,,,,,,,133,165,2,10,,,,,,,,,,0927,,3,,1956,2.0
56IN03891,1954609944,54,2,K9944,6,07,070,60,,05,21,,2,16,1,1,070,100,08,,118,142,,,102, 63,,,110,8,,8751,6,,,3,,1956,2.0
56IN03892,1954610027,54,1,A0027,6,07,073,61,,,,,2,,,,,,,,157,200,3,49,,,,,,,,,,0801,,3,,1956,2.0
56IN03893,1954610030,54,2,A0030,6,07,073,61,,08,16,,2,13,1,1,070,068,07,,92,110,,,099, 45,,,100,6,,8862,6,,,3,,1956,2.0
56IN03894,1954610086,54,2,A0086,6,07,073,61,,07,16,,2,15,1,1,070,085,08,,108,123,,,095, 43,,,091,6,,8862,6,,,3,,1956,2.0
56IN03895,1955610346,55,1,A0346,6,07,073,61,,,,,1,,,,,,,,113,148,2,10,,,,,,,,9197,6,0927,,2,,1956,1.0
56IN03896,1955610347,55,2,A0347,6,07,073,61,,06,13,,1,30,1,1,070,083,04,,83,116,,,114,048,,,086,6,,9197,6,,,2,,1956,1.0
56IN03897,1955610357,55,2,A0357,6,07,073,61,,05,24,,1,31,1,1,070,099,04,,99,140,,,106,049,,,098,4,,9197,6,,,2,,1956,1.0
56IN03898,1955610358,55,2,A0358,6,07,073,61,,06,15,,1,29,1,1,070,108,08,,108,142,,,123,068,,,135,5,,9197,6,,,2,,1956,1.0
56IN03899,1955610403,55,1,A0403,6,07,073,61,,,,,1,,,,,,,,,,3,04,,,,,,,,9197,6,0123,,2,,1956,1.0
56IN03900,1955610418,55,1,A0418,6,07,073,61,,,,,1,,,,,,,,115,153,2,10,,,,,,,,9197,6,0927,,2,,1956,1.0
56IN03901,1955610419,55,2,A0419,6,07,073,61,,06,21,,1,,1,1,,099,04,,99,122,2,71,102,041,,,094,5,,9197,6,0927,,2,,1956,1.0
56IN03902,1955610444,55,1,A0444,6,07,073,61,,,,,1,,,,,,,,118,139,3,10,,,,,,,,9197,6,0801,,2,,1956,1.0
56IN03903,1955610502,55,2,A0502,6,07,073,61,,08,12,,1,27,1,1,070,086,07,,86,128,,,105,045,,,089,5,,9197,6,,,2,,1956,1.0
56IN03904,1955610631,55,2,A0631,6,07,073,61,,06,24,,1,31,1,1,070,102,07,,102,130,,,098,045,,,098,5,,9197,6,,,2,,1956,1.0
56IN03905,1955610765,55,1,A0765,6,07,073,61,,,,,1,,,,,,,,125,153,,,,,,,,,,9197,6,,,2,,1956,1.0
56IN03906,1955610902,55,2,A0902,6,07,073,61,,07,25,,1,30,1,1,070,083,05,,83,121,,,102,043,,,090,5,,9197,6,,,2,,1956,1.0
56IN03907,1954609755,54,2,K9755,6,07,073,60,,04,13,,2,25,1,1,070,111,05,,130,158,,,095, 50,,,122,6,,8862,6,,,3,,1956,2.0
56IN03908,1954609867,54,2,K9867,6,07,073,60,,06,12,,2,15,1,1,070,093,08,,123,145,,,110, 60,,,127,6,,8862,6,,,3,,1956,2.0
56IN03909,1954609926,54,2,K9926,6,07,073,60,,08,15,,2,,1,1,,098,08,,119,,7,,091, 51,,,119,6,,8862,6,0915,,3,,1956,2.0
56IN03910,1954609979,54,2,K9979,6,07,073,60,,05,09,,2,12,1,1,070,107,07,,134,158,,,109, 66,,,134,5,,8862,6,,,3,,1956,2.0
56IN03911,1947606403,47,2,K6403,6,08,,60,,07,10,,9,,1,1,,082,09,,114,116,3,14,107,,,,115,5,,5530,6,1119,,0,,1956,9.0
56IN03912,1948606896,48,2,K6896,6,08,,60,,04,05,,8,,1,1,,098,08,,140,148,2,11,107,,,,104,7,,5530,6,0927,,9,,1956,8.0
56IN03913,1949607144,49,2,K7144,6,08,,60,,,,,7,,,,,,,,,,6,,,,,,,,,,,0424,,8,,1956,7.0
56IN03914,1955610321,55,1,A0321,6,08,080,61,,,,,1,,,,,,,,107,140,3,10,,,,,,,,9543,6,0801,,2,,1956,1.0
56IN03915,1955610428,55,1,A0428,6,08,080,61,,,,,1,,,,,,,,92,127,3,10,,,,,,,,9543,6,0801,,2,,1956,1.0
56IN03916,1955610521,55,2,A0521,6,08,080,61,,09,15,,1,14,1,1,080,084,08,,84,112,,,116,066,,,119,5,,9543,6,,,2,,1956,1.0
56IN03917,1955610534,55,2,A0534,6,08,080,61,,08,16,,1,16,1,1,080,088,09,,88,120,,,109,049,,,110,5,,9543,6,,,2,,1956,1.0
56IN03918,1955610696,55,2,A0696,6,08,080,61,,07,12,,1,19,1,1,080,096,08,,96,134,,,111,058,,,113,5,,9543,6,,,2,,1956,1.0
56IN03919,1955610734,55,1,A0734,6,08,080,61,,,,,1,,,,,,,,93,132,,,,,,,,,,9543,6,,,2,,1956,1.0
56IN03920,1955610848,55,1,A0848,6,08,080,61,,,,,1,,,,,,,,84,119,3,10,,,,,,,,9543,6,0801,,2,,1956,1.0
56IN03921,1955610931,55,1,A0931,6,08,080,61,,,,,1,,,,,,,,107,146,2,10,,,,,,,,9543,6,0927,,2,,1956,1.0
56IN03922,1949607143,49,2,K7143,6,08,080,60,,05,08,,7,18,1,1,080,087,09,,134,139,,,097,036,,,077,4,,6209,6,,,8,,1956,7.0
56IN03923,1950607906,50,2,K7906,6,08,080,60,,08,18,,6,15,1,1,080,088,06,,120,142,,,089, 52,,,116,5,,6935,6,,,7,,1956,6.0
56IN03924,1951608155,51,2,K8155,6,08,080,60,,08,17,,5,15,1,1,080,070,10,,98,135,,,115,059,,,095,5,,6925,6,,,6,,1956,5.0
56IN03925,1951608697,51,2,K8697,6,08,080,60,,08,17,,5,15,1,1,080,073,10,,121,140,,,112,041,,,075,4,,6925,6,,,6,,1956,5.0
56IN03926,1952608849,52,2,K8849,6,08,080,60,,06,12,,4,17,1,1,080,086,09,,136,162,,,091,048,,,106,5,,7748,6,,,5,,1956,4.0
56IN03927,1952608898,52,2,K8898,6,08,080,60,,05,11,,4,16,1,1,080,089,09,,128,158,,,090,045,,,105,5,,7748,6,,,5,,1956,4.0
56IN03928,1952608940,52,2,K8940,6,08,080,60,,07,12,,4,,1,1,,081,09,,149,166,3,80,081,034,,,081,4,,7748,6,1119,,5,,1956,4.0
56IN03929,1952608984,52,2,K8984,6,08,080,60,,08,16,,4,16,1,1,080,071,07,,123,154,,,087,031,,,068,4,,7748,6,,,5,,1956,4.0
56IN03930,1953609068,53,1,K9068,6,08,080,60,,,,,3,,,,,,,,163,201,2,23,,,,,,,,,,0927,,4,,1956,3.0
56IN03931,1953609543,53,1,K9543,6,08,080,60,,,,,3,,,,,,,,179,209,3,24,,,,,,,,,,0801,,4,,1956,3.0
56IN03932,1953609651,53,2,K9651,6,08,080,60,,06,16,,3,14,1,1,080,080,08,,130,142,,,102,062,,,129,5,,8214,6,,,4,,1956,3.0
56IN03933,1954609833,54,1,K9833,6,08,080,60,,,,,2,,,,,,,,134,178,,,,,,,,,,,,,,3,,1956,2.0
56IN03934,1954609837,54,2,K9837,6,08,080,60,,08,23,,2,15,1,1,080,075,10,,96,117,,,099, 46,,,095,6,,8214,6,,,3,,1956,2.0
56IN03935,1954609843,54,2,K9843,6,08,080,60,,06,15,,2,14,1,1,080,079,08,,106,123,,,113, 59,,,113,6,,8214,6,,,3,,1956,2.0
56IN03936,1954610125,54,2,A0125,6,08,083,61,,05,12,,2,23,1,1,080,096,14,,111,134,,,092, 47,,,116,4,,8853,6,,,3,,1956,2.0
56IN03937,1955610435,55,1,A0435,6,08,083,61,,,,,1,,,,,,,,120,169,,,,,,,,,,9068,6,,,2,,1956,1.0
56IN03938,1955610451,55,2,A0451,6,08,083,61,,09,16,,1,14,1,1,080,080,07,,80,113,,,126,052,,,118,5,,9068,6,,,2,,1956,1.0
56IN03939,1955610708,55,1,A0708,6,08,083,61,,,,,1,,,,,,,,96,145,2,10,,,,,,,,9068,6,0927,,2,,1956,1.0
56IN03940,1955610709,55,2,A0709,6,08,083,61,,08,16,,1,,1,1,,093,09,,93,126,2,74,130,047,,,088,6,,9068,6,0927,,2,,1956,1.0
56IN03941,1955610772,55,1,A0772,6,08,083,61,,,,,1,,,,,,,,97,135,2,10,,,,,,,,9068,6,0927,,2,,1956,1.0
56IN03942,1955610843,55,1,A0843,6,08,083,61,,,,,1,,,,,,,,96,136,2,10,,,,,,,,9068,6,0927,,2,,1956,1.0
56IN03943,1955610878,55,2,A0878,6,08,083,61,,09,13,,1,14,1,1,080,081,08,,81,116,,,099,039,,,083,4,,9068,6,,,2,,1956,1.0
56IN03944,1955610904,55,1,A0904,6,08,083,61,,,,,1,,,,,,,,112,145,2,10,,,,,,,,9068,6,0927,,2,,1956,1.0
56IN03945,1955610906,55,1,A0906,6,08,083,61,,,,,1,,,,,,,,103,144,,,,,,,,,,9068,6,,,2,,1956,1.0
56IN03946,1955610927,55,2,A0927,6,08,083,61,,08,17,,1,,1,1,,075,09,,75,97,2,50,103,043,,,087,5,,9068,6,0927,,2,,1956,1.0
56IN03947,1954609865,54,1,K9865,6,08,083,60,,,,,2,,,,,,,,166,202,,,,,,,,,,,,,,3,,1956,2.0
56IN03948,1954609905,54,2,K9905,6,08,083,60,,05,14,,2,24,1,1,080,088,06,,108,137,,,100, 47,,,109,6,,8853,6,,,3,,1956,2.0
56IN03949,1950607753,50,2,K7753,6,08,130,60,,06,18,,6,16,1,1,080,096,07,,140,155,,,114, 51,,,102,7,,6925,6,,,7,,1956,6.0
56IN03950,1951608432,51,2,K8432,6,08,130,60,,,,,5,,,,,,,,146,,3,81,,,,,,,,,,0604,,6,,1956,5.0
56IN03951,1951608669,51,2,K8669,6,08,130,60,,09,14,,5,19,1,1,080,076,11,,121,134,,,087,048,,,101,4,,7534,6,,,6,,1956,5.0
56IN03952,1951608690,51,2,K8690,6,08,130,60,,08,13,,5,19,1,1,080,078,10,,145,159,,,091,052,,,099,3,,7534,6,,,6,,1956,5.0
56IN03953,1953609147,53,2,K9147,6,08,150,60,,09,15,,3,17,1,1,080,076,09,,120,149,,,096,045,,,089,4,,8702,6,,,4,,1956,3.0
56IN03954,1953609354,53,2,K9354,6,08,150,60,,08,08,,3,14,1,1,080,073,06,,120,146,,,084,037,,,080,4,,8702,6,,,4,,1956,3.0
56IN03955,1953609420,53,2,K9420,6,08,150,60,,06,06,,3,13,1,1,080,085,09,,140,177,,,095,044,,,112,5,,8702,6,,,4,,1956,3.0
56IN03956,1953609573,53,2,K9573,6,08,150,60,,08,25,,3,27,1,1,080,085,09,,133,143,,,103,045,,,110,6,,8702,6,,,4,,1956,3.0
56IN03957,1955610390,55,1,A0390,6,09,090,61,,,,,1,,,,,,,,92,126,2,10,,,,,,,,9158,6,0927,,2,,1956,1.0
56IN03958,1955610598,55,2,A0598,6,09,090,61,,08,30,,1,,1,1,090,084,09,,84,102,6,,090,047,,,101,5,,9158,6,1022,,2,,1956,1.0
56IN03959,1955610629,55,2,A0629,6,09,090,61,,06,37,,1,33,1,1,090,093,09,,93,112,,,093,050,,,113,5,,9158,6,,,2,,1956,1.0
56IN03960,1955610752,55,1,A0752,6,09,090,61,,,,,1,,,,,,,,101,145,,,,,,,,,,9158,6,,,2,,1956,1.0
56IN03961,1955610753,55,1,A0753,6,09,090,61,,,,,1,,,,,,,,105,141,,,,,,,,,,9158,6,,,2,,1956,1.0
