UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,PD,DISP,BLEED,STM
04BR01682,X0556,1.0,00,,973,1,7,152,T,W,1,..,N,33
04BR01683,X0561,1.0,00,,52K,1,7,158,T,W,1,..,N,80
04BR01684,X0565,1.0,00,,ZZZ,1,0,158,5,W,1,..,N,01
04BR01685,X0568,1.0,00,,ZZZ,1,0,150,2,W,1,..,N,01
04BR01686,X0571,1.0,00,4TEATS,DAK,1,0,153,5,W,N,..,N,01
04BR01687,X0573,1.0,00,ENTR,ZZZ,1,0,165,2,W,1,..,N,01
04BR01688,X0574,1.0,00,,DAK,1,0,149,5,W,N,..,N,01
04BR01689,X0600,1.0,00,NICE,ORE,O,2,180,5,W,O,..,N,00
04BR01690,X0602,1.0,00,NICE EWE,ZZZ,1,0,158,2,W,1,..,N,01
04BR01691,X0607,1.0,00,4TEATS,ZZZ,1,0,145,2,W,1,..,N,01
04BR01692,X0608,1.0,00,4TEATS,ZZZ,1,0,131,5,W,1,..,N,01
04BR01693,X0617,1.0,00,"ENTR,4TEATS",ZZZ,1,0,141,2,W,1,..,N,01
04BR01694,X0647,1.0,00,,53K,1,7,178,T,W,1,..,N,80
04BR01695,X0649,1.0,00,BLACK EWE,ZZZ,1,1,167,5,W,1,..,N,00
04BR01696,X0657,1.0,00,,54K,1,7,146,T,W,1,..,N,80
04BR01697,X0660,1.0,00,,973,1,7,157,T,W,1,..,N,33
04BR01698,X0668,1.0,00,NICE,ZZZ,1,0,136,1,W,1,..,N,01
04BR01699,X0676,1.0,00,NICE,DAK,1,0,150,5,W,N,..,N,01
04BR01700,X0678,1.0,00,NICE,ZZZ,1,0,164,2,W,1,..,N,01
04BR01701,X0698,1.0,00,BIG.BREECH,DAK,1,0,153,2,W,N,..,N,01
04BR01702,X0703,1.0,00,,DAK,1,0,142,2,W,N,..,N,01
04BR01703,X0704,1.0,00,,DAK,1,0,153,1,W,N,..,N,01
04BR01704,X0714,1.0,00,"RP, DYSTOCIA",971,1,7,160,T,W,1,..,N,33
04BR01705,X0722,1.0,00,,55K,1,7,145,T,W,1,..,N,80
04BR01706,X0723,1.0,00,,56K,1,7,136,T,W,1,..,N,80
04BR01707,X0748,1.0,00,,34R,2,0,164,2,W,1,..,N,31
04BR01708,X0755,1.0,00,NICE,ZZZ,1,0,117,1,W,1,..,N,01
04BR01709,X0756,1.0,00,HAIRY,971,1,7,166,5,W,1,..,N,33
04BR01710,X0762,1.0,00,HAIRY,ZZZ,1,0,118,2,W,1,..,N,01
04BR01711,X0763,1.0,00,,ZZZ,1,0,139,2,W,1,..,N,01
04BR01712,X0764,1.0,00,,ZZZ,1,0,156,2,W,1,..,N,01
04BR01713,X0773,1.0,00,,ZZZ,1,0,143,2,W,1,..,N,01
04BR01714,Z4798,6.0,97,THIN,971,1,0,222,B,W,1,..,N,97
04BR01715,Z5388,5.0,97,"SW.BAG, LTS",971,1,0,192,B,W,1,..,N,97
04BR01716,Z5592,5.0,97,NICE,971,1,0,216,B,W,1,..,N,97
04BR01717,Z6073,4.0,97,,972,1,0,241,B,W,1,..,N,97
04BR01718,Z6154,4.0,97,ENTR,971,1,0,208,B,W,1,..,N,97
04BR01719,Z6155,4.0,97,MAGNUM MILK,971,1,0,251,B,W,1,..,N,97
04BR01720,Z6227,4.0,97,PAWED LAMB,972,1,0,247,B,W,1,..,N,97
04BR01721,Z6276,4.0,97,TIGHT BAG,971,1,0,254,B,W,1,..,N,97
04BR01722,Z6373,4.0,97,IDZ 454,972,1,0,204,B,W,1,..,N,97
04BR01723,Z6382,4.0,97,NICE,971,1,0,255,B,W,1,..,N,97
04BR01724,Z6872,4.0,97,"LTS, ENTR",972,1,0,259,B,W,1,..,N,97
04BR01725,Z6878,4.0,00,BLACK EWE,ZZZ,1,1,161,2,W,1,..,N,00
04BR01726,Z6931,4.0,97,,971,1,0,252,B,W,1,..,N,97
04BR01727,Z6990,3.0,97,LEGGY,973,1,0,200,B,W,1,..,N,97
04BR01728,Z7010,3.0,00,BLACK EWE,ZZZ,1,1,152,2,W,1,..,N,90
04BR01729,Z7015,3.0,97,,972,1,0,227,B,W,1,..,N,97
04BR01730,Z7020,3.0,97,NICE EWE,972,1,0,194,B,W,1,..,N,97
04BR01731,Z7048,3.0,00,"BLK.EWE,R.EYE",ZZZ,1,1,190,2,W,1,..,N,90
04BR01732,Z7074,3.0,97,SM.BAG,971,1,0,247,B,W,1,..,N,97
04BR01733,Z7098,3.0,97,NICE,973,1,0,208,B,W,1,..,N,97
04BR01734,Z7120,3.0,97,WEAK,972,1,0,195,B,W,1,..,N,97
04BR01735,Z7134,3.0,97,ENTR,972,1,0,234,B,W,1,..,N,97
04BR01736,Z7141,3.0,97,,973,1,0,219,B,W,1,..,N,97
04BR01737,Z7181,3.0,97,,972,1,0,226,B,W,1,..,N,97
04BR01738,Z7184,3.0,00,"BLACK,HAIRY",ZZZ,1,1,181,1,W,1,..,N,90
04BR01739,Z7200,3.0,97,,973,1,0,237,B,W,1,..,N,97
04BR01740,Z7247,3.0,00,DARK PINTO,ZZZ,1,1,190,2,W,1,..,N,90
04BR01741,Z7790,2.0,97,,972,1,0,204,B,W,1,..,N,97
04BR01742,Z7793,2.0,97,,971,1,0,226,B,W,1,..,N,97
04BR01743,Z7814,2.0,97,"MSG, HERE",973,1,0,175,B,W,1,..,N,97
04BR01744,Z7823,2.0,97,,972,1,0,226,B,W,1,..,N,97
04BR01745,Z7833,2.0,97,FAT,973,1,0,254,B,W,1,..,N,97
04BR01746,Z7847,2.0,97,GOOD EWE,973,1,0,246,B,W,1,..,N,97
04BR01747,Z7850,2.0,97,NICE,973,1,0,223,B,W,1,..,N,97
04BR01748,Z7870,2.0,00,BLACK EWE,ZZZ,1,1,202,2,W,1,..,N,00
04BR01749,Z7892,2.0,97,,972,1,0,243,B,W,1,..,N,97
04BR01750,Z7893,2.0,97,,972,1,0,251,B,W,1,..,N,97
04BR01751,Z7912,2.0,97,NICE EWE,973,1,0,227,B,W,1,..,N,97
04BR01752,Z7913,2.0,97,NICE,973,1,0,196,B,W,1,..,N,97
04BR01753,Z7916,2.0,00,BLACK EWE,ZZZ,1,1,159,1,W,1,..,N,00
04BR01754,Z7959,2.0,97,*FIX YTEX TAG,973,1,0,204,B,W,1,..,N,97
04BR01755,Z8105,2.0,97,NICE,973,1,0,194,B,W,1,..,N,97
04BR01756,Z8303,2.0,00,LAMBD 1/15/04,ORE,O,2,172,1,W,O,..,N,00
04BR01757,Z8579,1.0,00,,57K,1,7,141,T,W,1,..,N,80
04BR01758,Z8580,1.0,00,ENTR,58K,1,7,195,5,W,1,..,N,80
04BR01759,Z8582,1.0,00,,ORE,O,2,160,5,W,O,..,N,00
04BR01760,Z8583,1.0,00,NICE,66T,1,7,139,5,W,1,..,N,02
04BR01761,Z8591,1.0,00,ENTR,51K,1,7,194,5,W,1,..,N,80
04BR01762,Z8592,1.0,00,,52K,1,7,162,T,W,1,..,N,80
04BR01763,Z8611,1.0,00,,DAK,1,0,145,2,W,N,..,N,01
04BR01764,Z8615,1.0,00,,972,1,7,169,T,W,1,..,N,33
04BR01765,Z8616,1.0,00,,DAK,1,0,150,5,W,N,..,N,01
04BR01766,Z8623,1.0,00,BLACK EWE,ZZZ,1,1,149,5,W,1,..,N,00
04BR01767,Z8624,1.0,97,ENTR,971,1,0,239,B,W,1,..,N,97
04BR01768,Z8627,1.0,00,,35R,2,0,145,2,W,1,..,N,31
04BR01769,Z8630,1.0,00,,973,1,7,160,T,W,1,..,N,33
04BR01770,Z8633,1.0,00,"12 BAG, U",UTE,U,2,127,1,W,U,..,N,01
04BR01771,Z8634,1.0,00,MASTITIS,ZZZ,1,0,143,2,W,1,..,N,01
04BR01772,Z8645,1.0,00,,45R,2,0,138,2,W,1,..,N,31
04BR01773,Z8654,1.0,00,,53K,1,7,162,T,W,1,..,N,80
04BR01774,Z8661,1.0,00,,54K,1,7,166,T,W,1,..,N,80
04BR01775,Z8664,1.0,97,NICE,972,1,0,224,B,W,1,..,N,97
04BR01776,Z8679,1.0,00,,36R,2,0,127,1,W,1,..,N,31
04BR01777,Z8680,1.0,00,,ZZZ,1,0,130,2,W,1,..,N,01
04BR01778,Z8681,1.0,00,,DAK,1,0,120,1,W,N,..,N,01
04BR01779,Z8686,1.0,00,BIG4HER,ZZZ,1,0,132,2,W,1,..,N,01
04BR01780,Z8689,1.0,00,,ZZZ,1,0,126,2,W,1,..,N,01
04BR01781,Z8694,1.0,00,,36R,2,0,148,1,W,1,..,N,31
04BR01782,Z8695,1.0,00,,973,1,7,120,T,W,1,..,N,33
04BR01783,Z8702,1.0,00,,46R,2,0,115,2,W,1,..,N,31
04BR01784,Z8704,1.0,00,,ZZZ,1,0,142,1,W,1,..,N,01
04BR01785,Z8709,1.0,00,,ZZZ,1,0,168,5,W,1,..,N,01
04BR01786,Z8715,1.0,00,ENTR,34R,2,0,133,1,W,1,..,N,31
04BR01787,Z8725,1.0,97,,971,1,0,218,B,W,1,..,N,97
04BR01788,Z8726,1.0,97,ENTR,972,1,0,246,B,W,1,..,N,97
04BR01789,Z8735,1.0,00,ENTR,41R,2,0,153,1,W,1,..,N,31
04BR01790,Z8741,1.0,00,,ZZZ,1,0,149,2,W,1,..,N,01
04BR01791,Z8742,1.0,00,,ZZZ,1,0,152,2,W,1,..,N,01
04BR01792,Z8744,1.0,00,,DAK,1,0,133,2,W,N,..,N,01
04BR01793,Z8746,1.0,00,,ORE,O,2,170,5,W,O,..,N,33
04BR01794,Z8749,1.0,00,,ZZZ,1,0,140,2,W,1,..,N,01
04BR01795,Z8750,1.0,00,,ZZZ,1,0,144,2,W,1,..,N,01
04BR01796,Z8751,1.0,00,,971,1,7,149,T,W,1,..,N,33
04BR01797,Z8762,1.0,00,"THIN, U",UTE,U,2,128,1,W,U,..,N,31
04BR01798,Z8784,1.0,00,,37R,2,0,144,2,W,1,..,N,31
04BR01799,Z8788,1.0,97,,973,1,0,211,B,W,1,..,N,97
04BR01800,Z8789,1.0,97,,972,1,0,165,B,W,1,..,N,97
04BR01801,Z8794,1.0,00,,41R,2,0,127,2,W,1,..,N,31
04BR01802,Z8795,1.0,00,,DAK,1,0,163,5,W,N,..,N,01
04BR01803,Z8812,1.0,00,,DAK,1,0,146,5,W,N,..,N,01
04BR01804,Z8833,1.0,00,,55K,1,7,172,T,W,1,..,N,80
04BR01805,Z8835,1.0,00,RP,ZZZ,1,0,149,2,W,1,..,N,01
04BR01806,Z8838,1.0,97,ENTR,971,1,0,223,B,W,1,..,N,97
04BR01807,Z8852,1.0,00,,45R,2,0,150,2,W,1,..,N,31
04BR01808,Z8860,1.0,00,,DAK,1,0,145,2,W,N,..,N,01
04BR01809,Z8866,1.0,00,,ORE,O,2,171,5,W,O,..,N,30
04BR01810,Z8889,1.0,00,HAIRY  <<<,46R,2,0,141,2,W,1,..,N,31
04BR01811,Z8893,1.0,00,,ZZZ,1,0,137,1,W,1,..,N,01
04BR01812,Z8894,1.0,00,,DAK,1,0,122,5,W,N,..,N,01
04BR01813,Z8898,1.0,00,,ZZZ,1,0,133,1,W,1,..,N,01
04BR01814,Z8899,1.0,00,ENTR,ORE,O,2,135,1,W,O,..,N,03
04BR01815,Z8904,1.0,00,,42R,2,0,148,2,W,1,..,N,31
04BR01816,Z8914,1.0,00,ENTR,DAK,1,0,152,5,W,N,..,N,01
04BR01817,Z8937,1.0,00,,35R,2,0,160,1,W,1,..,N,31
04BR01818,Z8952,1.0,00,,ZZZ,1,0,166,5,W,1,..,N,01
04BR01819,Z8953,1.0,00,,ZZZ,1,0,157,2,W,1,..,N,01
04BR01820,Z8962,1.0,00,VAG.PROLAPSE,DAK,1,0,134,1,W,N,..,N,01
04BR01821,Z8963,1.0,00,,971,1,7,136,T,W,1,..,N,33
04BR01822,Z8965,1.0,97,NICE,973,1,0,202,B,W,1,..,N,97
04BR01823,Z8975,1.0,00,,DAK,1,0,134,1,W,N,..,N,01
04BR01824,Z8976,1.0,00,,ZZZ,1,0,140,2,W,1,..,N,01
04BR01825,Z8980,1.0,00,,ORE,O,2,164,5,W,O,..,N,33
04BR01826,Z8994,1.0,00,,ZZZ,1,0,172,1,W,1,..,N,01
04BR01827,Z8997,1.0,00,,43R,2,0,139,2,W,1,..,N,31
04BR01828,Z9000,1.0,97,,972,1,0,214,B,W,1,..,N,97
04BR01829,Z9007,1.0,00,,44R,2,0,164,1,W,1,..,N,31
04BR01830,Z9013,1.0,00,,56K,1,7,159,T,W,1,..,N,80
04BR01831,Z9014,1.0,00,,57K,1,7,152,T,W,1,..,N,80
04BR01832,Z9033,1.0,97,,973,1,0,198,B,W,1,..,N,97
04BR01833,Z9035,1.0,97,WEAK,972,1,0,198,B,W,1,..,N,97
04BR01834,Z9068,1.0,97,,972,1,0,178,B,W,1,..,N,97
04BR01835,Z9069,1.0,97,"ENTR,EYE INF.",973,1,0,167,B,W,1,..,N,97
04BR01836,Z9071,1.0,00,,ORE,O,2,159,5,W,O,..,N,33
04BR01837,Z9073,1.0,00,,37R,2,0,139,2,W,1,..,N,31
04BR01838,Z9074,1.0,00,,ZZZ,1,0,133,2,W,1,..,N,01
04BR01839,Z9076,1.0,00,,42R,2,0,153,1,W,1,..,N,31
04BR01840,Z9092,1.0,00,,972,1,7,184,T,W,1,..,N,33
04BR01841,Z9093,1.0,00,BIG4HER,973,1,7,141,2,W,1,..,N,33
04BR01842,Z9095,1.0,00,,DAK,1,0,120,1,W,N,..,N,01
04BR01843,Z9105,1.0,00,,45R,2,0,123,2,W,1,..,N,31
04BR01844,Z9109,1.0,97,FAT,972,1,0,191,B,W,1,..,N,97
04BR01845,Z9110,1.0,00,,58K,1,7,149,T,W,1,..,N,80
04BR01846,Z9116,1.0,00,,43R,2,0,150,1,W,1,..,N,31
04BR01847,Z9121,1.0,00,,ORE,O,2,185,5,W,O,..,N,33
04BR01848,Z9125,1.0,97,WEAK,971,1,0,206,B,W,1,..,N,97
04BR01849,Z9126,1.0,00,,ORE,O,2,150,1,W,O,..,N,00
04BR01850,Z9128,1.0,00,HAIRY  <<<,DAK,1,0,134,5,W,N,..,N,01
04BR01851,Z9129,1.0,00,,ZZZ,1,0,142,1,W,1,..,N,01
04BR01852,Z9137,1.0,00,,51K,1,7,147,T,W,1,..,N,80
04BR01853,Z9151,1.0,00,,ZZZ,1,0,141,2,W,1,..,N,01
04BR01854,Z9152,1.0,00,,46R,2,0,154,1,W,1,..,N,31
04BR01855,Z9155,1.0,00,,44R,2,0,126,2,W,1,..,N,31
04BR01856,Z9160,1.0,00,,31R,2,0,154,1,W,1,..,N,31
04BR01857,Z9162,1.0,97,,972,1,0,244,B,W,1,..,N,97
04BR01858,Z9167,1.0,00,ENTR,32R,2,0,139,2,W,1,..,N,31
04BR01859,Z9171,1.0,00,,35R,2,0,143,2,W,1,..,N,31
04BR01860,Z9175,1.0,97,,972,1,0,176,B,W,1,..,N,97
04BR01861,Z9187,1.0,00,ENTR,DAK,1,0,160,5,W,N,..,N,01
04BR01862,Z9193,1.0,00,LF NERVE? ok,41R,2,0,152,2,W,1,..,N,31
04BR01863,Z9195,1.0,00,,973,1,7,136,T,W,1,..,N,33
04BR01864,Z9221,1.0,00,,07P,2,7,151,1,W,1,..,N,30
04BR01865,Z9228,1.0,00,,971,1,7,154,T,W,1,..,N,33
04BR01866,Z9231,1.0,00,,971,1,7,146,T,W,1,..,N,33
04BR01867,Z9240,1.0,00,,52K,1,7,145,T,W,1,..,N,80
04BR01868,Z9244,1.0,00,,973,1,7,181,5,W,1,..,N,33
04BR01869,Z9250,1.0,00,,972,1,7,164,T,W,1,..,N,33
04BR01870,Z9258,1.0,97,GRAY,973,1,0,230,B,W,1,..,N,97
04BR01871,Z9267,1.0,00,,33R,2,0,149,2,W,1,..,N,31
04BR01872,Z9271,1.0,00,NICE,34R,2,0,156,1,W,1,..,N,31
04BR01873,Z9278,1.0,00,,DAK,1,0,171,5,W,N,..,N,01
04BR01874,Z9300,1.0,00,,973,1,7,176,5,W,1,..,N,33
04BR01875,Z9306,1.0,00,,45R,2,0,137,1,W,1,..,N,31
04BR01876,Z9315,1.0,97,ENTR,971,1,0,227,B,W,1,..,N,97
04BR01877,Z9322,1.0,00,PNEU.,46R,2,0,141,1,W,1,..,N,31
04BR01878,Z9338,1.0,00,,42R,2,0,155,2,W,1,..,N,31
04BR01879,Z9343,1.0,00,,DAK,1,0,157,1,W,N,..,N,01
04BR01880,Z9344,1.0,00,,ZZZ,1,0,136,2,W,1,..,N,01
04BR01881,Z9345,1.0,00,,DAK,1,0,135,2,W,N,..,N,01
04BR01882,Z9346,1.0,97,,971,1,0,202,B,W,1,..,N,97
04BR01883,Z9350,1.0,00,,36R,2,0,147,2,W,1,..,N,31
04BR01884,Z9357,1.0,00,,973,1,7,165,1,W,1,..,N,33
04BR01885,Z9368,1.0,00,,53K,1,7,196,T,W,1,..,N,80
04BR01886,Z9369,1.0,00,METRITIS,31R,2,0,144,2,W,1,..,N,31
04BR01887,Z9373,1.0,00,,ZZZ,1,0,149,2,W,1,..,N,01
04BR01888,Z9374,1.0,00,,DAK,1,0,137,5,W,N,..,N,01
04BR01889,Z9379,1.0,00,,ORE,O,2,149,1,W,O,..,N,00
04BR01890,Z9381,1.0,00,,ZZZ,1,0,144,1,W,1,..,N,01
04BR01891,Z9383,1.0,00,4TEATS,61T,1,7,159,5,W,1,..,N,02
04BR01892,Z9384,1.0,00,,54K,1,7,171,T,W,1,..,N,80
04BR01893,Z9385,1.0,00,NICE,ZZZ,1,0,160,5,W,1,..,N,01
04BR01894,Z9402,1.0,00,,971,1,7,152,T,W,1,..,N,33
04BR01895,Z9407,1.0,00,,ZZZ,1,0,157,2,W,1,..,N,01
04BR01896,Z9409,1.0,00,,971,1,7,164,T,W,1,..,N,33
04BR01897,Z9415,1.0,00,,63T,1,7,167,5,W,1,..,N,02
04BR01898,Z9417,1.0,00,,972,1,7,163,T,W,1,..,N,33
04BR01899,Z9418,1.0,00,BIG4HER,973,1,7,167,T,W,1,..,N,33
04BR01900,Z9423,1.0,00,,973,1,7,155,T,W,1,..,N,33
04BR01901,Z9425,1.0,00,,ZZZ,1,0,130,2,W,1,..,N,01
04BR01902,Z9426,1.0,00,NICE,37R,2,0,165,1,W,1,..,N,31
04BR01903,Z9429,1.0,00,,55K,1,7,140,T,W,1,..,N,80
04BR01904,Z9433,1.0,00,BLACK EWE,ZZZ,1,1,140,1,W,1,..,N,00
04BR01905,Z9437,1.0,00,,56K,1,7,154,T,W,1,..,N,80
04BR01906,Z9438,1.0,00,ENTR,57K,1,7,140,T,W,1,..,N,80
04BR01907,Z9446,1.0,00,,58K,1,7,151,T,W,1,..,N,80
04BR01908,Z9447,1.0,00,,971,1,7,149,5,W,1,..,N,33
04BR01909,Z9448,1.0,00,,971,1,7,171,T,W,1,..,N,33
04BR01910,Z9455,1.0,00,,972,1,7,168,T,W,1,..,N,33
04BR01911,Z9459,1.0,00,BLACK EWE,ZZZ,1,1,167,5,W,1,..,N,00
04BR01912,Z9466,1.0,00,,DAK,1,0,132,5,W,N,..,N,01
04BR01913,Z9487,1.0,00,TIED UMBILICU,973,1,7,169,T,W,1,..,N,33
04BR01914,Z9497,1.0,00,,31R,2,0,143,2,W,1,..,N,31
04BR01915,Z9501,1.0,00,,973,1,7,178,T,W,1,..,N,33
04BR01916,Z9509,1.0,00,4TEATS,ZZZ,1,0,141,2,W,1,..,N,01
04BR01917,Z9516,1.0,00,,35R,2,0,156,2,W,1,..,N,31
04BR01918,Z9521,1.0,00,,ORE,O,2,185,5,W,O,..,N,03
04BR01919,Z9535,1.0,00,,41R,2,7,154,2,W,1,..,N,32
04BR01920,Z9537,1.0,00,,ZZZ,1,0,159,5,W,1,..,N,01
04BR01921,Z9538,1.0,00,4TEATS,ZZZ,1,0,137,2,W,1,..,N,01
04BR01922,Z9545,1.0,00,4TEATS,64T,1,7,154,5,W,1,..,N,02
04BR01923,Z9546,1.0,00,,971,1,7,146,2,W,1,..,N,33
04BR01924,Z9550,1.0,00,,971,1,7,149,T,W,1,..,N,33
04BR01925,Z9564,1.0,00,,ORE,O,2,186,5,W,O,..,N,03
04BR01926,Z9570,1.0,00,,ZZZ,1,0,142,1,W,1,..,N,01
04BR01927,Z9581,1.0,97,,972,1,0,205,B,W,1,..,N,97
04BR01928,Z9599,1.0,00,4TEATS,41R,2,0,153,1,W,1,..,N,31
04BR01929,Z9606,1.0,00,,51K,1,7,201,T,W,1,..,N,80
04BR01930,Z9610,1.0,00,,42R,2,0,138,1,W,1,..,N,31
04BR01931,Z9611,1.0,97,NICE,971,1,0,215,B,W,1,..,N,97
04BR01932,Z9614,1.0,00,,43R,2,0,135,1,W,1,..,N,31
04BR01933,Z9622,1.0,97,,972,1,0,192,B,W,1,..,N,97
04BR01934,Z9626,1.0,00,,52K,1,7,187,5,W,1,..,N,80
04BR01935,Z9628,1.0,00,,ZZZ,1,0,144,1,W,1,..,N,01
04BR01936,Z9630,1.0,00,,ZZZ,1,0,129,1,W,1,..,N,01
04BR01937,Z9633,1.0,00,4TEATS,ZZZ,1,0,146,2,W,1,..,N,01
04BR01938,Z9649,1.0,00,,36R,2,0,129,2,W,1,..,N,31
04BR01939,Z9656,1.0,00,PNEU.,DAK,1,0,134,5,W,N,..,N,01
04BR01940,Z9669,1.0,00,4TEATS,31R,2,0,150,1,W,1,..,N,31
04BR01941,Z9673,1.0,00,,972,1,7,162,T,W,1,..,N,33
04BR01942,Z9679,1.0,00,DARK PINTO,ZZZ,1,1,116,2,W,1,..,N,00
04BR01943,Z9682,1.0,00,,53K,1,7,185,T,W,1,..,N,80
04BR01944,Z9683,1.0,00,,54K,1,7,163,T,W,1,..,N,80
04BR01945,Z9691,1.0,00,BIG4HER,32R,2,0,126,1,W,1,..,N,31
04BR01946,Z9692,1.0,00,,55K,1,7,188,5,W,1,..,N,80
04BR01947,Z9693,1.0,00,,56K,1,7,199,T,W,1,..,N,80
04BR01948,Z9694,1.0,00,HAIRY,36R,2,0,129,2,W,1,..,N,31
04BR01949,Z9708,1.0,00,,973,1,7,170,5,W,1,..,N,33
04BR01950,Z9709,1.0,00,,973,1,7,161,T,W,1,..,N,33
04BR01951,Z9712,1.0,97,,972,1,0,222,B,W,1,..,N,97
04BR01952,Z9723,1.0,00,,ZZZ,1,0,176,5,W,1,..,N,01
04BR01953,Z9724,1.0,00,,37R,2,0,147,2,W,1,..,N,31
04BR01954,Z9734,1.0,00,4TEATS,33R,2,0,147,1,W,1,..,N,31
04BR01955,Z9747,1.0,00,,971,1,7,141,T,W,1,..,N,33
04BR01956,Z9752,1.0,00,,57K,1,7,182,T,W,1,..,N,80
04BR01957,Z9753,1.0,00,,58K,1,7,184,T,W,1,..,N,80
04BR01958,Z9754,1.0,00,,51K,1,7,180,T,W,1,..,N,80
04BR01959,Z9760,1.0,00,NICE,ORE,O,2,175,5,W,O,..,N,03
04BR01960,Z9769,1.0,00,HAIRY  <<<,43R,2,0,135,2,W,1,..,N,31
04BR01961,Z9770,1.0,00,,DAK,1,0,140,5,W,N,..,N,01
04BR01962,Z9777,1.0,00,ENTR,DAK,1,0,161,5,W,N,..,N,01
04BR01963,Z9778,1.0,00,FX.LF.LEG ok,ZZZ,1,0,163,1,W,1,..,N,01
04BR01964,Z9782,1.0,00,,32R,2,0,158,2,W,1,..,N,31
04BR01965,Z9794,1.0,00,WEAK,52K,1,7,181,5,W,1,..,N,80
04BR01966,Z9805,1.0,00,,53K,1,7,153,T,W,1,..,N,80
04BR01967,Z9816,1.0,00,NICE,62T,1,7,161,5,W,1,..,N,02
04BR01968,Z9828,1.0,00,NICE,DAK,1,0,151,5,W,N,..,N,01
04BR01969,Z9830,1.0,00,,54K,1,7,165,T,W,1,..,N,80
04BR01970,Z9839,1.0,00,,ZZZ,1,0,155,2,W,1,..,N,01
04BR01971,Z9849,1.0,00,NICE,55K,1,7,150,T,W,1,..,N,80
04BR01972,Z9850,1.0,00,,ZZZ,1,0,164,1,W,1,..,N,01
04BR01973,Z9854,1.0,00,NICE,56K,1,7,170,5,W,1,..,N,80
04BR01974,Z9857,1.0,97,,972,1,0,195,B,W,1,..,N,97
04BR01975,Z9878,1.0,00,,DAK,1,0,127,1,W,N,..,N,01
04BR01976,Z9898,1.0,00,,ZZZ,1,0,137,1,W,1,..,N,01
04BR01977,Z9900,1.0,00,,DAK,1,0,156,5,W,N,..,N,01
04BR01978,Z9901,1.0,00,,ZZZ,1,0,124,1,W,1,..,N,01
04BR01979,Z9903,1.0,00,,DAK,1,0,136,2,W,N,..,N,01
04BR01980,Z9913,1.0,00,BIG4HER,ZZZ,1,0,152,1,W,1,..,N,01
04BR01981,Z9915,1.0,97,NICE,972,1,0,221,B,W,1,..,N,97
04BR01982,Z9916,1.0,00,,ZZZ,1,0,135,5,W,1,..,N,01
04BR01983,Z9924,1.0,00,,972,1,7,110,T,W,1,..,N,33
04BR01984,Z9936,1.0,00,HAIRY,DAK,1,0,130,1,W,N,..,N,01
04BR01985,Z9938,1.0,00,,DAK,1,0,131,1,W,N,..,N,01
04BR01986,Z9956,1.0,00,,DAK,1,0,144,2,W,N,..,N,01
04BR01987,Z9958,1.0,00,,DAK,1,0,131,2,W,N,..,N,01
04BR01988,Z9959,1.0,00,,DAK,1,0,145,2,W,N,..,N,01
04BR01989,Z9966,1.0,00,4TEATS,44R,2,0,142,2,W,1,..,N,31
04BR01990,Z9969,1.0,00,ENTR,57K,1,7,169,T,W,1,..,N,80
04BR01991,Z9972,1.0,00,4TEATS,DAK,1,0,149,2,W,N,..,N,01
04BR01992,Z9985,1.0,00,,ZZZ,1,0,132,2,W,1,..,N,01
04BR01993,Z9988,1.0,00,,33R,2,0,171,1,W,1,..,N,31
04BR01994,Z9989,1.0,00,4TEATS,34R,2,0,157,2,W,1,..,N,31
04BR01995,Z9997,1.0,00,,58K,1,7,201,T,W,1,..,N,80
04BR01996,Z9999,1.0,00,,ZZZ,1,0,159,2,W,1,..,N,01
