UID,ETAG,YR,SEX,LINE,LOT,BPEN,PD,FAWT,COND,BGRP,GRP,RMK
93BR02219,S9847,89,2,18,,42,1,160,3,1,,
93BR02220,S9853,89,2,18,,-3,1,191,4,2,,
93BR02221,S9858,89,2,18,31C,LIS,1,159,,L,,
93BR02222,S9862,89,2,18,,21,1,173,3,1,,
93BR02223,S9823,89,2,18,31B,LIS,1,181,,L,,
93BR02224,S9825,89,2,18,,24,1,153,3,1,,
93BR02225,S9827,89,2,18,,22,1,158,3,1,,
93BR02226,S9884,89,2,18,33,LIS,1,150,,L,,
93BR02227,S9885,89,2,18,,91,1,161,4,1,,
93BR02228,S9886,89,2,18,,23,1,158,3,1,,
93BR02229,S9898,89,2,18,34B,LIS,1,182,,L,,
93BR02230,S9899,89,2,18,34A,LIS,1,182,,L,,LTS
93BR02231,S9876,89,2,18,34D,LIS,1,202,,L,,
93BR02232,S9903,89,2,18,31A,LIS,1,151,,L,,
93BR02233,S9904,89,2,18,,80,1,132,2,1,,"SLICK0,BPEN23"
93BR02234,S9909,89,2,18,,33,1,155,3,1,,
93BR02235,S9944,89,2,18,,43,1,162,3,1,,
93BR02236,S9945,89,2,18,,-3,1,179,4,2,,
93BR02237,S9946,89,2,18,,44,1,164,4,1,,
93BR02238,S9954,89,2,18,35A,LIS,1,157,,L,,
93BR02239,S9959,89,2,18,,24,1,167,3,1,,
93BR02240,S9962,89,2,18,,31,1,163,4,1,,SUCK1SIDE
93BR02241,S9922,89,2,18,,-3,1,197,4,2,,
93BR02242,S9928,89,2,18,,24,1,161,3,1,,
93BR02243,S9995,89,2,18,31B,LIS,1,169,,L,,
93BR02244,S9701,89,2,18,,-3,1,186,4,2,,TENDER
93BR02245,S9705,89,2,18,31D,LIS,1,174,,L,,
93BR02246,S9739,89,2,18,,42,1,176,3,1,,SLICK EAR '0'
93BR02247,S9737,89,2,18,,41,1,162,3,1,,
93BR02248,S9740,89,2,18,,21,1,161,3,1,,SUCK 1 SIDE
93BR02249,S9744,89,2,18,,-3,1,181,3,2,,ABT.3/8/91
93BR02250,S9746,89,2,18,,88,1,165,3,1,,
93BR02251,S9742,89,2,18,,34,1,148,3,1,,
93BR02252,S9748,89,2,18,35C,LIS,1,168,,L,,
93BR02253,S9752,89,2,18,,-3,1,182,4,2,,
93BR02254,S9759,89,2,18,,89,1,144,3,1,,
93BR02255,S9763,89,2,18,,43,1,150,4,1,,
93BR02256,S9768,89,2,18,,-3,1,178,3,2,,WEAKEWE93
93BR02257,S9769,89,2,18,,-3,1,188,4,2,,SYNC W/ GRP1?
93BR02258,S9722,89,2,18,,44,1,168,4,1,,
93BR02259,S9727,89,2,18,29C,LIS,1,158,,L,,AB.R.EAR
93BR02260,S9783,89,2,18,,-3,1,185,4,2,,
93BR02261,S9789,89,2,18,,31,1,171,4,1,,
93BR02262,S9787,89,2,18,29A,LIS,1,168,,L,,
93BR02263,S9798,89,2,18,,32,1,174,2,1,,"LAME,FOOT AB."
93BR02264,S9799,89,2,18,29C,LIS,1,153,,L,,
93BR02265,S9774,89,2,18,35A,LIS,1,167,,L,,
93BR02266,S9777,89,2,18,,23,1,174,3,1,,DRY93
93BR02267,S7812,87,2,18,,33,1,156,3,1,,
93BR02268,S7835,87,2,18,33,LIS,1,201,,L,,
93BR02269,S7837,87,2,18,,89,1,151,2,1,,SW.BAG
93BR02270,S7846,87,2,18,,-3,1,194,3,2,,
93BR02271,S7849,87,2,18,34B,LIS,1,159,,L,,
93BR02272,S7851,87,2,18,,43,1,151,3,1,,DYSTOCIA '93
93BR02273,S7854,87,2,18,33,LIS,1,162,,L,,
93BR02274,S7859,87,2,18,,41,1,171,3,1,,
93BR02275,S7864,87,2,18,,-3,1,200,3,2,,
93BR02276,S7828,87,2,18,,34,1,168,3,1,,
93BR02277,S7827,87,2,18,33,LIS,1,169,,L,,
93BR02278,S7903,87,2,18,,42,1,164,3,1,,"SW.BAG,BRITCH"
93BR02279,S7955,87,2,18,,-3,1,181,3,2,,
93BR02280,S7957,87,2,18,31B,LIS,1,149,,L,,FIBERY
93BR02281,S7962,87,2,18,,23,1,153,3,1,,
93BR02282,S7969,87,2,18,,43,1,128,2,1,,
93BR02283,S7788,87,2,18,,42,1,166,3,1,,
93BR02284,S7796,87,2,18,31A,LIS,1,185,,L,,
93BR02285,S7776,87,2,18,,-3,1,205,3,2,,
93BR02286,T1113,90,2,41,,L41,1,177,,2,,TRT FOOT '93
93BR02287,T1115,90,2,48,31C,LIS,1,184,,L,,
93BR02288,T1116,90,2,48,,-0,1,204,3,2,,"SM.BAG,LT'S"
93BR02289,T1119,90,2,42,,L42,1,181,,2,,
93BR02290,T1103,90,2,42,,L42,1,128,,2,,
93BR02291,T1136,90,2,48,,-2,1,208,5,2,,
93BR02292,T1148,90,2,48,29A,LIS,1,174,,L,,
93BR02293,T1161,90,2,48,31A,LIS,1,178,,L,,
93BR02294,T1163,90,2,48,,-0,1,181,5,2,,Past41 101593
93BR02295,T1166,90,2,42,,L42,1,168,,2,,
93BR02296,T1162,90,2,48,34A,LIS,1,193,,L,,
93BR02297,T1120,90,2,48,35C,LIS,1,251,,L,,
93BR02298,T1129,90,2,48,34B,LIS,1,211,,L,,
93BR02299,T1184,90,2,48,35A,LIS,1,168,,L,,
93BR02300,T1186,90,2,42,,L42,1,161,,2,,
93BR02301,T1191,90,2,48,34A,LIS,1,199,,L,,
93BR02302,T1199,90,2,48,,-2,1,178,3,2,,
93BR02303,T1171,90,2,48,35A,LIS,1,215,,L,,
93BR02304,T1011,90,2,42,,L42,1,153,,2,,
93BR02305,T1015,90,2,42,,L42,1,150,,2,,
93BR02306,T1018,90,2,42,,L42,1,147,,2,,
93BR02307,T1004,90,2,42,,L42,1,165,,2,,TENDER
93BR02308,T1033,90,2,42,,L42,1,147,,2,,LTS
93BR02309,T1035,90,2,42,,L42,1,162,,2,,
93BR02310,T1048,90,2,42,,L42,1,138,,2,,
93BR02311,T1050,90,2,48,34B,LIS,1,173,,L,,
93BR02312,T1052,90,2,42,,L42,1,152,,2,,
93BR02313,T1059,90,2,41,,L41,1,187,,2,,
93BR02314,T1063,90,2,42,,L42,1,168,,2,,
93BR02315,T1024,90,2,41,,L41,1,187,,2,,
93BR02316,T1022,90,2,42,,L42,1,157,,2,,
93BR02317,T1029,90,2,41,,L41,1,170,,2,,SM.BAG
93BR02318,T1083,90,2,41,,L41,1,194,,2,,DYSTOCIA
93BR02319,T1084,90,2,41,,L41,1,171,,2,,
93BR02320,T1095,90,2,48,34D,LIS,1,172,,L,,TENDER
93BR02321,T1074,90,2,42,,L42,1,167,,2,,
93BR02322,T1075,90,2,41,,L41,1,184,,2,,
93BR02323,T1317,90,2,48,30A,LIS,1,191,,L,,
93BR02324,T1306,90,2,48,31C,LIS,1,199,,L,,
93BR02325,T1332,90,2,48,,-2,1,180,3,2,,
93BR02326,T1361,90,2,48,,-0,X,161,0,2,,GUT STRICTURE
93BR02327,T1362,90,2,48,34B,LIS,1,200,,L,,
93BR02328,T1325,90,2,41,,L41,1,163,,2,,SEWN THROAT
93BR02329,T1384,90,2,41,,L41,1,179,,2,,
93BR02330,T1389,90,2,48,,-2,1,188,3,2,,
93BR02331,T1398,90,2,48,34D,LIS,1,200,,L,,
93BR02332,T1371,90,2,41,,L41,1,171,,2,,
93BR02333,T1374,90,2,48,34B,LIS,1,180,,L,,
93BR02334,T1413,90,2,48,,-0,1,196,3,2,,DYSTOCIA '93
93BR02335,T1412,90,2,42,,L42,1,134,,2,,Msg 10/14/93
93BR02336,T1417,90,2,48,29C,LIS,1,180,,L,,MIXBREDIN T-3
93BR02337,T1441,90,2,41,,L41,1,157,,2,,
93BR02338,T1465,90,2,42,,L42,1,145,,2,,
93BR02339,T1468,90,2,48,31C,LIS,1,193,,L,,TENDER
93BR02340,T1423,90,2,48,,-2,1,192,4,2,,
93BR02341,T1426,90,2,48,32A,LIS,1,186,,L,,
93BR02342,T1422,90,2,48,35A,LIS,1,200,,L,,FIGHTER
93BR02343,T1428,90,2,42,,L42,1,156,,2,,
93BR02344,T1429,90,2,42,,L42,1,169,,2,,
93BR02345,T1486,90,2,48,,-0,1,216,5,2,,DYSTOCIA
93BR02346,T1488,90,2,41,,L41,1,184,,2,,
93BR02347,T1487,90,2,41,,L41,1,197,,2,,
93BR02348,T1496,90,2,48,32C,LIS,1,201,,L,,
93BR02349,T1492,90,2,41,,L41,1,178,,2,,
93BR02350,T1498,90,2,48,35A,LIS,1,206,,L,,
93BR02351,T1474,90,2,42,,L42,1,165,,2,,
93BR02352,T1472,90,2,41,,L41,1,167,,2,,
93BR02353,T1513,90,2,48,,-2,1,204,5,2,,TENDER
93BR02354,T1538,90,2,48,30D,LIS,1,230,,L,,
93BR02355,T1544,90,2,48,32A,LIS,1,174,,L,,
93BR02356,T1556,90,2,48,,-0,1,212,4,2,,SM.BAG
93BR02357,T1558,90,2,48,34A,LIS,1,155,,L,,
93BR02358,T1559,90,2,48,29A,LIS,1,201,,L,,
93BR02359,T1568,90,2,42,,L42,1,171,,2,,
93BR02360,T1524,90,2,41,,L41,1,155,,2,,
93BR02361,T1587,90,2,48,31D,LIS,1,191,,L,,
93BR02362,T1594,90,2,48,31B,LIS,1,185,,L,,
93BR02363,T1592,90,2,48,,-2,1,213,5,2,,
93BR02364,T1598,90,2,48,,-0,1,215,3,2,,R.EYE.CLOUDY
93BR02365,T1571,90,2,42,,L42,1,159,,2,,
93BR02366,T1574,90,2,48,31B,LIS,1,181,,L,,
93BR02367,T1575,90,2,48,34A,LIS,1,201,,L,,
93BR02368,T1572,90,2,48,,-2,1,176,4,2,,
93BR02369,T1578,90,2,48,,-0,1,205,3,2,,ODD BAG??
93BR02370,T1616,90,2,41,,L41,1,193,,2,,
93BR02371,T1633,90,2,48,35C,LIS,1,185,,L,,DYSTOCIA
93BR02372,T1634,90,2,41,,L41,1,210,,2,,
93BR02373,T1641,90,2,48,29A,LIS,1,192,,L,,
93BR02374,T1648,90,2,48,34D,LIS,1,154,,L,,
93BR02375,T1647,90,2,48,35C,LIS,1,183,,L,,
93BR02376,T1654,90,2,48,,-2,1,162,3,2,,
93BR02377,T1658,90,2,48,32A,LIS,1,140,,L,,
93BR02378,T1657,90,2,48,34A,LIS,1,135,,L,,
93BR02379,T1664,90,2,48,,-0,1,151,3,2,,
93BR02380,T1666,90,2,48,29C,LIS,1,204,,L,,
93BR02381,T1668,90,2,48,31B,LIS,1,187,,L,,CAKEDBAG
93BR02382,T1669,90,2,48,,-2,1,197,3,2,,
93BR02383,T1681,90,2,48,31A,LIS,1,168,,L,,
93BR02384,T1685,90,2,48,35A,LIS,1,206,,L,,
93BR02385,T1689,90,2,48,31C,LIS,1,200,,L,,
93BR02386,T1677,90,2,48,31B,LIS,1,159,,L,,
93BR02387,T1210,90,2,48,30A,LIS,1,179,,L,,
93BR02388,T1200,90,2,48,31D,LIS,1,211,,L,,
93BR02389,T1208,90,2,48,,-0,1,199,4,2,,
93BR02390,T1207,90,2,48,31A,LIS,1,205,,L,,
93BR02391,T1236,90,2,41,,L41,1,180,,2,,TENDER
93BR02392,T1238,90,2,42,,L42,1,148,,2,,TENDER
93BR02393,T1249,90,2,48,30D,LIS,1,191,,L,,RIPPED BIGTAG
93BR02394,T1250,90,2,48,31C,LIS,1,218,,L,,
93BR02395,T1261,90,2,41,,L41,1,191,,2,,
93BR02396,T1269,90,2,48,31B,LIS,1,148,,L,,
93BR02397,T1267,90,2,48,,-2,1,197,4,2,,
93BR02398,T1226,90,2,48,29A,LIS,1,194,,L,,
93BR02399,T1284,90,2,48,,-0,1,187,4,2,,
93BR02400,T1271,90,2,48,34C,LIS,1,183,,L,,
93BR02401,T1800,91,2,48,35A,LIS,1,159,,L,,
93BR02402,T1831,91,2,48,,-2,1,134,3,2,,
93BR02403,T1834,91,2,48,35C,LIS,1,185,,L,,
93BR02404,T1836,91,2,41,,L41,1,168,,2,,
93BR02405,T1832,91,2,48,32C,LIS,1,154,,L,,
93BR02406,T1838,91,2,48,,-0,1,165,4,2,,
93BR02407,T1858,91,2,41,,L41,1,178,,2,,
93BR02408,T1861,91,2,48,32C,LIS,1,148,,L,,
93BR02409,T1865,91,2,41,,L41,1,213,,2,,
93BR02410,T1820,91,2,48,,-0,1,183,3,2,,
93BR02411,T1825,91,2,48,34B,LIS,1,158,,L,,
93BR02412,T1828,91,2,41,,L41,1,199,,2,,
93BR02413,T1829,91,2,41,,L41,1,198,,2,,
93BR02414,T1881,91,2,41,,L41,1,149,,2,,
93BR02415,T1885,91,2,48,35C,LIS,1,220,,L,,
93BR02416,T1888,91,2,48,29A,LIS,1,154,,L,,
93BR02417,T1890,91,2,41,,L41,1,166,,2,,
93BR02418,T1894,91,2,48,,-0,1,164,3,2,,DYSTOCIA
93BR02419,T1870,91,2,48,30D,LIS,1,193,,L,,
93BR02420,T1878,91,2,48,,-2,1,169,3,2,,
93BR02421,T1915,91,2,42,,L42,1,146,,2,,
93BR02422,T1917,91,2,48,32A,LIS,1,137,,L,,
93BR02423,T1901,91,2,42,,L42,1,155,,2,,
93BR02424,T1907,91,2,42,,L42,1,142,,2,,
93BR02425,T1945,91,2,48,31D,LIS,1,196,,L,,
93BR02426,T1948,91,2,42,,L42,1,134,,2,,
93BR02427,T1949,91,2,48,,-2,1,145,3,2,,HEMOLACTIA
93BR02428,T1951,91,2,42,,L42,1,136,,2,,
93BR02429,T1954,91,2,48,34A,LIS,1,145,,L,,
93BR02430,T1958,91,2,48,31B,LIS,1,138,,L,,
93BR02431,T1959,91,2,48,,-0,1,155,4,2,,
93BR02432,T1961,91,2,48,30A,LIS,1,188,,L,,
93BR02433,T1965,91,2,48,,-2,1,173,3,2,,
93BR02434,T1966,91,2,42,,L42,1,152,,2,,
93BR02435,T1967,91,2,42,,L42,1,158,,2,,
93BR02436,T1926,91,2,41,,L41,1,170,,2,,
93BR02437,T1988,91,2,48,31D,LIS,1,200,,L,,
93BR02438,T1989,91,2,48,32A,LIS,1,176,,L,,
93BR02439,T1993,91,2,48,,-2,1,174,3,2,,
93BR02440,T1998,91,2,48,34A,LIS,1,179,,L,,
93BR02441,T1974,91,2,48,31B,LIS,1,147,,L,,
93BR02442,T1976,91,2,48,29C,LIS,1,146,,L,,
93BR02443,T1978,91,2,48,,-0,1,186,3,2,,
93BR02444,T1711,90,2,48,,-2,1,162,4,2,,
93BR02445,T1714,90,2,48,34B,LIS,1,178,,L,,
93BR02446,T1701,90,2,48,,-0,1,167,3,2,,
93BR02447,T1708,90,2,48,29A,LIS,1,196,,L,,
93BR02448,T1709,90,2,48,31C,LIS,1,188,,L,,THICKPOORMILK
93BR02449,T1707,90,2,48,31A,LIS,1,186,,L,,
93BR02450,T1721,90,2,48,31D,LIS,1,167,,L,,
93BR02451,T1728,90,2,48,31D,LIS,1,197,,L,,
93BR02452,T1729,90,2,48,29C,LIS,1,195,,L,,
93BR02453,T1727,90,2,48,34A,LIS,1,166,,L,,
93BR02454,T1790,91,2,48,30B,LIS,1,167,,L,,
93BR02455,T1792,91,2,48,30A,LIS,1,150,,L,,
93BR02456,T1771,91,2,48,32A,LIS,1,185,,L,,
93BR02457,T1775,91,2,48,35C,LIS,1,196,,L,,
93BR02458,T1772,91,2,41,,L41,1,170,,2,,
93BR02459,T0111,88,2,41,PGF,L41,1,195,,2,0,
93BR02460,T0131,88,2,42,PGF,L42,1,159,,2,0,SM.BAG
93BR02461,T0148,88,2,48,31A,LIS,1,181,,L,,
93BR02462,T0147,88,2,48,,-2,1,207,4,2,,
93BR02463,T0018,88,2,42,PGF,L42,1,191,,2,0,
93BR02464,T0068,88,2,48,,-0,1,190,3,2,,THIN
93BR02465,T0084,88,2,41,,L41,1,179,,2,,HOOFCRACK-RF
93BR02466,T0085,88,2,41,,L41,1,184,,2,,
93BR02467,T0086,88,2,48,35C,LIS,1,177,,L,,SW.BAG4TEATS
93BR02468,T0072,88,2,42,PGF,L42,1,184,,2,0,
93BR02469,T0319,89,2,41,PGF,L41,1,154,,2,0,LAME
93BR02470,T0301,89,2,41,,L41,1,190,,2,,
93BR02471,T0300,89,2,41,,L41,1,151,,2,,
93BR02472,T0303,89,2,41,,L41,1,176,,2,,
93BR02473,T0309,89,2,41,,L41,1,168,,2,,TENDER
93BR02474,T0331,89,2,42,PGF,L42,1,178,,2,0,LTS
93BR02475,T0334,89,2,41,,L41,1,185,,2,,
93BR02476,T0338,89,2,42,PGF,L42,1,169,,2,0,
93BR02477,T0344,89,2,42,PGF,L42,1,160,,2,0,
93BR02478,T0350,89,2,42,PGF,L42,1,171,,2,0,RET.PLA.
93BR02479,T0354,89,2,41,PGF,L41,1,146,,2,0,
93BR02480,T0359,89,2,42,,L42,1,163,,2,,
93BR02481,T0360,89,2,42,,L42,1,154,,2,,LT.L
93BR02482,T0364,89,2,41,,L41,1,175,,2,,"FLTS,WRINKLED"
93BR02483,T0325,89,2,42,PGF,L42,1,159,,2,0,SHORTSTAPLE
93BR02484,T0328,89,2,41,PGF,L41,1,196,,2,0,
93BR02485,T0377,89,2,41,PGF,L41,1,165,,2,0,
93BR02486,T0404,89,2,42,,L42,1,150,,2,,
93BR02487,T0408,89,2,41,,L41,1,175,,2,,
93BR02488,T0433,89,2,41,PGF,L41,1,175,,2,0,
93BR02489,T0457,89,2,42,PGF,L42,1,175,,2,0,Branded 88!
93BR02490,T0461,89,2,48,,-0,1,186,4,2,,
93BR02491,T0463,89,2,42,PGF,L42,1,158,,2,0,
93BR02492,T0468,89,2,48,32A,LIS,1,172,,L,,
93BR02493,T0469,89,2,48,30D,LIS,1,170,,L,,SLACKBAG
93BR02494,T0423,89,2,41,PGF,L41,1,192,,2,0,FLTS
93BR02495,T0429,89,2,41,,L41,1,187,,2,,FLTS
93BR02496,T0480,89,2,48,35A,LIS,1,205,,L,,FOUND 9/15/92
93BR02497,T0475,89,2,41,,L41,1,195,,2,,
93BR02498,T0510,89,2,48,,-2,1,200,4,2,,LAME2-7-91
93BR02499,T0509,89,2,48,30B,LIS,1,191,,L,,
93BR02500,T0532,89,2,48,34D,LIS,1,200,,L,,
93BR02501,T0543,89,2,41,PGF,L41,1,185,,2,0,DYSTOCIA
93BR02502,T0544,89,2,41,,L41,1,175,,2,,
93BR02503,T0525,89,2,41,,L41,1,186,,2,,
93BR02504,T0584,89,2,41,,L41,1,195,,2,,
93BR02505,T0593,89,2,48,31A,LIS,1,150,,L,,
93BR02506,T0571,89,2,41,PGF,L41,1,185,,2,0,
93BR02507,T0574,89,2,48,30A,LIS,1,166,,L,,
93BR02508,T0578,89,2,42,,L42,1,174,,2,,
93BR02509,T0579,89,2,42,,L42,1,162,,2,,
93BR02510,T0618,89,2,48,,-0,1,200,3,2,,
93BR02511,T0602,89,2,48,32C,LIS,1,158,,L,,
93BR02512,T0631,89,2,48,34A,LIS,1,182,,L,,
93BR02513,T0639,89,2,48,,-2,1,147,3,2,,
93BR02514,T0644,89,2,48,31D,LIS,1,193,,L,,
93BR02515,T0652,89,2,48,29C,LIS,1,181,,L,,
93BR02516,T0621,89,2,41,PGF,L41,1,173,,2,0,
93BR02517,T0688,89,2,48,34B,LIS,1,180,,L,,
93BR02518,T0689,89,2,48,,-0,1,187,3,2,,SUCK1SIDE
93BR02519,T0698,89,2,48,32A,LIS,1,190,,L,,TRT R.EYE
93BR02520,T0671,89,2,42,,L42,1,199,,2,,
93BR02521,T0205,88,2,48,32C,LIS,1,150,,L,,
93BR02522,T0209,88,2,48,31C,LIS,1,175,,L,,
93BR02523,T0249,88,2,42,PGF,L42,1,154,,2,0,
93BR02524,T0811,89,2,42,PGF,L42,1,179,,2,0,
93BR02525,T0800,89,2,48,32C,LIS,1,198,,L,,
93BR02526,T0805,89,2,48,35C,LIS,1,198,,L,,
93BR02527,T0838,89,2,42,PGF,L42,1,183,,2,0,
93BR02528,T0839,89,2,48,30B,LIS,1,198,,L,,FLTS
93BR02529,T0842,89,2,41,PGF,L41,1,164,,2,0,
93BR02530,T0855,89,2,48,,-2,1,184,4,2,,LAME RF
93BR02531,T0852,89,2,48,31B,LIS,1,209,,L,,WEAKREAR
93BR02532,T0821,89,2,48,,-0,1,178,3,2,,VAG.PRO.
93BR02533,T0823,89,2,41,,L41,1,181,,2,,SEWN RR.LEG
93BR02534,T0882,89,2,48,32A,LIS,1,171,,L,,
93BR02535,T0935,90,2,42,,L42,1,166,,2,,
93BR02536,T0958,90,2,41,,L41,1,171,,2,,RF.LAME
93BR02537,T0957,90,2,42,,L42,1,141,,2,,"AB.L.JAW,CLA?"
93BR02538,T0965,90,2,42,,L42,1,160,,2,,
93BR02539,T0969,90,2,41,,L41,1,160,,2,,
93BR02540,T0980,90,2,41,,L41,1,130,,2,,
93BR02541,T0983,90,2,41,,L41,1,150,,2,,DYSTOCIA '93
93BR02542,T0984,90,2,41,,L41,1,149,,2,,
93BR02543,T0971,90,2,42,,L42,1,138,,2,,
93BR02544,T0972,90,2,41,,L41,1,177,,2,,
93BR02545,T0978,90,2,42,,L42,1,139,,2,,
93BR02546,T0713,89,2,48,35A,LIS,1,190,,L,,LT
93BR02547,T0705,89,2,42,PGF,L42,1,182,,2,0,
93BR02548,T0738,89,2,48,,-0,1,200,3,2,,RET.PLA.
93BR02549,T0741,89,2,41,,L41,1,154,,2,,
93BR02550,T0749,89,2,48,32C,LIS,1,191,,L,,SUCK1SIDE
93BR02551,T0747,89,2,48,31D,LIS,1,197,,L,,
93BR02552,T0751,89,2,48,,-2,1,207,3,2,,
93BR02553,T0767,89,2,41,PGF,L41,1,206,,2,0,1TAG
93BR02554,T0728,89,2,48,29C,LIS,1,194,,L,,FLTS
93BR02555,T0729,89,2,48,32A,LIS,1,187,,L,,
93BR02556,T0727,89,2,48,,-2,1,189,3,2,,
93BR02557,T0779,89,2,41,,L41,1,163,,2,,
93BR02558,T0777,89,2,41,,L41,1,182,,2,,RET.PLACENTA
93BR02559,T3142,92,2,48,31C,LIS,1,167,,L,,
93BR02560,T3148,92,2,48,29A,LIS,1,145,,L,,
93BR02561,T3150,92,2,48,30D,LIS,1,144,,L,,
93BR02562,T3153,92,2,48,33,LIS,1,156,,L,,
93BR02563,T3158,92,2,48,32A,LIS,1,149,,L,,
93BR02564,T3161,92,2,48,34B,LIS,1,176,,L,,
93BR02565,T3164,92,2,48,29C,LIS,1,143,,L,,
93BR02566,T3168,92,2,48,35C,LIS,1,178,,L,,
93BR02567,T3183,92,2,48,34D,LIS,1,131,,L,,
93BR02568,T3184,92,2,48,30B,LIS,1,155,,L,,
93BR02569,T3187,92,2,41,,L41,1,129,,2,,
93BR02570,T3193,92,2,48,29A,LIS,1,127,,L,,BRN EAR TIPS
93BR02571,T3192,92,2,48,31B,LIS,1,138,,L,,
93BR02572,T3171,92,2,42,,L42,1,139,,2,,
93BR02573,T3172,92,2,42,,L42,1,136,,2,,
93BR02574,T3177,92,2,48,31D,LIS,1,151,3,L,,
93BR02575,T3013,92,2,42,AVR,L42,1,117,3,2,,Need Blue Tag
93BR02576,T3016,92,2,48,35C,LIS,1,141,,L,,
93BR02577,T3012,92,2,42,,L42,1,125,,2,,
93BR02578,T3004,92,2,41,,L41,1,145,,2,,ENTR
93BR02579,T3034,92,2,48,35A,LIS,1,184,,L,,
93BR02580,T3045,92,2,48,32A,LIS,1,126,,L,,ENTR
93BR02581,T3046,92,2,48,31A,LIS,1,165,,L,,
93BR02582,T3042,92,2,41,,L41,1,153,,2,,
93BR02583,T3050,92,2,48,34B,LIS,1,137,,L,,
93BR02584,T3054,92,2,48,29C,LIS,1,153,,L,,
93BR02585,T3058,92,2,42,,L42,1,125,,2,,
93BR02586,T3059,92,2,48,31B,LIS,1,161,,L,,
93BR02587,T3063,92,2,48,31A,LIS,1,133,3,L,,
93BR02588,T3020,92,2,41,,L41,1,146,,2,,
93BR02589,T3026,92,2,48,34A,LIS,1,141,,L,,
93BR02590,T3028,92,2,48,33,LIS,1,146,,L,,
93BR02591,T3080,92,2,48,34C,LIS,1,156,,L,,
93BR02592,T3071,92,2,48,32C,LIS,1,164,,L,,ENTR
93BR02593,T3073,92,2,41,,L41,1,105,,2,,
93BR02594,T3074,92,2,41,,L41,1,126,,2,,
93BR02595,T3311,92,2,48,34A,LIS,1,137,,L,,
93BR02596,T3301,92,2,48,29A,LIS,1,160,,L,,
93BR02597,T3302,92,2,48,32A,LIS,1,165,,L,,
93BR02598,T3343,92,2,42,,L42,1,120,,2,,
93BR02599,T3344,92,2,42,,L42,1,110,,2,,
93BR02600,T3348,92,2,48,32C,LIS,1,141,4,L,,
93BR02601,T3349,92,2,48,31A,LIS,1,158,,L,,
93BR02602,T3354,92,2,42,,L42,1,97,,2,,
93BR02603,T3356,92,2,48,34A,LIS,1,131,,L,,
93BR02604,T3365,92,2,48,33,LIS,1,160,,L,,
93BR02605,T3368,92,2,48,32A,LIS,1,121,,L,,
93BR02606,T3320,92,2,48,33,LIS,1,146,,L,,
93BR02607,T3382,92,2,48,29C,LIS,1,164,,L,,
93BR02608,T3388,92,2,42,,L42,1,129,,2,,
93BR02609,T3394,92,2,48,35C,LIS,1,153,3,L,,
93BR02610,T3395,92,2,48,33,LIS,1,136,,L,,
93BR02611,T3392,92,2,48,33,LIS,1,141,3,L,,
93BR02612,T3397,92,2,48,32C,LIS,1,133,,L,,
93BR02613,T3372,92,2,48,31D,LIS,1,167,,L,,
93BR02614,T3379,92,2,48,35A,LIS,1,183,,L,,
93BR02615,T3411,92,2,42,,L42,1,141,,2,,
93BR02616,T3404,92,2,42,,L42,1,135,,2,,
93BR02617,T3435,92,2,48,33,LIS,1,145,,L,,
93BR02618,T3441,92,2,48,33,LIS,1,152,,L,,ENTR
93BR02619,T3444,92,2,48,35C,LIS,1,152,,L,,
93BR02620,T3458,92,2,42,,L42,1,104,,2,,
93BR02621,T3459,92,2,42,,L42,1,118,,2,,
93BR02622,T3457,92,2,48,31B,LIS,1,145,3,L,,
93BR02623,T3466,92,2,48,33,LIS,1,129,,L,,
93BR02624,T3425,92,2,42,,L42,1,117,,2,,HAIRY
93BR02625,T3429,92,2,48,29A,LIS,1,160,,L,,ENTR
93BR02626,T3427,92,2,48,33,LIS,1,134,,L,,
93BR02627,T3480,92,2,48,31C,LIS,1,155,3,L,,
93BR02628,T3499,92,2,48,30A,LIS,1,140,,L,,
93BR02629,T3479,92,2,48,33,LIS,1,156,,L,,
93BR02630,T3505,92,2,48,33,LIS,1,135,,L,,
93BR02631,T3507,92,2,48,33,LIS,1,138,3,L,,
93BR02632,T3553,92,2,48,33,LIS,1,123,,L,,
93BR02633,T3559,92,2,48,33,LIS,1,151,,L,,
93BR02634,T3557,92,2,48,33,LIS,1,136,,L,,
93BR02635,T3527,92,2,48,33,LIS,1,139,,L,,
93BR02636,T3584,92,2,48,33,LIS,1,146,,L,,
93BR02637,T3589,92,2,48,34A,LIS,1,133,,L,,
93BR02638,T3590,92,2,48,33,LIS,1,152,,L,,
93BR02639,T3593,92,2,00,JWG,LIS,1,114,,L,G,JWGOAT
93BR02640,T3613,92,2,00,JWG,LIS,1,153,,L,G,JWGOAT
93BR02641,T3608,92,2,48,33,LIS,1,144,,L,,
93BR02642,T3609,92,2,48,33,LIS,1,129,3,L,,
93BR02643,T3620,92,2,48,29A,LIS,1,147,,L,,
93BR02644,T3216,92,2,42,,L42,1,110,,2,,
93BR02645,T3207,92,2,48,31C,LIS,1,126,,L,,
93BR02646,T3249,92,2,48,35A,LIS,1,154,,L,,DYSTOCIA
93BR02647,T3252,92,2,48,32C,LIS,1,149,,L,,
93BR02648,T3258,92,2,48,33,LIS,1,144,4,L,,
93BR02649,T3266,92,2,48,35A,LIS,1,158,,L,,
93BR02650,T3262,92,2,41,,L41,1,137,,2,,
