UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,EBVSIRE,EBVDAM
96WN02812, 96445294,96,T5294,44,1,41,02,411,8,2,2,5.0,5,4,1,102,218,116,17,13.1,56,71,0.499,73,1,1,,,2,M,,2NICE 2WETHER,T4264,44,T2014,44,41,X,XX,0,5,5,93,1.49,99.2,X,83,,19.85,0,0,0,,26.85,12.84
96WN02813, 96445295,96,T5295,44,1,ch,32,-2-,8,2,2,3.0,3,3,1,102,218,116,11,10.8,44,65,0.467,67,1,1,,,2,h,-CH,,L6868,03,T4105,44,48,1,,0,5,5,85,1.47,83.4,1,80,,3.1,0,0,0,,0.0,3.1
96WN02814, 96445296,96,T5296,44,1,ch,32,-2-,8,2,2,3.0,3,3,1,102,218,116,14,9.6,49,63,0.46,65,1,1,,,2,h,-CH,,L6868,03,T4105,44,48,1,,0,5,5,84,1.47,83.4,1,76,,3.1,0,0,0,,0.0,3.1
96WN02815, 96445292,96,T5292,44,2,42,02,852,8,2,1,3.0,3,3,2,101,220,119,16,9.7,54,77,0.566,78,1,1,,,2,C,e.7,,T4306,44,T3934,44,42,1,,0,3,2,82,1.33,59.7,1,91,,-0.2,0,0,0,,2.29,-2.68
96WN02816, 96445298,96,T5298,44,1,42,02,812,8,2,1,7.0,7,5,1,102,218,116,9,11.3,48,71,0.515,73,1,1,,,2,C,,4TEATS,T4533,44,T0331,44,42,X,XX,0,3,2,90,1.53,93.4,X,83,,4.06,0,0,0,,4.83,3.29
96WN02817, 96445299,96,T5299,44,2,42,02,812,5,1,1,3.0,3,3,1,102,218,116,9,12.6,62,80,0.581,82,1,1,,,2,C,e.7,,T4533,44,T4044,44,42,1,,0,1,1,92,1.19,73.4,1,95,,2.19,0,0,0,,4.83,-0.45
96WN02818, 96445271,96,T5271,44,2,42,02,802,5,1,1,2.0,2,2,2,101,220,119,13,10.3,55,74,0.535,75,1,2,,,2,C,e.6,4TEATS,T4274,44,T4173,44,42,1,,0,1,1,89,1.28,77.0,1,83,,4.16,0,0,0,,5.74,2.57
96WN02819, 96445270,96,T5270,44,2,42,02,902,5,1,1,2.0,2,2,2,101,220,119,1,12.6,58,79,0.558,80,1,1,,,2,C,e.7,4TEATS,T4432,44,T4291,44,42,1,,0,1,1,93,1.28,78.1,1,92,,2.97,0,0,0,,4.51,1.42
96WN02820, 96445273,96,T5273,44,2,ID,02,415,8,2,2,5.0,5,4,2,101,220,119,19,8.1,46,68,0.503,69,1,1,,,I,I,,,04052,00,T1958,44,48,3,93,268,5,6,118,2.0,143.0,3,79,,9.24,0,0,0,,0.0,9.24
96WN02821, 96445274,96,T5274,44,1,ID,02,415,8,2,2,5.0,5,4,2,101,220,119,10,9.7,41,73,0.532,74,1,1,,,I,I,,,04052,00,T1958,44,48,X,XX,0,5,4,114,2.0,143.0,X,80,,9.24,0,0,0,,0.0,9.24
96WN02822, 96445275,96,T5275,44,3,42,02,812,8,2,1,4.0,4,4,2,101,220,119,4,6.5,57,73,0.559,74,1,2,,,2,C,,,T4533,44,T2558,44,42,3,93,268,3,2,97,1.62,82.7,3,84,,4.13,0,0,0,,4.83,3.43
96WN02823, 96445278,96,T5278,44,3,42,02,872,8,2,2,6.0,6,4,2,101,220,119,2,10.8,54,76,0.548,77,1,1,,,2,C,,,T4179,44,T1474,44,42,3,93,268,5,5,104,1.39,90.5,3,89,,5.08,0,0,0,,-0.51,10.66
96WN02824, 96445279,96,T5279,44,3,42,02,872,8,2,2,6.0,6,4,2,101,220,119,16,11.8,60,81,0.582,82,1,1,,,2,C,,,T4179,44,T1474,44,42,Z,93,257,5,5,107,1.39,90.5,Z,100,,5.08,0,0,0,,-0.51,10.66
96WN02825, 96445277,96,T5277,44,2,42,02,862,5,1,1,2.0,2,2,2,101,220,119,1,12.4,59,78,0.551,79,1,1,,,2,C,e.7,,T4554,44,T4352,44,42,1,,0,1,1,92,1.28,77.9,1,90,,3.95,0,0,0,,2.87,5.03
96WN02826, 96445810,96,T5810,44,3,00,03,e.5,5,1,1,1.0,1,1,2,133,220,87,1,13.6,37,63,0.568,82,1,1,,,2,e,,,K0000,63,T4664,44,41,3,93,268,1,1,0,1.42,93.3,3,76,,25.05,0,0,0,,0.0,25.05
96WN02827, 96445801,96,T5801,44,2,ch,31,j.4,5,1,1,1.0,1,1,H,128,222,94,3,12.4,43,69,0.602,85,1,1,,,2,c,j.2,,A1297,04,T4931,44,ch,1,,0,1,1,102,1.0,85.0,1,70,,12.42,0,0,0,,20.36,4.47
96WN02828, 96445800,96,T5800,44,1,ch,31,j.3,5,1,1,1.0,1,1,H,125,222,97,4,10.4,43,67,0.584,80,1,1,4,,2,h,-CH,H4,A1264,04,T4902,44,ch,1,,0,1,1,91,1.0,80.0,1,72,,10.48,0,0,0,,13.22,7.73
96WN02829, 96445803,96,T5803,44,2,42,02,912,8,2,2,4.0,4,4,2,128,220,92,8,11.2,34,54,0.465,67,1,1,,,2,C,50,,T4312,44,T3058,44,42,2,92,263,5,5,88,1.37,85.8,2,68,71,1.33,0,0,0,,1.89,0.76
96WN02830, 96445804,96,T5804,44,1,41,02,413,8,2,2,7.0,7,5,2,128,220,92,1,12.1,39,63,0.553,78,1,1,,,2,M,,,T4202,44,T0334,44,41,X,XX,0,5,5,98,1.62,104.0,X,71,,20.57,0,0,0,,20.92,20.22
96WN02831, 96445805,96,T5805,44,2,41,02,413,8,2,2,7.0,7,5,2,128,220,92,3,11.0,40,64,0.576,80,1,1,,,2,M,48,,T4202,44,T0334,44,41,2,92,263,5,5,106,1.62,104.0,2,76,84,20.57,0,0,0,,20.92,20.22
96WN02832, 96445806,96,T5806,44,1,ch,31,j.4,5,1,1,1.0,1,1,H,129,222,93,5,13.0,44,74,0.656,92,1,1,,,2,c,-CH,,A1297,04,T4979,44,ch,1,,0,1,1,105,1.0,92.0,1,79,,12.95,0,0,0,,20.36,5.54
96WN02833, 96445802,96,T5802,44,2,42,02,912,8,2,2,4.0,4,4,2,128,220,92,6,11.5,39,60,0.527,75,1,1,,,2,C,,,T4312,44,T3058,44,42,3,93,268,5,5,93,1.37,85.8,3,71,,1.33,0,0,0,,1.89,0.76
96WN02834, 96445808,96,T5808,44,2,41,02,413,8,2,2,4.0,4,4,2,130,220,90,1,13.0,38,56,0.478,70,1,1,,,2,M,,,T4202,44,T2757,44,41,3,93,268,5,5,92,1.37,88.8,3,70,,16.95,0,0,0,,20.92,12.97
96WN02835, 96445809,96,T5809,44,2,41,02,413,8,2,2,4.0,4,4,2,130,220,90,5,12.7,42,68,0.614,86,1,1,,,2,M,49,4TEATS,T4202,44,T2757,44,41,2,92,263,5,5,102,1.37,88.8,2,73,83,16.95,0,0,0,,20.92,12.97
96WN02836, 96445807,96,T5807,44,2,42,02,842,5,1,1,2.0,2,2,2,129,220,91,4,11.3,31,54,0.469,68,1,1,,,2,C,,4TEATS,T4350,44,T4232,44,42,3,93,268,1,1,84,1.44,75.4,3,67,,3.02,0,0,0,,2.86,3.17
96WN02837, 96445710,96,T5710,44,2,42,02,912,5,1,1,4.0,4,4,2,114,220,106,4,12.8,63,89,0.719,99,1,1,,,2,C,e.6,,T4312,44,T3459,44,42,1,,0,1,1,109,1.49,84.9,1,102,,5.42,0,0,0,,1.89,8.94
96WN02838, 96445713,96,T5713,44,1,ID,02,413,8,2,2,4.0,4,4,2,114,220,106,10,16.4,45,61,0.421,67,1,1,,,I,I,,,T4202,44,T3441,44,48,3,93,239,5,5,117,2.0,159.0,3,72,,10.88,0,0,0,,20.92,0.83
96WN02839, 96445714,96,T5714,44,1,ID,02,413,8,2,2,4.0,4,4,2,114,220,106,6,14.7,55,83,0.644,92,1,1,,,I,I,,,T4202,44,T3441,44,48,1,,0,5,5,133,2.0,159.0,1,88,,10.88,0,0,0,,20.92,0.83
96WN02840, 96445715,96,T5715,44,1,41,02,412,9,3,2,4.0,4,4,2,114,220,106,1,9.1,50,78,0.65,87,1,1,,,2,M,,,T4483,44,T3262,44,41,1,,0,8,5,112,1.62,121.4,1,83,,21.6,0,0,0,,19.08,24.1
96WN02841, 96445716,96,T5716,44,1,41,02,412,9,3,2,4.0,4,4,2,114,220,106,2,10.6,54,87,0.721,97,1,1,,,2,M,,,T4483,44,T3262,44,41,1,,0,8,5,118,1.62,121.4,1,92,,21.6,0,0,0,,19.08,24.1
96WN02842, 96445718,96,T5718,44,2,41,02,414,8,2,2,4.0,4,4,2,114,220,106,11,12.8,56,81,0.643,90,1,1,,,2,M,e.6,,T4327,44,T3074,44,41,1,,0,5,4,100,1.37,78.3,1,99,,22.0,0,0,0,,22.27,21.72
96WN02843, 96445717,96,T5717,44,1,41,02,412,9,3,2,4.0,4,4,2,114,220,106,9,10.4,39,58,0.449,64,1,1,,,2,M,,,T4483,44,T3262,44,41,3,93,239,8,6,97,1.62,121.4,3,67,,21.6,0,0,0,,19.09,24.1
96WN02844, 96445701,96,T5701,44,2,ID,02,412,9,3,2,4.0,4,4,2,113,220,107,12,11.0,51,75,0.598,83,1,1,,,I,I,e.6,,T4483,44,T3279,44,48,1,,0,8,5,136,3.0,159.0,1,91,,13.35,0,0,0,,19.09,7.61
96WN02845, 96445700,96,T5700,44,2,ID,02,412,9,3,2,4.0,4,4,2,113,220,107,17,11.7,48,69,0.536,76,1,1,,,I,I,e.7,,T4483,44,T3279,44,48,1,,0,8,5,131,3.0,159.0,1,91,,13.35,0,0,0,,19.09,7.61
96WN02846, 96445703,96,T5703,44,2,41,02,412,5,1,1,3.0,3,3,2,113,220,107,13,14.0,51,80,0.617,88,1,1,,,2,M,e.7,1TAG,T4483,44,T3715,44,41,1,,0,1,1,99,1.19,80.2,1,95,,16.4,0,0,0,,19.09,13.7
96WN02847, 96445704,96,T5704,44,1,41,02,413,5,1,2,2.0,2,2,2,113,220,107,9,14.0,65,87,0.682,96,1,1,,,2,M,,,T4202,44,T4459,44,41,1,,0,3,4,114,1.44,114.3,1,101,,26.81,0,0,0,,20.92,32.7
96WN02848, 96445706,96,T5706,44,2,42,02,832,9,3,2,5.0,5,4,2,113,220,107,8,9.5,46,68,0.547,75,1,1,,,2,C,e.6,HAIRY,T4513,44,T2258,44,42,1,,0,8,6,104,1.71,107.4,1,82,,6.09,0,0,0,,2.71,9.46
96WN02849, 96445708,96,T5708,44,2,41,02,414,8,2,1,4.0,4,4,2,113,220,107,6,13.1,60,85,0.672,94,1,1,,,2,M,e.7,,T4327,44,T2677,44,41,1,,0,3,2,114,1.62,100.5,1,93,,23.18,0,0,0,,22.27,24.09
96WN02850, 96445709,96,T5709,44,1,41,02,414,8,2,1,4.0,4,4,2,113,220,107,3,12.5,56,83,0.659,92,1,1,,,2,M,,BALD SCURS X,T4327,44,T2677,44,41,3,93,239,3,2,105,1.62,100.5,3,89,,23.18,0,0,0,,22.27,24.09
96WN02851, 96445707,96,T5707,44,1,42,02,832,9,3,2,5.0,5,4,2,113,220,107,1,11.5,43,67,0.519,74,1,1,,,2,C,,,T4513,44,T2258,44,42,1,,0,8,4,97,1.71,107.4,1,73,,6.09,0,0,0,,2.71,9.46
96WN02852, 96445731,96,T5731,44,1,ch,31,j.5,5,1,1,1.0,1,1,H,114,222,108,6,12.8,49,72,0.548,79,1,1,,,2,h,-CH,,A1444,04,T5005,44,ch,1,,0,1,1,90,1.0,79.0,1,79,,14.05,0,0,0,,22.82,5.28
96WN02853, 96445730,96,T5730,44,3,42,02,882,8,2,2,5.0,5,4,2,114,220,106,9,13.0,46,63,0.472,70,1,1,,,2,C,,,T4636,44,T2366,44,42,3,93,268,5,5,96,1.38,85.9,3,71,,2.13,0,0,0,,3.65,0.6
96WN02854, 96445733,96,T5733,44,1,41,02,412,9,3,2,4.0,4,4,2,115,220,105,2,9.5,44,69,0.567,78,1,1,,,2,M,,,T4483,44,T2564,44,41,X,XX,0,8,5,94,1.62,95.8,X,76,,17.6,0,0,0,,19.09,16.11
96WN02855, 96445734,96,T5734,44,1,41,02,412,9,3,2,4.0,4,4,2,115,220,105,6,11.0,44,71,0.571,80,1,1,,,2,M,,,T4483,44,T2564,44,41,X,XX,0,8,5,95,1.62,95.8,X,78,,17.6,0,0,0,,19.09,16.11
96WN02856, 96445735,96,T5735,44,1,41,02,412,9,3,2,4.0,4,4,2,115,220,105,1,11.2,32,49,0.36,54,1,1,,,2,M,,,T4483,44,T2564,44,41,3,93,239,8,5,79,1.62,95.8,3,56,,17.6,0,0,0,,19.09,16.11
96WN02857, 96445736,96,T5736,44,3,41,02,411,5,1,2,6.0,6,4,2,115,220,105,4,12.4,51,79,0.634,89,1,1,,,2,M,,SPLIT SCROTUM,T4264,44,T1084,44,41,3,93,268,3,5,112,1.29,91.2,3,94,,17.0,0,0,0,,26.85,7.15
96WN02858, 96445732,96,T5732,44,3,41,02,411,5,1,1,3.0,3,3,2,114,220,106,8,14.8,58,80,0.615,89,1,1,,,2,M,,,T4264,44,T3829,44,41,3,93,268,1,1,111,1.33,90.1,3,92,,18.97,0,0,0,,26.85,11.09
96WN02859, 96445738,96,T5738,44,1,41,02,413,8,2,2,2.0,2,2,2,115,220,105,1,11.3,40,60,0.464,67,1,1,,,2,M,,,T4202,44,T4388,44,41,3,93,239,5,5,94,1.61,110.2,3,67,,20.76,0,0,0,,20.92,20.59
96WN02860, 96445737,96,T5737,44,1,41,02,413,8,2,2,2.0,2,2,2,115,220,105,10,11.9,45,67,0.525,75,1,1,,,2,M,,,T4202,44,T4388,44,41,X,XX,0,5,5,99,1.61,110.2,X,77,,20.76,0,0,0,,20.92,20.59
96WN02861, 96445741,96,T5741,44,2,42,02,832,8,2,2,3.0,3,3,2,115,220,105,10,10.8,46,64,0.507,72,1,1,,,2,C,47,,T4513,44,T4076,44,42,2,92,263,5,5,93,1.33,89.0,2,79,86,-0.37,0,0,0,,2.71,-3.45
96WN02862, 96445740,96,T5740,44,1,ch,01,j.8,5,1,1,1.0,1,1,H,115,222,107,7,9.0,46,67,0.542,74,2,1,,,2,h,-CH,BRN LEGS,T4345,44,T4982,44,ch,1,10,249,1,1,84,1.0,74.0,1,72,,4.81,0,0,0,,8.07,1.55
96WN02863, 96445743,96,T5743,44,2,00,03,e.5,5,1,1,1.0,1,1,2,115,220,105,1,12.0,54,79,0.638,89,1,1,,,2,e,56,LEG ON NECK,K0000,63,T4990,44,41,2,92,263,1,1,0,1.42,94.7,2,91,99,23.75,0,0,0,,0.0,23.75
96WN02864, 96445744,96,T5744,44,2,41,02,411,5,1,1,2.0,2,2,2,115,220,105,8,13.5,59,86,0.69,96,1,1,,,2,M,e.7,4TEATS,T4264,44,T4390,44,41,1,,0,1,1,113,1.44,97.5,1,99,,20.53,0,0,0,,26.85,14.21
96WN02865, 96445746,96,T5746,44,3,00,03,e.5,8,2,1,1.0,1,1,2,115,220,105,10,7.5,44,68,0.576,77,1,1,,,2,e,,,K0000,63,T4718,44,41,3,93,268,3,2,0,1.52,92.3,3,84,,20.55,0,0,0,,0.0,20.55
96WN02866, 96445742,96,T5742,44,1,42,02,832,8,2,2,3.0,3,3,2,115,220,105,8,12.0,50,72,0.571,81,1,1,,,2,C,,,T4513,44,T4076,44,42,1,,0,5,5,93,1.33,89.0,1,80,,-0.37,0,0,0,,2.71,-3.45
96WN02867, 96445748,96,T5748,44,1,42,02,832,8,2,2,4.0,4,4,2,116,220,104,3,9.6,37,55,0.437,62,1,1,,,2,C,,,T4513,44,T3343,44,42,3,93,239,5,7,81,1.37,88.7,3,60,,-0.41,0,0,0,,2.71,-3.52
96WN02868, 96445749,96,T5749,44,1,42,02,832,8,2,2,4.0,4,4,2,116,220,104,6,13.7,42,61,0.455,68,1,1,,,2,C,,4TEATS,T4513,44,T3343,44,42,3,93,239,5,3,84,1.37,88.7,3,68,,-0.41,0,0,0,,2.71,-3.52
96WN02869, 96445747,96,T5747,44,3,00,03,e.6,5,1,1,1.0,1,1,2,115,220,105,17,12.5,54,85,0.69,95,1,1,,,2,e,,,K0000,63,T4693,44,41,Z,93,257,1,1,0,1.42,95.9,Z,98,,25.35,0,0,0,,0.0,25.35
96WN02870, 96445751,96,T5751,44,1,ID,02,415,8,2,2,4.0,4,4,2,116,220,104,17,13.6,50,73,0.571,82,1,1,,,I,I,,,04052,00,T3620,44,48,X,XX,0,5,5,126,2.0,157.0,X,84,,8.34,0,0,0,,0.0,8.34
96WN02871, 96445750,96,T5750,44,2,ID,02,415,8,2,2,4.0,4,4,2,116,220,104,1,12.3,44,67,0.526,75,1,1,,,I,I,,BLK BELLY!,04052,00,T3620,44,48,3,93,268,5,5,129,2.0,157.0,3,84,,8.34,0,0,0,,0.0,8.34
96WN02872, 96445753,96,T5753,44,2,42,02,812,5,1,1,2.0,2,2,2,117,220,103,16,13.5,48,67,0.519,76,1,1,,,2,C,48,4TEATS,T4533,44,T4304,44,42,2,92,263,1,1,90,1.28,77.2,2,78,78,1.19,0,0,0,,4.83,-2.46
96WN02873, 96445754,96,T5754,44,3,00,03,e.6,5,1,1,1.0,1,1,2,117,220,103,1,11.0,49,78,0.65,89,1,1,,,2,e,,,K0000,63,T4962,44,41,3,93,268,1,1,0,1.42,94.7,3,92,,21.19,0,0,0,,0.0,21.19
96WN02874, 96445756,96,T5756,44,1,42,02,912,5,1,1,3.0,3,3,2,117,220,103,8,15.1,49,77,0.601,87,1,1,,,2,C,,,T4312,44,T4028,44,42,1,,0,1,1,89,1.33,73.0,1,85,,-0.6,0,0,0,,1.89,-3.08
96WN02875, 96445752,96,T5752,44,2,00,03,e.6,5,1,1,1.0,1,1,2,116,220,104,17,11.2,47,68,0.546,77,1,1,,,2,e,57,,K0000,63,T4665,44,41,2,92,263,1,1,0,1.42,92.3,2,89,93,25.05,0,0,0,,0.0,25.05
96WN02876, 96445758,96,T5758,44,2,41,02,412,5,1,1,2.0,2,2,2,118,220,102,11,12.7,56,83,0.689,95,1,1,,,2,M,e.6,,T4483,44,T4458,44,41,1,,0,1,1,105,1.28,81.6,1,93,,18.75,0,0,0,,19.09,18.41
96WN02877, 96445759,96,T5759,44,1,42,02,822,5,1,1,3.0,3,3,2,118,220,102,7,10.5,43,62,0.505,71,1,1,,,2,C,,,T4393,44,T4045,44,42,1,,0,1,1,78,1.19,71.7,1,72,,-2.97,0,0,0,,-1.59,-4.34
96WN02878, 96445757,96,T5757,44,3,00,03,e.6,5,1,1,1.0,1,1,2,118,220,102,17,10.0,56,79,0.676,91,1,1,,,2,e,,,K0000,63,T4666,44,42,7,97,222,1,1,0,1.42,86.0,,0,,-0.78,0,0,0,,0.0,-0.78
96WN02879, 96445761,96,T5761,44,2,41,02,414,8,2,2,3.0,3,3,2,118,220,102,11,12.1,38,59,0.46,67,1,1,,,2,M,50,,T4327,44,T3786,44,41,2,92,263,5,5,82,1.19,73.2,2,70,71,16.96,0,0,0,,22.27,11.65
96WN02880, 96445760,96,T5760,44,2,00,03,e.5,5,1,1,1.0,1,1,2,118,220,102,1,11.7,50,78,0.65,90,1,1,,,2,e,57,,K0000,63,T4732,44,42,2,92,263,1,1,0,1.42,94.9,2,88,90,-1.27,0,0,0,,0.0,-1.27
96WN02881, 96445764,96,T5764,44,2,00,03,e.6,8,2,1,1.0,1,1,2,119,220,101,6,9.1,43,69,0.593,80,1,1,,,2,e,57,,K0000,63,T4980,44,41,2,92,263,3,2,0,1.52,92.9,2,82,84,18.53,0,0,0,,0.0,18.53
96WN02882, 96445765,96,T5765,44,3,42,02,812,5,1,1,5.0,5,4,2,119,220,101,1,12.8,41,63,0.497,72,1,1,,,2,C,,,T4533,44,T2206,44,42,3,93,268,1,1,100,1.27,89.2,3,73,,5.51,0,0,0,,4.83,6.19
96WN02883, 96445762,96,T5762,44,3,41,02,414,8,2,2,3.0,3,3,2,118,220,102,8,11.6,44,72,0.592,83,1,1,,,2,M,,,T4327,44,T3786,44,41,3,93,268,5,5,97,1.19,73.2,3,89,,16.96,0,0,0,,22.27,11.65
96WN02884, 96445768,96,T5768,44,3,42,02,892,5,1,1,2.0,2,2,2,119,220,101,2,14.8,56,77,0.616,89,1,1,,,2,C,,,T4518,44,T4542,44,42,3,93,268,1,1,105,1.28,80.2,3,84,,0.11,0,0,0,,0.1,0.12
96WN02885, 96445769,96,T5769,44,2,42,02,902,8,2,1,2.0,2,2,2,119,220,101,17,11.0,47,66,0.545,76,1,1,,,2,C,e.7,,T4432,44,T4163,44,42,1,,0,3,2,90,1.44,77.2,1,79,,2.68,0,0,0,,4.51,0.84
96WN02886, 96445767,96,T5767,44,3,42,02,902,8,2,1,4.0,4,4,2,119,220,101,13,5.8,31,52,0.457,61,1,1,,,2,C,,,T4432,44,T3013,44,42,3,93,268,3,2,84,1.37,75.6,3,64,,4.83,0,0,0,,4.51,5.14
96WN02887, 96445721,96,T5721,44,2,42,02,882,8,2,2,7.0,7,5,2,114,220,106,7,8.6,39,63,0.513,70,1,1,,,2,C,,4TEATS,T4636,44,T0811,44,42,3,93,268,5,7,93,1.44,91.2,3,76,,2.46,0,0,0,,3.65,1.26
96WN02888, 96445720,96,T5720,44,2,41,02,412,8,2,1,6.0,6,4,2,114,220,106,6,13.0,39,58,0.425,64,1,1,,,2,M,,,T4483,44,T1113,44,41,3,93,268,3,2,83,1.39,79.6,3,66,,17.12,0,0,0,,19.09,15.14
96WN02889, 96445723,96,T5723,44,1,41,02,412,5,1,1,4.0,4,4,2,114,220,106,12,15.1,63,92,0.725,102,1,1,,,2,M,,,T4483,44,T2603,44,41,1,,0,1,1,112,1.49,101.5,1,98,,21.88,0,0,0,,19.08,24.67
96WN02890, 96445724,96,T5724,44,2,42,02,872,5,1,1,7.0,7,5,2,114,220,106,1,12.0,51,73,0.575,81,1,1,,,2,C,e.7,ENTR,T4179,44,T0579,44,42,1,,0,1,1,83,0.9,57.1,1,84,,-3.24,0,0,0,,-0.51,-5.97
96WN02891, 96445725,96,T5725,44,2,ID,02,412,8,2,1,4.0,4,4,2,114,220,106,17,10.2,50,75,0.611,84,1,1,,,I,I,44,BORN PEN28,T4483,44,T3349,44,48,2,92,263,3,2,99,2.0,84.0,2,92,98,13.16,0,0,0,,19.09,7.22
96WN02892, 96445726,96,T5726,44,2,42,02,892,5,1,1,2.0,2,2,2,114,220,106,9,12.0,44,65,0.5,72,1,1,,,2,C,48,"STIFF, WM",T4518,44,T4361,44,42,2,92,263,1,1,87,1.28,76.3,2,77,83,1.33,0,0,0,,0.1,2.56
96WN02893, 96445722,96,T5722,44,1,42,02,882,8,2,2,7.0,7,5,2,114,220,106,6,12.0,46,65,0.5,72,1,1,,,2,C,,,T4636,44,T0811,44,42,X,XX,0,5,3,88,1.44,91.2,X,73,,2.46,0,0,0,,3.65,1.26
96WN02894, 96445729,96,T5729,44,3,42,02,882,8,2,2,5.0,5,4,2,114,220,106,4,14.7,54,80,0.616,89,1,1,,,2,C,,,T4636,44,T2366,44,42,3,93,268,5,5,109,1.38,85.9,3,95,,2.13,0,0,0,,3.65,0.6
96WN02895, 96445727,96,T5727,44,2,42,02,882,8,2,1,4.0,4,4,2,114,220,106,17,7.8,47,72,0.606,80,1,1,,,2,C,e.7,4TEATS,T4636,44,T2595,44,42,1,,0,3,2,89,1.37,70.0,1,82,,4.97,0,0,0,,3.65,6.28
96WN02896, 96445781,96,T5781,44,2,00,03,e.6,5,1,1,1.0,1,1,2,122,220,98,17,9.0,37,63,0.551,75,1,1,,,2,e,57,4TEATS,K0000,63,T4872,44,42,2,92,263,1,1,0,1.42,84.4,2,80,82,7.33,0,0,0,,0.0,7.33
96WN02897, 96445783,96,T5783,44,2,ch,01,j.9,5,1,1,1.0,1,1,H,122,222,100,5,11.9,52,74,0.621,86,1,1,,,2,c,j.6,,T4353,44,T4954,44,ch,1,,0,1,1,103,1.0,86.0,1,83,,12.05,0,0,0,,17.97,6.13
96WN02898, 96445784,96,T5784,44,1,41,02,411,8,2,2,2.0,2,2,2,122,220,98,10,11.4,45,58,0.476,68,1,1,,,2,M,,,T4264,44,T4527,44,41,3,93,239,5,5,87,1.44,93.2,3,64,,20.87,0,0,0,,26.85,14.88
96WN02899, 96445785,96,T5785,44,1,41,02,411,8,2,2,2.0,2,2,2,122,220,98,1,10.7,45,65,0.554,77,1,1,,,2,M,,,T4264,44,T4527,44,41,X,XX,0,5,5,92,1.44,93.2,X,73,,20.87,0,0,0,,26.85,14.88
96WN02900, 96445786,96,T5786,44,2,42,02,802,8,2,1,3.0,3,3,2,122,220,98,1,11.2,39,62,0.518,73,1,1,,,2,C,e.6,,T4274,44,T3659,44,42,1,,0,3,2,78,1.33,58.7,1,72,,0.62,0,0,0,,5.74,-4.51
96WN02901, 96445782,96,T5782,44,1,ch,32,j.9,5,1,1,1.0,1,1,H,122,222,100,5,11.6,46,75,0.634,88,1,1,,,2,c,-CH,*REBLEED*8/23,T4353,44,T4988,44,ch,1,,0,1,1,100,1.0,88.0,1,80,,9.68,0,0,0,,17.97,1.39
96WN02902, 96445788,96,T5788,44,3,00,03,e.5,5,1,1,1.0,1,1,2,122,220,98,1,12.0,51,76,0.653,90,1,1,,,2,e,,,K0000,63,T4907,44,42,3,93,268,1,1,0,1.42,94.9,3,91,,3.6,0,0,0,,0.0,3.6
96WN02903, 96445789,96,T5789,44,2,42,02,822,8,2,2,4.0,4,4,2,122,220,98,17,12.0,46,69,0.582,82,1,1,,,2,C,45,,T4393,44,T3172,44,42,2,92,263,5,5,106,1.37,100.8,2,87,92,3.73,0,0,0,,-1.59,9.05
96WN02904, 96445790,96,T5790,44,1,42,02,822,8,2,2,4.0,4,4,2,122,220,98,6,12.0,46,70,0.592,83,1,1,,,2,C,,,T4393,44,T3172,44,42,1,,0,5,5,99,1.37,100.8,1,76,,3.73,0,0,0,,-1.59,9.05
96WN02905, 96445793,96,T5793,44,3,00,03,e.5,5,1,1,1.0,1,1,2,123,220,97,1,13.1,44,72,0.607,86,1,1,,,2,e,,,K0000,63,T4670,44,42,3,93,268,1,1,0,1.42,94.1,3,83,,2.53,0,0,0,,0.0,2.53
96WN02906, 96445794,96,T5794,44,1,ch,32,j.8,5,1,1,1.0,1,1,H,123,222,99,7,11.6,47,74,0.63,87,1,1,,,2,h,-CH,,T4345,44,T4977,44,ch,1,,0,1,1,99,1.0,87.0,1,82,,6.26,0,0,0,,8.07,4.45
96WN02907, 96445796,96,T5796,44,1,ch,01,j.8,5,1,1,1.0,1,1,H,124,222,98,7,11.1,47,75,0.652,89,1,1,,,2,h,-CH,,T4345,44,T4950,44,ch,1,,0,1,1,101,1.0,89.0,1,77,,5.33,0,0,0,,8.07,2.58
96WN02908, 96445792,96,T5792,44,1,41,02,414,8,2,1,2.0,2,2,2,123,220,97,10,10.3,43,73,0.646,88,1,1,,,2,M,,,T4327,44,T4416,44,41,X,XX,0,3,2,100,1.61,95.7,X,82,,21.74,0,0,0,,22.27,21.21
96WN02909, 96445798,96,T5798,44,3,00,03,e.6,5,1,1,1.0,1,1,2,125,220,95,12,14.5,58,91,0.805,111,1,1,,,2,e,,,K0000,63,T5103,44,41,3,93,268,1,1,0,1.42,99.1,3,107,,21.58,0,0,0,,0.0,21.58
96WN02910, 96445799,96,T5799,44,1,41,02,414,5,1,1,2.0,2,2,2,125,220,95,7,13.1,52,74,0.641,90,1,1,,,2,M,,,T4327,44,T4273,44,41,X,XX,0,1,1,102,1.44,97.5,X,81,,20.79,0,0,0,,22.27,19.31
