UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDAR
21WN00710,2021510599,21,M0599,51,3,,LP,e2,5,1,1,1.0,1,1,1,79,193,114,,15.7,  0,95,0.696,99,2,2,,,0,,,,.,L0000,70,A0961,06,,3,93,258,1,1,,,,,111,242,,,0.0,,,
21WN00711,2021510601,21,M0601,51,3,,LP,e1,5,1,1,1.0,1,1,1,80,193,113,,10.9,  0,90,0.7,95,2,1,,,0,,,,.,L0000,70,A0731,06,,3,93,258,1,1,,,,,103,242,,,0.0,,,
21WN00712,2021510602,21,M0602,51,2,,LP,e2,8,2,2,1.0,1,1,1,81,193,112,,7.9,  0,75,0.599,80,1,2,,,0,,,,HAIRY,L0000,70,A0732,06,,2,92,259,5,5,,,,,97,242,,,0.0,,2,3284
21WN00713,2021510603,21,M0603,51,3,,LP,e2,8,2,2,1.0,1,1,1,81,193,112,,7.9,  0,66,0.519,70,1,1,,,0,,,,.,L0000,70,A0732,06,,3,93,258,5,5,,,,,81,242,,,0.0,,,
21WN00714,2021510604,21,M0604,51,2,,LP,e1,8,2,1,1.0,1,1,1,81,193,112,,13.6,  0,84,0.629,89,5,4,,,0,,,,.,L0000,70,A0781,06,,2,92,259,3,2,,,,,99,242,,,0.0,,1,15127
21WN00715,2021510606,21,M0606,51,3,,LP,e3,8,2,1,1.0,1,1,1,81,193,112,,6.4,  0,73,0.595,78,1,4,,,0,,,,HAIRY,L0000,70,A0816,06,,3,93,258,3,2,,,,,91,242,,,0.0,,,
21WN00716,2021510610,21,M0610,51,2,,LP,e3,5,1,1,1.0,1,1,2,83,193,110,,10.2,  0,68,0.525,73,5,1,,,0,,,,.,L0000,70,A0962,06,,2,92,259,1,1,,,,,86,242,,,0.0,,3,15023
21WN00717,2021510613,21,M0613,51,3,,LP,e1,8,2,1,1.0,1,1,2,84,193,109,,11.3,  0,78,0.612,85,1,1,,,0,,,,.,L0000,70,A0954,06,,3,93,258,3,2,,,,,97,242,,,0.0,,,
21WN00718,2021510616,21,M0616,51,3,,LP,e2,8,2,1,1.0,1,1,2,84,193,109,,11.8,  0,87,0.69,95,5,3,,,0,,,,2ND,L0000,70,A0904,06,,3,93,258,3,2,,,,,107,242,,,0.0,,,
21WN00719,2021510619,21,M0619,51,3,,LP,e2,8,2,1,1.0,1,1,2,84,193,109,,10.8,  0,86,0.69,94,1,2,,,0,,,,.,L0000,70,A0832,06,,3,93,258,3,2,,,,,99,242,,,0.0,,,
21WN00720,2021510622,21,M0622,51,2,,LP,e4,8,2,1,1.0,1,1,2,85,193,108,,7.8,  0,85,0.715,94,2,2,,,0,,,e5,.,L0000,70,A0739,06,,1,,,3,2,,,,,103,242,,,0.0,,,
21WN00721,2021510623,21,M0623,51,2,,LP,e2,8,2,1,1.0,1,1,2,85,193,108,,10.6,  0,73,0.578,80,5,1,,,,,,,HAIRY,L0000,70,A1050,06,,2,92,259,3,2,,,,,87,242,,,0.0,,3,15028
21WN00722,2021510625,21,M0625,51,2,,LP,e2,5,1,1,1.0,1,1,2,85,193,108,,12.3,  0,91,0.729,100,1,2,,,0,,,e1,.,L0000,70,A0925,06,,1,,,1,1,,,,,108,242,,,0.0,,,
21WN00723,2021510626,21,M0626,51,2,,LP,e3,5,1,1,1.0,1,1,1,85,193,108,,14.5,  0,84,0.644,92,5,2,,,,,,,HAIRY,L0000,70,A0837,06,,2,92,259,1,1,,,,,101,242,,,0.0,,1,3298
21WN00724,2021510627,21,M0627,51,3,,LP,e4,5,1,1,1.0,1,1,2,85,193,108,,15.7,  0,99,0.771,108,1,2,,,7,,,,.,L0000,70,A1008,06,,3,93,258,1,1,,,,,120,242,,,0.0,,,
21WN00725,2021510628,21,M0628,51,2,,LP,e1,8,2,1,1.0,1,1,1,86,193,107,,6.9,  0,85,0.73,94,1,2,,,0,,,,HAIRY,L0000,70,A0812,06,,2,92,259,3,2,,,,,99,242,,,0.0,,1,3282
21WN00726,2021510630,21,M0630,51,2,,LP,e4,8,2,1,1.0,1,1,1,87,193,106,,10.5,  0,81,0.665,90,5,1,,,,,,,.,L0000,70,A0997,06,,2,92,259,3,2,,,,,96,242,,,0.0,,2,15086
21WN00727,2021510632,21,M0632,51,2,,LP,e1,8,2,1,1.0,1,1,1,87,193,106,,9.1,  0,81,0.678,90,1,2,,,0,,,,.,L0000,70,A0899,06,,3,93,258,3,2,,,,,102,242,,,0.0,,,
21WN00728,2021510634,21,M0634,51,2,,LP,e4,5,1,1,1.0,1,1,1,87,193,106,,13.2,  0,77,0.602,85,1,2,,,,,,,.,L0000,70,A0942,06,,2,92,259,1,1,,,,,89,242,,,0.0,,3,15053
21WN00729,2021510635,21,M0635,51,3,,LP,e2,5,1,1,1.0,1,1,1,87,193,106,,11.9,  0,85,0.69,95,1,2,,,0,,,,.,L0000,70,A0861,06,,7,97,241,1,1,,,,,,,,,0.0,,,
21WN00730,2021510636,21,M0636,51,3,,LP,e2,5,1,1,1.0,1,1,H,88,194,106,,10.8,  0,76,0.615,85,1,2,,,0,,,,PE,L0000,70,A0991,06,,3,93,258,1,1,,,,,107,243,,,0.0,,,
21WN00731,2021510637,21,M0637,51,3,,LP,e2,5,1,1,1.0,1,1,1,89,193,104,,14.5,  0,78,0.611,88,1,2,,,7,,,,.,L0000,70,A1022,06,,3,93,258,1,1,,,,,95,242,,,0.0,,,
21WN00732,2021510638,21,M0638,51,3,,LP,e2,8,2,1,1.0,1,1,1,92,193,101,,12.4,  0,76,0.63,88,1,2,,,0,,,,.,L0000,70,A0813,06,,3,93,258,3,2,,,,,97,242,,,0.0,,,
21WN00733,2021510640,21,M0640,51,2,,LP,e3,5,1,1,1.0,1,1,H,93,194,101,,10.9,  0,50,0.387,57,1,2,,,0,,,,HAIRY,L0000,70,A0905,06,,3,93,258,1,1,,,,,78,243,,,0.0,,,
21WN00734,2021510641,21,M0641,51,2,,LP,e3,8,2,1,1.0,1,1,2,94,193,99,,9.9,  0,79,0.698,94,5,1,,,,,,,.,L0000,70,A0996,06,,2,92,259,3,2,,,,,97,242,,,0.0,,1,15091
21WN00735,2021510643,21,M0643,51,3,,LP,e4,8,2,1,1.0,1,1,2,94,193,99,,10.5,  0,67,0.571,79,5,2,,,0,,,,.,L0000,70,A0871,06,,3,93,258,3,2,,,,,87,242,,,0.0,,,
21WN00736,2021123251,21,S3251,12,1,,43,54,8,2,2,2.0,2,2,1,75,193,118,,9.5,  0,66,0.479,67,1,1,1,3+,0,,,,PE,S1872,12,S2039,12,,3,93,230,5,4,,,,,77,214,,,0.019,,,
21WN00737,2021123252,21,S3252,12,2,,43,54,8,2,2,2.0,2,2,1,75,193,118,,7.8,  0,61,0.451,62,1,1,,,0,,,,PINK,S1872,12,S2039,12,,3,93,258,5,6,,,,,78,242,,,0.019,,,
21WN00738,2021123253,21,S3253,12,2,,07,52,9,3,2,3.0,3,3,1,75,193,118,,8.8,  0,54,0.383,55,1,1,,,0,,RGR,,PE,S1751,12,S1915,12,,3,93,258,8,5,,,,,64,242,,,0.021,,,
21WN00739,2021123254,21,S3254,12,2,,07,52,9,3,2,3.0,3,3,1,75,193,118,,10.0,  0,73,0.534,74,1,1,,,0,,RGR,,PINK,S1751,12,S1915,12,,3,93,258,8,5,,,,,83,242,,,0.021,,,
21WN00740,2021123255,21,S3255,12,1,,43,48,5,1,1,2.0,2,2,1,77,193,116,,11.0,  0,76,0.56,78,1,1,3,3,0,,,,Horns,S1361,12,S2034,12,,3,93,230,1,1,,,,,77,214,,,0.025,,,
21WN00741,2021123256,21,S3256,12,2,,43,53,8,2,2,3.0,3,3,1,77,193,116,,10.1,  0,79,0.594,81,1,1,,,0,,RED,e2,.,S1808,12,S1794,12,,1,,,5,3,,,,,96,242,,,0.022,,,
21WN00742,2021123257,21,S3257,12,1,,43,53,8,2,2,3.0,3,3,1,77,193,116,,6.4,  0,64,0.497,66,1,1,1,4+,0,,RED,,.,S1808,12,S1794,12,,3,93,230,5,7,,,,,67,214,,,0.022,,,
21WN00743,2021123258,21,S3258,12,2,,07,52,9,3,2,5.0,5,4,1,78,193,115,,11.9,  0,59,0.41,61,1,2,,,0,,GRN,,.,S1751,12,S1066,12,,3,93,258,8,5,,,,,77,242,,,0.02,,,
21WN00744,2021123259,21,S3259,12,2,,07,52,9,3,2,5.0,5,4,1,78,193,115,,11.5,  0,66,0.474,68,1,2,,,0,,GRN,,PE,S1751,12,S1066,12,,3,93,258,8,5,,,,,81,242,,,0.02,,,
21WN00745,2021123261,21,S3261,12,2,,07,52,8,2,2,2.0,2,2,L,78,194,116,,11.7,  0,84,0.623,86,1,1,,,0,,,,1ST.Pulled414,S1751,12,S2437,12,,3,93,230,5,5,,,,,85,214,,,0.025,,,
21WN00746,2021123262,21,S3262,12,2,,07,52,8,2,2,2.0,2,2,L,78,194,116,,11.9,  0,87,0.647,90,1,2,,,0,,,,2ND.PELac4142,S1751,12,S2437,12,,3,93,230,5,5,,,,,87,214,,,0.025,,,
21WN00747,2021123263,21,S3263,12,1,,07,63,9,3,2,6.0,6,4,1,78,193,115,,9.5,  0,63,0.465,65,1,1,3,3,0,,,,Horns,S2558,12,S0516,12,,3,93,230,8,5,,,,,76,214,,,0.023,,,
21WN00748,2021123264,21,S3264,12,2,,07,63,9,3,2,6.0,6,4,1,78,193,115,,8.6,  0,61,0.456,63,1,1,,,0,,,,PINK,S2558,12,S0516,12,,3,93,258,8,5,,,,,79,242,,,0.023,,,
21WN00749,2021123266,21,S3266,12,2,,07,49,8,2,2,2.0,2,2,1,78,193,115,,10.7,  0,66,0.481,68,3,1,,,0,,,e3,.,S1612,12,S2037,12,,1,,,5,5,,,,,83,242,,,0.013,,,
21WN00750,2021123267,21,S3267,12,1,,07,49,8,2,2,2.0,2,2,1,78,193,115,,11.9,  0,55,0.375,57,2,2,1,4+,0,,,,.,S1612,12,S2037,12,,3,93,230,5,5,,,,,54,214,,,0.013,,,
21WN00751,2021123271,21,S3271,12,3,,43,50,5,1,1,2.0,2,2,1,78,193,115,,14.7,  0,72,0.498,74,1,2,,,0,,,,.,S1673,12,S2494,12,,3,93,258,1,1,,,,,85,242,,,0.017,,,
21WN00752,2021123272,21,S3272,12,2,,07,52,5,1,1,2.0,2,2,1,78,193,115,,8.2,  0,75,0.581,78,1,4,,,,,,,.,S1751,12,S2466,12,,2,92,259,1,1,,,,,87,242,,,0.023,,5,3230
21WN00753,2021123273,21,S3273,12,2,,07,62,8,2,2,4.0,4,4,L,78,194,116,,11.3,  0,77,0.566,79,2,2,,,,,RED,,Pulled 4-14-2,S2555,12,S1437,12,,3,93,230,5,5,,,,,80,214,,,0.028,,,
21WN00754,2021123274,21,S3274,12,3,,07,62,8,2,2,4.0,4,4,L,78,194,116,,13.2,  0,102,0.766,105,1,1,,,,,RED,,Pulled 4-14-2,S2555,12,S1437,12,,3,93,230,5,4,,,,,105,214,,,0.028,,,
21WN00755,2021123275,21,S3275,12,2,,07,52,5,1,1,4.0,4,4,1,78,193,115,,15.5,  0,90,0.648,93,1,1,,,0,,RGR,,HAIRY,S1751,12,S1365,12,,2,92,259,1,1,,,,,102,242,,,0.026,,5,3271
21WN00756,2021123276,21,S3276,12,1,,43,50,8,2,2,4.0,4,4,1,79,193,114,,10.5,  0,77,0.583,80,1,1,1,3-,0,,RED,,.,S1673,12,S1313,12,,3,93,230,5,5,,,,,81,214,,,0.021,,,
21WN00757,2021123277,21,S3277,12,1,,43,50,8,2,2,4.0,4,4,1,79,193,114,,10.6,  0,77,0.582,80,1,1,1,3,0,,RED,,.,S1673,12,S1313,12,,1,,,5,5,,,,,85,214,,,0.021,,,
21WN00758,2021123278,21,S3278,12,2,,07,58,5,1,1,5.0,5,4,1,79,193,114,,16.2,  0,86,0.612,90,1,1,,,0,,RGR,,.,S2175,12,S0777,12,,2,92,259,1,1,,,,,102,242,,,0.018,,5,3219
21WN00759,2021123279,21,S3279,12,2,,43,50,5,1,1,2.0,2,2,1,79,193,114,,15.0,  0,87,0.632,91,1,1,,,0,,,,.,S1673,12,S2435,12,,2,92,259,1,1,,,,,97,242,,,0.024,,5,3241
21WN00760,2021123280,21,S3280,12,1,,07,57,8,2,1,7.0,7,5,1,79,193,114,,14.5,  0,97,0.724,101,1,1,3,3,0,,,,Horns,S2055,12,S0172,12,,1,,,3,2,,,,,107,214,,,0.033,,,
21WN00761,2021123282,21,S3282,12,3,,43,49,5,1,1,3.0,3,3,1,79,193,114,,14.8,  0,86,0.625,90,1,2,,,0,,RGR,,.,S1612,12,S1711,12,,3,93,258,1,1,,,,,101,242,,,0.02,,,
21WN00762,2021123283,21,S3283,12,3,,43,48,5,1,1,2.0,2,2,1,80,193,113,,12.6,  0,83,0.623,87,1,2,,,0,,,,.,S1361,12,S2361,12,,3,93,258,1,1,,,,,101,242,,,0.016,,,
21WN00763,2021123284,21,S3284,12,2,,07,56,9,3,2,6.0,6,4,1,80,193,113,,10.6,  0,63,0.464,66,1,1,,,0,,,e4,.,S1967,12,S0535,12,,1,,,8,5,,,,,85,242,,,0.018,,,
21WN00764,2021123285,21,S3285,12,1,,07,56,9,3,2,6.0,6,4,1,80,193,113,,9.6,  0,64,0.481,67,2,1,1,3,0,,,,.,S1967,12,S0535,12,,3,93,230,8,5,,,,,63,214,,,0.018,,,
21WN00765,2021123287,21,S3287,12,1,,43,59,8,2,2,4.0,4,4,1,80,193,113,,12.9,  0,77,0.567,81,1,2,2,3+,,,RGR,,Scurs,S2179,12,S1157,12,,3,93,230,5,4,,,,,86,214,,,0.014,,,
21WN00766,2021123288,21,S3288,12,1,,43,59,8,2,2,4.0,4,4,1,80,193,113,,10.0,  0,70,0.531,74,1,1,2,3-,,,RGR,,SmScurs,S2179,12,S1157,12,,3,93,230,5,6,,,,,78,214,,,0.014,,,
21WN00767,2021123289,21,S3289,12,1,,43,55,8,2,2,5.0,5,4,1,80,193,113,,12.8,  0,85,0.639,89,2,2,3,3,,,RGR,,Horns,S1878,12,S1068,12,,1,,,5,5,,,,,97,214,,,0.02,,,
21WN00768,2021123290,21,S3290,12,2,,43,55,8,2,2,5.0,5,4,1,80,193,113,,11.4,  0,70,0.519,74,1,1,,,,,RGR,e5,.,S1878,12,S1068,12,,1,,,5,5,,,,,99,242,,,0.02,,,
21WN00769,2021123291,21,S3291,12,2,,07,57,8,2,2,3.0,3,3,1,80,193,113,,10.8,  0,75,0.568,79,1,1,,,0,,RGR,e1,.,S2055,12,S1650,12,,1,,,5,5,,,,,95,242,,,0.032,,,
21WN00770,2021123292,21,S3292,12,1,,07,57,8,2,2,3.0,3,3,1,80,193,113,,11.5,  0,80,0.606,84,1,1,4,3,0,,RGR,,Horns,S2055,12,S1650,12,,3,93,230,5,5,,,,,88,214,,,0.032,,,
21WN00771,2021123293,21,S3293,12,1,,07,56,8,2,2,7.0,7,5,1,80,193,113,,12.8,  0,59,0.409,62,1,2,2,3+,0,,,,CloudyREyeSc,S1967,12,S0037,12,,3,93,230,5,5,,,,,61,214,,,0.033,,,
21WN00772,2021123294,21,S3294,12,1,,07,56,8,2,2,7.0,7,5,1,80,193,113,,12.5,  0,78,0.58,82,1,1,1,3,0,,,,.,S1967,12,S0037,12,,3,93,230,5,5,,,,,75,214,,,0.033,,,
21WN00773,2021123295,21,S3295,12,1,,43,55,8,2,2,2.0,2,2,1,80,193,113,,10.5,  0,78,0.597,82,1,1,3,3-,0,,,,Horns,S1878,12,S2273,12,,3,93,230,5,5,,,,,79,214,,,0.021,,,
21WN00774,2021123296,21,S3296,12,2,,43,55,8,2,2,2.0,2,2,1,80,193,113,,8.5,  0,56,0.42,59,1,2,,,0,,,,HAIRY,S1878,12,S2273,12,,3,93,258,5,6,,,,,72,242,,,0.021,,,
21WN00775,2021123297,21,S3297,12,2,,43,59,8,2,2,3.0,3,3,1,80,193,113,,10.8,  0,70,0.524,74,1,2,,,0,,RGR,e2,.,S2179,12,S1604,12,,1,,,5,5,,,,,87,242,,,0.016,,,
21WN00776,2021123298,21,S3298,12,2,,43,59,8,2,2,3.0,3,3,1,80,193,113,,11.5,  0,64,0.465,67,1,2,,,0,,RGR,,.,S2179,12,S1604,12,,3,93,258,5,5,,,,,81,242,,,0.016,,,
21WN00777,2021123300,21,S3300,12,2,,07,49,8,2,2,4.0,4,4,1,80,193,113,,11.6,  0,78,0.588,82,1,2,,,,,RED,e3,S3299 lost,S1612,12,S1474,12,,1,,,5,5,,,,,88,242,,,0.036,,,
21WN00778,2021123301,21,S3301,12,1,,07,49,8,2,2,4.0,4,4,1,80,193,113,,11.8,  0,81,0.612,85,1,4,2,3,,,RED,,Scurs,S1612,12,S1474,12,,1,,,5,5,,,,,90,214,,,0.036,,,
21WN00779,2021123304,21,S3304,12,1,,07,52,8,2,1,2.0,2,2,1,80,193,113,,11.8,  0,105,0.825,111,1,1,1,3,0,,,,2ND,S1751,12,S2353,12,,1,,,3,2,,,,,99,214,,,0.024,,,
21WN00780,2021123305,21,S3305,12,2,,07,63,5,1,1,2.0,2,2,1,80,193,113,,13.0,  0,90,0.681,95,1,1,,,0,,,,HAIRY,S2558,12,S2063,12,,2,92,259,1,1,,,,,108,242,,,0.01,,5,3242
21WN00781,2021123306,21,S3306,12,2,,43,55,7,2,1,7.0,7,5,1,80,193,113,,9.7,  0,69,0.525,73,1,1,,,,,,e4,.,S1878,12,S0021,12,,1,,,3,2,,,,,85,242,,,0.025,,,
21WN00782,2021123307,21,S3307,12,1,,43,55,8,2,2,4.0,4,4,1,80,193,113,,11.3,  0,75,0.564,79,2,1,1,3-,0,,RED,,HAIRY,S1878,12,S1346,12,,3,93,230,5,6,,,,,76,214,,,0.022,,,
21WN00783,2021123308,21,S3308,12,1,,43,55,8,2,2,4.0,4,4,1,80,193,113,,13.8,  0,76,0.55,80,1,2,2,3-,0,,RED,,Scurs,S1878,12,S1346,12,,3,93,230,5,4,,,,,76,214,,,0.022,,,
21WN00784,2021123309,21,S3309,12,1,,43,54,8,2,2,3.0,3,3,1,81,193,112,,12.5,  0,102,0.799,108,1,1,3,3,0,,RGR,,Horns,S1872,12,S1765,12,,1,,,5,5,,,,,99,214,,,0.02,,,
21WN00785,2021123310,21,S3310,12,2,,43,54,8,2,2,3.0,3,3,1,81,193,112,,10.8,  0,73,0.555,77,1,1,,,0,,RGR,e5,.,S1872,12,S1765,12,,1,,,5,6,,,,,95,242,,,0.02,,,
21WN00786,2021123311,21,S3311,12,2,,07,63,8,2,2,5.0,5,4,1,81,193,112,,15.0,  0,81,0.589,86,8,1,,,0,,RGR,,.,S2558,12,S0759,12,,3,93,258,5,4,,,,,101,242,,,0.011,,,
21WN00787,2021123312,21,S3312,12,1,,07,63,8,2,2,5.0,5,4,1,81,193,112,,12.1,  0,72,0.535,76,2,1,2,3,0,,RGR,,Scurs,S2558,12,S0759,12,,3,93,230,5,6,,,,,78,214,,,0.011,,,
21WN00788,2021123313,21,S3313,12,1,,07,58,8,2,2,6.0,6,4,1,81,193,112,,11.7,  0,81,0.619,86,1,1,7,3-,0,,,,HAIRY,S2175,12,S0291,12,,3,93,230,5,5,,,,,86,214,,,0.027,,,
21WN00789,2021123314,21,S3314,12,1,,07,58,8,2,2,6.0,6,4,1,81,193,112,,13.3,  0,83,0.622,88,2,1,3,3,0,,,,Horns,S2175,12,S0291,12,,1,,,5,5,,,,,90,214,,,0.027,,,
21WN00790,2021123315,21,S3315,12,2,,07,49,5,1,1,2.0,2,2,1,81,193,112,,15.1,  0,80,0.579,85,1,1,,,0,,,,.,S1612,12,S2364,12,,2,92,259,1,1,,,,,95,242,,,0.023,,5,3245
21WN00791,2021123316,21,S3316,12,3,,07,51,5,1,1,3.0,3,3,1,81,193,112,,12.7,  0,94,0.726,100,2,2,,,0,,RGR,,HAIRY,S1748,12,S1555,12,,3,93,258,1,1,,,,,113,242,,,0.011,,,
21WN00792,2021123317,21,S3317,12,3,,07,49,8,2,2,6.0,6,4,L,81,194,113,,11.7,  0,86,0.658,91,1,1,,,0,,,,DamMastitis,S1612,12,S0402,12,,3,01,220,5,5,,,,6,86,214,,,0.04,,,
21WN00793,2021123318,21,S3318,12,1,,07,49,8,2,2,6.0,6,4,1,81,193,112,,11.7,  0,59,0.422,62,1,1,3,3,0,,,,Horns,S1612,12,S0402,12,,3,93,230,5,5,,,,,68,214,,,0.04,,,
21WN00794,2021123319,21,S3319,12,1,,07,58,8,2,2,6.0,6,4,1,81,193,112,,12.6,  0,86,0.655,91,1,1,1,3,0,,,,H.CRYPTORCHID,S2175,12,S0455,12,,1,93,344,5,5,,,,3,87,214,,,0.026,,,
21WN00795,2021123320,21,S3320,12,1,,07,58,8,2,2,6.0,6,4,1,81,193,112,,11.1,  0,75,0.571,80,1,3,1,3+,0,,,,1 nut,S2175,12,S0455,12,,3,93,230,5,5,,,,,85,214,,,0.026,,,
21WN00796,2021123321,21,S3321,12,2,,43,59,5,1,1,2.0,2,2,1,81,193,112,,14.4,  0,84,0.621,89,1,1,,,0,,,,HAIRY,S2179,12,S2239,12,,2,92,259,1,1,,,,,101,242,,,0.008,,5,3232
21WN00797,2021123322,21,S3322,12,2,,43,63,8,2,2,4.0,4,4,1,81,193,112,,12.4,  0,65,0.47,69,1,2,,,0,,RED,,.,S2558,12,S1234,12,,3,93,258,5,5,,,,,78,242,,,0.02,,,
21WN00798,2021123323,21,S3323,12,2,,43,63,8,2,2,4.0,4,4,1,81,193,112,,13.7,  0,72,0.521,76,1,2,,,0,,RED,e1,.,S2558,12,S1234,12,,1,66,318,5,5,,,,6,86,242,,,0.02,,,
21WN00799,2021123324,21,S3324,12,1,,07,53,8,2,2,4.0,4,4,1,81,193,112,,12.9,  0,75,0.554,79,1,2,2,3,0,,RED,,Scurs,S1808,12,S1165,12,,3,93,230,5,5,,,,,66,214,,,0.016,,,
21WN00800,2021123325,21,S3325,12,1,,07,53,8,2,2,4.0,4,4,1,81,193,112,,11.8,  0,78,0.591,83,1,4,2,3+,0,,RED,,Scurs,S1808,12,S1165,12,,3,93,230,5,5,,,,,79,214,,,0.016,,,
21WN00801,2021123326,21,S3326,12,2,,43,48,5,1,1,4.0,4,4,1,82,193,111,,13.7,  0,86,0.651,92,1,2,,,0,,RGR,,.,S1361,12,S1208,12,,2,92,259,1,1,,,,,102,242,,,0.011,,5,3224
21WN00802,2021123327,21,S3327,12,1,,07,62,8,2,1,2.0,2,2,H,82,194,112,,9.8,  0,87,0.689,93,1,2,,,0,,,,MissedCuwt,S2555,12,S2243,12,,3,93,230,3,2,,,,,,,,,0.018,,,
21WN00803,2021123329,21,S3329,12,1,,07,56,8,2,2,2.0,2,2,1,82,193,111,,10.8,  0,66,0.497,70,1,1,1,4+,0,,,,.,S1967,12,S2047,12,,3,93,230,5,5,,,,,72,214,,,0.035,,,
21WN00804,2021123330,21,S3330,12,2,,07,56,8,2,2,2.0,2,2,1,82,193,111,,9.8,  0,70,0.542,75,1,1,,,0,,,e2,.,S1967,12,S2047,12,,1,,,5,5,,,,,91,242,,,0.035,,,
21WN00805,2021123331,21,S3331,12,2,,07,62,8,2,2,4.0,4,4,1,82,193,111,,10.7,  0,74,0.57,79,1,2,,,0,,RED,e3,.,S2555,12,S1357,12,,1,,,5,5,,,,,95,242,,,0.023,,,
21WN00806,2021123332,21,S3332,12,2,,07,62,8,2,2,4.0,4,4,1,82,193,111,,12.2,  0,75,0.566,80,1,2,,,0,,RED,e4,.,S2555,12,S1357,12,,1,,,5,5,,,,,94,242,,,0.023,,,
21WN00807,2021123333,21,S3333,12,2,,07,49,8,2,2,4.0,4,4,1,82,193,111,,12.2,  0,67,0.494,71,1,2,,,0,,RED,e5,HAIRY,S1612,12,S1419,12,,1,,,5,5,,,,,89,242,,,0.034,,,
21WN00808,2021123334,21,S3334,12,1,,07,49,8,2,2,4.0,4,4,1,82,193,111,,14.1,  0,76,0.558,81,1,2,,,0,,RED,,HAIRY,S1612,12,S1419,12,,7,97,195,5,4,,,,,,,,,0.034,,,
21WN00809,2021123335,21,S3335,12,1,,07,51,8,2,2,3.0,3,3,1,82,193,111,,9.8,  0,69,0.533,74,1,2,1,4+,0,,RGR,,Pink,S1748,12,S1655,12,,3,93,230,5,5,,,,,74,214,,,0.012,,,
21WN00810,2021123336,21,S3336,12,2,,07,51,8,2,2,3.0,3,3,1,82,193,111,,9.6,  0,62,0.472,66,2,1,,,0,,RGR,e1,2ND,S1748,12,S1655,12,,1,,,5,5,,,,,88,242,,,0.012,,,
21WN00811,2021123337,21,S3337,12,2,,07,62,8,2,1,2.0,2,2,1,82,193,111,,7.9,  0,33,0.226,35,1,1,,,0,,,,.,S2555,12,S2289,12,,3,93,258,3,2,,,,,45,242,,,0.0,,,
21WN00812,2021123339,21,S3339,12,1,,07,58,8,2,2,4.0,4,4,2,82,193,111,,14.3,  0,76,0.556,81,2,1,7,4+,0,,RED,,Horns,S2175,12,S1353,12,,3,93,230,5,4,,,,,78,214,,,0.018,,,
21WN00813,2021123340,21,S3340,12,2,,07,58,8,2,2,4.0,4,4,2,82,193,111,,11.9,  0,64,0.469,68,1,1,,,0,,RED,,.,S2175,12,S1353,12,,3,93,258,5,6,,,,,75,242,,,0.018,,,
21WN00814,2021123341,21,S3341,12,2,,07,62,8,2,2,4.0,4,4,1,82,193,111,,9.8,  0,63,0.479,67,1,2,,,0,,RGR,e2,.,S2555,12,S1359,12,,1,,,5,6,,,,,87,242,,,0.037,,,
21WN00815,2021123342,21,S3342,12,1,,07,62,8,2,2,4.0,4,4,1,82,193,111,,11.5,  0,74,0.563,79,1,2,,,0,,RGR,,.,S2555,12,S1359,12,,3,93,230,5,5,,,,,80,214,,,0.037,,,
21WN00816,2021123343,21,S3343,12,1,,07,52,8,2,2,5.0,5,4,2,82,193,111,,8.5,  0,58,0.446,62,1,1,2,3-,0,,GRN,,SmScurs,S1751,12,S0923,12,,3,93,230,5,7,,,,,57,214,,,0.026,,,
21WN00817,2021123344,21,S3344,12,2,,07,52,8,2,2,5.0,5,4,2,82,193,111,,12.2,  0,76,0.575,81,1,1,,,0,,GRN,e3,.,S1751,12,S0923,12,,1,,,5,3,,,,,94,242,,,0.026,,,
21WN00818,2021123346,21,S3346,12,1,,43,49,8,2,1,3.0,3,3,1,82,193,111,,12.6,  0,92,0.715,98,1,1,5,3,0,,RGR,,"3""horns",S1612,12,S1635,12,,3,93,230,3,2,,,,,90,214,,,0.025,,,
21WN00819,2021123347,21,S3347,12,1,,07,49,8,2,2,2.0,2,2,2,82,193,111,,11.8,  0,61,0.443,65,1,1,3,3-,0,,,,Horns,S1612,12,S2206,12,,3,93,230,5,5,,,,,64,214,,,0.013,,,
21WN00820,2021123348,21,S3348,12,1,,07,49,8,2,2,2.0,2,2,2,82,193,111,,11.1,  0,73,0.558,78,1,1,3,3,0,,,,Horns,S1612,12,S2206,12,,3,93,230,5,5,,,,,78,214,,,0.013,,,
21WN00821,2021123349,21,S3349,12,2,,07,58,8,2,2,7.0,7,5,2,82,193,111,,12.3,  0,75,0.565,80,1,1,,,0,,,e4,.,S2175,12,S0185,12,,1,,,5,5,,,,,89,242,,,0.038,,,
21WN00822,2021123350,21,S3350,12,2,,07,58,8,2,2,7.0,7,5,2,82,193,111,,10.9,  0,68,0.514,73,1,1,,,0,,,e5,.,S2175,12,S0185,12,,1,,,5,5,,,,,84,242,,,0.038,,,
