UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,DISP,IDX,BRWT,ABN,CJAW,CADAM,TBRE,CTBR,TRT,BAND
63WN03019,63,2,0829,9,,086,4793,6,61,,1,2,85,145,5,1,,1,75,09,03,07,09,053,1,3,4,2,,1,90,,,434,43,27,05,8,4,,133,120,,4,2,1,1,,5
63WN03020,63,2,0830,9,,016,6000,4,41,,1,2,85,145,5,1,,2,63,06,03,07,08,052,1,3,4,2,,1,90,,,366,36,,70,8,6,,147,100,,5,2,1,1,,5
63WN03021,63,2,0831,9,,046,0725,6,61,,5,8,85,145,4,1,,2,74,09,03,08,11,062,1,5,5,1,,1,90,,,436,43,,77,8,6,,136,108,,5,5,5,2,,5
63WN03022,63,2,0832,9,,046,0725,6,61,,5,8,85,145,1,1,,2,73,08,03,09,10,057,1,4,4,1,,1,90,,,419,41,,77,8,9,,136,122,,5,5,5,2,,5
63WN03023,63,3,0833,9,,016,4387,6,61,,1,3,85,145,5,1,,4,91,04,03,04,07,066,1,4,5,2,,1,90,,,541,54,22,01,8,1,3,137,125,,6,3,1,1,,5
63WN03024,63,3,0834,9,,036,9638,1,17,,5,4,85,145,5,1,,2,90,05,03,06,07,048,1,3,3,1,,7,90,,,533,53,,70,8,3,3,182,127,,5,4,5,2,,5
63WN03025,63,2,0835,9,,036,9638,1,17,,5,4,85,145,5,1,,1,82,03,03,06,08,047,1,3,3,1,,7,90,,,490,49,,70,8,0,,188,110,,4,4,5,2,,5
63WN03026,63,3,0836,9,,056,2361,6,61,,5,5,85,145,1,1,,1,72,08,03,09,11,045,1,3,4,2,,1,90,,,444,44,14,07,8,4,3,125,76,,4,4,5,2,,5
63WN03027,63,3,0837,9,,056,2361,6,61,,5,5,85,145,1,1,,5,75,07,03,07,10,057,1,4,5,2,,1,90,,,466,46,14,07,8,6,3,130,74,,2,4,5,2,,5
63WN03028,63,2,0838,9,,036,4294,4,41,,5,4,84,144,5,1,,2,87,03,03,05,06,057,1,4,4,1,,1,90,,,542,54,,67,8,2,,190,90,,5,4,5,2,,5
63WN03029,63,3,0839,9,,036,4294,4,41,,5,4,84,144,5,1,,2,96,07,03,05,07,055,1,4,6,3,,1,90,,,601,60,,67,8,1,3,175,94,,5,4,5,2,,5
63WN03030,63,2,0840,9,,056,9470,8,80,,3,5,84,144,1,1,,3,85,06,03,09,09,044,1,3,4,2,,0,90,,,524,52,,61,8,4,,162,96,,3,4,3,3,,5
63WN03031,63,3,0841,9,,056,9470,8,80,,4,5,77,137,1,1,,1,104,09,03,06,07,065,7,4,5,2,,0,90,,,682,68,,61,8,2,3,169,106,,4,4,3,3,,1
63WN03032,63,2,0842,9,,126,6111,4,41,,3,2,84,144,1,1,,1,85,09,03,06,08,060,1,4,5,2,,1,90,,,517,51,,70,8,7,,162,106,,4,2,3,3,,5
63WN03033,63,2,0844,9,,036,4520,6,61,,3,2,84,144,5,1,,1,79,03,03,05,05,059,1,4,4,1,,1,90,,,476,47,,70,8,6,,124,104,,4,2,3,3,,5
63WN03034,63,3,0845,9,,036,4520,6,61,,4,2,84,144,5,1,,2,100,02,03,06,08,046,1,2,3,2,,1,90,,,611,61,,70,8,1,3,141,120,,5,2,3,3,,5
63WN03035,63,2,0846,9,,036,0830,4,41,,4,7,84,144,5,1,,2,83,04,03,06,08,051,1,5,5,1,,1,90,,,505,50,,70,8,5,,175,103,,5,5,3,3,,5
63WN03036,63,2,0847,9,,036,0830,4,41,,3,7,84,144,5,1,,1,82,06,03,07,09,051,1,4,4,1,,1,90,,,492,49,,70,8,2,,167,112,,4,5,3,3,,5
63WN03037,63,2,0848,9,,106,2953,4,41,,1,5,84,144,1,1,,2,48,05,03,08,12,049,1,4,5,2,,1,90,,,271,27,18,17,8,1,,138,90,,5,4,1,1,,5
63WN03038,63,2,0849,9,,106,9676,1,17,,1,4,84,144,1,1,,1,90,08,03,06,08,057,1,3,4,2,,7,90,,,532,53,,70,8,2,,169,134,,4,4,1,1,,5
63WN03039,63,3,0850,9,,036,9455,8,80,,5,5,84,144,5,1,,1,86,06,03,08,09,040,1,2,3,2,,0,90,,,507,50,,61,8,7,3,165,130,,4,4,5,2,,5
63WN03040,63,2,0851,9,,036,9455,8,80,,5,5,84,144,5,1,,1,67,05,03,07,08,040,1,2,3,2,,0,90,,,404,40,,61,8,4,,153,88,,4,4,5,2,,5
63WN03041,63,2,0852,9,,116,2237,4,48,,5,5,84,144,1,1,,2,57,11,03,09,12,055,1,4,4,1,,8,90,,,326,32,,61,8,6,,135,101,,5,4,5,2,,5
63WN03042,63,3,0853,9,,116,2237,4,48,,5,5,84,144,1,1,,2,70,15,03,10,10,041,1,2,2,1,,8,90,,,407,40,,61,8,7,3,108,114,,5,4,5,2,,5
63WN03043,63,3,0854,9,,066,5226,4,41,,1,3,84,144,1,1,,2,91,08,03,09,09,043,1,3,4,2,,1,90,,,555,55,,67,8,5,3,151,111,,5,3,1,1,,5
63WN03044,63,3,0855,9,,056,0542,6,61,,1,8,77,137,1,1,,1,108,09,06,06,05,052,25,2,3,2,,1,90,,,709,70,,77,8,9,3,142,108,,4,5,1,1,,1
63WN03045,63,2,0856,9,,026,4601,6,61,,5,2,83,143,5,1,,1,69,04,03,07,08,046,1,4,5,2,,1,90,,,424,42,30,10,8,4,,134,84,,4,2,5,2,,5
63WN03046,63,3,0857,9,,026,4601,6,61,,5,2,83,143,5,1,,2,71,03,03,06,08,046,1,3,3,1,,1,90,,,429,42,30,10,8,9,3,132,96,,5,2,5,2,,5
63WN03047,63,3,0858,9,,026,6169,1,14,,1,2,83,143,5,1,,2,76,07,03,10,11,035,1,2,2,1,,4,90,,,438,43,31,44,8,8,3,165,133,,5,2,1,1,,5
63WN03048,63,2,0859,9,,056,3090,6,61,,1,4,83,143,1,1,,1,91,09,03,07,08,056,1,4,4,1,,1,90,,,546,54,27,04,8,6,,137,129,,4,4,1,1,,5
63WN03049,63,2,0860,9,,086,2450,6,61,,1,5,83,143,5,1,,2,98,07,03,04,06,065,1,5,6,2,,1,90,,,597,59,,70,8,7,,131,126,,5,4,1,1,,5
63WN03050,63,3,0861,9,,036,1623,4,41,,1,6,83,143,5,1,,2,73,06,03,08,09,048,1,2,3,2,,1,90,,,399,39,08,12,8,9,3,145,160,,5,4,1,1,,5
63WN03051,63,3,0862,9,,016,9846,1,17,,5,4,83,143,5,1,,2,89,05,03,06,07,056,1,4,4,1,,7,90,,,534,53,,70,8,4,3,188,126,,5,4,5,2,,5
63WN03052,63,2,0863,9,,016,9846,1,17,,5,4,83,143,5,1,,1,79,05,03,06,08,049,1,3,3,1,,7,90,,,481,48,,70,8,1,,178,102,,4,4,5,2,,5
63WN03053,63,3,0864,9,,046,0581,1,18,,1,3,83,143,5,1,,1,75,10,03,08,11,057,1,4,4,1,,8,90,,,433,43,,72,8,3,3,154,131,,4,3,1,1,,5
63WN03054,63,2,0865,9,,116,4947,6,61,,1,2,83,143,1,1,,1,67,09,03,06,08,058,1,5,5,1,,1,90,,,409,40,33,09,8,9,,120,85,,4,2,1,1,,5
63WN03055,63,2,0866,9,,066,9462,4,40,,5,8,75,135,1,1,,2,66,09,03,09,08,041,30,2,2,1,,0,90,,,421,42,22,09,8,1,,139,92,,5,5,5,2,,1
63WN03056,63,3,0867,9,,066,9462,4,40,,5,8,75,135,1,1,,2,68,07,03,09,09,044,37,2,3,2,,0,90,,,442,44,22,09,8,2,3,151,83,,5,5,5,2,,1
63WN03057,63,2,0868,9,,036,2253,1,14,,3,8,82,142,5,1,,2,92,05,03,04,05,054,1,3,3,1,,4,90,,,551,55,,29,8,1,,185,138,,5,5,3,3,,5
63WN03058,63,2,0869,9,,036,2253,1,14,,4,8,82,142,5,1,,2,89,03,03,06,08,047,1,3,4,2,,4,90,,,538,53,,29,8,8,,195,126,,5,5,3,3,,5
63WN03059,63,2,0870,9,,106,3554,1,14,,1,6,82,142,1,1,,1,91,09,03,05,05,060,1,4,4,1,,4,90,,,542,54,14,37,8,2,,164,140,,4,4,1,1,,5
63WN03060,63,3,0871,9,,046,9306,8,80,,5,4,81,141,1,1,,1,87,08,03,08,10,046,1,4,4,1,,0,90,,,510,51,,61,8,0,3,164,151,,4,4,5,2,,5
63WN03061,63,2,0872,9,,046,9306,8,80,,5,4,81,141,1,1,,1,72,09,03,08,10,048,1,4,4,1,,0,90,,,424,42,,61,8,4,,151,122,,4,4,5,2,,5
63WN03062,63,3,0873,9,,116,8911,4,40,,5,9,81,141,1,1,,2,60,09,03,07,08,057,1,4,5,2,,0,90,,,349,34,,73,8,9,3,139,108,,5,5,5,2,,5
63WN03063,63,2,0874,9,,116,8911,4,40,,5,9,81,141,1,1,,2,69,07,03,08,10,060,1,4,5,2,,0,90,,,407,40,,73,8,7,,170,116,,5,5,5,2,,5
63WN03064,63,2,0875,9,,066,6086,4,41,,3,2,81,141,1,1,,1,77,09,03,08,08,046,1,2,3,2,,1,90,,,495,49,21,13,8,5,,145,72,,4,2,3,3,,5
63WN03065,63,2,0877,9,,016,0483,6,61,,5,8,80,140,5,1,,2,77,06,03,07,08,047,1,3,4,2,,1,90,,,474,47,,77,8,4,,132,106,,5,5,5,2,,5
63WN03066,63,2,0878,9,,016,0483,6,61,,5,8,80,140,5,1,,2,70,03,03,07,09,059,1,4,5,2,,1,90,,,424,42,,77,8,4,,133,106,,5,5,5,2,,5
63WN03067,63,3,0879,9,,016,4850,6,61,,5,2,80,140,5,1,,2,86,05,03,06,09,056,1,4,5,2,,1,90,,,551,55,,70,8,1,3,145,88,,5,2,5,2,,5
63WN03068,63,2,0880,9,,016,4850,6,61,,5,2,80,140,5,1,,4,61,06,03,08,09,041,1,4,4,1,,1,90,,,381,38,,70,8,1,,115,76,,6,2,5,2,,5
63WN03069,63,3,0881,9,,056,6759,4,41,,1,2,80,140,1,1,,2,88,13,03,09,10,050,1,4,4,1,,1,90,,,546,54,43,01,8,6,3,137,116,,5,2,1,1,,5
63WN03070,63,2,0882,9,,056,9818,4,40,,5,8,80,140,5,1,,1,64,06,03,06,07,044,1,3,3,1,,0,90,,,382,38,21,07,8,2,,150,105,,4,5,5,2,,5
63WN03071,63,3,0883,9,,056,9818,4,40,,5,8,80,140,5,1,,1,76,05,03,06,09,040,1,3,3,1,,0,90,,,464,46,21,07,8,4,3,165,111,,4,5,5,2,,5
63WN03072,63,3,0884,9,,066,9312,1,17,,5,5,80,140,1,1,,2,81,09,03,08,08,043,1,2,3,2,,7,90,,,501,50,,70,8,1,3,155,109,,5,4,5,2,,5
63WN03073,63,3,0885,9,,066,9312,1,17,,5,5,80,140,1,1,,1,69,09,03,10,09,041,1,2,2,1,,7,90,,,406,40,,70,8,6,3,144,121,,4,4,5,2,,5
63WN03074,63,2,0886,9,,116,4214,4,41,,5,4,80,140,1,1,,1,71,09,03,07,08,050,1,4,5,2,,1,90,,,430,43,08,12,8,0,,146,108,,4,4,5,2,,5
63WN03075,63,2,0887,9,,116,4214,4,41,,5,4,80,140,1,1,,1,83,09,03,07,09,048,1,4,4,1,,1,90,,,509,50,08,12,8,9,,159,118,,4,4,5,2,,5
63WN03076,63,2,0888,9,,096,3024,4,41,,1,5,77,137,5,1,,2,85,06,03,05,08,044,1,4,4,1,,1,90,,,553,55,18,16,8,3,,159,92,,5,4,1,1,,5
63WN03077,63,3,0889,9,,086,6108,4,41,,1,2,77,137,5,1,,2,68,03,03,08,10,039,1,3,3,1,,1,90,,,422,42,28,16,8,2,3,161,102,,5,2,1,1,,5
63WN03078,63,2,0890,9,,026,1043,6,61,,5,7,77,137,5,1,,2,70,04,03,07,08,059,1,4,4,1,,1,90,,,407,40,,70,8,7,,133,142,,5,5,5,2,,5
63WN03079,63,2,0891,9,,026,1043,6,61,,5,7,77,137,5,1,,2,67,03,03,07,10,053,1,4,5,2,,1,90,,,403,40,,70,8,3,,126,118,,5,5,5,2,,5
63WN03080,63,2,0892,9,,086,3198,6,61,,5,4,69,129,1,1,,1,62,09,03,09,10,058,33,4,5,2,,1,90,,,408,40,,71,8,8,,129,94,,4,4,5,2,,1
63WN03081,63,2,0893,9,,086,3198,6,61,,5,4,69,129,1,1,,1,55,08,03,08,11,059,34,6,8,3,,1,90,,,363,36,,71,8,3,,111,82,,4,4,5,2,,1
63WN03082,63,2,0894,9,,116,6139,4,41,,1,2,76,136,5,1,,2,83,03,03,06,07,046,1,4,4,1,,1,90,,,535,53,,70,8,5,,179,102,,5,2,1,1,,5
63WN03083,63,3,0897,9,,086,2656,4,41,,5,5,76,136,5,1,,2,68,06,03,07,09,043,1,2,3,2,,1,90,,,413,41,10,10,8,3,3,152,118,,5,4,5,2,,5
63WN03084,63,3,0898,9,,086,2656,4,41,,5,5,76,136,5,1,,2,66,06,03,07,09,043,1,3,3,1,,1,90,,,407,40,10,10,8,7,3,150,106,,5,4,5,2,,5
63WN03085,63,2,0899,9,,056,1451,4,41,,1,6,75,135,5,1,,2,96,06,03,05,05,057,1,4,6,3,,1,90,,,621,62,14,15,8,1,,172,122,,5,4,1,1,,5
63WN03086,63,2,0900,9,,126,1028,4,41,,9,7,74,134,5,1,,1,68,06,03,07,08,048,1,3,3,1,,1,90,,,432,43,12,13,8,2,,163,101,,4,5,8,2,,5
63WN03087,63,3,0901,9,,126,1028,4,41,,9,7,74,134,5,1,,1,80,07,03,07,09,044,1,3,4,2,,1,90,,,514,51,12,13,8,4,3,165,111,,4,5,8,2,,5
63WN03088,63,3,0902,9,,126,1028,4,41,,8,7,74,134,5,1,,1,80,05,03,07,06,052,1,3,4,2,,1,90,,,545,54,12,13,8,5,3,162,70,,4,5,7,3,,5
63WN03089,63,3,0903,9,,066,0896,6,61,,5,8,74,134,5,2,,2,66,03,03,09,11,045,1,3,4,2,,1,90,,,438,43,22,01,8,8,3,131,73,,5,5,5,2,,5
63WN03090,63,2,0904,9,,066,0896,6,61,,5,8,74,134,5,1,,2,53,05,03,09,11,041,1,3,3,1,,1,90,,,346,34,22,01,8,6,,120,67,,5,5,5,2,,5
63WN03091,63,3,0905,9,,096,9199,1,17,,1,5,73,133,5,2,,2,90,08,03,06,06,047,1,3,3,1,,7,90,,,585,58,,70,8,5,3,160,122,,5,4,1,1,,5
63WN03092,63,2,0906,9,,116,3312,6,61,,1,4,73,133,5,1,,1,89,07,03,05,07,044,1,4,4,1,,1,90,,,588,58,,70,8,8,,115,108,,4,4,1,1,,5
63WN03093,63,2,0907,9,,046,4402,4,41,,5,4,73,133,5,1,,1,70,06,03,07,09,045,1,4,4,1,,1,90,,,455,45,,70,8,5,,163,95,,4,4,5,2,,5
63WN03094,63,3,0908,9,,046,4402,4,41,,5,4,73,133,5,1,,1,82,06,03,06,08,043,1,4,4,1,,1,90,,,538,53,,70,8,8,3,165,104,,4,4,5,2,,5
63WN03095,63,3,0909,9,,046,9460,8,80,,5,5,73,133,5,1,,1,67,04,03,08,09,042,1,2,3,2,,0,90,,,421,42,,61,8,1,3,162,110,,4,4,5,2,,5
63WN03096,63,2,0910,9,,046,9460,8,80,,5,5,73,133,5,1,,2,70,07,03,07,08,044,1,3,3,1,,0,90,,,433,43,,61,8,3,,154,124,,5,4,5,2,,5
63WN03097,63,2,0911,9,,026,6328,4,41,,1,2,73,133,5,1,,2,80,05,03,06,06,046,1,2,3,2,,1,90,,,511,51,,70,8,1,,165,120,,5,2,1,1,,5
63WN03098,63,3,0912,9,,076,0316,1,18,,5,3,73,133,5,1,,1,75,07,03,07,09,048,1,3,3,1,,8,90,,,474,47,,70,8,4,3,172,119,,4,3,5,2,,5
63WN03099,63,2,0913,9,,076,0316,1,18,,5,3,73,133,5,1,,1,65,05,03,08,09,045,1,2,3,2,,8,90,,,412,41,,70,8,2,,172,102,,4,3,5,2,,5
63WN03100,63,2,0914,9,,056,3973,6,61,,5,3,73,133,5,1,,2,73,05,03,08,09,043,1,2,2,1,,1,90,,,480,48,20,05,8,0,,145,91,,5,3,5,2,,5
63WN03101,63,3,0915,9,,056,3973,6,61,,5,3,73,133,5,1,,2,67,08,03,10,09,031,1,2,2,1,,1,90,,,442,44,20,05,8,2,3,125,82,,5,3,5,2,,5
63WN03102,63,2,0916,9,,076,3060,6,61,,5,4,72,132,5,1,,2,83,03,03,06,07,056,1,3,3,1,,1,90,,,527,52,27,10,8,7,,155,134,,5,4,5,2,,5
63WN03103,63,2,0917,9,,076,3060,6,61,,5,4,72,132,5,1,,2,70,04,03,06,06,051,1,3,3,1,,1,90,,,434,43,27,10,8,4,,136,127,,5,4,5,2,,5
63WN03104,63,1,0918,9,,126,0775,1,18,,1,2,72,132,5,1,,2,93,06,03,07,08,046,1,4,4,1,,8,90,,,623,62,,70,8,3,3,183,108,,5,2,1,1,,5
63WN03105,63,2,0919,9,,066,2233,6,61,,1,5,72,132,5,1,,1,85,03,03,05,05,051,1,4,4,1,,1,90,,,547,54,15,07,8,7,,121,128,,4,4,1,1,,5
63WN03106,63,2,0920,9,,026,1173,4,41,,1,7,72,132,5,1,,2,80,06,03,05,07,058,1,4,4,1,,1,90,,,533,53,,73,8,3,,168,97,,5,5,1,1,,5
63WN03107,63,3,0922,9,,066,3944,6,61,,1,3,72,132,5,1,,2,101,03,03,05,06,056,1,4,5,2,,1,90,,,674,67,25,09,8,4,3,146,120,,5,3,1,1,,5
63WN03108,63,2,0923,9,,106,1988,6,61,,5,6,71,131,5,1,,1,84,07,03,07,06,049,1,4,4,1,,1,90,,,558,55,20,01,8,8,,143,109,,4,4,5,2,,5
63WN03109,63,2,0924,9,,106,1988,6,61,,5,6,71,131,5,1,,2,91,06,03,05,05,053,1,3,4,2,,1,90,,,607,60,20,01,8,7,,154,115,,5,4,5,2,,5
63WN03110,63,2,0925,9,,116,9435,8,80,,9,5,71,131,5,1,,2,54,03,03,09,09,039,1,3,4,2,,0,90,,,339,33,,61,8,9,,158,96,,5,4,8,2,,5
63WN03111,63,2,0926,9,,116,9435,8,80,,9,5,71,131,5,1,,1,53,03,03,07,10,044,1,2,3,2,,0,90,,,327,32,,61,8,7,,163,102,,4,4,8,2,,5
63WN03112,63,2,0927,9,,116,9435,8,80,,8,5,71,131,5,1,,1,66,02,03,08,10,029,1,2,2,1,,0,90,,,429,42,,61,8,9,,160,98,,4,4,7,3,,5
63WN03113,63,2,0928,9,,046,8553,1,17,,3,7,71,131,5,1,,2,88,06,03,06,08,038,1,3,3,1,,7,90,,,586,58,,70,8,6,,178,112,,5,5,3,3,,5
63WN03114,63,2,0929,9,,046,8553,1,17,,4,7,71,131,5,1,,1,69,04,03,09,10,043,1,3,3,1,,7,90,,,437,43,,70,8,7,,178,118,,4,5,3,3,,5
63WN03115,63,3,0930,9,,096,4446,6,61,,1,2,70,130,1,1,,2,86,11,03,07,08,054,1,3,3,1,,1,90,,,575,57,22,05,8,5,3,145,112,,5,2,1,1,,5
63WN03116,63,2,0931,9,,116,0755,1,18,,1,2,70,130,5,1,,2,74,07,03,08,07,042,1,2,2,1,,8,90,,,486,48,,70,8,6,,157,108,,5,2,1,1,,5
63WN03117,63,3,0932,9,,096,5507,4,41,,5,3,69,129,5,1,,1,81,06,03,07,08,048,1,3,3,1,,1,90,,,539,53,,70,8,9,3,171,115,,4,3,5,2,,5
63WN03118,63,2,0933,9,,096,5507,4,41,,5,3,69,129,5,1,,1,75,04,03,06,08,050,1,3,4,2,,1,90,,,502,50,,70,8,2,,182,103,,4,3,5,2,,5
63WN03119,63,3,0934,9,,076,0297,6,61,,1,8,69,129,5,1,,1,87,04,03,05,07,062,1,4,5,2,,1,90,,,571,57,17,01,8,1,3,136,134,,4,5,1,1,,5
63WN03120,63,2,0935,9,,126,8719,4,40,,5,9,69,129,5,1,,1,78,08,03,06,07,052,1,4,5,2,,0,90,,,509,50,,73,8,9,,166,124,,4,5,5,2,,5
63WN03121,63,3,0936,9,,126,8719,4,40,,5,9,69,129,5,1,,2,71,08,03,07,08,052,1,3,4,2,,0,90,,,455,45,,73,8,5,3,156,123,,5,5,5,2,,5
63WN03122,63,2,0937,9,,066,9473,8,80,,5,5,69,129,5,1,,2,76,03,03,06,08,051,1,4,5,2,,0,90,,,512,51,,61,8,2,,187,100,,5,4,5,2,,5
63WN03123,63,3,0938,9,,066,9473,8,80,,5,5,69,129,5,2,,2,71,06,03,08,09,045,1,3,4,2,,0,90,,,468,46,,61,8,8,3,160,106,,5,4,5,2,,5
63WN03124,63,3,0939,9,,016,5919,1,14,,1,2,68,128,5,1,,1,79,09,03,07,08,047,1,2,3,2,,4,90,,,527,52,,82,8,7,3,157,116,,4,2,1,1,,5
63WN03125,63,3,0940,9,,046,2511,6,61,,1,5,68,128,5,1,,1,102,06,03,05,06,060,1,5,5,1,,1,90,,,694,69,21,05,,4,3,142,132,,4,4,1,1,,5
63WN03126,63,2,0941,9,,106,6338,4,41,,1,2,66,126,5,1,,2,84,04,03,06,07,046,1,3,3,1,,1,90,,,580,58,17,17,,0,,179,109,,5,2,1,1,,5
63WN03127,63,3,0943,9,00,713,4149,6,61,,1,3,55,115,1,1,,2,91,07,03,04,04,063,3,5,5,1,,1,90,,,678,67,,70,0,8,3,133,130,,5,3,1,1,,2
63WN03128,63,2,0944,9,,076,6777,4,41,,1,2,54,114,5,1,,1,85,06,03,05,05,065,22,5,6,2,,1,90,,,635,63,23,13,,5,,182,126,,4,2,1,1,,2
63WN03129,63,2,0945,9,00,022,0448,4,41,,5,7,59,119,5,1,,2,60,15,03,06,09,052,1,4,5,2,,1,90,,,447,44,24,02,0,7,,122,68,,5,5,5,2,,7
63WN03130,63,3,0946,9,00,022,0448,4,41,,5,7,59,119,5,1,,1,63,15,03,06,09,037,1,4,4,1,,1,90,,,467,46,24,02,0,7,3,109,74,,4,5,5,2,,7
63WN03131,63,3,0947,9,,086,9006,1,17,,5,6,54,114,1,1,,3,53,05,03,08,11,042,1,2,3,2,,7,90,,,381,38,,70,,1,3,160,96,,3,4,5,2,,3
63WN03132,63,2,0948,9,,086,9006,1,17,,5,6,54,114,5,1,,1,59,03,03,07,10,041,5,2,3,2,,7,90,,,444,44,,70,,4,,175,84,,4,4,5,2,,3
63WN03133,63,2,0949,9,00,022,3707,4,41,,1,4,53,113,5,1,,1,78,08,04,05,05,056,12,4,4,1,,1,90,,,614,61,28,02,0,4,,150,86,,4,4,1,1,,3
63WN03134,63,3,0950,9,00,022,2744,4,41,,5,5,53,113,5,1,,1,83,09,04,05,05,053,15,3,4,2,,1,90,,,630,63,29,02,0,0,3,155,118,,4,4,5,2,,3
63WN03135,63,3,0951,9,00,022,2744,4,41,,5,5,53,113,5,1,,1,62,10,03,08,08,038,20,2,3,2,,1,90,,,467,46,29,02,0,7,3,131,92,,4,4,5,2,,3
63WN03136,63,2,0952,9,00,733,3522,6,61,,5,4,53,113,5,1,,1,77,09,03,06,06,051,20,4,4,1,,1,90,,,589,58,,70,0,9,,133,104,,4,4,5,2,,3
63WN03137,63,3,0953,9,00,733,3522,6,61,,5,4,53,113,5,1,,1,78,09,03,06,05,057,20,5,6,2,,1,90,,,592,59,,70,0,2,3,128,111,,4,4,5,2,,3
63WN03138,63,3,0954,9,00,022,5752,4,41,,1,3,53,113,5,1,,1,88,10,03,05,04,051,14,2,3,2,,1,90,,,681,68,31,02,0,1,3,144,110,,4,3,1,1,,3
63WN03139,63,2,0955,9,,116,9788,1,17,,1,4,74,134,1,1,,2,75,09,03,05,05,074,21,5,6,2,,7,90,,,478,47,,70,,8,,154,110,,5,4,1,1,,3
63WN03140,63,3,0956,9,00,022,4875,4,41,,5,3,56,116,5,1,,2,64,12,03,06,09,037,1,4,4,1,,1,90,,,474,47,45,02,0,4,3,124,90,,5,3,5,2,,3
63WN03141,63,2,0957,9,00,022,4875,4,41,,5,3,52,112,5,1,,2,58,09,03,07,09,045,7,3,4,2,,1,90,,,445,44,45,02,0,5,,145,82,,5,3,5,2,,3
63WN03142,63,3,0958,9,00,090,4653,6,61,,1,2,52,112,5,1,,1,72,13,03,05,08,053,10,5,6,2,,1,90,,,557,55,35,09,0,7,3,125,96,,4,2,1,1,,3
63WN03143,63,2,0959,9,00,050,3700,6,61,,1,3,52,112,5,1,,1,92,09,03,04,04,067,4,6,6,1,,1,90,,,705,70,23,05,0,5,,145,130,,4,3,1,1,,3
63WN03144,63,3,0960,9,,126,4731,6,61,,5,2,52,112,5,1,,1,68,14,03,06,08,055,20,4,5,2,,1,90,,,523,52,28,10,,3,3,144,94,,4,2,5,2,,3
63WN03145,63,2,0961,9,,126,4731,6,61,,5,2,52,112,5,1,,1,58,12,03,08,10,043,4,2,3,2,,1,90,,,430,43,28,10,,0,,144,98,,4,2,5,2,,3
63WN03146,63,2,0962,9,00,132,6574,4,41,,5,2,51,111,5,1,,2,66,12,03,06,06,048,19,3,4,2,,1,90,,,514,51,20,13,0,4,,140,90,,5,2,5,2,,3
63WN03147,63,2,0963,9,00,132,6574,4,41,,5,2,51,111,5,1,,2,67,11,03,07,09,046,21,3,4,2,,1,90,,,501,50,20,13,0,1,,153,114,,5,2,5,2,,3
63WN03148,63,2,0964,9,00,022,0631,4,41,,2,7,55,115,5,1,,1,74,09,03,05,06,043,3,3,4,2,,1,90,,,557,55,33,02,0,7,,141,100,,4,5,1,1,,3
63WN03149,63,2,0967,9,,096,0992,1,18,,1,2,49,109,5,1,,2,75,13,04,06,07,042,19,3,4,2,,8,90,,,576,57,,70,,6,,130,122,,5,2,1,1,,3
63WN03150,63,2,0969,9,00,943,3741,6,61,,3,3,49,109,5,1,,1,82,10,03,04,06,058,10,4,5,2,,1,90,,,651,65,,71,0,1,,134,110,,4,3,3,3,,3
63WN03151,63,3,0970,9,00,020,2708,6,61,,1,5,49,109,5,1,,2,86,07,03,05,06,064,11,5,6,2,,1,90,,,677,67,25,02,0,7,3,136,122,,5,4,1,1,,3
63WN03152,63,2,0971,9,00,712,2719,4,41,,1,5,49,109,5,1,,1,91,13,03,05,05,062,3,5,6,2,,1,90,,,750,75,,73,0,0,,148,92,,4,4,1,1,,3
63WN03153,63,3,0974,9,00,923,3070,6,61,,1,4,47,107,5,1,,2,89,11,05,04,05,052,17,4,4,1,,1,90,,,718,71,,71,0,8,3,121,122,,5,4,1,1,,3
63WN03154,63,3,0976,9,00,733,2275,6,61,,3,5,44,104,5,1,,1,99,11,03,04,04,055,7,4,5,2,,1,90,,,848,84,,70,0,8,3,138,108,,4,4,3,3,,3
63WN03155,63,3,0977,9,,016,5289,1,14,,1,3,44,104,5,2,,1,83,10,03,06,07,040,14,2,2,1,,4,90,,,683,68,28,40,,3,3,161,120,,4,3,1,1,,3
63WN03156,63,3,0978,9,00,032,8843,4,40,,5,9,48,108,5,1,,1,61,11,03,07,10,033,2,3,3,1,,0,90,,,491,49,16,03,0,1,3,133,80,,4,5,5,2,,3
63WN03157,63,3,0979,9,00,032,8843,4,40,,5,9,48,108,5,1,,1,58,12,03,07,09,039,2,2,2,1,,0,90,,,463,46,16,03,0,3,3,126,80,,4,5,5,2,,3
63WN03158,63,2,0980,9,00,459,9362,8,80,,1,5,47,107,5,1,,1,85,06,03,05,05,048,1,2,2,1,,0,90,,,710,71,,61,0,0,,168,90,,4,4,1,1,,3
63WN03159,63,2,0981,9,00,409,9628,8,80,,1,4,43,103,5,1,,1,48,05,03,08,10,039,10,3,3,1,,0,90,,,379,37,,61,0,9,,94,90,,4,4,1,1,,3
63WN03160,63,2,0982,9,00,498,9418,8,80,,3,5,43,103,5,1,,2,56,06,03,08,09,032,11,2,2,1,,0,90,,,458,45,,61,0,8,,143,88,,5,4,3,3,,3
