UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT
93WN00502, 93636997,93,K6997,63,3,60,06,c.3,8,2,2,1.0,1,1,1,134,215,81,3,9.8,44,70,0.743,99,1,1,,,0,M,,,557163,63,K6233,63,68,3,93,292,5,5,114,1.71,133.8,3,90,0
93WN00503, 93636998,93,K6998,63,3,60,06,c.3,8,2,2,1.0,1,1,1,134,215,81,1,9.6,51,69,0.733,98,1,1,,,0,M,,,557163,63,K6233,63,68,7,97,215,5,5,0,1.71,133.8,7,0,0
93WN00504, 93636999,93,K6999,63,2,60,06,c.2,5,1,1,1.0,1,1,1,134,215,81,1,11.3,44,66,0.675,92,1,1,,,0,M,G.2,,531763,63,K5972,63,68,1,,0,1,1,102,1.61,109.8,1,85,0
93WN00505, 93637000,93,K7000,63,2,60,06,c.2,8,2,2,1.0,1,1,2,135,217,82,10,11.3,23,36,0.301,47,1,1,,,0,M,,"XSIZE,4TEATS",531763,63,K6163,63,68,3,93,292,5,4,78,1.71,114.6,3,48,0
93WN00506, 93637001,93,K7001,63,2,60,06,c.2,8,2,2,1.0,1,1,2,135,217,82,10,8.7,34,50,0.504,69,1,1,,,0,M,G.1,,531763,63,K6163,63,68,1,,0,5,6,91,1.71,114.6,1,57,0
93WN00507, 93637002,93,K7002,63,2,60,06,c.2,5,1,1,1.0,1,1,2,136,217,81,7,8.7,39,59,0.621,83,1,1,,,0,M,G.2,4TEATS,531763,63,K6187,63,68,1,,0,1,1,96,1.61,108.0,1,73,0
93WN00508, 93637003,93,K7003,63,2,62,06,c.1,5,1,1,1.0,1,1,2,138,217,79,4,9.7,30,49,0.497,69,1,1,,,0,C,G.1,CHILLED,520463,63,K5948,63,68,1,,0,1,1,87,1.61,105.2,1,72,0
93WN00509, 93637004,93,K7004,63,2,60,06,c.2,5,1,1,1.0,1,1,2,139,217,78,3,10.6,36,56,0.582,80,5,2,,,0,M,G.2,,531763,63,K5896,63,68,1,,0,1,1,94,1.61,107.4,1,74,0
93WN00510, 93637005,93,K7005,63,2,60,06,c.3,8,2,2,1.0,1,1,2,139,217,78,12,8.8,22,35,0.336,49,1,1,,,0,M,,X SIZE,557163,63,K6067,63,68,3,93,292,5,5,79,1.71,113.8,3,45,0
93WN00511, 93637006,93,K7006,63,3,60,06,c.3,8,2,2,1.0,1,1,2,139,217,78,5,8.5,25,44,0.455,63,1,1,,,0,M,,,557163,63,K6067,63,68,3,93,292,5,5,80,1.71,113.8,3,49,0
93WN00512, 93637007,93,K7007,63,2,62,06,c.1,8,2,2,1.0,1,1,2,139,217,78,11,8.3,26,39,0.394,56,1,1,,,0,C,G.1,,520463,63,K6268,63,68,1,,0,5,5,83,1.71,113.6,1,52,0
93WN00513, 93637008,93,K7008,63,3,62,06,c.1,8,2,2,1.0,1,1,2,139,217,78,3,8.7,26,39,0.388,55,1,1,,,0,C,,,520463,63,K6268,63,68,3,93,292,5,5,74,1.71,113.6,3,56,0
93WN00514, 93637009,93,K7009,63,2,60,06,c.2,5,1,1,1.0,1,1,2,139,217,78,10,11.2,44,66,0.703,96,1,1,,,0,M,G.2,4TEATS,531763,63,K6015,63,68,1,,0,1,1,105,1.61,110.6,1,66,0
93WN00515, 93637012,93,K7012,63,2,60,06,c.3,5,1,1,1.0,1,1,2,143,217,74,7,11.9,32,45,0.447,66,1,1,,,0,M,G.1,,557163,63,K6492,63,68,1,,0,1,1,85,1.61,104.6,1,53,0
93WN00516, 93637013,93,K7013,63,3,60,06,c.3,5,1,1,1.0,1,1,1,145,215,70,3,8.8,32,52,0.617,83,1,1,,,0,M,,,557163,63,K6426,63,68,3,93,292,1,1,95,1.61,108.0,3,80,0
93WN00517, 93637014,93,K7014,63,1,60,06,c.3,5,1,1,1.0,1,1,1,145,215,70,4,12.5,39,58,0.65,91,1,1,,,0,M,,,557163,63,K6065,63,68,3,93,242,1,1,94,1.61,109.6,3,67,0
93WN00518, 93637015,93,K7015,63,2,60,06,c.3,5,1,1,1.0,1,1,1,146,215,69,6,11.5,36,57,0.659,91,1,1,,,0,M,G.2,,557163,63,K5941,63,68,1,,0,1,1,101,1.61,109.6,1,70,0
93WN00519, 93637016,93,K7016,63,2,62,06,c.1,5,1,1,1.0,1,1,1,147,215,68,14,8.9,25,42,0.487,67,1,1,,,0,C,G.1,,520463,63,K5917,63,68,1,,0,1,1,85,1.61,104.8,1,59,0
93WN00520, 93637017,93,K7017,63,2,60,06,c.3,5,1,1,1.0,1,1,1,147,215,68,15,8.5,29,44,0.522,71,1,1,,,0,M,G.2,,557163,63,K6177,63,68,1,,0,1,1,88,1.61,105.6,1,57,0
93WN00521, 93637018,93,K7018,63,2,60,06,c.3,5,1,1,1.0,1,1,1,149,215,66,14,13.0,42,62,0.742,102,1,3,,,0,M,G.1,,557163,63,K6364,63,68,1,,0,1,1,109,1.61,111.8,1,82,0
93WN00522, 93637019,93,K7019,63,2,60,06,c.2,5,1,1,1.0,1,1,1,154,215,61,9,11.4,29,51,0.649,89,1,1,,,0,M,G.2,PEN24 CULVERT,531763,63,K6216,63,68,1,15,351,1,1,100,1.61,109.2,1,69,0
93WN00523, 93039667,93,L9667,03,2,80,30,P02,8,2,1,2.0,2,2,1,103,215,112,9,8.5,66,85,0.683,90,1,1,,,0,M,R.3,"WEAK,IMM",760003,03,L6485,03,81,1,,0,3,2,99,1.97,111.0,1,101,0
93WN00524, 93039670,93,L9670,03,1,TT,30,R-0,9,3,1,4.0,4,4,2,105,217,112,13,8.0,62,84,0.679,89,1,3,,,2,i,,,000003,03,L3678,03,88,J,,0,7,2,103,2.17,128.6,J,94,0
93WN00525, 93039672,93,L9672,03,2,TT,30,R-0,9,3,1,4.0,4,4,3,105,195,90,1,6.0,28,62,0.622,81,1,1,,,2,i,29A,WEAK,000003,03,L3678,03,88,1,,0,7,2,104,2.17,128.6,,85,0
93WN00526, 93039673,93,L9673,03,1,80,30,P02,5,1,1,2.0,2,2,1,105,215,110,14,8.9,63,86,0.701,93,1,1,,,0,M,,WEAK,760003,03,L6567,03,81,3,93,242,1,1,95,1.8,108.0,3,82,0
93WN00527, 93039676,93,L9676,03,2,80,30,P01,6,2,1,2.0,2,2,1,105,215,110,8,7.9,65,82,0.674,89,1,1,,,0,M,R.4,WEAK,687403,03,L6807,03,81,1,,0,3,2,97,2.14,107.3,1,104,0
93WN00528, 93039677,93,L9677,03,2,TT,30,R-0,5,1,1,3.0,3,3,1,106,215,109,10,8.8,65,84,0.69,92,1,1,,,2,i,R.5,,000003,03,L4734,03,88,J,,0,1,1,103,1.83,117.6,J,96,0
93WN00529, 93039679,93,L9679,03,2,82,30,64,9,3,2,4.0,4,4,2,107,217,110,4,6.8,41,59,0.475,64,1,1,,,0,C,R.3,,732403,03,L3960,03,82,1,,0,8,5,92,2.3,121.8,1,66,0
93WN00530, 93039680,93,L9680,03,1,82,30,64,9,3,2,4.0,4,4,2,107,217,110,11,7.8,54,77,0.629,83,1,1,,,0,C,,,732403,03,L3960,03,82,1,,0,8,5,97,2.3,121.8,1,89,0
93WN00531, 93039681,93,L9681,03,2,82,30,64,9,3,1,4.0,4,4,2,107,217,110,10,6.3,48,69,0.57,75,1,1,,,0,C,R.4,,732403,03,L3960,03,82,1,,0,7,2,97,2.3,121.8,1,87,0
93WN00532, 93039682,93,L9682,03,1,TT,30,R-0,8,2,1,2.0,2,2,1,107,215,108,14,6.5,58,76,0.644,84,1,1,,,2,i,,,000003,03,L6759,03,88,J,,0,3,2,86,1.97,98.0,J,88,0
93WN00533, 93039683,93,L9683,03,1,TT,30,R-0,8,2,1,2.0,2,2,2,107,217,110,13,5.8,65,92,0.784,100,1,1,,,2,i,,,000003,03,L6759,03,88,J,,0,3,2,93,1.97,98.0,J,108,0
93WN00534, 93039684,93,L9684,03,2,80,30,P02,6,2,2,2.0,2,2,1,107,215,108,12,6.8,49,63,0.52,69,1,1,,,0,M, 13,,760003,03,L6996,03,81,2,92,266,5,7,90,1.97,113.5,2,83,83
93WN00535, 93039685,93,L9685,03,2,80,30,P03,8,2,1,3.0,3,3,1,107,215,108,4,8.5,64,83,0.69,91,1,1,,,0,M,R.5,PINK,678403,03,L5499,03,81,1,,0,3,2,99,2.12,109.6,1,97,0
93WN00536, 93039686,93,L9686,03,2,80,30,P03,8,2,1,3.0,3,3,1,107,215,108,1,7.2,62,82,0.693,90,1,1,,,0,M,R.3,,678403,03,L5499,03,81,1,,0,3,2,98,2.12,109.6,1,92,0
93WN00537, 93039689,93,L9689,03,3,82,30,70,5,1,1,2.0,2,2,1,107,215,108,1,10.0,64,83,0.676,91,1,1,,,0,C,,PINK,701103,03,L7133,03,82,3,93,292,1,1,92,1.97,94.6,3,93,0
93WN00538, 93039690,93,L9690,03,1,TT,30,R-0,8,2,2,3.0,3,3,1,107,215,108,7,7.2,51,69,0.572,76,1,1,,,2,i,,WEAK,000003,03,L5729,03,88,J,,0,5,7,85,1.83,103.5,J,81,0
93WN00539, 93039691,93,L9691,03,1,TT,30,R-0,8,2,2,3.0,3,3,1,107,215,108,13,9.9,71,90,0.742,99,1,1,,,2,i,,,000003,03,L5729,03,88,J,,0,5,3,95,1.83,103.5,J,100,0
93WN00540, 93039692,93,L9692,03,2,TT,30,R-0,5,1,1,5.0,5,4,1,107,215,108,11,8.9,47,59,0.464,65,1,1,,,2,c, 16,,000003,03,L2226,03,88,2,92,266,1,1,76,2.06,88.8,2,66,78
93WN00541, 93039693,93,L9693,03,1,82,30,61,8,2,1,2.0,2,2,1,107,215,108,8,8.0,72,95,0.806,105,1,1,,,0,C,,,673403,03,L6858,03,82,1,,0,3,2,101,1.97,111.0,1,93,0
93WN00542, 93039695,93,L9695,03,2,80,30,p.1,5,1,1,1.0,1,1,2,107,217,110,13,6.5,52,70,0.577,76,1,1,,,0,M, 12,WEAK,685303,03,L9333,03,82,2,92,266,1,1,93,2.0,112.7,2,88,91
93WN00543, 93039698,93,L9698,03,2,82,30,62,9,3,2,5.0,5,4,1,108,215,107,2,6.5,58,79,0.678,88,1,1,,,0,C,R.4,,684003,03,L1876,03,82,1,,0,8,5,102,2.17,117.8,1,88,0
93WN00544, 93039699,93,L9699,03,2,82,30,62,9,3,2,5.0,5,4,1,108,215,107,11,6.4,44,58,0.482,64,1,1,,,0,C,R.5,,684003,03,L1876,03,82,1,,0,8,5,90,2.17,117.8,1,71,0
93WN00545, 93039700,93,L9700,03,1,82,30,62,9,3,1,5.0,5,4,1,108,215,107,1,11.0,78,100,0.832,111,1,1,,,0,C,,,684003,03,L1876,03,82,1,,0,7,2,107,2.17,117.8,1,116,0
93WN00546, 93039702,93,L9702,03,3,80,30,P03,5,1,1,4.0,4,4,1,108,215,107,10,11.4,69,90,0.735,100,1,1,,,0,M,,,678403,03,L3377,03,81,3,93,292,1,1,103,1.8,107.6,3,105,0
93WN00547, 93039703,93,L9703,03,1,82,30,61,8,2,1,2.0,2,2,1,108,215,107,6,9.8,67,84,0.693,93,1,1,,,0,C,,,673403,03,L6518,03,82,3,93,242,3,2,94,2.31,106.4,3,103,0
93WN00548, 93039705,93,L9705,03,2,80,30,P01,8,2,2,3.0,3,3,2,109,217,108,1,10.2,60,76,0.609,83,1,1,,,0,M,R.3,4TEATS,687403,03,L5263,03,81,1,,0,5,5,104,2.12,127.8,1,88,0
93WN00549, 93039706,93,L9706,03,2,80,30,P01,8,2,2,3.0,3,3,2,109,217,108,11,9.5,53,79,0.644,87,1,1,,,0,M,R.4,,687403,03,L5263,03,81,1,,0,5,5,106,2.12,127.8,1,90,0
93WN00550, 93039707,93,L9707,03,2,80,30,p.1,7,2,1,1.0,1,1,2,109,217,108,3,5.7,51,67,0.568,74,1,1,,,0,M, 10,4TEATS,685303,03,L8517,03,81,2,92,266,3,2,92,2.1,112.3,2,79,90
93WN00551, 93039714,93,L9714,03,2,82,30,68,5,1,1,2.0,2,2,2,109,217,108,9,9.9,67,89,0.732,98,1,1,,,0,C,R.5,4TEATS,780303,03,L7036,03,82,1,,0,1,1,93,1.8,89.7,1,101,0
93WN00552, 93039715,93,L9715,03,2,80,30,P02,8,2,2,2.0,2,2,2,109,217,108,13,8.5,63,85,0.708,93,1,1,,,0,M,R.3,4TEATS,760003,03,L6629,03,81,1,,0,5,5,108,2.14,126.5,1,95,0
93WN00553, 93039716,93,L9716,03,1,80,30,P02,8,2,2,2.0,2,2,2,109,217,108,6,9.4,62,87,0.719,96,1,1,,,0,M,,,760003,03,L6629,03,81,1,,0,5,5,105,2.14,126.5,1,95,0
93WN00554, 93039717,93,L9717,03,1,82,30,66,7,2,1,2.0,2,2,2,109,217,108,2,8.8,67,89,0.743,98,1,1,,,0,C,,,677303,03,L7726,03,82,1,,0,3,2,97,1.97,108.9,1,98,0
93WN00555, 93039719,93,L9719,03,1,TT,30,R-0,5,1,2,3.0,3,3,2,109,217,108,9,10.1,57,83,0.675,91,1,1,,,2,c,,,000003,03,L4752,03,88,J,,0,3,5,91,1.83,102.4,J,89,0
93WN00556, 93039720,93,L9720,03,1,82,30,62,8,2,2,2.0,2,2,2,110,217,107,9,10.4,62,87,0.716,96,1,1,,,0,C,,,684003,03,L6939,03,82,1,,0,5,4,105,2.14,125.8,1,96,0
93WN00557, 93039721,93,L9721,03,2,82,30,62,8,2,2,2.0,2,2,2,110,217,107,9,8.2,50,72,0.596,80,1,1,,,0,C,R.4,,684003,03,L6939,03,82,1,,0,5,6,102,2.14,125.8,1,84,0
93WN00558, 93039722,93,L9722,03,2,82,30,60,3,4,2,3.0,3,3,2,110,217,107,3,8.5,62,76,0.631,84,1,1,,,0,C,R.5,ENTR,723903,03,L5004,03,82,1,,0,8,5,116,2.4,151.1,1,95,0
93WN00559, 93039723,93,L9723,03,1,82,30,60,3,4,2,3.0,3,3,2,110,217,107,10,9.3,62,87,0.726,96,1,1,3,,0,C,,SCURS,723903,03,L5004,03,82,3,93,242,8,5,117,2.4,151.1,3,93,0
93WN00560, 93039724,93,L9724,03,2,82,30,60,3,4,1,3.0,3,3,2,110,217,107,3,7.1,54,73,0.616,81,1,1,,,0,C,  5,ENTR,723903,03,L5004,03,82,2,92,266,7,2,115,2.4,151.1,2,88,95
93WN00561, 93039725,93,L9725,03,1,82,30,60,3,4,1,3.0,3,3,2,110,217,107,1,5.5,53,82,0.715,91,1,1,,,0,C,,,723903,03,L5004,03,82,1,,0,7,2,115,2.4,151.1,1,92,0
93WN00562, 93039727,93,L9727,03,1,TT,30,R-0,8,2,2,3.0,3,3,2,110,217,107,5,10.0,71,93,0.776,103,1,1,,,2,c,,,000003,03,L5390,03,88,J,,0,5,5,111,2.12,132.3,J,104,0
93WN00563, 93039728,93,L9728,03,2,TT,30,R-0,8,2,2,3.0,3,3,2,110,217,107,3,9.1,56,70,0.569,77,1,1,,,2,c,R.3,,000003,03,L5390,03,88,J,,0,5,5,103,2.12,132.3,J,81,0
93WN00564, 93039729,93,L9729,03,1,TT,30,R-0,8,2,2,3.0,3,3,2,110,217,107,4,10.2,65,90,0.746,100,1,1,5,,2,i,,SCURS,000003,03,L4762,03,88,3,93,242,5,5,108,2.12,129.7,3,101,0
93WN00565, 93039730,93,L9730,03,1,TT,30,R-0,8,2,2,3.0,3,3,2,110,217,107,10,8.7,59,80,0.666,89,1,1,,,2,i,,,000003,03,L4762,03,88,J,,0,5,5,103,2.12,129.7,J,86,0
93WN00566, 93039731,93,L9731,03,2,TT,30,R-0,8,2,2,3.0,3,3,2,110,217,107,2,7.6,53,66,0.546,73,1,1,,,2,c,R.4,,000003,03,L5266,03,88,J,,0,5,6,99,1.98,127.0,J,86,0
93WN00567, 93039732,93,L9732,03,1,TT,30,R-0,8,2,2,3.0,3,3,2,110,217,107,4,10.2,59,80,0.652,88,1,1,,,2,c,,,000003,03,L5266,03,88,J,12,310,5,4,102,1.98,127.0,J,91,0
93WN00568, 93039733,93,L9733,03,2,82,30,70,8,2,2,5.5,5,4,2,110,217,107,5,8.8,56,72,0.591,80,1,1,,,0,C,R.5,,701103,03,L1632,03,82,1,,0,5,5,92,1.82,106.7,1,82,0
93WN00569, 93039734,93,L9734,03,1,82,30,70,8,2,2,5.5,5,4,2,110,217,107,7,10.0,59,78,0.636,86,1,1,,,0,C,,,701103,03,L1632,03,82,1,,0,5,5,91,1.82,106.7,1,89,0
93WN00570, 93039735,93,L9735,03,1,80,30,P04,8,2,2,3.0,3,3,2,110,217,107,2,10.9,60,75,0.599,83,1,1,3,,0,M,,SCURS,684903,03,L5609,03,81,3,93,242,5,4,101,1.98,129.7,3,90,0
93WN00571, 93039736,93,L9736,03,2,80,30,P04,8,2,2,3.0,3,3,2,110,217,107,7,8.9,55,76,0.627,84,1,3,,,0,M,R.3,,684903,03,L5609,03,81,1,,0,5,6,106,1.98,129.7,1,85,0
93WN00572, 93039737,93,L9737,03,2,82,30,60,8,2,2,5.5,5,4,2,111,217,106,11,9.9,55,73,0.595,81,1,2,,,0,C, 14,,723903,03,L1735,03,82,2,92,266,5,5,82,1.92,84.5,2,82,86
93WN00573, 93039738,93,L9738,03,2,82,30,60,8,2,2,5.5,5,4,2,111,217,106,7,10.7,58,75,0.607,83,1,1,,,0,C,R.4,SAVEbySWAPok,723903,03,L1735,03,82,1,,0,5,5,83,1.92,84.5,1,89,0
93WN00574, 93039739,93,L9739,03,1,TT,30,R-0,9,3,2,4.0,4,4,2,111,217,106,12,9.1,65,89,0.754,100,1,2,,,2,i,,,000003,03,L4211,03,88,J,,0,8,5,112,2.3,136.2,J,89,0
93WN00575, 93039740,93,L9740,03,2,TT,30,R-0,9,3,2,4.0,4,4,2,111,217,106,9,8.9,57,78,0.652,87,1,1,,,2,i,R.5,4TEATS,000003,03,L4211,03,88,J,,0,8,5,110,2.3,136.2,J,90,0
93WN00576, 93039741,93,L9741,03,2,TT,30,R-0,9,3,1,4.0,4,4,3,111,195,84,1,6.7,28,67,0.718,93,1,1,,,2,i,32C,,000003,03,L4211,03,88,1,,0,7,2,113,2.3,136.2,,99,0
93WN00577, 93039742,93,L9742,03,2,80,30,P02,8,2,2,3.0,3,3,2,111,217,106,6,8.4,55,74,0.619,83,1,1,,,0,M,R.3,,760003,03,L5743,03,81,1,,0,5,5,97,2.12,113.5,1,83,0
93WN00578, 93039743,93,L9743,03,2,80,30,P02,8,2,2,3.0,3,3,2,111,217,106,4,7.5,54,73,0.618,82,1,1,,,0,M,R.4,,760003,03,L5743,03,81,1,,0,5,5,97,2.12,113.5,1,94,0
93WN00579, 93039744,93,L9744,03,2,82,30,71,8,2,2,4.0,4,4,2,111,217,106,5,10.0,55,77,0.632,86,1,1,,,0,C,-Z-,BLK.SPT.R.SHO,770403,03,L3777,03,82,Z,93,259,5,5,97,2.17,111.2,Z,89,94
93WN00580, 93039745,93,L9745,03,1,82,30,71,8,2,2,4.0,4,4,2,111,217,106,1,11.3,61,81,0.658,90,1,2,,,0,C,,,770403,03,L3777,03,82,1,,0,5,5,95,2.17,111.2,1,90,0
93WN00581, 93039746,93,L9746,03,2,80,30,P01,8,2,2,3.0,3,3,2,111,217,106,9,7.8,53,71,0.596,79,1,3,,,0,M,R.5,ENTR,687403,03,L5080,03,81,1,,0,5,7,100,1.98,122.9,1,79,0
93WN00582, 93039747,93,L9747,03,1,80,30,P01,8,2,2,3.0,3,3,2,111,217,106,5,10.7,68,93,0.776,104,1,3,4,,0,M,,SCURS,687403,03,L5080,03,81,3,93,242,5,3,107,1.98,122.9,3,106,0
93WN00583, 93039748,93,L9748,03,1,82,30,71,8,2,2,5.0,5,4,2,111,217,106,10,10.3,68,94,0.79,105,1,1,,,0,C,,,770403,03,L2306,03,82,3,93,242,5,5,109,2.06,126.9,3,101,0
93WN00584, 93039749,93,L9749,03,2,82,30,71,8,2,2,5.0,5,4,2,111,217,106,5,8.8,57,79,0.662,88,1,1,,,0,C,R.3,,770403,03,L2306,03,82,1,,0,5,5,106,2.06,126.9,1,88,0
93WN00585, 93039750,93,L9750,03,1,82,30,61,8,2,2,5.0,5,4,2,111,217,106,4,10.8,59,77,0.625,86,1,1,,,0,C,,,673403,03,L2355,03,82,1,,0,5,4,97,1.95,119.5,1,84,0
93WN00586, 93039751,93,L9751,03,2,82,30,61,8,2,2,5.0,5,4,2,111,217,106,6,8.8,54,74,0.615,83,1,1,,,0,C,R.4,,673403,03,L2355,03,82,1,,0,5,6,100,1.95,119.5,1,85,0
93WN00587, 93039752,93,L9752,03,1,TT,30,R-0,8,2,2,3.0,3,3,2,111,217,106,11,10.3,67,89,0.742,99,1,1,,,2,i,,,000003,03,L5624,03,88,J,,0,5,5,96,2.12,105.2,J,101,0
93WN00588, 93039753,93,L9753,03,2,TT,30,R-0,8,2,2,3.0,3,3,2,111,217,106,9,9.5,53,69,0.561,77,1,1,,,2,i,,ENTR,000003,03,L5624,03,88,3,93,292,5,5,90,2.12,105.2,3,82,0
93WN00589, 93039754,93,L9754,03,1,TT,30,R-0,8,2,2,4.0,4,4,2,111,217,106,5,9.3,57,73,0.601,81,1,1,,,2,c,,,000003,03,L3725,03,88,J,,0,5,5,91,2.17,112.3,J,83,0
93WN00590, 93039755,93,L9755,03,2,TT,30,R-0,8,2,2,4.0,4,4,2,111,217,106,3,8.8,48,61,0.492,68,1,3,,,2,c, 15,,000003,03,L3725,03,88,2,92,266,5,5,89,2.17,112.3,2,74,81
93WN00591, 93039756,93,L9756,03,2,TT,30,R-0,9,3,2,2.0,2,2,2,111,217,106,3,8.6,45,66,0.542,74,1,1,,,2,c,R.5,,000003,03,L6836,03,88,J,,0,8,5,105,2.47,138.2,J,76,0
93WN00592, 93039757,93,L9757,03,2,TT,30,R-0,9,3,2,2.0,2,2,2,111,217,106,5,9.2,57,78,0.649,87,1,1,,,2,c,R.3,,000003,03,L6836,03,88,J,,0,8,5,111,2.47,138.2,J,94,0
93WN00593, 93039759,93,L9759,03,2,82,30,63,9,3,1,3.0,3,3,2,111,217,106,4,7.8,56,76,0.643,85,1,3,,,0,C,  6,,675603,03,L5045,03,82,2,92,266,7,2,106,2.4,129.9,2,86,90
93WN00594, 93039760,93,L9760,03,2,TT,30,R-0,5,1,1,5.0,5,4,2,111,217,106,5,11.2,70,94,0.781,105,1,1,,,2,c,R.4,HAIRY,000003,03,L1886,03,88,J,,0,1,1,102,2.06,102.4,J,108,0
93WN00595, 93039761,93,L9761,03,1,82,30,62,8,2,2,4.0,4,4,2,111,217,106,7,11.6,65,89,0.73,99,1,1,,,0,C,,HI IDX CTRL,684003,03,L3909,03,82,3,93,242,5,5,114,1.93,141.6,3,98,0
93WN00596, 93039762,93,L9762,03,1,82,30,62,8,2,2,4.0,4,4,2,111,217,106,5,12.8,79,106,0.879,118,1,1,,,0,C,,,684003,03,L3909,03,82,1,,0,5,5,122,1.93,141.6,1,113,0
93WN00597, 93039763,93,L9763,03,1,TT,30,R-0,5,1,1,2.0,2,2,2,111,217,106,5,11.7,71,97,0.805,108,1,1,3,,2,c,,SCURS,000003,03,L7079,03,88,J,,0,1,1,103,1.8,111.4,J,104,0
93WN00598, 93039764,93,L9764,03,1,TT,30,R-0,8,2,2,2.0,2,2,2,111,217,106,10,7.4,55,77,0.657,86,1,1,,,2,c,,2-CRYPTORCHID,000003,03,L7333,03,88,J,93,347,5,5,99,1.97,122.8,J,91,0
93WN00599, 93039765,93,L9765,03,2,TT,30,R-0,8,2,2,2.0,2,2,2,111,217,106,7,7.5,51,66,0.552,74,1,1,,,2,c, 14,,000003,03,L7333,03,88,2,92,266,5,5,97,1.97,122.8,2,76,84
93WN00600, 93039766,93,L9766,03,2,80,30,P04,9,3,1,5.0,5,4,2,111,217,106,11,6.4,48,69,0.591,77,1,1,,,0,M,R.5,,684903,03,L2348,03,81,1,,0,7,2,94,2.5,114.1,1,81,0
93WN00601, 93039767,93,L9767,03,2,80,30,P04,9,3,2,5.0,5,4,2,111,217,106,4,8.0,53,67,0.557,75,1,1,,,0,M,  6,,684903,03,L2348,03,81,2,92,266,8,5,93,2.5,114.1,2,81,83
93WN00602, 93039768,93,L9768,03,1,80,30,P04,9,3,2,5.0,5,4,2,111,217,106,11,7.0,51,65,0.547,73,1,1,,,0,M,,,684903,03,L2348,03,81,3,93,242,8,5,89,2.5,114.1,3,68,0
93WN00603, 93039769,93,L9769,03,1,82,30,63,9,3,1,3.0,3,3,2,111,217,106,13,9.2,70,90,0.762,101,1,1,,,0,C,,,675603,03,L5045,03,82,1,,0,7,2,109,2.4,129.9,1,101,0
93WN00604, 93039770,93,L9770,03,1,TT,30,R-0,8,2,2,3.0,3,3,2,111,217,106,6,8.7,61,81,0.682,91,1,1,,,2,i,,,000003,03,L5823,03,88,J,,0,5,5,104,2.12,129.1,J,87,0
93WN00605, 93039771,93,L9771,03,2,TT,30,R-0,8,2,2,3.0,3,3,2,111,217,106,3,8.0,55,73,0.613,82,1,1,,,2,i,-Z-,ENTR,000003,03,L5823,03,88,Z,93,259,5,5,104,2.12,129.1,Z,87,96
93WN00606, 93039772,93,L9772,03,2,00,30,,8,2,2,2.0,2,2,2,112,217,105,3,9.3,52,65,0.53,73,1,1,,,0,?,,L9772-MIXUP,000000,00,00000,00,00,3,93,292,5,5,0,0.0,0.0,3,84,0
93WN00607, 93039774,93,L9774,03,1,TT,30,R-0,5,1,1,3.0,3,3,2,112,217,105,12,12.4,60,84,0.682,94,1,3,,,2,i,,,000003,03,L5368,03,88,J,,0,1,1,89,1.69,96.6,J,88,0
93WN00608, 93039775,93,L9775,03,2,TT,30,R-0,8,2,2,2.0,2,2,2,112,217,105,9,9.4,58,84,0.71,95,1,1,,,2,c,R.3,,000003,03,L7191,03,88,J,,0,5,5,111,2.14,129.7,J,90,0
93WN00609, 93039776,93,L9776,03,2,TT,30,R-0,8,2,2,2.0,2,2,2,112,217,105,3,8.3,52,67,0.559,75,1,1,,,2,c,R.4,4TEATS,000003,03,L7191,03,88,J,,0,5,5,101,2.14,129.7,J,80,0
93WN00610, 93039777,93,L9777,03,1,80,30,P03,8,2,2,3.0,3,3,2,112,217,105,7,10.5,66,91,0.767,103,1,1,,,0,M,,SCURS5,678403,03,L5701,03,81,3,93,242,5,5,114,1.98,139.3,3,99,0
93WN00611, 93039778,93,L9778,03,2,80,30,P03,8,2,2,3.0,3,3,2,112,217,105,6,9.8,61,80,0.669,90,1,1,,,0,M,R.5,,678403,03,L5701,03,81,1,,0,5,5,113,1.98,139.3,1,95,0
93WN00612, 93039779,93,L9779,03,1,TT,30,R-0,8,2,2,4.0,4,4,2,112,217,105,2,10.8,55,76,0.621,85,1,2,,,2,i,,,000003,03,L3811,03,88,J,,0,5,4,94,1.93,113.8,J,88,0
93WN00613, 93039780,93,L9780,03,1,TT,30,R-0,8,2,2,4.0,4,4,2,112,217,105,6,8.6,40,60,0.49,67,1,2,,,2,i,,,000003,03,L3811,03,88,3,93,242,5,6,86,1.93,113.8,3,65,0
93WN00614, 93039781,93,L9781,03,1,TT,30,R-0,8,2,1,6.0,6,4,2,112,217,105,12,10.1,55,73,0.599,82,1,1,,,2,c,,,000003,03,L0509,03,88,J,,0,3,2,74,1.82,77.2,J,75,0
93WN00615, 93039783,93,L9783,03,1,TT,30,R-0,5,1,1,2.0,2,2,2,112,217,105,13,11.8,70,91,0.754,102,1,1,,,2,i,,,000003,03,L6637,03,88,J,,0,1,1,97,1.97,105.4,J,104,0
