UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,CADAM_25,TBRE,CTBR,C53,SIRE,SB1,LBRD1,ADG,LBRD2,LBRD,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,C80
55WN02367,55,2,0623,6,08,083,6960,6,60,16,1,7,63,123,3,1,08,5,77,09,03,07,07,048,8,4,7,4,26,5,1,1,,9068,6,6,537,1,61,08,1,,9,127,110,,2,35,0,
55WN02368,55,1,0624,6,10,103,7248,6,60,11,1,6,63,123,1,2,09,1,110,11,03,05,04,049,8,5,6,2,23,4,1,1,,8935,6,6,797,1,61,10,1,5,9,140,120,,,,0,
55WN02369,55,2,0625,6,75,186,1710,7,67,,1,2,63,123,1,1,08,1,80,09,03,07,05,055,5,5,9,5,27,2,1,1,,9068,6,6,558,1,61,73,9,,9,133,114,,2,74,0,
55WN02370,55,1,0626,6,75,196,1689,7,67,,1,3,63,123,1,1,08,1,116,12,03,05,03,043,11,4,5,2,30,3,1,1,,9207,6,6,842,1,61,70,9,5,9,142,124,,3,17,0,
55WN02371,55,2,0627,6,10,103,9642,6,60,21,1,2,63,123,1,1,08,1,82,08,03,08,06,037,10,3,5,3,24,2,1,1,1,8935,6,6,589,1,61,10,1,,9,134,96,,,,0,
55WN02372,55,1,0628,6,01,013,7350,6,60,18,3,6,63,123,1,2,08,1,98,11,06,09,04,046,8,4,7,4,26,4,3,3,,9164,6,6,724,1,61,01,1,5,9,145,90,,3,79,0,
55WN02373,55,2,0629,6,09,090,9103,6,60,37,1,2,63,123,1,1,07,1,84,09,03,06,05,045,9,5,7,3,26,2,1,1,1,9158,6,6,608,1,61,09,1,,9,132,92,,,,0,
55WN02374,55,1,0630,6,85,055,8241,6,60,,1,4,63,123,3,2,09,2,106,09,03,06,04,045,10,4,5,2,24,4,1,1,,9227,6,6,746,1,61,84,7,5,9,137,142,,2,40,0,
55WN02375,55,2,0631,6,07,073,8630,6,60,24,1,4,63,123,1,1,08,1,90,09,03,06,05,049,9,5,8,4,25,4,1,1,1,9197,6,6,665,1,61,07,1,,9,134,82,,,,0,
55WN02376,55,1,0632,6,75,176,1723,7,67,,4,2,62,122,1,2,08,1,87,08,03,07,05,042,8,4,6,3,25,2,3,3,,9197,6,6,631,1,61,73,9,5,9,130,100,,,,0,
55WN02377,55,2,0634,6,85,035,8801,6,60,,3,3,62,122,1,1,06,1,99,09,03,06,04,049,7,6,9,4,25,3,3,3,,9434,6,6,725,1,61,84,7,,9,139,106,,2,76,0,
55WN02378,55,1,0636,6,85,015,8852,6,60,,1,3,62,122,1,1,09,1,94,11,03,07,06,049,10,6,9,4,27,3,1,1,,9164,6,6,680,1,61,84,7,5,9,124,110,,3,17,0,
55WN02379,55,2,0637,6,85,044,8413,6,60,,1,4,62,122,3,1,07,1,99,09,03,05,03,052,8,6,7,2,25,4,1,1,,9150,6,6,710,1,61,84,7,,9,133,124,,2,40,0,
55WN02380,55,1,0638,6,01,013,8385,6,60,20,1,4,62,122,1,2,08,1,106,09,04,05,05,055,6,6,9,4,26,4,1,1,,9164,6,6,772,1,61,01,1,5,9,140,118,,,,0,
55WN02381,55,1,0639,6,73,146,1646,7,67,,3,4,62,122,1,2,09,4,104,10,03,06,05,041,10,5,7,3,24,4,3,3,,9008,6,6,754,1,61,61,9,5,9,133,120,,3,34,0,
55WN02382,55,1,0641,6,03,033,7798,6,60,17,5,5,62,122,1,1,08,1,77,08,03,08,08,034,12,4,5,2,25,4,5,2,,9434,6,6,546,1,61,03,1,5,9,119,104,,3,10,0,
55WN02383,55,1,0642,6,03,033,7798,6,60,17,5,5,62,122,1,1,09,1,70,09,03,08,08,045,9,5,8,4,26,4,5,2,,9434,6,6,511,1,61,03,1,5,9,118,76,,,,0,
55WN02384,55,1,0643,6,84,025,8222,6,60,,5,4,62,122,1,1,08,1,91,12,03,06,09,039,8,5,6,2,27,4,5,2,,8774,6,6,648,1,61,83,7,5,9,127,120,,3,17,0,
55WN02385,55,1,0644,6,84,025,8222,6,60,,5,4,62,122,1,1,06,1,96,09,03,05,05,048,10,5,6,2,26,4,5,2,,8774,6,6,711,1,61,83,7,4,9,135,92,,,,0,
55WN02386,55,1,0645,6,04,040,7850,6,60,13,5,5,62,122,1,1,09,1,75,07,03,07,07,047,8,4,6,3,24,4,5,2,,9150,6,6,523,1,61,04,1,5,9,127,112,,,,0,
55WN02387,55,2,0646,6,04,040,7850,6,60,13,5,5,62,122,1,1,08,1,84,08,03,07,08,052,9,7,9,3,29,4,5,2,1,9150,6,6,602,1,61,04,1,,9,135,106,,,,0,
55WN02388,55,1,0647,6,07,070,8018,6,60,17,5,5,62,122,1,1,08,1,81,09,03,07,07,047,7,4,6,3,24,4,5,2,,8862,6,6,585,1,61,07,1,5,9,133,96,,,,0,
55WN02389,55,2,0648,6,07,070,8018,6,60,17,5,5,62,122,1,1,08,1,85,09,03,07,05,040,9,5,7,3,29,4,5,2,,8862,6,6,610,1,61,07,1,,9,132,106,,2,10,0,
55WN02390,55,2,0649,6,84,075,7230,6,60,,5,6,62,122,1,1,09,1,79,09,03,07,07,051,7,5,9,5,25,4,5,2,1,9197,6,6,562,1,61,83,7,,9,136,104,,,,0,
55WN02391,55,2,0650,6,84,075,7230,6,60,,5,6,62,122,1,1,06,3,74,08,03,07,05,048,8,4,6,3,21,4,5,2,1,9197,6,6,525,1,61,83,7,,9,131,100,,,,0,
55WN02392,55,1,0651,6,75,066,1691,7,67,,5,3,62,122,1,2,09,1,78,09,03,09,06,037,12,4,5,2,21,3,5,2,,9129,6,6,572,1,61,70,9,5,9,120,82,,3,17,0,
55WN02393,55,1,0652,6,75,066,1691,7,67,,5,3,62,122,1,2,07,1,95,09,03,07,07,042,9,4,5,2,30,3,5,2,,9129,6,6,698,1,61,70,9,5,9,139,98,,,,0,
55WN02394,55,2,0654,6,84,094,8237,6,60,,3,4,62,122,1,1,08,1,95,09,06,07,03,038,9,4,6,3,26,4,3,3,,9158,6,6,697,1,61,83,7,,9,135,100,,2,13,0,
55WN02395,55,1,0655,6,84,085,9279,6,60,,5,2,55,115,1,1,08,1,73,08,03,07,07,044,8,3,4,2,22,2,5,2,,9068,6,6,570,1,61,83,7,5,5,138,74,,3,17,0,
55WN02396,55,2,0656,6,84,085,9279,6,60,,5,2,62,122,1,1,09,1,66,08,03,09,11,041,10,4,6,3,25,2,5,2,1,9068,6,6,472,1,61,83,7,,9,126,84,,,,0,
55WN02397,55,2,0658,6,09,093,8756,6,60,21,1,3,62,122,1,1,08,1,92,09,04,06,03,046,10,4,6,3,26,3,1,1,1,9207,6,6,662,1,61,09,1,,9,136,112,,,,0,
55WN02398,55,2,0659,6,04,043,8894,6,60,14,1,3,62,122,1,1,06,1,82,09,03,07,04,046,10,5,8,4,29,3,1,1,1,9008,6,6,575,1,61,04,1,,9,122,118,,,,0,
55WN02399,55,1,0661,6,07,070,9367,6,60,15,1,2,62,122,1,2,08,1,94,05,03,07,06,053,8,5,8,4,28,2,1,1,,8862,6,6,680,1,61,07,1,5,9,141,110,,,,0,
55WN02400,55,2,0662,6,03,033,8868,6,60,24,1,3,62,122,1,1,08,1,71,09,03,08,07,041,11,5,7,3,26,3,1,1,1,9434,6,6,495,1,61,03,1,,9,113,106,,,,0,
55WN02401,55,1,0663,6,73,146,1622,7,67,,5,5,62,122,1,1,08,1,88,10,03,06,07,039,10,5,9,5,23,4,5,2,,9008,6,6,654,1,61,61,9,5,9,122,82,,,,0,
55WN02402,55,1,0664,6,73,146,1622,7,67,,5,5,62,122,2,2,08,1,91,13,03,07,06,042,10,4,6,3,21,4,5,2,,9008,6,6,674,1,61,61,9,5,9,134,88,,3,12,0,
55WN02403,55,1,0665,6,04,043,7178,6,60,28,5,6,62,122,1,2,09,4,101,10,03,07,05,040,11,4,4,1,26,4,5,2,,9008,6,6,733,1,61,04,1,5,9,146,116,,,,0,
55WN02404,55,1,0666,6,04,043,7178,6,60,28,5,6,62,122,1,4,09,1,74,09,03,09,10,032,11,3,4,2,24,4,5,2,,9008,6,6,534,1,61,04,1,4,9,125,88,,3,10,0,
55WN02405,55,2,0667,6,75,126,1739,7,67,,1,2,62,122,1,1,09,1,84,09,03,07,08,050,9,5,9,5,25,2,1,1,,8774,6,6,603,1,61,73,9,,9,136,104,,2,74,0,
55WN02406,55,2,0668,6,85,075,8226,6,60,,1,4,62,122,1,1,08,1,90,06,03,05,03,052,6,6,8,3,27,4,1,1,2,9197,6,6,654,1,61,84,7,,9,124,102,,,,0,
55WN02407,55,1,0669,6,83,055,7050,6,60,,1,7,62,122,1,2,09,2,87,07,03,08,09,032,11,5,7,3,24,5,1,1,,9227,6,6,667,1,61,82,7,5,9,110,56,,6,,0,
55WN02408,55,1,0670,6,70,713,8744,6,60,,5,3,62,122,1,2,08,1,82,09,03,07,07,043,12,4,6,3,27,3,5,2,,9369,6,6,600,1,61,73,2,4,9,127,88,,,,0,3
55WN02409,55,2,0671,6,70,713,8744,6,60,,5,3,62,122,1,1,09,3,92,08,03,06,04,048,8,4,7,4,29,3,5,2,1,9369,6,6,672,1,61,73,2,,9,146,100,,,,0,3
55WN02410,55,1,0672,6,85,044,8859,6,60,,5,3,62,122,1,2,06,2,92,07,03,06,06,058,6,6,8,3,26,3,5,2,,9150,6,6,675,1,61,84,7,4,9,139,96,,3,17,0,
55WN02411,55,1,0673,6,85,044,8859,6,60,,5,3,62,122,1,1,08,1,76,08,03,08,10,052,3,5,8,4,26,3,5,2,,9150,6,6,552,1,61,84,7,1,9,130,86,,3,17,0,
55WN02412,55,1,0674,6,83,054,7157,6,60,,5,6,62,122,1,2,09,3,91,13,03,06,05,047,8,4,5,2,25,4,5,2,,9169,6,6,657,1,61,82,7,5,9,136,108,,3,12,0,
55WN02413,55,1,0675,6,83,054,7157,6,60,,5,6,62,122,1,2,09,2,94,09,03,08,07,046,8,5,6,2,27,4,5,2,,9169,6,6,680,1,61,82,7,5,9,139,110,,,,0,
55WN02414,55,2,0677,6,02,020,7335,6,60,26,1,6,62,122,1,1,06,1,100,09,03,05,03,049,6,6,8,3,30,4,1,1,1,9407,6,6,715,1,61,02,1,,9,136,128,,,,0,
55WN02415,55,1,0678,6,84,045,8845,6,60,,1,3,62,122,3,4,09,2,109,09,03,05,04,042,9,5,8,4,26,3,1,1,,9008,6,6,807,1,61,83,7,,9,130,106,,2,17,0,
55WN02416,55,2,0679,6,08,080,6896,6,60,11,1,7,62,122,4,1,08,3,95,09,03,06,02,050,8,4,6,3,25,5,1,1,,9543,6,6,693,1,61,08,1,,9,140,104,,2,40,0,
55WN02417,55,1,0680,6,01,013,8265,6,60,22,1,4,62,122,1,2,09,1,104,06,03,07,04,053,9,4,7,4,25,4,1,1,,9164,6,6,749,1,61,01,1,5,9,149,126,,3,30,0,
55WN02418,55,2,0681,6,03,033,8677,6,60,33,1,4,62,122,1,1,08,1,78,08,06,08,05,045,8,5,8,4,26,4,1,1,1,9434,6,6,557,1,61,03,1,,9,124,100,,,,0,
55WN02419,55,1,0682,6,85,064,9405,6,60,,1,2,62,122,1,1,09,3,102,09,03,05,04,050,4,5,7,3,28,2,1,1,,9129,6,6,754,1,61,84,7,3,9,137,100,,,,0,
55WN02420,55,1,0683,6,01,010,9005,6,60,20,1,2,62,122,1,2,09,1,76,10,04,07,07,040,8,4,5,2,28,2,1,1,,8782,6,6,551,1,61,01,1,4,9,117,88,,3,10,0,
55WN02421,55,2,0684,6,85,034,8800,6,60,,1,3,62,122,1,1,08,1,85,09,03,06,05,047,8,5,6,2,26,3,1,1,,9171,6,6,618,1,61,84,7,,9,123,96,,2,79,0,
55WN02422,55,1,0685,6,85,025,8356,6,60,,3,4,61,121,1,1,08,2,115,09,03,06,07,049,8,4,6,3,30,4,3,3,,8774,6,6,868,1,61,84,7,5,9,160,100,,,,0,
55WN02423,55,1,0687,6,04,040,7183,6,60,16,5,6,61,121,1,2,08,1,81,10,03,07,08,048,8,4,7,4,31,4,5,2,,9150,6,6,580,1,61,04,1,5,9,136,108,,,,0,
55WN02424,55,2,0688,6,04,040,7183,6,60,16,5,6,61,121,1,1,08,1,66,09,03,10,10,066,1,0,0,1,27,4,5,2,,9150,6,6,463,1,61,04,1,,9,125,100,,3,74,0,
55WN02425,55,1,0689,6,73,196,7202,6,60,,1,6,61,121,1,1,09,1,94,11,03,06,07,050,8,5,7,3,27,4,1,1,,9207,6,6,673,1,61,61,9,5,9,129,126,,3,17,0,
55WN02426,55,2,0690,6,02,020,8249,6,60,18,5,4,61,121,1,1,08,1,72,09,03,07,05,046,7,4,7,4,25,4,5,2,1,9407,6,6,506,1,61,02,1,,9,131,108,,,,0,
55WN02427,55,1,0691,6,02,020,8249,6,60,18,5,4,61,121,1,1,08,1,87,09,03,07,09,041,8,5,8,4,26,4,5,2,,9407,6,6,625,1,61,02,1,5,9,131,114,,,,0,
55WN02428,55,2,0692,6,08,080,8849,6,60,12,1,3,61,121,2,1,09,1,89,09,03,07,05,052,8,5,6,2,25,3,1,1,,9543,6,6,638,1,61,08,1,,9,137,118,,2,10,0,
55WN02429,55,2,0693,6,10,100,8739,6,60,28,1,3,61,121,1,1,07,1,85,11,03,07,04,040,9,5,6,2,28,3,1,1,1,9422,6,6,595,1,61,10,1,,9,122,130,,,,0,
55WN02430,55,2,0694,6,84,015,9073,6,60,,1,2,61,121,1,1,09,5,69,10,03,08,09,053,6,5,7,3,31,2,1,1,,9164,6,6,489,1,61,83,7,,9,127,98,,2,35,0,
55WN02431,55,2,0695,6,07,073,9646,6,60,31,1,2,61,121,1,1,07,1,77,07,03,07,08,046,8,5,9,5,24,2,1,1,,9197,6,6,565,1,61,07,1,,9,131,86,,2,74,0,
55WN02432,55,2,0696,6,08,080,7144,6,60,12,1,6,61,121,1,1,09,1,98,10,03,05,03,055,9,5,7,3,26,4,1,1,1,9543,6,6,702,1,61,08,1,,9,143,130,,,,0,
55WN02433,55,1,0697,6,10,103,9433,6,60,26,5,2,61,121,2,2,09,1,77,15,03,08,09,036,8,4,6,3,24,2,5,2,,8935,6,6,559,1,61,10,1,4,9,130,94,,3,12,0,
55WN02434,55,2,0698,6,10,103,9433,6,60,26,5,2,61,121,1,1,09,1,70,10,03,08,06,047,7,5,8,4,28,2,5,2,1,8935,6,6,522,1,61,10,1,,9,135,68,,,,0,
55WN02435,55,1,0699,6,84,015,7518,6,60,,5,6,61,121,1,2,08,1,84,09,03,08,08,042,11,4,5,2,24,4,5,2,,9164,6,6,598,1,61,83,7,5,9,132,116,,3,17,0,
55WN02436,55,1,0700,6,84,015,7518,6,60,,5,6,61,121,1,1,08,1,94,07,03,07,06,046,9,5,7,3,26,4,5,2,,9164,6,6,701,1,61,83,7,5,9,137,92,,,,0,
55WN02437,55,2,0702,6,73,066,1677,7,67,,1,4,61,121,1,1,08,1,82,08,03,06,03,045,10,5,8,4,24,4,1,1,1,9129,6,6,593,1,61,61,9,,9,116,102,,,,0,
55WN02438,55,2,0703,6,75,086,1725,7,67,,1,2,61,121,1,1,08,1,82,09,03,07,05,049,9,4,6,3,28,2,1,1,2,9543,6,6,583,1,61,73,9,,9,135,114,,,,0,
55WN02439,55,1,0704,6,08,080,7015,6,60,11,1,7,61,121,1,2,08,1,76,09,03,09,09,037,10,4,5,2,28,5,1,1,,9543,6,6,552,1,61,08,1,3,9,113,92,,3,10,0,
55WN02440,55,1,0705,6,73,186,1673,7,67,,1,4,61,121,1,1,08,3,101,09,03,05,06,051,8,5,7,3,26,4,1,1,,9068,6,6,729,1,61,61,9,5,9,134,128,,,,0,
55WN02441,55,2,0706,6,70,713,8717,6,60,,1,3,61,121,1,1,08,5,93,09,04,07,04,039,12,4,6,3,27,3,1,1,,9369,6,6,655,1,61,73,2,,9,129,138,,2,35,0,3
55WN02442,55,1,0707,6,10,100,9473,6,60,26,1,2,61,121,1,1,08,1,80,13,03,10,11,039,10,3,5,3,25,2,1,1,,9422,6,6,565,1,61,10,1,5,9,136,116,,3,10,0,
55WN02443,55,1,0708,6,08,083,8850,6,60,16,5,3,60,120,1,1,06,1,81,10,03,06,07,048,8,5,6,2,28,3,5,2,,9068,6,6,600,1,61,08,1,3,9,128,90,,,,0,
55WN02444,55,2,0709,6,08,083,8850,6,60,16,5,3,60,120,1,1,07,1,71,09,03,07,07,052,8,5,9,5,27,3,5,2,1,9068,6,6,512,1,61,08,1,,9,133,96,,,,0,
55WN02445,55,2,0711,6,85,034,9265,6,60,,1,2,60,120,1,1,07,1,75,09,03,08,06,040,8,7,0,5,31,2,1,1,,9171,6,6,567,1,61,84,7,,9,108,70,,2,74,0,
55WN02446,55,2,0712,6,84,035,8103,6,60,,3,5,60,120,1,1,08,1,50,10,03,10,12,028,7,4,6,3,25,4,3,3,,9434,6,6,335,1,61,83,7,,9,96,98,,2,50,0,
55WN02447,55,2,0713,6,85,094,7260,6,60,,5,6,60,120,1,1,08,1,92,09,03,06,04,046,7,5,9,5,26,4,5,2,2,9158,6,6,690,1,61,84,7,,9,140,92,,,,0,
55WN02448,55,1,0714,6,85,094,7260,6,60,,5,6,60,120,4,1,09,1,90,08,03,10,11,035,11,5,7,3,27,4,5,2,,9158,6,6,660,1,61,84,7,5,9,133,108,1,3,01,0,
55WN02449,55,1,0715,6,85,095,9653,6,60,,1,2,60,120,1,1,08,1,80,10,03,07,07,048,8,5,7,3,20,2,1,1,,9207,6,6,588,1,61,84,7,3,9,121,94,,3,17,0,
55WN02450,55,1,0716,6,05,053,9641,6,60,26,1,2,60,120,1,3,08,2,69,11,03,10,09,037,13,5,7,3,23,2,1,1,,9227,6,6,505,1,61,05,1,5,9,112,84,,3,10,0,
55WN02451,55,2,0718,6,03,030,9138,6,60,20,1,2,60,120,1,1,09,1,82,09,03,07,07,047,8,5,7,3,25,2,1,1,1,9171,6,6,597,1,61,03,1,,9,134,104,,,,0,
55WN02452,55,1,0719,6,84,024,8221,6,60,,5,4,60,120,1,1,08,1,75,09,04,08,09,042,8,5,6,2,27,4,5,2,,9407,6,6,537,1,61,83,7,3,9,119,106,,,,0,
55WN02453,55,1,0720,6,84,024,8221,6,60,,5,4,60,120,1,1,06,1,91,08,03,06,05,050,6,6,9,4,27,4,5,2,,9407,6,6,677,1,61,83,7,5,9,130,98,,,,0,
55WN02454,55,2,0721,6,85,065,7986,6,60,,5,5,60,120,1,1,08,1,83,11,03,07,08,044,9,4,5,2,25,4,5,2,1,8407,6,6,583,1,61,84,7,,9,140,130,,,,0,
55WN02455,55,2,0722,6,85,065,7986,6,60,,5,5,60,120,1,5,06,1,78,09,03,07,07,044,9,5,7,3,25,4,5,2,,8407,6,6,585,1,61,84,7,,9,129,78,,2,36,0,
55WN02456,55,2,0723,6,73,066,1596,7,67,,5,5,60,120,1,1,08,3,80,09,03,06,03,044,9,5,7,3,27,4,5,2,1,9129,6,6,587,1,61,61,9,,9,125,96,,,,0,
55WN02457,55,2,0724,6,73,066,1596,7,67,,5,5,60,120,2,1,09,1,78,12,04,07,06,035,8,3,4,2,26,4,5,2,,9129,6,6,570,1,61,61,9,,9,129,96,,2,10,0,
55WN02458,55,2,0725,6,84,085,7788,6,60,,5,5,60,120,1,1,09,1,76,08,03,07,07,053,7,5,9,5,25,4,5,2,1,9068,6,6,527,1,61,83,7,,9,136,128,,,,0,
55WN02459,55,2,0726,6,84,085,7788,6,60,,5,5,60,120,1,1,08,1,88,08,03,06,05,054,8,5,7,3,27,4,5,2,1,9068,6,6,645,1,61,83,7,,9,145,106,,,,0,
55WN02460,55,2,0727,6,03,033,8495,6,60,31,5,4,60,120,1,1,08,1,83,09,03,07,05,046,8,5,8,4,26,4,5,2,1,9434,6,6,605,1,61,03,1,,9,139,104,,,,0,
55WN02461,55,1,0728,6,03,033,8495,6,60,31,5,4,60,120,1,1,08,1,79,10,05,07,06,042,8,4,7,4,25,4,5,2,,9434,6,6,560,1,61,03,1,5,9,129,118,,,,0,
55WN02462,55,2,0731,6,03,033,6235,6,60,24,3,8,60,120,1,1,08,1,88,07,03,06,04,050,7,5,7,3,26,5,3,3,1,9434,6,6,647,1,61,03,1,,9,139,104,,,,0,
55WN02463,55,2,0733,6,07,070,8834,6,60,24,3,3,60,120,1,1,09,3,58,07,03,10,11,038,8,4,6,3,26,3,3,3,,8862,6,6,405,1,61,07,1,,9,117,94,,2,10,0,
55WN02464,55,1,0734,6,08,080,8155,6,60,15,1,4,60,120,1,2,07,1,102,08,03,06,04,054,8,5,7,3,23,4,1,1,,9543,6,6,745,1,61,08,1,5,9,141,126,,,,0,
55WN02465,55,1,0736,6,09,090,8766,6,60,30,1,3,60,120,1,1,06,1,94,09,05,09,05,043,9,4,6,3,27,3,1,1,,9158,6,6,693,1,61,09,1,5,9,137,108,,3,13,0,
55WN02466,55,2,0737,6,73,056,1532,7,67,,1,7,60,120,1,1,09,5,90,12,04,06,04,043,10,4,6,3,26,5,1,1,,9169,6,6,647,1,61,61,9,,9,129,124,,3,35,0,
55WN02467,55,2,0738,6,02,020,9552,6,60,22,1,2,60,120,1,1,08,1,78,08,03,07,06,050,9,5,7,3,26,2,1,1,1,9407,6,6,572,1,61,02,1,,9,133,94,,,,0,
55WN02468,55,2,0739,6,07,070,8623,6,60,14,1,4,60,120,1,1,08,1,90,08,03,05,03,056,7,5,8,4,25,4,1,1,,8862,6,6,658,1,61,07,1,,9,137,110,,3,27,0,
55WN02469,55,1,0740,6,02,023,6870,6,60,20,1,7,59,119,1,1,07,1,102,09,03,05,04,052,8,5,6,2,24,5,1,1,,8774,6,6,750,1,61,02,1,3,9,139,128,,,,0,
55WN02470,55,2,0741,6,84,065,8062,6,60,,1,5,59,119,1,1,07,1,91,09,03,07,03,045,9,5,6,2,26,4,1,1,2,8407,6,6,642,1,61,83,7,,9,129,146,,,,0,
55WN02471,55,1,0742,6,84,104,6089,6,60,,1,9,59,119,1,1,08,1,104,11,03,05,03,049,10,5,7,3,25,5,1,1,,9422,6,6,771,1,61,83,7,5,9,133,122,,3,17,0,
55WN02472,55,1,0743,6,04,043,8617,6,60,28,1,4,59,119,1,2,08,1,99,10,03,06,05,049,6,5,7,3,28,4,1,1,,9008,6,6,716,1,61,04,1,5,9,137,138,,,,0,
55WN02473,55,2,0744,6,03,033,8634,6,60,34,1,4,59,119,1,1,08,1,84,10,03,07,05,046,10,5,8,4,26,4,1,1,1,9434,6,6,622,1,61,03,1,,9,131,100,,,,0,
55WN02474,55,2,0745,6,73,036,1627,7,67,,5,5,59,119,1,1,08,3,74,10,03,09,08,042,9,2,3,2,21,4,5,2,1,9171,6,6,528,1,61,61,9,,9,143,112,,,,0,
55WN02475,55,1,0746,6,73,036,1627,7,67,,5,5,59,119,1,2,07,1,67,09,03,10,12,044,4,5,8,4,26,4,5,2,,9171,6,6,471,1,61,61,9,1,9,121,110,,3,10,0,
55WN02476,55,1,0747,6,85,045,9361,6,60,,1,2,59,119,1,1,07,1,92,09,03,07,06,045,8,6,8,3,30,2,1,1,,9008,6,6,674,1,61,84,7,1,9,131,118,,,,0,
55WN02477,55,2,0749,6,84,065,9395,6,60,,1,2,59,119,1,1,09,1,95,09,03,06,05,048,8,5,8,4,24,2,1,1,1,8407,6,6,696,1,61,83,7,,9,141,122,,,,0,
55WN02478,55,2,0750,6,84,105,6531,6,60,,1,8,59,119,1,1,08,1,92,10,03,06,04,054,8,5,7,3,26,5,1,1,1,8935,6,6,672,1,61,83,7,,9,138,120,,,,0,
55WN02479,55,2,0751,6,01,013,9661,6,60,28,1,2,59,119,1,1,09,1,62,09,03,08,09,046,8,4,6,3,22,2,1,1,,9164,6,6,430,1,61,01,1,,9,124,108,,2,10,0,
55WN02480,55,1,0752,6,09,090,6815,6,60,38,5,7,59,119,1,2,09,1,83,07,03,08,07,041,11,4,5,2,26,5,5,2,,9158,6,6,590,1,61,09,1,3,9,137,128,,,,0,
55WN02481,55,1,0753,6,09,090,6815,6,60,38,5,7,59,119,1,1,08,1,79,07,03,07,07,041,8,5,9,5,28,5,5,2,,9158,6,6,573,1,61,09,1,3,9,126,108,,,,0,
55WN02482,55,2,0754,6,84,055,8732,6,60,,1,3,59,119,1,1,09,1,82,11,03,06,04,055,10,4,6,3,24,3,1,1,1,9227,6,6,590,1,61,83,7,,9,134,118,,,,0,
55WN02483,55,1,0755,6,04,043,7515,6,60,20,5,6,59,119,1,2,08,1,78,09,03,09,07,032,10,4,5,2,27,4,5,2,,9008,6,6,573,1,61,04,1,5,9,122,98,,,,0,
55WN02484,55,2,0756,6,04,043,7515,6,60,20,5,6,59,119,1,1,09,1,63,08,03,07,05,042,11,5,8,4,25,4,5,2,1,9008,6,6,442,1,61,04,1,,9,114,104,,,,0,
55WN02485,55,1,0757,6,83,065,7929,6,60,,5,5,59,119,1,7,08,1,82,12,03,07,10,054,8,5,7,3,26,4,5,2,,8407,6,6,602,1,61,82,7,4,9,138,104,,3,37,0,
55WN02486,55,1,0758,6,83,065,7929,6,60,,5,5,59,119,1,1,09,1,87,10,03,07,07,042,9,4,6,3,28,4,5,2,,8407,6,6,637,1,61,82,7,4,9,133,112,,,,0,
55WN02487,55,1,0759,6,10,103,8150,6,60,16,1,4,59,119,1,2,08,2,117,07,03,06,04,053,6,4,6,3,26,4,1,1,,8935,6,6,859,1,61,10,1,5,9,161,148,,,,0,
55WN02488,55,2,0760,6,70,713,8965,6,60,,1,3,59,119,1,1,08,1,80,10,03,08,08,039,12,5,7,3,23,3,1,1,1,9369,6,6,563,1,61,73,2,1,9,119,130,,,,0,3
55WN02489,55,1,0761,6,02,020,8490,6,60,14,3,4,59,119,1,1,08,1,107,08,03,06,04,036,11,4,5,2,26,4,3,3,,9407,6,6,808,1,61,02,1,5,9,140,108,,,,0,
55WN02490,55,1,0762,6,09,093,8526,6,60,28,1,4,59,119,1,1,08,1,95,09,03,07,05,037,11,4,6,3,25,4,1,1,,9207,6,6,708,1,61,09,1,5,9,128,108,,,,0,
55WN02491,55,1,0763,6,73,036,1661,7,67,,1,4,59,119,1,1,08,1,104,09,03,05,05,051,9,5,8,4,26,4,1,1,,9171,6,6,782,1,61,61,9,5,9,137,110,,,,0,
55WN02492,55,1,0765,6,07,073,6392,6,60,24,1,8,59,119,1,2,08,1,99,09,03,06,04,053,8,5,8,4,26,5,1,1,,9197,6,6,731,1,61,07,1,5,9,139,120,,,,0,
55WN02493,55,1,0766,6,10,100,8615,6,60,12,3,4,59,119,1,2,08,1,92,10,03,07,06,044,9,4,6,3,26,4,3,3,,9422,6,6,689,1,61,10,1,5,9,136,100,,3,10,0,
55WN02494,55,2,0768,6,84,095,8238,6,60,,5,4,59,119,1,1,07,1,75,09,04,09,08,038,8,5,6,2,27,4,5,2,,9207,6,6,541,1,61,83,7,,9,125,106,,2,13,0,
55WN02495,55,2,0769,6,84,095,8238,6,60,,5,4,59,119,1,1,08,1,74,09,03,07,07,057,5,5,9,5,26,4,5,2,,9207,6,6,541,1,61,83,7,,9,138,96,,2,74,0,
55WN02496,55,2,0770,6,07,070,8493,6,60,12,5,4,59,119,1,1,09,2,87,06,03,07,05,042,10,4,6,3,28,4,5,2,,8862,6,6,650,1,61,07,1,,9,142,96,1,3,01,0,
55WN02497,55,2,0771,6,07,070,8493,6,60,12,5,4,59,119,1,1,09,1,76,06,03,06,06,051,3,5,8,4,25,4,5,2,1,8862,6,6,561,1,61,07,1,,9,134,92,,,,0,
55WN02498,55,1,0772,6,08,083,7906,6,60,21,5,5,59,119,1,1,06,1,80,07,03,07,09,045,9,4,5,2,24,4,5,2,,9068,6,6,605,1,61,08,1,3,9,135,80,,,,0,
