UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,TIME,C5152,CADAM_25,SIRE,SB1,LBRD,IDX,LNDAM,TM,C67,BAND,ADG,BRWT,ABN,TIME_14,CADAM_12,TBRE,CTBR,TM2,DISP
59WN00943,59,2,9780,3,72,919,7313,3,17,,1,6,75,135,2,1,09,1,94,09,04,07,05,041,16,2,2,1,02,01,4,8815,3,17,150,71,3,,1,612,114,,1,1,1,1,3,
59WN00944,59,1,9781,3,65,640,7839,3,17,,5,5,74,134,2,1,10,1,61,09,04,12,12,040,11,2,2,1,10,,4,3136,2,17,149,62,5,,1,382,98,,4,1,5,2,5,
59WN00945,59,1,9782,3,65,640,7839,3,17,,5,5,74,134,1,2,10,4,87,08,04,08,07,040,13,2,2,1,07,,4,3136,2,17,167,62,5,,1,576,98,,3,1,5,2,5,
59WN00946,59,1,9783,3,65,670,7180,3,17,,5,6,74,134,2,5,11,1,78,09,06,09,08,032,16,2,2,1,04,,4,2928,2,17,143,62,5,,1,504,104,,2,1,5,2,5,3
59WN00947,59,1,9784,3,65,670,7180,3,17,,5,6,74,134,2,1,09,1,93,09,05,09,08,038,18,2,2,1,09,,4,2928,2,17,165,62,5,,1,610,112,,4,1,5,2,5,
59WN00948,59,1,9786,3,70,720,7674,3,17,,5,5,74,134,2,2,10,1,69,10,04,09,10,046,11,2,2,1,10,,4,8791,3,17,151,70,2,,1,440,100,,4,1,5,2,2,
59WN00949,59,1,9787,3,70,720,7674,3,17,,5,5,74,134,2,7,11,2,69,11,04,11,09,034,13,2,2,1,05,,4,8791,3,17,136,70,2,,1,440,100,,2,1,5,2,2,3
59WN00950,59,2,9788,3,70,720,8471,3,17,,5,3,74,134,2,1,12,1,73,04,04,09,07,042,14,2,2,1,06,,3,8791,3,17,175,70,2,,1,491,72,,3,1,5,2,2,
59WN00951,59,1,9789,3,70,720,8471,3,17,,5,3,74,134,2,7,12,1,65,10,04,11,10,033,16,1,2,2,03,,3,8791,3,17,134,70,2,,1,421,86,,1,1,5,2,2,3
59WN00952,59,2,9790,3,70,710,7823,3,17,,1,5,74,134,2,1,09,3,85,11,04,08,08,044,14,2,2,1,10,,4,7166,3,17,145,70,2,,1,557,104,,4,1,1,1,2,
59WN00953,59,2,9791,3,72,885,7426,3,17,,1,6,74,134,2,3,09,1,71,10,04,08,08,040,14,2,2,1,08,02,4,9064,3,17,135,71,3,,1,439,122,,3,1,1,1,3,
59WN00954,59,2,9793,3,70,730,7970,3,17,,3,4,75,135,4,1,10,1,75,08,04,08,07,047,12,2,2,1,10,,4,9072,3,17,154,70,2,,1,480,102,,4,1,3,3,2,
59WN00955,59,2,9795,3,70,710,7947,3,17,,5,5,74,134,1,1,10,1,73,11,07,08,06,039,14,2,2,1,06,,4,7166,3,17,124,70,2,,1,476,92,,3,1,5,2,2,2
59WN00956,59,2,9796,3,70,710,7947,3,17,,5,5,74,134,1,1,09,1,73,11,05,07,07,041,14,2,2,1,05,,4,7166,3,17,135,70,2,,1,466,106,,2,1,5,2,2,
59WN00957,59,1,9797,3,70,710,8373,3,17,,4,3,74,134,1,4,12,1,67,09,04,10,10,039,16,2,2,1,10,,3,7166,3,17,144,70,2,,1,433,90,,4,1,3,3,2,3
59WN00958,59,2,9799,3,70,720,6804,3,17,,5,8,74,134,2,1,09,1,60,09,06,10,07,037,14,2,3,2,05,02,5,8791,3,17,127,70,2,,1,384,86,,2,1,5,2,2,2
59WN00959,59,1,9800,3,70,720,6804,3,17,,5,8,74,134,2,1,09,1,63,08,04,10,09,035,13,1,1,1,08,02,5,8791,3,17,146,70,2,,1,400,94,,3,1,5,2,2,
59WN00960,59,1,9801,3,72,855,8368,3,17,,1,3,74,134,2,4,10,1,103,09,05,07,08,037,14,2,2,1,07,,,8926,3,17,164,7K,3,,1,679,120,,3,1,1,1,3,
59WN00961,59,1,9802,3,70,730,7396,3,17,,5,6,74,134,1,7,08,1,63,11,04,10,09,036,16,2,2,1,07,03,4,9072,3,17,132,70,2,,1,415,74,,3,1,5,2,2,3
59WN00962,59,1,9803,3,70,730,7396,3,17,,5,6,74,134,2,2,10,6,76,09,04,09,09,033,13,2,3,2,04,03,4,9072,3,17,153,70,2,,1,501,88,,2,1,5,2,2,3
59WN00963,59,1,9804,3,70,710,9016,3,17,,1,2,74,134,1,6,09,1,72,11,04,10,10,033,16,2,2,1,05,,2,7166,3,17,138,70,2,,1,452,114,2,2,2,1,1,2,3
59WN00964,59,1,9805,3,70,730,8065,3,17,,1,4,74,134,2,7,10,1,85,10,04,09,07,035,14,2,4,3,03,,4,9072,3,17,137,70,2,,1,549,114,,1,1,1,1,2,3
59WN00965,59,1,9806,3,70,710,9178,3,17,,1,2,74,134,2,6,10,1,73,10,04,10,09,035,12,2,2,1,07,,2,7166,3,17,143,70,2,,1,463,110,,3,2,1,1,2,3
59WN00966,59,1,9807,3,72,885,7712,3,17,,5,5,73,133,2,4,09,2,79,13,04,09,09,033,14,1,1,1,07,,4,9064,3,17,135,7K,3,,1,502,122,,3,1,5,2,3,
59WN00967,59,2,9808,3,72,885,7712,3,17,,5,5,73,133,2,1,09,1,56,10,04,11,09,030,18,1,2,2,07,,4,9064,3,17,126,7K,3,,1,362,78,,3,1,5,2,3,
59WN00968,59,2,9809,3,65,590,7435,3,17,,5,6,73,133,2,1,08,1,59,10,04,10,09,039,13,2,3,2,06,,4,4585,1,17,135,62,5,,1,371,96,,3,1,5,2,5,2
59WN00969,59,2,9810,3,65,590,7435,3,17,,5,6,73,133,2,4,09,1,61,13,04,10,10,034,16,2,3,2,04,,4,4585,1,17,121,62,5,,1,391,90,,2,1,5,2,5,2
59WN00970,59,2,9811,3,72,939,6923,3,17,,5,7,73,133,9,4,09,1,63,15,10,09,05,032,12,2,2,1,04,01,5,8953,3,17,76,71,3,,1,397,102,,2,1,5,2,3,3
59WN00971,59,1,9812,3,72,939,6923,3,17,,5,7,73,133,2,7,10,1,78,11,07,09,09,033,12,2,2,1,08,01,5,8953,3,17,133,71,3,,1,514,96,,3,1,5,2,3,
59WN00972,59,1,9813,3,65,570,6995,3,17,,5,7,73,133,2,7,10,4,95,12,09,07,08,038,18,2,2,1,01,,5,5017,1,17,134,62,5,,1,627,116,,1,1,5,2,5,3
59WN00973,59,1,9814,3,65,570,6995,3,17,,5,7,73,133,2,7,09,1,76,15,10,10,08,041,14,2,2,1,06,,5,5017,1,17,103,62,5,,1,484,116,,3,1,5,2,5,3
59WN00974,59,2,9815,3,70,730,7610,3,17,,1,5,73,133,2,3,08,2,75,10,04,08,07,043,10,2,2,1,03,,4,9072,3,17,134,70,2,,1,471,124,,1,1,1,1,2,
59WN00975,59,1,9816,3,72,939,7816,3,17,,1,5,73,133,1,7,10,1,86,12,14,09,08,039,14,2,2,1,04,,4,8953,3,17,102,71,3,,1,534,150,,2,1,1,1,3,
59WN00976,59,1,9817,3,70,730,7255,3,17,,3,6,73,133,2,1,08,1,84,10,04,08,07,041,13,2,2,1,05,08,4,9072,3,17,153,70,2,,1,567,86,,2,1,3,3,2,
59WN00977,59,1,9818,3,70,710,8939,3,17,,1,2,73,133,2,4,10,1,60,12,05,13,13,037,14,2,2,1,10,,2,7166,3,17,128,70,2,,1,368,110,,4,2,1,1,2,3
59WN00978,59,2,9819,3,70,720,8166,3,17,,1,4,73,133,2,1,12,1,84,08,04,09,06,047,13,2,3,2,03,,4,8791,3,17,153,70,2,,1,567,86,,1,1,1,1,2,
59WN00979,59,2,9820,3,70,710,8067,3,17,,3,4,73,133,2,1,08,1,55,09,04,13,10,027,18,2,2,1,02,,4,7166,3,17,121,70,2,,1,352,82,,1,1,3,3,2,2
59WN00980,59,2,9821,3,70,710,8067,3,17,,4,4,73,133,1,1,09,1,79,08,04,09,07,037,14,2,2,1,06,,4,7166,3,17,153,70,2,,1,534,80,,3,1,3,3,2,
59WN00981,59,2,9822,3,72,805,7633,3,17,,6,5,73,133,2,3,09,1,50,10,04,12,11,040,16,1,2,2,07,,4,8954,3,17,127,71,3,,1,305,94,,3,1,5,2,3,
59WN00982,59,1,9823,3,72,805,7633,3,17,,3,5,73,133,2,7,09,1,85,14,05,09,07,039,18,2,4,3,05,,4,8954,3,17,126,7J,3,,1,556,110,,2,1,3,3,3,
59WN00983,59,2,9824,3,70,710,7699,3,17,,5,5,73,133,2,1,10,1,65,09,04,10,11,039,14,2,2,1,07,,4,7166,3,17,151,70,2,,1,426,84,,3,1,5,2,2,
59WN00984,59,1,9825,3,70,710,7699,3,17,,5,5,73,133,1,6,09,1,76,07,04,07,09,041,12,2,2,1,07,,4,7166,3,17,167,70,2,,1,498,98,,3,1,5,2,2,
59WN00985,59,1,9826,3,70,710,6618,3,17,,5,8,73,133,2,6,09,1,67,08,04,10,08,032,13,2,2,1,02,02,5,7166,3,17,142,70,2,,1,421,110,,1,1,5,2,2,3
59WN00986,59,2,9827,3,70,710,6618,3,17,,5,8,73,133,2,1,09,1,56,08,04,11,09,035,16,2,2,1,05,02,5,7166,3,17,140,70,2,,1,344,102,,2,1,5,2,2,
59WN00987,59,2,9828,3,70,720,9006,3,17,,1,2,73,133,2,1,12,1,71,09,04,10,08,043,13,2,3,2,05,,2,8791,3,17,149,70,2,,1,463,94,,2,2,1,1,2,
59WN00988,59,1,9829,3,66,670,8598,3,17,,1,3,73,133,2,5,09,1,102,12,09,08,08,040,16,2,2,1,09,,3,2928,2,17,136,65,5,,1,666,134,,4,1,1,1,5,3
59WN00989,59,1,9830,3,70,720,8654,3,17,,1,3,73,133,2,2,11,1,84,08,06,10,10,040,12,2,2,1,09,,3,8791,3,17,154,70,2,,1,532,132,,4,1,1,1,2,
59WN00990,59,1,9831,3,70,710,7718,3,17,,1,5,73,133,1,2,09,2,96,08,05,08,07,033,16,2,2,1,02,,4,7166,3,17,154,70,2,,1,630,122,,1,1,1,1,2,
59WN00991,59,2,9832,3,72,949,7433,3,17,,1,6,73,133,2,2,09,1,88,10,04,08,08,039,12,2,3,2,01,13,4,8990,3,17,152,71,3,,1,586,100,,1,1,1,1,3,
59WN00992,59,1,9833,3,66,640,9131,3,17,,1,2,73,133,2,4,11,1,89,09,04,07,08,042,12,2,3,2,01,,2,3136,2,17,162,65,5,,1,592,102,,1,2,1,1,5,
59WN00993,59,1,9835,3,72,999,9000,3,17,,1,2,73,133,2,2,09,1,76,13,04,10,10,033,14,2,2,1,08,,2,9067,3,17,132,72,3,,1,481,120,,3,2,1,1,3,
59WN00994,59,2,9837,3,70,730,8521,3,17,,1,3,73,133,2,1,10,1,85,07,04,07,07,036,14,2,2,1,04,,3,9072,3,17,158,70,2,,1,559,106,,2,1,1,1,2,
59WN00995,59,1,9838,3,70,720,7949,3,17,,1,5,73,133,1,7,09,1,84,12,06,08,08,037,14,2,2,1,08,,4,8791,3,17,127,70,2,,1,552,106,,3,1,1,1,2,3
59WN00996,59,1,9839,3,70,730,9122,3,17,,1,2,73,133,2,7,09,1,54,11,05,11,09,040,11,2,2,1,05,,2,9072,3,17,119,70,2,,1,340,88,,2,2,1,1,2,3
59WN00997,59,2,9840,3,66,650,8382,3,17,,1,3,73,133,2,1,10,1,71,12,05,09,08,035,14,2,2,1,06,,3,4033,2,17,117,65,5,,1,451,110,,3,1,1,1,5,2
59WN00998,59,2,9841,3,66,580,7551,3,17,,5,5,72,132,1,1,08,1,74,10,05,09,07,039,16,2,2,1,05,,4,4610,1,17,141,65,5,,1,483,102,,2,1,5,2,5,2
59WN00999,59,1,9842,3,66,580,7551,3,17,,5,5,72,132,2,4,09,3,58,12,04,11,10,033,14,2,2,1,07,,4,4610,1,17,123,65,5,,1,376,84,,3,1,5,2,5,3
59WN01000,59,1,9843,3,70,710,8921,3,17,,5,2,72,132,2,5,09,1,71,10,04,10,09,037,8,2,2,1,04,,2,7166,3,17,153,70,2,,1,464,98,,2,2,5,2,2,
59WN01001,59,2,9844,3,70,710,8921,3,17,,5,2,72,132,1,1,09,3,48,11,04,12,10,036,12,3,3,1,05,,2,7166,3,17,128,70,2,,1,321,56,,2,2,5,2,2,2
59WN01002,59,1,9845,3,70,710,8148,3,17,,1,4,72,132,1,2,09,1,86,09,05,08,07,043,14,2,2,1,08,,4,7166,3,17,150,70,2,,1,562,118,,3,1,1,1,2,
59WN01003,59,2,9846,3,70,710,7487,3,17,,5,6,72,132,1,1,10,1,74,10,04,09,08,038,14,2,2,1,08,02,4,7166,3,17,144,70,2,,1,477,110,,3,1,5,2,2,
59WN01004,59,1,9847,3,70,710,7487,3,17,,5,6,72,132,1,4,08,1,65,12,05,11,12,036,13,2,2,1,09,02,4,7166,3,17,134,70,2,,1,420,96,,4,1,5,2,2,3
59WN01005,59,1,9848,3,65,570,7538,3,17,,3,5,72,132,2,2,09,1,71,12,04,09,09,040,12,2,2,1,05,,4,5017,1,17,132,62,5,,1,467,94,,2,1,3,3,5,3
59WN01006,59,1,9849,3,65,570,7538,3,17,,4,5,72,132,1,4,08,1,80,12,10,09,07,036,14,2,2,1,06,,4,5017,1,17,111,62,5,,1,530,100,,3,1,3,3,5,3
59WN01007,59,2,9850,3,70,720,7178,3,17,,5,6,72,132,1,1,09,1,55,15,04,12,10,038,13,2,2,1,07,00,4,8791,3,17,103,70,2,,1,344,96,,3,1,5,2,2,2
59WN01008,59,1,9851,3,70,730,8890,3,17,,1,2,72,132,1,6,10,1,72,06,04,10,10,034,9,2,3,2,05,,2,9072,3,17,165,70,2,,1,461,112,,2,2,1,1,2,
59WN01009,59,1,9852,3,72,875,8680,3,17,,1,3,72,132,2,4,10,2,99,09,05,07,07,050,13,2,3,2,10,,3,8964,3,17,168,7K,3,,1,635,152,,4,1,1,1,3,
59WN01010,59,1,9853,3,72,909,9042,3,17,,1,2,72,132,1,7,09,2,66,14,04,11,11,038,13,2,2,1,08,,2,8790,3,17,124,72,3,,1,430,92,,3,2,1,1,3,
59WN01011,59,2,9854,3,72,895,7641,3,17,,1,5,72,132,2,1,08,3,83,12,09,05,06,040,14,2,2,1,07,,4,9069,3,17,113,7K,3,,1,544,112,,3,1,1,1,3,
59WN01012,59,1,9856,3,65,620,7156,3,17,,5,6,72,132,2,7,10,1,82,13,05,09,08,037,13,1,2,2,03,,4,4687,1,17,131,62,5,,1,545,100,,1,1,5,2,5,3
59WN01013,59,2,9857,3,65,620,7156,3,17,,5,6,72,132,2,3,07,1,59,15,04,12,09,037,16,1,2,2,08,,4,4687,1,17,109,62,5,,1,379,90,,3,1,5,2,5,2
59WN01014,59,2,9858,3,66,610,7859,3,17,,5,5,72,132,1,3,08,1,64,09,08,10,08,038,13,2,2,1,06,,4,5038,1,17,127,65,5,,1,424,80,,3,1,5,2,5,2
59WN01015,59,1,9859,3,66,610,7859,3,17,,5,5,72,132,2,7,09,2,66,09,04,09,08,040,12,2,2,1,06,,4,5038,1,17,145,65,5,,1,441,78,,3,1,5,2,5,3
59WN01016,59,2,9860,3,72,815,8809,3,17,,1,2,72,132,1,1,08,2,71,10,04,10,06,043,13,2,2,1,08,,2,8986,3,17,140,72,3,,1,468,92,,3,2,1,1,3,
59WN01017,59,2,9861,3,70,730,6647,3,17,,1,8,72,132,2,1,09,1,78,11,04,07,07,047,11,2,2,1,10,02,5,9072,3,17,139,70,2,,1,511,106,,4,1,1,1,2,
59WN01018,59,1,9862,3,70,710,8309,3,17,,1,4,72,132,2,2,09,1,91,10,05,08,07,043,10,2,2,1,04,,4,7166,3,17,150,70,2,,1,591,130,,2,1,1,1,2,
59WN01019,59,1,9863,3,70,710,7598,3,17,,1,5,72,132,2,6,10,1,60,09,05,12,11,037,10,2,2,1,04,,4,7166,3,17,131,70,2,,1,374,106,,2,1,1,1,2,3
59WN01020,59,1,9865,3,70,720,6934,3,17,,5,7,71,131,1,2,12,1,80,10,05,09,07,042,10,2,3,2,05,08,5,8791,3,17,153,70,2,,1,533,102,,2,1,5,2,2,
59WN01021,59,1,9866,3,70,720,6934,3,17,,5,7,71,131,2,2,12,2,74,09,05,10,10,030,18,2,2,1,02,08,5,8791,3,17,148,70,2,,1,484,106,,1,1,5,2,2,3
59WN01022,59,2,9867,3,72,825,7660,3,17,,4,5,80,140,2,1,10,1,88,10,04,09,08,039,13,2,3,2,01,,4,9035,3,17,138,7J,3,,3,559,98,,1,1,3,3,3,
59WN01023,59,1,9868,3,72,825,7660,3,17,,4,5,71,131,2,4,11,2,69,11,05,10,10,037,12,2,2,1,10,,4,9035,3,17,132,7J,3,,1,447,104,,4,1,3,3,3,
59WN01024,59,2,9869,3,70,730,7864,3,17,,5,5,71,131,2,1,08,1,58,12,04,11,10,048,11,2,3,2,08,,4,9072,3,17,134,70,2,,1,382,80,,3,1,5,2,2,
59WN01025,59,2,9870,3,70,730,7864,3,17,,5,5,71,131,1,1,10,1,64,10,04,10,11,035,16,1,2,2,08,,4,9072,3,17,143,70,2,,1,427,80,,3,1,5,2,2,
59WN01026,59,1,9872,3,70,710,7637,3,17,,5,5,71,131,2,4,10,2,77,12,04,11,10,042,13,2,2,1,04,,4,7166,3,17,148,70,2,,1,518,92,,2,1,5,2,2,3
59WN01027,59,2,9873,3,70,710,7637,3,17,,5,5,71,131,1,1,09,1,62,10,04,11,09,041,14,2,2,1,06,,4,7166,3,17,140,70,2,,1,400,96,,3,1,5,2,2,
59WN01028,59,1,9874,3,70,720,9176,3,17,,1,2,71,131,2,7,10,1,59,14,09,12,09,035,14,1,2,2,10,,2,8791,3,17,91,70,2,,1,389,80,,4,2,1,1,2,3
59WN01029,59,1,9875,3,72,969,6933,3,17,,3,7,71,131,2,2,10,1,67,10,05,10,09,035,13,2,2,1,05,08,5,8825,3,17,135,71,3,,1,440,94,,2,1,3,3,3,
59WN01030,59,1,9877,3,70,730,8320,3,17,,1,4,71,131,2,7,10,1,87,11,05,08,09,044,16,2,2,1,09,,4,9072,3,17,147,70,2,,1,573,120,,4,1,1,1,2,
59WN01031,59,2,9878,3,72,845,7113,3,17,,1,7,71,131,2,1,10,1,84,13,04,07,08,040,13,2,3,2,01,03,5,8868,3,17,130,7J,3,,1,540,132,,1,1,1,1,3,
59WN01032,59,2,9879,3,66,620,8640,3,17,,3,3,71,131,1,1,13,2,82,09,05,09,06,034,17,1,2,2,08,,3,4687,1,17,143,65,5,,1,557,90,,3,1,3,3,5,
59WN01033,59,2,9881,3,70,730,7701,3,17,,1,5,71,131,1,4,08,2,74,11,05,08,07,042,14,2,2,1,07,,4,9072,3,17,128,70,2,,1,479,112,,3,1,1,1,2,2
59WN01034,59,2,9882,3,70,730,8822,3,17,,1,2,71,131,1,3,09,1,75,08,04,09,06,039,14,2,2,1,05,,2,9072,3,17,151,70,2,,1,508,84,,2,2,1,1,2,
59WN01035,59,1,9883,3,66,600,8175,3,17,,1,4,71,131,1,4,12,2,83,10,08,10,08,036,14,2,2,1,06,,4,4668,1,17,130,65,5,,1,540,122,,3,1,1,1,5,3
59WN01036,59,2,9884,3,72,929,9114,3,17,,3,2,71,131,2,4,09,2,64,11,05,10,08,044,14,2,2,1,10,,2,8897,3,17,135,72,3,,1,418,92,,4,2,3,3,3,
59WN01037,59,2,9885,3,72,919,8816,3,17,,1,2,71,131,2,1,11,6,50,13,04,12,11,038,14,2,2,1,10,,2,8815,3,17,114,72,3,,1,302,104,,4,2,1,1,3,
59WN01038,59,1,9886,3,72,949,8827,3,17,,1,2,71,131,2,5,09,1,66,14,05,11,11,036,16,2,2,1,09,,2,8990,3,17,119,72,3,,1,415,116,,4,2,1,1,3,
59WN01039,59,2,9887,3,70,720,8846,3,17,,1,2,71,131,2,1,10,1,57,07,04,13,09,040,11,2,2,1,03,,2,8791,3,17,143,70,2,,1,371,84,,1,2,1,1,2,
59WN01040,59,2,9888,3,70,710,8294,3,17,,1,4,71,131,1,1,09,1,77,08,05,08,08,044,12,2,2,1,09,,4,7166,3,17,150,70,2,,1,501,114,,4,1,1,1,2,
59WN01041,59,1,9889,3,65,560,7013,3,17,,3,7,71,131,2,7,10,2,89,10,04,09,07,037,13,2,2,1,05,,5,5028,1,17,153,62,5,,1,605,98,,2,1,3,3,5,
59WN01042,59,2,9890,3,65,560,7013,3,17,,4,7,77,137,3,3,09,1,84,09,05,10,06,042,14,2,2,1,01,,5,5028,1,17,136,62,5,,2,555,80,,1,1,3,3,5,2
59WN01043,59,2,9891,3,72,885,8297,3,17,,1,4,71,131,2,3,10,1,81,11,04,08,08,041,14,2,2,1,09,,4,9064,3,17,140,7K,3,,1,521,128,,4,1,1,1,3,
59WN01044,59,2,9892,3,72,895,8186,3,17,,3,4,71,131,0,1,08,1,77,11,15,08,06,038,14,2,2,1,06,,4,9069,3,17,94,7K,3,,1,510,102,,3,1,3,3,3,
59WN01045,59,2,9894,3,70,730,8106,3,17,,5,4,71,131,1,1,11,1,70,09,04,09,08,034,16,2,2,1,05,,4,9072,3,17,145,70,2,,1,464,92,,2,1,5,2,2,
59WN01046,59,1,9895,3,70,730,8106,3,17,,5,4,71,131,2,4,09,1,79,13,04,09,09,036,14,1,2,2,07,,4,9072,3,17,138,70,2,,1,525,102,,3,1,5,2,2,3
59WN01047,59,2,9896,3,70,720,7818,3,17,,1,5,71,131,1,1,09,1,87,10,12,07,05,050,13,2,2,1,07,,4,8791,3,17,121,70,2,,1,560,136,,3,1,1,1,2,2
59WN01048,59,1,9897,3,72,815,8519,3,17,,1,3,71,131,2,6,12,1,101,07,04,08,07,036,14,2,3,2,01,,3,8986,3,17,170,7K,3,,1,669,134,,1,1,1,1,3,
59WN01049,59,1,9898,3,72,885,8909,3,17,,1,2,71,131,2,7,12,1,79,14,05,11,08,026,18,1,2,2,02,,2,9064,3,17,114,72,3,,1,510,122,,1,2,1,1,3,
59WN01050,59,2,9899,3,70,710,9005,3,17,,1,2,71,131,1,1,09,3,74,09,04,09,07,044,11,2,2,1,05,,2,7166,3,17,151,70,2,,1,481,110,,2,2,1,1,2,
59WN01051,59,2,9900,3,70,730,8348,3,17,,1,3,71,131,2,1,08,2,70,08,04,07,09,042,10,2,3,2,02,,3,9072,3,17,144,70,2,,1,461,96,,1,1,1,1,2,
59WN01052,59,1,9902,3,70,710,9185,3,17,,1,2,71,131,1,4,12,1,42,09,04,15,13,035,14,2,3,2,05,,2,7166,3,17,130,70,2,,1,234,114,,2,2,1,1,2,3
59WN01053,59,1,9903,3,70,720,6634,3,17,,1,8,71,131,2,3,10,4,104,09,10,08,05,043,14,2,2,1,03,00,5,8791,3,17,141,70,2,,1,693,132,,1,1,1,1,2,
59WN01054,59,2,9904,3,70,720,7509,3,17,,3,6,70,130,2,1,11,1,67,09,04,10,08,038,13,2,2,1,10,01,4,8791,3,17,140,70,2,,1,442,96,,4,1,3,3,2,
59WN01055,59,1,9906,3,70,720,7408,3,17,,5,6,70,130,2,2,10,1,83,09,05,07,08,043,12,2,2,1,02,05,4,8791,3,17,159,70,2,,1,545,122,,1,1,5,2,2,
59WN01056,59,2,9907,3,70,720,7408,3,17,,5,6,70,130,2,1,10,1,56,10,05,12,09,036,16,2,2,1,08,05,4,8791,3,17,130,70,2,,1,346,110,,3,1,5,2,2,2
59WN01057,59,1,9908,3,72,895,8604,3,17,,5,3,70,130,1,7,11,1,82,13,05,09,06,038,14,2,2,1,07,,3,9069,3,17,131,7K,3,,1,545,112,,3,1,5,2,3,
59WN01058,59,1,9909,3,72,895,8604,3,17,,5,3,70,130,2,7,11,1,67,12,05,10,08,028,16,1,2,2,02,,3,9069,3,17,116,7K,3,,1,468,62,,1,1,5,2,3,
59WN01059,59,2,9910,3,70,720,8679,3,17,,5,3,70,130,2,1,12,1,55,09,04,11,08,034,18,2,2,1,03,,3,8791,3,17,127,70,2,,1,371,68,,1,1,5,2,2,2
59WN01060,59,1,9911,3,70,720,8679,3,17,,5,3,70,130,2,4,10,1,72,11,04,10,09,036,16,2,2,1,04,,3,8791,3,17,142,70,2,,1,495,76,,2,1,5,2,2,3
59WN01061,59,2,9912,3,72,969,8629,3,17,,1,3,70,130,2,1,10,1,81,07,04,08,07,044,16,2,3,2,10,,3,8825,3,17,160,72,3,,1,540,108,,4,1,1,1,3,
59WN01062,59,2,9913,3,72,855,7528,3,17,,1,6,70,130,2,1,09,1,84,11,04,08,07,047,14,2,2,1,08,01,4,8926,3,17,146,71,3,,1,548,128,,3,1,1,1,3,
59WN01063,59,2,9914,3,66,680,7952,3,17,,1,4,70,130,1,1,10,1,69,09,06,10,09,036,18,1,2,2,09,,4,3198,2,17,131,65,5,,1,451,104,,4,1,1,1,5,2
59WN01064,59,1,9915,3,70,710,7995,3,17,,1,4,70,130,2,1,10,1,109,09,04,07,05,041,11,2,2,1,05,,4,7166,3,17,171,70,2,,1,732,138,,2,1,1,1,2,
59WN01065,59,1,9916,3,65,610,7865,3,17,,1,5,70,130,2,7,08,1,81,09,04,08,09,041,16,2,2,1,10,,4,5038,1,17,153,62,5,,1,548,98,,4,1,1,1,5,
59WN01066,59,2,9917,3,70,720,7248,3,17,,5,6,70,130,2,4,11,1,64,09,05,10,08,040,11,2,2,1,07,02,4,8791,3,17,142,70,2,,1,414,102,,3,1,5,2,2,2
59WN01067,59,1,9918,3,70,720,7248,3,17,,5,6,70,130,2,2,10,1,87,12,05,08,08,038,13,2,2,1,08,02,4,8791,3,17,148,70,2,,1,589,104,,3,1,5,2,2,
59WN01068,59,2,9919,3,70,730,9011,3,17,,1,2,70,130,2,3,09,1,67,09,05,10,09,038,14,2,2,1,05,,2,9072,3,17,142,70,2,,1,434,106,,2,2,1,1,2,
59WN01069,59,1,9920,3,65,610,7758,3,17,,5,5,70,130,2,7,08,1,75,10,04,07,08,042,10,2,3,2,08,,4,5038,1,17,151,62,5,,1,502,98,,3,1,5,2,5,
59WN01070,59,1,9921,3,65,610,7758,3,17,,5,5,70,130,2,7,09,1,69,12,05,10,10,037,9,2,2,1,05,,4,5038,1,17,134,62,5,,1,451,104,,2,1,5,2,5,3
59WN01071,59,2,9922,3,72,959,7671,3,17,,5,5,70,130,2,1,11,2,67,09,04,11,09,038,16,2,2,1,10,,4,8876,3,17,148,71,3,,1,429,112,,4,1,5,2,3,
59WN01072,59,2,9923,3,72,959,7671,3,17,,5,5,70,130,2,1,10,1,74,09,04,10,08,038,18,2,2,1,03,,4,8876,3,17,149,71,3,,1,500,90,,1,1,5,2,3,
59WN01073,59,1,9924,3,72,939,8146,3,17,,5,4,70,130,1,7,09,2,67,12,05,10,10,033,18,1,2,2,08,,4,8953,3,17,129,72,3,,1,452,82,,3,1,5,2,3,
59WN01074,59,1,9925,3,72,939,8146,3,17,,5,4,70,130,2,7,09,2,81,12,10,10,08,034,18,2,2,1,05,,4,8953,3,17,120,72,3,,1,546,100,,2,1,5,2,3,
59WN01075,59,2,9926,3,70,720,8276,3,17,,5,4,70,130,2,3,08,1,59,11,05,09,10,042,11,2,3,2,02,,4,8791,3,17,128,70,2,,1,377,100,,1,1,5,2,2,2
59WN01076,59,1,9927,3,70,720,8276,3,17,,5,4,70,130,2,2,10,1,78,09,05,08,08,042,14,2,3,2,02,,4,8791,3,17,151,70,2,,1,523,100,,1,1,5,2,2,
59WN01077,59,1,9928,3,65,620,6543,3,17,,5,8,70,130,2,2,09,1,79,12,04,08,08,036,13,2,2,1,02,,5,4687,1,17,137,62,5,,1,523,110,,1,1,5,2,5,3
59WN01078,59,1,9929,3,65,620,6543,3,17,,5,8,70,130,1,2,11,1,77,12,06,10,08,037,13,2,2,1,01,,5,4687,1,17,129,62,5,,1,514,102,,1,1,5,2,5,3
