UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,TAIL1,TAIL2,DNA,INBRL,ADGBV,ADGACC,MADGBV,MADGACC,FLBVB,FLBVR,SAGE,STUDY
03WN02200,103819389,03,Z9389,81,3,00,31,-3-,8,2,2,4.0,4,4,2,100,225,125,1,10.7,58,83,0.578,80,1,1,,,0,X,.,,,A7659,04,R0621,11,13,3,93,260,5,5,0,1.8,104.5,3,87,,,21,30,,0.001,,,,,,,,W.
03WN02201,103819390,03,Z9390,81,2,00,30,-4-,8,2,2,3.0,3,3,2,100,225,125,1,8.8,59,83,0.594,80,1,1,,,0,X, 17,,,A7553,04,A7509,04,81,2,92,261,5,6,103,2.02,121.2,2,83,88,,18,29,,0.075,,,,,,,,JxP
03WN02202,103819391,03,Z9391,81,2,00,30,-4-,8,2,2,3.0,3,3,2,100,225,125,1,10.8,59,86,0.602,83,1,1,,,0,X,Ana,,BUSHY,A7553,04,A7509,04,81,Z,93,255,5,4,105,2.02,121.2,Z,84,89,,17,28,,0.075,,,,,,,,PPL
03WN02203,103819392,03,Z9392,81,3,00,00,BLK,5,1,1,2.0,2,2,2,100,225,125,2,11.0,75,107,0.768,103,9,1,,,1,X,BLK,,BLACK,T0000,44,Z7184,81,00,3,93,260,1,1,0,0.5,51.5,3,104,,,0,0,,0.0,,,,,,,,W.
03WN02204,103819393,03,Z9393,81,3,00,01,-1-,9,3,2,6.0,6,4,2,100,225,125,10,10.2,65,86,0.606,83,1,1,,,0,X,.,X,H. Li wether,T8164,44,S8435,10,12,3,93,321,8,5,0,2.14,116.4,M,93,,,19,29,,0.0,,,,,,,,HLi
03WN02205,103819394,03,Z9394,81,3,00,01,-1-,9,3,2,6.0,6,4,2,100,225,125,12,10.0,57,75,0.52,72,1,1,,,0,X,.,,,T8164,44,S8435,10,12,3,93,260,8,5,0,2.14,116.4,3,82,,,18,27,,0.0,,,,,,,,W.
03WN02206,103819396,03,Z9396,81,3,00,03,-2-,8,2,2,3.0,3,3,2,100,225,125,3,12.0,54,78,0.528,75,1,1,,,7,X,.,,,T7305,44,K1260,64,68,3,93,260,5,4,0,1.71,118.1,3,84,,,17,28,,0.0,,,,,,,,W.
03WN02207,103819397,03,Z9397,81,2,00,03,-2-,8,2,2,3.0,3,3,2,100,225,125,6,10.0,52,72,0.496,70,1,1,,,7,X,.,,X,T7305,44,K1260,64,68,3,93,260,5,6,93,1.71,118.1,3,74,,,18,29,,0.0,,,,,,,,JxC
03WN02208,103819398,03,Z9398,81,3,00,32,-4-,5,1,1,6.0,6,4,2,100,225,125,10,17.1,86,112,0.759,108,1,1,,,2,X,.,,"NICE,BIG",A7553,04,T6351,44,41,3,93,260,1,1,0,1.71,113.3,3,118,,,19,28,,0.001,,,,,,,,W.
03WN02209,103819399,03,Z9399,81,2,00,31,-2-,8,2,2,2.0,2,2,2,100,225,125,8,9.4,57,80,0.565,77,1,1,,,0,X,.,e.0,,A7460,04,R2374,11,13,1,,,5,5,100,1.84,121.3,1,80,,,18,28,,0.0,,,,,,,,JxR
03WN02210,103819400,03,Z9400,81,2,00,31,-2-,8,2,2,2.0,2,2,2,100,225,125,9,9.9,48,69,0.473,67,1,1,,,0,X,.,,CURLY,A7460,04,R2374,11,13,3,93,260,5,5,91,1.84,121.3,3,72,,,17,27,,0.0,,,,,,,,JxR
03WN02211,103819401,03,Z9401,81,3,00,33,51N,9,3,2,3.0,3,3,3,100,219,119,2,10.6,81,92,0.684,93,1,1,,,0,N,.,,,K0000,64,A7201,04,82,5,95,296,8,4,0,2.3,114.4,T,103,,,0,0,,0.0,,,,,,,,CxP
03WN02212,103819402,03,Z9402,81,2,00,33,51N,9,3,2,3.0,3,3,3,100,219,119,3,9.0,65,72,0.529,73,1,1,,,0,N,.,e.2,,K0000,64,A7201,04,82,1,,,8,6,0,2.3,114.4,1,85,,,0,0,,0.0,,,,,,,,CxP
03WN02213,103819403,03,Z9403,81,2,00,32,-5-,9,3,3,4.0,4,4,2,100,225,125,5,8.8,52,77,0.546,74,1,1,,,0,X, 20,,,T7341,44,A6906,04,81,2,92,261,9,8,100,1.98,131.9,2,77,86,,20,29,,0.0,,,,,,,,JxP
03WN02214,103819404,03,Z9404,81,3,00,32,-5-,9,3,3,4.0,4,4,2,100,225,125,9,9.7,52,75,0.522,72,1,1,,,0,X,.,,,T7341,44,A6906,04,81,3,93,260,9,8,0,1.98,131.9,3,80,,,17,27,,0.0,,,,,,,,W.
03WN02215,103819405,03,Z9405,81,3,00,32,-5-,9,3,3,4.0,4,4,2,100,225,125,9,10.2,57,80,0.558,77,1,1,,,0,X,.,,,T7341,44,A6906,04,81,3,93,260,9,8,0,1.98,131.9,3,89,,,18,27,,0.0,,,,,,,,W.
03WN02216,103819407,03,Z9407,81,2,00,01,-1-,8,2,2,6.0,6,4,2,100,225,125,14,12.5,62,83,0.564,80,1,1,,,0,X,.,e.1,,T8164,44,S8443,10,11,1,,,5,5,102,1.84,117.4,1,80,,,17,28,,0.0,,,,,,,,JxR
03WN02217,103819408,03,Z9408,81,3,00,31,-1-,8,2,2,6.0,6,4,2,100,225,125,14,12.4,58,80,0.541,77,1,1,,,0,X,.,,,A7977,04,S8443,10,11,3,93,260,5,5,0,1.84,117.4,3,93,,,19,27,,0.001,,,,,,,,W.
03WN02218,103819409,03,Z9409,81,2,00,33,51N,8,2,2,4.5,4,4,3,100,219,119,4,10.3,81,93,0.695,94,1,1,,,0,N,.,e.0,,K0000,64,A5770,04,73,1,,,5,6,0,2.1,140.0,1,113,,,0,0,,0.0,,,,,,,,CxP
03WN02219,103819410,03,Z9410,81,3,00,33,51N,8,2,2,4.5,4,4,3,100,219,119,2,12.5,95,111,0.828,112,1,1,,,0,N,.,,,K0000,64,A5770,04,73,3,93,260,5,4,0,2.1,140.0,3,121,,,0,0,,0.0,,,,,,,,W.
03WN02220,103819413,03,Z9413,81,3,00,30,-3-,8,2,2,4.0,4,4,2,100,225,125,6,10.0,65,88,0.624,85,1,1,,,0,X,.,,,A7659,04,90844,09,88,3,93,260,5,5,0,1.73,109.8,3,97,,,17,26,,0.051,,,,,,,,W.
03WN02221,103819414,03,Z9414,81,3,00,30,-3-,8,2,2,4.0,4,4,2,100,225,125,5,8.8,58,76,0.538,73,1,1,,,0,X,.,,,A7659,04,90844,09,88,3,93,260,5,5,0,1.73,109.8,3,86,,,18,26,,0.051,,,,,,,,W.
03WN02222,103819415,03,Z9415,81,2,00,02,-1-,5,1,1,4.0,4,4,2,100,225,125,15,12.5,70,90,0.62,87,1,1,,,2,X,.,nd9,,T7925,44,T7465,44,42,1,,,1,1,97,1.57,75.0,1,91,,,17,25,,0.019,,,,,,,,JxT
03WN02223,103819416,03,Z9416,81,2,00,33,51N,9,3,1,4.0,4,4,1,100,224,124,9,10.7,68,99,0.712,96,1,1,,,0,N,.,e.1,,K0000,64,A6907,04,81,1,,,7,2,0,2.1,130.4,1,96,,,0,0,,0.0,,,,,,,,CxP
03WN02224,103819417,03,Z9417,81,2,00,33,51N,9,3,2,4.0,4,4,3,100,219,119,2,10.0,87,100,0.756,101,1,1,,,0,N,.,e.2,,K0000,64,A6907,04,81,1,,,8,5,0,2.1,130.4,1,109,,,0,0,,0.0,,,,,,,,CxP
03WN02225,103819418,03,Z9418,81,2,00,33,51N,9,3,2,4.0,4,4,3,100,219,119,4,10.7,89,103,0.776,104,1,1,,,0,N,.,e.0,,K0000,64,A6907,04,81,1,,,8,5,0,2.1,130.4,1,110,,,0,0,,0.0,,,,,,,,CxP
03WN02226,103819419,03,Z9419,81,3,00,31,-4-,5,1,1,3.0,3,3,2,100,225,125,1,13.6,92,124,0.883,120,1,1,,,2,X,Ana,,NICE,A7553,04,00216,00,18,3,93,260,1,1,0,1.73,124.7,3,126,,,19,30,,0.0,,,,,,,,W.
03WN02227,103819420,03,Z9420,81,3,00,01,-2-,8,2,2,7.0,7,5,2,100,225,125,6,11.8,58,87,0.602,84,1,1,,,0,X,.,,,T7305,44,S6756,10,10,3,93,280,5,5,0,1.62,126.6,M,94,,,0,0,,0.0,,,,,,,,HLi
03WN02228,103819421,03,Z9421,81,2,00,01,-2-,8,2,2,7.0,7,5,2,100,225,125,1,12.5,64,95,0.66,92,3,1,,,0,X,.,,"BRN.LEGS,X",T7305,44,S6756,10,10,Z,93,255,5,5,115,1.62,126.6,Z,103,103,,0,0,,0.0,,,,,,,,PPL
03WN02229,103819423,03,Z9423,81,2,00,33,51N,9,3,2,4.0,4,4,3,100,219,119,3,8.2,73,83,0.629,84,1,1,,,0,N,.,e.1,,K0000,64,A6419,04,81,1,,,8,5,0,2.1,128.0,1,97,,,0,0,,0.0,,,,,,,,CxP
03WN02230,103819424,03,Z9424,81,3,00,33,51N,9,3,2,4.0,4,4,3,100,219,119,4,8.3,77,88,0.67,89,1,1,,,0,N,.,,,K0000,64,A6419,04,81,5,95,296,8,5,0,2.1,128.0,T,97,,,0,0,,0.0,,,,,,,,CxP
03WN02231,103819425,03,Z9425,81,2,00,01,-2-,5,1,1,4.0,4,4,2,100,225,125,14,11.2,68,79,0.542,76,1,1,,,0,X,.,e.2,,T7305,44,R0919,11,10,1,,,1,1,94,1.67,99.7,1,88,,,18,27,,0.0,,,,,,,,JxR
03WN02232,103819426,03,Z9426,81,2,00,31,-4-,5,1,1,2.0,2,2,2,100,225,125,2,14.3,79,107,0.742,103,1,1,,,0,X,Ana,e.0,NICE,A7553,04,R2799,11,12,1,,,1,1,118,1.67,102.2,1,111,,,22,31,,0.0,,,,,,,,JxR
03WN02233,103819427,03,Z9427,81,3,00,31,-4-,8,2,2,4.0,4,4,2,100,225,125,8,12.2,55,72,0.478,70,1,1,,,2,X,.,,,A7553,04,90532,09,18,3,93,260,5,5,0,1.8,116.7,3,79,,,17,28,,0.0,,,,,,,,W.
03WN02234,103819428,03,Z9428,81,2,00,31,-4-,8,2,2,4.0,4,4,2,100,225,125,1,11.0,59,84,0.584,81,1,1,,,2,X,.,e.1,,A7553,04,90532,09,18,1,,,5,5,102,1.8,116.7,1,90,,,18,26,,0.0,,,,,,,,JxR
03WN02235,103819429,03,Z9429,81,2,00,80,52N,8,2,2,4.0,4,4,3,100,219,119,3,7.6,56,60,0.44,60,5,1,,,0,N,.,e.7,,Z0000,81,A6795,04,82,1,,,5,3,0,1.98,96.4,1,71,,,0,0,,0.0,,,,,,,,SxP
03WN02236,103819430,03,Z9430,81,2,00,80,52N,8,2,2,4.0,4,4,3,100,219,119,3,5.1,43,47,0.352,47,5,1,,,0,N,.,,RAT,Z0000,81,A6795,04,82,3,93,260,5,7,0,1.98,96.4,3,59,,,0,0,,0.0,,,,,,,,.
03WN02237,103819432,03,Z9432,81,3,00,00,BLK,9,3,2,3.0,3,3,2,101,225,124,1,10.5,51,79,0.552,77,1,1,,,1,X,BLK,,,T0000,44,00087,00,00,3,93,260,8,5,0,1.67,77.0,3,84,,,18,28,,0.0,,,,,,,,W.
03WN02238,103819433,03,Z9433,81,2,00,00,BLK,9,3,2,3.0,3,3,2,101,225,124,12,9.1,51,76,0.54,74,9,1,,,1,X,BLK,973,BLACK EWE,T0000,44,00087,00,00,1,,,8,5,86,1.67,77.0,1,83,,,15,26,,0.0,,,,,,,,Blk
03WN02239,103819435,03,Z9435,81,3,00,32,-1-,9,3,2,5.0,5,4,2,101,225,124,10,9.4,61,91,0.658,88,1,1,,,0,X,.,,,T8164,44,A5434,04,82,3,93,260,8,5,0,1.83,98.2,3,100,,,18,28,,0.0,,,,,,,,W.
03WN02240,103819436,03,Z9436,81,2,00,30,-1-,9,3,2,5.0,5,4,2,101,225,124,13,8.2,53,77,0.555,75,1,1,,,0,X, 16,,,A7977,04,A5434,04,82,2,92,261,8,5,92,1.83,98.2,2,86,88,,16,25,,0.081,,,,,,,,JxP
03WN02241,103819437,03,Z9437,81,2,00,80,52N,9,3,2,3.0,3,3,3,101,219,118,2,12.2,80,91,0.668,92,5,1,,,0,N,.,e.8,,Z0000,81,A7134,04,82,1,,,8,5,0,2.16,112.9,1,105,,,0,0,,0.0,,,,,,,,SxP
03WN02242,103819438,03,Z9438,81,2,00,80,52N,9,3,2,3.0,3,3,3,101,219,118,2,11.0,83,95,0.712,96,5,1,,,0,N,.,e.6,ENTR,Z0000,81,A7134,04,82,1,,,8,5,0,2.16,112.9,1,107,,,0,0,,0.0,,,,,,,,SxP
03WN02243,103819441,03,Z9441,81,2,00,03,-1-,9,3,2,2.0,2,2,2,101,225,124,9,8.8,58,81,0.582,79,1,1,,,7,X, 23,,,T7925,44,K1982,64,68,2,92,261,8,5,105,2.03,131.8,2,85,92,,18,27,,0.0,,,,,,,,JxC
03WN02244,103819442,03,Z9442,81,3,00,03,-1-,9,3,2,2.0,2,2,2,101,225,124,7,10.0,62,93,0.669,90,1,1,,,7,X,.,,,T8164,44,K1982,64,68,3,93,260,8,5,0,2.03,131.8,3,96,,,18,29,,0.0,,,,,,,,W.
03WN02245,103819443,03,Z9443,81,3,00,01,-5-,8,2,2,2.0,2,2,2,101,225,124,8,11.6,50,73,0.495,71,1,1,,,0,X,.,,,T7341,44,R2760,11,10,3,93,260,5,5,0,1.69,99.7,3,79,,,18,26,,0.0,,,,,,,,W.
03WN02246,103819444,03,Z9444,81,3,00,01,-5-,8,2,2,2.0,2,2,2,101,225,124,3,12.4,41,67,0.44,65,1,1,,,0,X,.,,,T7341,44,R2760,11,10,3,93,260,5,5,0,1.69,99.7,3,73,,,18,25,,0.0,,,,,,,,W.
03WN02247,103819445,03,Z9445,81,3,00,80,52N,8,2,2,3.0,3,3,3,101,219,118,1,10.8,77,87,0.646,88,5,1,,,0,N,.,,,Z0000,81,A7252,04,81,5,95,296,5,5,0,1.87,106.5,T,97,,,0,0,,0.0,,,,,,,,SxP
03WN02248,103819446,03,Z9446,81,2,00,80,52N,8,2,2,3.0,3,3,3,101,219,118,2,9.7,69,77,0.57,78,5,1,,,0,N,.,e.7,,Z0000,81,A7252,04,81,1,,,5,5,0,1.87,106.5,1,90,,,0,0,,0.0,,,,,,,,SxP
03WN02249,103819447,03,Z9447,81,2,00,33,51N,8,2,2,4.5,4,4,3,101,219,118,3,10.6,77,88,0.656,89,1,1,,,0,N,.,e.2,,K0000,64,A5782,04,73,1,,,5,5,0,2.35,122.1,1,99,,,0,0,,0.0,,,,,,,,CxP
03WN02250,103819448,03,Z9448,81,2,00,33,51N,8,2,2,4.5,4,4,3,101,219,118,3,10.3,74,83,0.616,84,1,1,,,0,N,.,e.0,,K0000,64,A5782,04,73,1,,,5,5,0,2.35,122.1,1,100,,,0,0,,0.0,,,,,,,,CxP
03WN02251,103819449,03,Z9449,81,3,00,02,-1-,8,2,2,6.0,6,4,2,101,225,124,4,11.7,52,74,0.502,72,1,1,,,2,X,.,,,T8164,44,T6041,44,42,3,93,260,5,5,0,1.81,99.9,3,83,,,17,28,,0.07,,,,,,,,W.
03WN02252,103819450,03,Z9450,81,2,00,02,-1-,8,2,2,6.0,6,4,2,101,225,124,6,11.0,51,73,0.5,71,1,1,,,2,X, 28,,,T8164,44,T6041,44,42,2,92,261,5,5,89,1.81,99.9,2,74,85,,19,28,,0.07,,,,,,,,JxT
03WN02253,103819451,03,Z9451,81,3,00,33,-3-,9,3,3,4.0,4,4,2,101,225,124,12,10.1,57,77,0.54,75,2,1,,,7,X,.,,,A7659,04,K0972,64,68,3,93,260,9,8,0,1.83,122.9,3,82,,,18,26,,0.0,,,,,,,,W.
03WN02254,103819452,03,Z9452,81,2,00,33,-3-,9,3,3,4.0,4,4,2,101,225,124,15,10.1,48,76,0.531,74,1,1,,,7,X, 24,,,A7659,04,K0972,64,68,2,92,261,9,8,98,1.83,122.9,2,75,77,,16,26,,0.0,,,,,,,,JxC
03WN02255,103819453,03,Z9453,81,3,00,33,-3-,9,3,3,4.0,4,4,2,101,225,124,2,11.2,56,85,0.595,83,1,1,,,7,X,.,,,A7659,04,K0972,64,68,3,93,260,9,8,0,1.83,122.9,3,87,,,16,28,,0.0,,,,,,,,W.
03WN02256,103819454,03,Z9454,81,3,00,33,51N,9,3,2,3.0,3,3,3,101,219,118,1,9.4,82,95,0.725,96,1,1,,,0,N,X,,,K0000,64,A7125,04,88,3,93,260,8,6,0,2.3,126.5,T,110,,,0,0,,0.0,,,,,,,,CxP
03WN02257,103819455,03,Z9455,81,2,00,33,51N,9,3,2,3.0,3,3,3,101,219,118,3,11.7,85,97,0.723,98,1,1,,,0,N,.,e.1,,K0000,64,A7125,04,88,1,,,8,4,0,2.3,126.5,1,99,,,0,0,,0.0,,,,,,,,CxP
03WN02258,103819456,03,Z9456,81,2,00,31,-3-,8,2,2,3.0,3,3,2,101,225,124,5,10.6,49,61,0.406,59,1,1,,,0,X,.,,,A7198,04,R1437,11,13,3,93,260,5,5,80,1.88,106.1,3,66,,,17,25,,0.0,,,,,,,,JxR
03WN02259,103819457,03,Z9457,81,3,00,31,-3-,8,2,2,3.0,3,3,2,101,225,124,14,11.7,50,56,0.357,55,1,1,,,0,X,.,,,A8075,04,R1437,11,13,3,93,260,5,5,0,1.88,106.1,3,73,,,20,28,,0.0,,,,,,,,W.
03WN02260,103819458,03,Z9458,81,3,00,00,BLK,8,2,2,2.0,2,2,2,101,225,124,6,11.5,55,80,0.552,78,9,1,,,1,X,BLK,,BLACK,T0000,44,Z7247,81,00,3,93,260,5,6,0,2.0,125.5,3,90,,,0,0,,0.0,,,,,,,,W.
03WN02261,103819459,03,Z9459,81,2,00,00,BLK,8,2,2,2.0,2,2,2,101,225,124,6,14.3,61,83,0.554,81,9,1,,,1,X,BLK,974,BLACK EWE,T0000,44,Z7247,81,00,1,,,5,4,105,2.0,125.5,1,87,,,0,0,,0.0,,,,,,,,Blk
03WN02262,103819460,03,Z9460,81,2,00,30,-3-,9,3,3,3.0,3,3,2,101,225,124,5,7.9,52,75,0.541,73,1,1,,,0,X,.,,PINK,A7659,04,A7628,04,82,3,93,260,9,8,99,2.02,128.9,3,77,,,15,25,,0.086,,,,,,,,JxP
03WN02263,103819461,03,Z9461,81,3,00,30,-3-,9,3,3,3.0,3,3,2,101,225,124,12,8.8,58,82,0.59,80,1,1,,,0,X,.,,,A8075,04,A7628,04,82,3,93,260,9,8,0,2.02,128.9,3,90,,,17,28,,0.078,,,,,,,,W.
03WN02264,103819462,03,Z9462,81,2,00,30,-3-,9,3,3,3.0,3,3,2,101,225,124,5,6.9,45,64,0.46,62,1,1,,,0,X,.,,PINK,A7659,04,A7628,04,82,3,93,260,9,8,89,2.02,128.9,3,69,,,14,24,,0.086,,,,,,,,JxP
03WN02265,103819463,03,Z9463,81,3,00,32,-3-,8,2,2,5.0,5,4,2,101,225,124,12,12.7,61,83,0.567,81,1,1,,,2,X,.,,NICE,A7659,04,T6631,44,42,3,93,260,5,5,0,1.78,97.8,3,89,,,18,27,,0.0,,,,,,,,W.
03WN02266,103819464,03,Z9464,81,3,00,32,-3-,8,2,2,5.0,5,4,2,101,225,124,10,12.1,64,87,0.604,85,1,1,,,2,X,.,X,H. Li wether,A8075,04,T6631,44,42,3,93,321,5,5,0,1.78,97.8,M,95,,,18,27,,0.0,,,,,,,,HLi
03WN02267,103819465,03,Z9465,81,3,00,01,-1-,9,3,2,5.0,5,4,2,101,225,124,2,8.9,57,88,0.638,85,1,1,,,0,X,.,X,H. Li wether,T8164,44,S9231,10,11,3,93,321,8,5,0,1.95,103.8,M,87,,,17,27,,0.0,,,,,,,,HLi
03WN02268,103819466,03,Z9466,81,2,00,01,-1-,9,3,2,5.0,5,4,2,101,225,124,2,8.3,45,68,0.481,66,1,1,,,0,X,.,e.2,,T8164,44,S9231,10,11,1,,,8,5,86,1.95,103.8,1,69,,,17,28,,0.0,,,,,,,,JxR
03WN02269,103819467,03,Z9467,81,3,00,32,-1-,8,2,2,4.0,4,4,1,101,224,123,6,10.1,62,85,0.609,83,1,1,,,0,X,.,,,T7925,44,A6092,04,82,3,93,260,5,5,0,1.98,108.7,3,94,,,17,24,,0.001,,,,,,,,W.
03WN02270,103819468,03,Z9468,81,2,00,32,-1-,8,2,2,4.0,4,4,1,101,224,123,6,9.9,63,88,0.635,86,1,1,,,0,X,.,nd2,,T7925,44,A6092,04,82,1,,,5,5,105,1.98,108.7,1,92,,,16,28,,0.001,,,,,,,,JxP
03WN02271,103819470,03,Z9470,81,3,00,32,-3-,8,2,2,2.0,2,2,1,101,224,123,12,9.4,44,63,0.436,62,1,1,,,2,X,.,,,A0000,04,T8523,44,42,3,93,260,5,5,0,1.78,109.4,3,78,,,17,24,,0.0,,,,,,,,W.
03WN02272,103819471,03,Z9471,81,3,00,32,-3-,8,2,2,2.0,2,2,1,101,224,123,16,8.4,38,56,0.387,55,1,1,,,2,X,.,,,A7659,04,T8523,44,42,3,93,260,5,5,0,1.78,109.4,3,61,,,18,28,,0.0,,,,,,,,W.
03WN02273,103819472,03,Z9472,81,2,00,30,-4-,8,2,2,5.0,5,4,1,101,224,123,13,9.5,53,74,0.524,72,1,1,,,0,X, 19,,,A7553,04, 8423,00,88,2,92,261,5,5,90,1.72,101.1,2,79,80,,16,24,,0.067,,,,,,,,JxP
03WN02274,103819473,03,Z9473,81,2,00,30,-4-,8,2,2,5.0,5,4,1,101,224,123,5,10.6,58,84,0.597,82,1,1,,,0,X, 14,,,A7553,04, 8423,00,88,2,92,261,5,5,99,1.72,101.1,2,91,95,,18,27,,0.067,,,,,,,,JxP
03WN02275,103819474,03,Z9474,81,3,00,03,-1-,5,1,1,5.0,5,4,2,101,225,124,1,13.6,79,111,0.785,108,1,1,,,7,X,.,,,T8164,44,K0432,64,60,3,93,260,1,1,0,1.8,89.6,3,108,,,19,28,,0.0,,,,,,,,W.
03WN02276,103819475,03,Z9475,81,3,00,01,-5-,8,2,2,6.0,6,4,1,101,224,123,14,10.4,61,92,0.663,90,1,1,,,0,X,.,,PINK,T7341,44,S7950,10,12,3,93,260,5,5,0,2.04,116.4,3,103,,,19,32,,0.0,,,,,,,,W.
03WN02277,103819476,03,Z9476,81,3,00,01,-5-,8,2,2,6.0,6,4,1,101,224,123,14,11.3,63,75,0.518,73,1,1,,,0,X,.,,,T7866,44,S7950,10,12,3,93,260,5,5,0,2.04,116.4,3,90,,,19,30,,0.0,,,,,,,,W.
03WN02278,103819479,03,Z9479,81,3,00,31,-3-,5,1,1,2.0,2,2,2,101,225,124,4,12.6,70,92,0.64,89,1,1,,,0,X,.,,,A8075,04,R2173,11,13,3,93,260,1,1,0,1.69,110.1,3,96,,,19,31,,0.0,,,,,,,,W.
03WN02279,103819480,03,Z9480,81,3,00,33,-4-,8,2,2,6.0,6,4,1,101,224,123,16,13.5,73,101,0.711,99,1,1,,,7,X,Ana,,NICE,A7553,04,K9567,63,68,3,93,260,5,5,0,1.48,110.2,3,111,,,17,28,,0.0,,,,,,,,W.
03WN02280,103819481,03,Z9481,81,3,00,33,-4-,8,2,2,6.0,6,4,1,101,224,123,14,13.0,67,93,0.65,91,1,1,,,7,X,Ana,,NICE,A7553,04,K9567,63,68,3,93,260,5,5,0,1.48,110.2,3,105,,,21,30,,0.0,,,,,,,,W.
03WN02281,103819483,03,Z9483,81,2,00,32,-5-,8,2,1,3.0,3,3,1,101,224,123,14,9.7,67,89,0.645,87,1,1,,,0,X,.,nd0,,T7866,44,00001,00,88,1,,,3,2,108,2.16,116.4,1,99,,,18,29,,0.0,,,,,,,,JxP
03WN02282,103819487,03,Z9487,81,2,00,33,51N,8,2,2,6.5,6,4,1,101,224,123,2,9.1,57,81,0.585,79,1,1,,,0,N,.,e.2,TIED UMBILICU,K0000,64,A3969,04,73,1,,,5,5,0,2.4,126.8,1,84,,,0,0,,0.0,,,,,,,,CxP
03WN02283,103819488,03,Z9488,81,3,00,32,-2-,8,2,2,5.0,5,4,1,101,224,123,9,10.3,59,87,0.624,85,1,1,,,2,X,.,,,A7460,04,T6576,44,42,3,93,280,5,5,0,1.67,91.7,M,86,,,0,0,,0.0,,,,,,,,HLi
03WN02284,103819489,03,Z9489,81,2,00,02,-2-,8,2,2,5.0,5,4,1,101,224,123,7,10.0,46,68,0.472,67,1,1,,,2,X,.,,,T8203,44,T6576,44,42,3,93,260,5,5,83,1.67,91.7,3,72,,,0,0,,0.018,,,,,,,,JxT
03WN02285,103819490,03,Z9490,81,2,00,00,BLK,8,2,2,3.0,3,3,1,101,224,123,4,11.7,67,92,0.653,90,1,1,,,1,X,BLK,,,T0000,44,00035,00,00,Z,93,255,5,6,99,1.0,75.0,Z,99,104,,0,0,,0.0,,,,,,,,PPL
03WN02286,103819491,03,Z9491,81,3,00,00,BLK,8,2,2,3.0,3,3,1,101,224,123,1,14.3,63,97,0.672,95,8,1,,,1,X,BLK,,PINTO,T0000,44,00035,00,00,3,93,260,5,4,0,1.0,75.0,3,107,,,0,0,,0.0,,,,,,,,W.
03WN02287,103819492,03,Z9492,81,2,00,02,-5-,5,1,1,2.0,2,2,2,101,225,124,5,12.8,73,101,0.711,98,1,1,,,2,X,.,nd9,,T7866,44,T8481,44,41,1,,,1,1,110,1.45,89.3,1,106,,,0,0,,0.019,,,,,,,,JxT
03WN02288,103819493,03,Z9493,81,2,00,32,-2-,8,2,2,6.0,6,4,2,101,225,124,14,11.2,58,77,0.531,75,1,1,,,2,X, 26,,,A0000,04,T6160,44,42,2,92,261,5,5,99,1.81,123.8,2,83,90,,0,0,,0.0,,,,,,,,JxT
03WN02289,103819494,03,Z9494,81,2,00,32,-2-,8,2,2,6.0,6,4,2,101,225,124,14,12.8,63,89,0.615,87,1,1,,,2,X,GET,nd3,,A7460,04,T6160,44,42,1,,,5,5,110,1.81,123.8,1,100,,,0,0,,0.0,,,,,,,,JxT
03WN02290,103819495,03,Z9495,81,2,00,32,-3-,5,1,1,2.0,2,2,2,101,225,124,5,12.5,73,94,0.657,91,1,1,,,2,X,.,nd1,,A7659,04,T8718,44,41,1,,,1,1,104,1.45,87.7,1,95,,,0,0,,0.001,,,,,,,,JxT
03WN02291,103819496,03,Z9496,81,3,00,31,-3-,9,3,3,4.0,4,4,2,101,225,124,10,9.0,46,68,0.476,66,1,1,,,0,X,.,,,A7659,04,R0417,11,10,3,93,260,9,8,0,2.05,134.1,3,73,,,0,0,,0.0,,,,,,,,W.
03WN02292,103819497,03,Z9497,81,2,00,31,-3-,9,3,3,4.0,4,4,2,101,225,124,4,9.1,49,71,0.499,69,1,1,,,0,X,.,e.0,,A7659,04,R0417,11,10,1,,,9,8,96,2.05,134.1,1,79,,,0,0,,0.0,,,,,,,,JxR
03WN02293,103819498,03,Z9498,81,2,00,31,-3-,9,3,3,4.0,4,4,2,101,225,124,7,9.9,54,78,0.549,76,1,1,,,0,X,.,e.1,4TEATS,A7198,04,R0417,11,10,1,,,9,8,103,2.05,134.1,1,86,,,0,0,,0.0,,,,,,,,JxR
03WN02294,103819500,03,Z9500,81,3,00,33,51N,8,2,2,3.0,3,3,3,101,219,118,1,11.0,72,81,0.593,82,1,1,,,0,N,.,,,K0000,64,A7856,04,82,5,95,296,5,5,0,2.02,119.7,T,100,,,0,0,,0.0,,,,,,,,CxP
03WN02295,103819501,03,Z9501,81,2,00,33,51N,8,2,2,3.0,3,3,3,101,219,118,4,11.8,81,93,0.688,94,1,1,,,0,N,.,e.0,,K0000,64,A7856,04,82,1,,,5,5,0,2.02,119.7,1,105,,,0,0,,0.0,,,,,,,,CxP
