UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,MELA,VACC,SAMP,L,LOT,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT
89WN00746, 89034281,89,03,L4281,2,71,30,713,2,2,5,4,2.0,2,2,2,115,107,23,95,71,575,07,,,,,010,,,1,1,1,0,211,1363,92,,264,,2370,03,0784,03,,78,645,71,2,83
89WN00747, 89034282,89,03,L4282,2,71,30,713,2,2,5,6,2.0,2,2,2,115,107,3,81,54,429,05,,,,,015,,,1,1,1,0,211,1363,92,,264,,2370,03,0784,03,,60,528,71,2,66
89WN00748, 89034284,89,03,L4284,2,71,30,713,2,1,3,2,5.0,5,4,2,115,107,25,82,76,634,04,,,,,,,,1,1,2,0,197,1282,93,14,,,2370,03,7241,02,,84,651,71,3,87
89WN00749, 89034285,89,03,L4285,2,70,30,703,1,1,1,1,2.0,2,2,2,115,107,21,83,78,651,08,,C,,,G.2,,,1,1,1,0,177,1070,,95,,,0990,03,0593,03,,86,660,70,1,92
89WN00750, 89034286,89,03,L4286,2,70,30,P5,2,1,3,2,1.0,1,1,2,115,107,23,79,77,646,07,,C,,,G.6,,,1,1,1,0,207,1187,,,,,1206,03,2563,03,,85,720,70,1,82
89WN00751, 89034288,89,03,L4288,2,7x,30,731,1,1,1,1,1.5,1,1,2,115,107,23,107,76,610,09,,,,,022,,,1,1,1,0,197,1185,92,,264,,1256,03,1422,03,,84,668,75,2,85
89WN00752, 89034289,89,03,L4289,2,7x,30,734,3,1,7,2,5.0,5,4,2,115,107,21,93,74,605,09,,,,,002,,,1,1,1,0,186,1163,92,,264,,0525,03,6140,02,,82,616,74,2,88
89WN00753, 89034291,89,03,L4291,2,7x,30,734,3,1,7,2,5.0,5,4,2,115,107,22,80,68,561,07,,,,,003,,,1,1,1,0,186,1163,92,,264,,0525,03,6140,02,,75,574,74,2,83
89WN00754, 89034292,89,03,L4292,1,71,30,712,2,1,3,2,2.0,2,2,2,115,107,24,124,94,763,07,,V,,,,,,1,1,2,0,211,1105,,,,,2503,03,0687,03,,104,763,71,1,104
89WN00755, 89034293,89,03,L4293,1,7x,30,732,2,2,5,5,1.5,1,1,2,115,107,16,98,68,544,07,,,,,,,,1,1,2,0,207,1321,93,,,,0860,03,1124,03,,75,622,73,3,78
89WN00756, 89034294,89,03,L4294,2,7x,30,732,2,2,5,5,1.5,1,1,2,115,107,24,96,61,480,08,,,,,021,,,1,1,2,0,207,1321,92,14,264,,0860,03,1124,03,,67,619,73,2,73
89WN00757, 89034295,89,03,L4295,3,00,55,  4,2,2,5,5,2.0,2,2,2,115,107,10,90,67,542,07,,,,,,,,1,1,1,0,192,1169,93,,,,2562,80,5162,80,,74,599,47,3,81
89WN00758, 89034296,89,03,L4296,3,00,55,  4,2,2,5,5,2.0,2,2,2,115,107,1,92,62,493,07,,,,,,,,1,1,1,0,192,1169,93,,,,2562,80,5162,80,,68,530,47,3,70
89WN00759, 89034297,89,03,L4297,2,71,30,712,2,2,5,6,3.0,3,3,2,115,107,7,74,58,473,07,,,,,025,,N,1,1,1,0,190,1263,92,,264,,2503,03,9563,02,,64,558,71,2,73
89WN00760, 89034298,89,03,L4298,1,71,30,712,2,2,5,4,3.0,3,3,2,115,107,7,89,84,702,07,,,,,,,,1,1,5,0,190,1263,93,,,,2503,03,9563,02,,93,705,71,3,87
89WN00761, 89034299,89,03,L4299,2,7x,30,735,2,2,5,5,1.5,1,1,2,115,107,7,116,80,639,07,,B,,,G.3,,,1,1,1,0,207,1369,,,,,1079,03,1739,03,,88,753,75,1,90
89WN00762, 89034300,89,03,L4300,2,7x,30,735,2,2,5,5,1.5,1,1,2,115,107,7,115,71,556,06,,,,,025,,N,1,1,1,0,207,1369,92,,264,,1079,03,1739,03,,78,670,75,2,80
89WN00763, 89034301,89,03,L4301,2,71,30,701,2,2,5,5,2.0,2,2,2,115,107,26,87,74,610,07,,B,,,G.2,,,1,1,1,0,211,1114,,,,,0795,03,0789,03,,82,705,71,1,85
89WN00764, 89034302,89,03,L4302,2,71,30,701,2,2,5,5,2.0,2,2,2,115,107,16,87,77,638,08,,A,,,G.3,,,1,1,1,0,211,1114,,,,,0795,03,0789,03,,85,719,71,1,92
89WN00765, 89034303,89,03,L4303,2,71,30,P2,1,1,1,1,1.0,1,1,2,115,107,5,109,80,646,08,,A,BL,,G.7,,,1,1,1,0,197,1187,,,,,1233,03,2317,03,,88,678,71,1,88
89WN00766, 89034305,89,03,L4305,1,71,30,713,3,1,7,2,3.0,3,3,2,115,107,20,92,97,821,07,,C,,,,,,3,1,1,0,218,1103,,,,,2370,03,9457,02,,108,796,71,1,103
89WN00767, 89034306,89,03,L4306,2,71,30,713,3,1,7,2,3.0,3,3,2,115,107,18,87,73,601,04,,,,,,,,1,1,2,0,218,1103,93,14,,,2370,03,9457,02,,81,603,71,3,86
89WN00768, 89034308,89,03,L4308,2,7x,30,732,3,2,8,5,2.5,2,2,2,115,107,21,69,58,478,05,,,,,006,,,1,1,2,0,194,1040,92,,264,,0860,03,9940,02,,64,566,75,2,69
89WN00769, 89034309,89,03,L4309,2,7x,30,732,3,2,8,5,2.5,2,2,2,115,107,26,69,60,496,08,,,,,006,,,1,1,1,0,194,1040,92,,264,,0860,03,9940,02,,66,591,75,2,71
89WN00770, 89034310,89,03,L4310,3,70,30,704,3,1,7,2,6.0,6,4,2,116,106,28,99,65,520,07,,,,,,,,1,1,1,0,222,1301,93,,,,0523,03,5380,02,,72,513,70,3,83
89WN00771, 89034311,89,03,L4311,1,70,30,704,3,2,8,5,6.0,6,4,1,116,104,16,68,72,627,07,,,,,,,,1,1,2,0,222,1301,93,,,,0523,03,5380,02,,82,650,70,3,81
89WN00772, 89034312,89,03,L4312,1,70,30,704,3,2,8,5,6.0,6,4,1,116,104,21,74,70,602,07,,,,,,,,1,1,2,0,222,1301,93,,,,0523,03,5380,02,,80,632,70,3,80
89WN00773, 89034313,89,03,L4313,1,7x,30,733,2,2,5,5,3.5,3,3,1,116,104,25,116,72,581,07,,,,,,,,1,1,1,0,190,1342,31,97,237,,1407,03,8895,02,,81,612,73,3,0
89WN00774, 89034314,89,03,L4314,1,7x,30,733,2,2,5,5,3.5,3,3,1,116,104,11,132,85,690,07,,V,,,,,,1,1,2,0,190,1342,93,,,,1407,03,8895,02,,96,700,73,3,85
89WN00775, 89034315,89,03,L4315,2,7x,30,732,3,2,8,5,2.5,2,2,1,116,104,17,89,66,549,07,,,,,005,,,1,1,1,0,194,1165,92,,264,,0860,03,9806,02,,75,637,73,2,77
89WN00776, 89034316,89,03,L4316,1,7x,30,732,3,2,8,5,2.5,2,2,1,116,104,13,82,62,517,07,,,,,,,,1,1,1,0,194,1165,93,,,,0860,03,9806,02,,70,550,73,3,72
89WN00777, 89034317,89,03,L4317,2,7x,30,732,3,2,8,7,2.5,2,2,1,116,104,12,86,80,687,07,,A,,,G.4,,,1,1,1,0,194,1165,,,,,0860,03,9806,02,,91,805,73,1,94
89WN00778, 89034318,89,03,L4318,1,7x,30,731,2,2,5,5,3.5,3,3,1,116,104,6,121,78,634,08,,,,,,,,2,1,1,0,175,1155,93,,,,1256,03,8964,02,,88,637,75,3,81
89WN00779, 89034319,89,03,L4319,2,7x,30,731,2,2,5,5,3.5,3,3,1,116,104,16,106,76,629,08,,,,,008,,,1,1,1,0,175,1155,92,83,264,,1256,03,8964,02,,86,696,75,2,90
89WN00780, 89034320,89,03,L4320,2,7x,30,732,1,1,1,1,1.5,1,1,1,116,104,26,97,62,503,06,,,,,023,,,1,1,1,0,197,1163,92,,264,,0860,03,1857,03,,70,571,76,2,76
89WN00781, 89034321,89,03,L4321,2,7x,30,735,2,2,5,5,5.0,5,4,1,116,104,1,104,72,592,07,,,,,009,,,1,1,1,0,153,983,92,,264,,1079,03,6799,02,,81,642,75,2,86
89WN00782, 89034322,89,03,L4322,2,7x,30,735,2,2,5,5,5.0,5,4,1,116,104,12,104,71,583,07,,,,,,,,2,3,1,0,153,983,93,06,258,,1079,03,6799,02,,80,649,75,5,85
89WN00783, 89034323,89,03,L4323,2,71,30,712,2,2,5,5,6.0,6,4,1,116,104,13,92,66,546,06,,,,,013,,,1,1,1,0,202,1333,92,,264,,2503,03,5102,02,,75,614,71,2,78
89WN00784, 89034324,89,03,L4324,1,71,30,712,2,2,5,5,6.0,6,4,1,116,104,12,98,79,665,07,,,,,,,,1,1,4,0,202,1333,93,97,,,2503,03,5102,02,,90,682,71,3,84
89WN00785, 89034327,89,03,L4327,1,71,30,712,2,2,5,5,3.0,3,3,1,116,104,5,104,82,688,08,,,,,,,,1,1,4,0,204,1360,93,,,,2503,03,9514,02,,93,690,71,3,90
89WN00786, 89034328,89,03,L4328,2,71,30,712,2,2,5,5,3.0,3,3,1,116,104,21,91,67,557,07,,,,,010,,,1,1,1,0,204,1360,92,21,264,,2503,03,9514,02,,76,631,71,2,83
89WN00787, 89034329,89,03,L4329,3,71,30,P2,1,1,1,1,1.0,1,1,1,116,104,5,101,80,672,06,,,,,,,,1,1,1,0,197,1181,93,,,,1233,03,2025,03,,91,629,71,3,98
89WN00788, 89034331,89,03,L4331,2,7x,30,733,2,2,5,5,1.5,1,1,1,116,104,11,82,62,517,07,,,,,020,,,1,1,1,0,207,1319,92,14,264,,1407,03,1175,03,,70,642,73,2,74
89WN00789, 89034332,89,03,L4332,2,7x,30,733,2,2,5,5,1.5,1,1,1,116,104,11,81,60,499,07,,,,,020,,,1,1,1,0,207,1319,92,,264,,1407,03,1175,03,,68,624,73,2,74
89WN00790, 89034333,89,03,L4333,1,7x,30,735,2,2,5,5,2.5,2,2,1,116,104,6,105,75,620,07,,,,,,,,1,1,4,0,177,1072,93,,,,1079,03,0464,03,,85,643,74,3,85
89WN00791, 89034334,89,03,L4334,1,7x,30,735,2,2,5,5,2.5,2,2,1,116,104,3,99,70,578,08,,,,,,,,1,1,2,0,177,1072,93,,,,1079,03,0464,03,,79,596,74,3,77
89WN00792, 89034335,89,03,L4335,2,7x,30,735,1,1,1,1,2.5,2,2,1,116,104,17,125,94,784,07,,B,,,G.3,,,1,1,1,0,161,952,,,,,1079,03,0368,03,,107,793,76,1,108
89WN00793, 89034336,89,03,L4336,1,70,30,701,2,2,5,5,2.0,2,2,1,116,104,4,82,60,498,10,,,,,,,,1,1,1,0,194,1230,93,,,,0795,03,0859,03,,68,518,70,3,61
89WN00794, 89034337,89,03,L4337,2,70,30,701,2,2,5,5,2.0,2,2,1,116,104,22,74,67,573,06,,,,,,,,1,1,1,0,194,1230,93,02,258,,0795,03,0859,03,,76,668,70,5,85
89WN00795, 89034339,89,03,L4339,2,70,30,P5,2,1,3,2,1.0,1,1,2,116,106,20,86,71,589,08,,,,,017,,,1,1,1,0,207,1175,92,,264,,1206,03,2306,03,,79,660,70,2,83
89WN00796, 89034340,89,03,L4340,2,70,30,704,2,1,3,2,5.0,5,4,1,116,104,20,98,71,588,07,,,,,010,,,1,1,1,0,197,1256,92,,264,,0523,03,7293,02,,80,603,70,2,84
89WN00797, 89034341,89,03,L4341,2,70,30,704,2,1,3,2,5.0,5,4,1,116,104,5,93,74,622,10,,A,,,G.2,,,1,1,1,0,197,1256,,,,,0523,03,7293,02,,84,615,70,1,81
89WN00798, 89034342,89,03,L4342,2,71,30,701,2,2,5,5,4.0,4,4,1,116,104,10,87,67,561,06,,,,,012,,,1,1,1,0,202,1446,92,14,264,,0795,03,7982,02,,76,624,71,2,81
89WN00799, 89034343,89,03,L4343,1,71,30,701,2,2,5,5,4.0,4,4,1,116,104,15,99,80,674,08,,C,,,,,,1,1,1,0,202,1446,,,,,0795,03,7982,02,,91,695,71,1,86
89WN00800, 89034344,89,03,L4344,2,7x,30,732,3,2,8,5,4.5,4,4,1,116,104,5,70,62,529,07,,,,,006,,,1,1,1,0,165,959,92,,264,,0860,03,7763,02,,70,585,75,2,74
89WN00801, 89034345,89,03,L4345,2,7x,30,732,3,2,8,5,4.5,4,4,1,116,104,19,74,69,592,08,,,,,003,,,2,1,1,0,165,959,92,,264,,0860,03,7763,02,,78,668,75,2,84
89WN00802, 89034347,89,03,L4347,2,70,30,703,2,1,3,2,4.0,4,4,1,117,103,25,102,90,775,06,,A,,,G.3,,,1,1,1,0,177,993,,,,,0990,03,8306,02,,103,798,70,1,104
89WN00803, 89034349,89,03,L4349,1,7x,30,733,2,2,5,5,1.5,1,1,1,117,103,1,104,71,588,07,,,,,,,,1,1,2,0,207,1345,93,,,,1407,03,1254,03,,81,650,73,3,73
89WN00804, 89034350,89,03,L4350,2,7x,30,733,2,2,5,5,1.5,1,1,1,117,103,24,101,67,552,06,,,,,018,,,1,1,1,0,207,1345,92,,264,,1407,03,1254,03,,76,697,73,2,84
89WN00805, 89034351,89,03,L4351,2,7x,30,731,2,2,5,5,4.5,4,4,1,117,103,5,112,79,658,06,,C,,,G.1,,,1,1,1,0,165,1109,,95,,,1256,03,7630,02,,90,715,74,1,95
89WN00806, 89034352,89,03,L4352,1,7x,30,731,2,2,5,5,4.5,4,4,1,117,103,16,113,91,774,10,,,,,,,,1,1,2,0,165,1109,93,21,,,1256,03,7630,02,,104,798,74,3,84
89WN00807, 89034354,89,03,L4354,2,7x,30,733,3,2,8,6,4.5,4,4,1,117,103,24,88,64,536,05,,,,,004,,,1,1,1,0,177,1059,92,,264,,1407,03,7777,02,,73,657,75,2,82
89WN00808, 89034355,89,03,L4355,1,7x,30,733,3,2,8,4,4.5,4,4,1,117,103,21,109,67,545,07,,,,,,,,1,1,1,0,177,1059,93,,,,1407,03,7777,02,,76,580,75,3,74
89WN00809, 89034357,89,03,L4357,3,71,30,713,3,2,8,3,2.0,2,2,1,117,103,15,110,71,583,04,,,,,,,,1,1,2,0,228,1375,93,14,,,2370,03,0929,03,,81,623,71,3,84
89WN00810, 89034358,89,03,L4358,2,71,30,713,3,2,8,7,2.0,2,2,1,117,103,16,75,60,510,05,,,,,007,,,1,1,2,0,228,1375,92,95,264,,2370,03,0929,03,,69,634,71,2,71
89WN00811, 89034359,89,03,L4359,2,7x,30,733,2,2,5,5,1.5,1,1,1,117,103,26,98,64,526,07,,,,,,,,1,1,1,0,207,1357,93,14,,,1407,03,1601,03,,73,674,74,3,74
89WN00812, 89034360,89,03,L4360,2,7x,30,733,2,2,5,5,1.5,1,1,1,117,103,5,94,73,617,09,,,,,018,,,1,1,1,0,207,1357,92,,264,,1407,03,1601,03,,83,734,74,2,85
89WN00813, 89034361,89,03,L4361,2,7x,30,734,2,2,5,5,2.5,2,2,1,117,103,26,102,43,318,07,,,,,,,,1,3,1,0,177,1026,41,06,221,,0525,03,9767,02,,48,420,75,6,0
89WN00814, 89034362,89,03,L4362,2,7x,30,734,2,2,5,5,2.5,2,2,1,117,103,11,103,65,531,09,,,,,010,,,3,1,1,0,177,1026,92,,264,,0525,03,9767,02,,74,611,75,2,83
89WN00815, 89034363,89,03,L4363,1,7x,30,P4,1,1,1,1,1.0,1,1,1,117,103,8,80,66,563,10,,,,,,,,1,1,1,0,197,1155,93,,,3,1347,03,2146,03,,76,525,70,3,71
89WN00816, 89034364,89,03,L4364,2,71,30,712,2,2,5,5,2.0,2,2,1,117,103,6,118,74,604,08,,B,BL,,G.7,,,1,1,1,0,211,1421,,,,,2503,03,0657,03,,84,676,71,1,88
89WN00817, 89034365,89,03,L4365,1,71,30,712,2,2,5,5,2.0,2,2,1,117,103,3,121,81,669,09,,C,,,,,,1,1,1,0,211,1421,,,,,2503,03,0657,03,,92,688,71,1,89
89WN00818, 89034366,89,03,L4366,1,7x,30,735,3,2,8,4,6.0,6,4,1,117,103,20,104,53,414,08,,,,,,,,3,1,2,0,172,1054,93,97,282,,1079,03,4041,02,,60,447,74,3,59
89WN00819, 89034367,89,03,L4367,2,7x,30,735,3,2,8,6,6.0,6,4,1,117,103,26,85,52,422,06,,,,,007,,,1,1,1,0,172,1054,92,,264,,1079,03,4041,02,,59,546,74,2,70
89WN00820, 89034368,89,03,L4368,1,70,30,704,1,1,1,1,7.0,7,5,1,117,103,17,120,109,942,08,,C,,,,,,1,1,1,0,202,1348,,,,,0523,03,3129,02,,125,857,70,1,114
89WN00821, 89034369,89,03,L4369,2,7x,30,732,2,2,5,5,1.5,1,1,1,117,103,20,101,55,436,05,,,,,021,,,1,1,1,0,207,1335,92,,264,,0860,03,1570,03,,62,575,76,2,67
89WN00822, 89034370,89,03,L4370,2,7x,30,732,2,2,5,5,1.5,1,1,1,117,103,14,92,70,590,06,,,,,,,,1,1,1,0,207,1335,93,97,258,,0860,03,1570,03,,80,720,76,5,83
89WN00823, 89034371,89,03,L4371,3,7x,30,732,2,1,3,2,1.5,1,1,1,117,103,19,61,67,591,05,,,,,,,,3,1,1,0,207,1161,93,14,,,0860,03,1160,03,,77,636,73,3,84
89WN00824, 89034373,89,03,L4373,3,7x,30,P1,1,1,1,1,1.0,1,1,2,117,105,5,80,68,571,07,,,,,,,,1,1,1,0,197,1155,93,02,,,1509,03,2487,03,,77,524,70,3,81
89WN00825, 89034374,89,03,L4374,2,7x,30,732,1,1,1,1,4.5,4,4,1,118,102,10,108,73,610,06,,,,,022,,,1,1,1,0,177,1026,92,,264,,0860,03,7666,02,,84,596,74,2,87
89WN00826, 89034375,89,03,L4375,2,70,30,704,3,1,7,2,3.0,3,3,4,118,101,6,82,57,483,05,,,,,007,,,1,1,2,0,232,1445,92,,264,,0523,03,9678,02,,66,412,70,2,64
89WN00827, 89034376,89,03,L4376,1,70,30,704,3,2,8,5,3.0,3,3,1,118,102,22,111,81,685,06,,,,,,,,1,1,2,0,232,1445,93,97,,,0523,03,9678,02,,93,713,70,3,88
89WN00828, 89034377,89,03,L4377,1,70,30,704,3,2,8,5,3.0,3,3,1,118,102,21,113,74,615,04,,,,,,,,1,1,2,0,232,1445,93,97,,,0523,03,9678,02,,85,641,70,3,82
89WN00829, 89034378,89,03,L4378,2,7x,30,732,2,2,5,6,1.5,1,1,1,118,102,13,83,61,517,07,,,,,021,,,1,1,1,0,207,1349,92,,264,,0860,03,1600,03,,70,684,73,2,73
89WN00830, 89034379,89,03,L4379,2,7x,30,732,2,2,5,4,1.5,1,1,1,118,102,12,112,72,596,06,,,,,016,,,1,1,1,0,207,1349,92,,264,,0860,03,1600,03,,83,703,73,2,87
89WN00831, 89034380,89,03,L4380,1,7x,30,732,1,1,1,1,1.5,1,1,1,118,102,19,136,94,788,08,,,,,,,,1,1,1,0,197,1217,93,,,,0860,03,1236,03,,108,766,74,3,101
89WN00832, 89034382,89,03,L4382,2,7x,30,731,3,2,8,5,1.5,1,1,1,118,102,10,75,70,613,08,,,,,004,,,1,1,1,0,217,1331,92,,264,,1256,03,1589,03,,81,738,75,2,83
89WN00833, 89034383,89,03,L4383,1,7x,30,731,3,2,8,5,1.5,1,1,1,118,102,3,75,61,525,06,,,,,,,,1,1,1,0,217,1331,93,,,,1256,03,1589,03,,70,591,75,3,67
89WN00834, 89034384,89,03,L4384,2,7x,30,734,2,2,5,5,4.5,4,4,1,119,101,5,108,82,705,06,,C,,,G.4,,,1,1,1,0,152,958,,,,,0525,03,7570,02,,95,763,76,1,91
89WN00835, 89034385,89,03,L4385,2,7x,30,734,2,2,5,5,4.5,4,4,1,119,101,25,120,57,446,08,,,,,015,,,1,1,1,0,152,958,92,,264,,0525,03,7570,02,,65,533,76,2,69
89WN00836, 89034386,89,03,L4386,1,70,30,701,2,2,5,5,4.0,4,4,1,119,101,4,101,85,742,05,,V,,,,,,1,1,2,0,202,1449,93,98,,,0795,03,8272,02,,99,750,70,3,90
89WN00837, 89034387,89,03,L4387,2,70,30,701,2,2,5,5,4.0,4,4,1,119,101,26,100,94,832,06,,A,,,G.3,,,1,1,1,0,202,1449,,,,,0795,03,8272,02,,110,921,70,1,100
89WN00838, 89034388,89,03,L4388,2,7x,30,733,2,2,5,5,2.5,2,2,1,120,100,16,95,59,495,06,,,,,,,,1,1,1,0,177,1038,93,97,,,1407,03,9809,02,,69,584,75,3,71
89WN00839, 89034389,89,03,L4389,2,7x,30,733,2,2,5,5,2.5,2,2,1,120,100,10,89,52,431,10,,,,,,,,1,1,1,0,177,1038,93,97,,,1407,03,9809,02,,61,512,75,3,65
89WN00840, 89034390,89,03,L4390,1,70,30,P4,1,1,1,1,1.0,1,1,2,120,102,1,115,84,711,06,,,,,,,,1,1,2,0,197,1189,93,,,,1347,03,2334,03,,97,660,70,3,86
89WN00841, 89034392,89,03,L4392,2,70,30,701,3,2,8,5,7.0,7,5,1,120,100,2,78,72,642,05,,,,,004,,,1,1,1,0,230,1239,92,,264,,0795,03,3048,02,,85,697,70,2,82
89WN00842, 89034393,89,03,L4393,2,70,30,701,3,2,8,5,7.0,7,5,1,120,100,1,76,75,674,06,,A,,,G.4,,,1,1,1,0,230,1239,,,,,0795,03,3048,02,,88,727,70,1,88
89WN00843, 89034395,89,03,L4395,2,71,30,712,3,2,8,5,5.0,5,4,1,120,100,21,93,69,597,05,,,,,002,,,1,1,1,0,219,1456,92,,264,,2503,03,7231,02,,81,679,71,2,85
89WN00844, 89034396,89,03,L4396,1,71,30,712,3,2,8,5,5.0,5,4,1,120,100,17,103,81,707,08,,V,,,,,,1,1,2,0,219,1456,,,,,2503,03,7231,02,,95,734,71,1,89
89WN00845, 89034397,89,03,L4397,1,7x,30,P1,2,1,3,2,1.0,1,1,2,121,101,23,70,61,535,07,,,,,,,,2,1,1,0,207,1153,93,,,,1509,03,2122,03,,71,584,70,3,69
89WN00846, 89034400,89,03,L4400,2,7x,30,P2,2,1,3,2,1.0,1,1,2,121,101,23,58,40,339,07,,,,,,,,1,1,1,0,207,1121,97,97,365,,1233,03,2180,03,,46,418,70,3,49
89WN00847, 89034401,89,03,L4401,2,71,30,P1,2,1,3,2,1.0,1,1,1,122,98,16,73,74,681,04,,A,BL,,G.1,,,1,1,1,0,207,1265,,,,,1509,03,2359,03,,89,755,71,1,86
89WN00848, 89034402,89,03,L4402,2,71,30,P1,2,1,3,2,1.0,1,1,2,122,100,20,67,62,553,06,,,,,020,,,1,1,1,0,207,1265,92,,264,,1509,03,2359,03,,73,628,71,2,75
89WN00849, 89034403,89,03,L4403,1,70,30,701,1,1,1,1,2.0,2,2,1,122,98,14,116,75,647,06,,,,,,,,1,1,2,0,177,1093,93,,,,0795,03,1036,03,,89,575,70,3,88
89WN00850, 89034404,89,03,L4404,1,70,30,701,1,1,1,1,7.0,7,5,1,123,97,22,138,70,579,07,,,,,,,,1,1,2,0,221,1031,93,,,,0795,03,3434,02,,83,505,70,3,80
89WN00851, 89034405,89,03,L4405,3,71,30,714,2,1,3,2,2.0,2,2,2,124,98,16,74,37,302,08,,,,,,,,3,1,1,0,211,1056,97,45,365,,1985,03,0727,03,,44,297,71,3,43
89WN00852, 89034407,89,03,L4407,1,70,30,P2,2,1,3,2,1.0,1,1,2,126,96,10,91,61,541,07,,,,,,,,1,1,2,0,207,1155,93,,,,1233,03,2518,03,,74,575,70,3,71
89WN00853, 89034409,89,03,L4409,2,71,30,P4,1,1,1,1,1.0,1,1,2,130,92,1,69,59,566,06,,,,,023,,,1,1,1,0,197,1163,92,,264,,1347,03,2349,03,,75,604,71,2,70
89WN00854, 89100001,89,10,S0001,1,11,07,114,1,1,1,1,2.0,2,2,3,102,113,20,113,86,661,08,,,,,,,,1,1,7,0,156,949,93,,,3,8817,19,8059,19,,91,556,11,3,93
89WN00855, 89100002,89,10,S0002,1,1x,07,143,2,2,5,5,3.0,3,3,1,102,118,3,95,71,521,08,,,,,,,,1,1,2,0,171,1054,93,14,,,8162,19,6944,19,,72,515,13,3,76
89WN00856, 89100003,89,10,S0003,1,1x,07,143,2,2,5,5,3.0,3,3,1,102,118,23,108,84,620,09,,C,PS,,,,,2,1,2,0,171,1054,,,,,8162,19,6944,19,,85,626,13,1,92
89WN00857, 89100004,89,10,S0004,1,1x,07,141,3,2,8,5,2.0,2,2,1,102,118,25,106,76,554,08,,,,,,,,1,1,1,0,173,944,93,,,,8006,19,8217,19,,77,567,13,3,86
89WN00858, 89100005,89,10,S0005,2,1x,07,141,3,2,8,5,2.0,2,2,1,102,118,22,92,74,549,08,,B,,,R.5,,,1,1,1,0,173,944,,95,,,8006,19,8217,19,,75,583,13,1,89
89WN00859, 89100006,89,10,S0006,1,11,07,R2,1,1,1,1,1.0,1,1,4,102,117,7,130,104,778,06,,V,,,,,,1,1,1,0,162,1011,,,,4,8311,19,8959,19,,106,735,11,1,104
89WN00860, 89100007,89,10,S0007,1,12,07,881,1,1,1,1,2.0,2,2,1,102,118,18,132,89,642,10,,,,,,,,1,1,4,0,156,962,93,,,,8291,19,8171,19,,90,542,12,3,94
89WN00861, 89100008,89,10,S0008,1,11,07,111,2,2,5,6,5.0,5,4,1,102,118,21,90,85,644,10,,C,,,,,,1,1,2,0,167,1038,,,,,8916,19,5604,19,,86,635,10,1,92
89WN00862, 89100009,89,10,S0009,1,11,07,111,2,2,5,4,5.0,5,4,1,102,118,16,110,97,729,09,,V,,,,,,1,1,2,0,167,1038,,95,,,8916,19,5604,19,,98,690,10,1,102
89WN00863, 89100010,89,10,S0010,1,11,07,114,2,2,5,3,2.0,2,2,1,102,118,6,110,91,678,09,,V,,,,,,1,1,1,0,173,1147,,18,,,8817,19,7888,19,,92,649,11,1,97
89WN00864, 89100011,89,10,S0011,2,11,07,114,2,2,5,7,2.0,2,2,1,102,118,24,81,71,533,09,,B,,,R.5,,,2,1,1,0,173,1147,,,,,8817,19,7888,19,,72,580,11,1,87
89WN00865, 89100012,89,10,S0012,1,11,07,111,1,1,1,1,2.0,2,2,1,102,118,3,132,109,812,09,,V,,,,,,2,1,1,0,173,1110,,,,,8916,19,8067,19,,111,703,11,1,110
89WN00866, 89100013,89,10,S0013,2,12,07,801,2,2,5,6,4.0,4,4,1,102,118,5,112,81,592,07,,A,,,R.3,,,1,1,1,0,177,1146,,21,,,7799,19,6730,19,,82,611,18,1,90
89WN00867, 89100014,89,10,S0014,1,12,07,801,2,2,5,4,4.0,4,4,1,102,118,18,134,88,632,08,,V,,,,,,1,1,2,0,177,1146,,,,,7799,19,6730,19,,89,594,18,1,97
89WN00868, 89100016,89,10,S0016,3,11,07,R4,1,1,1,1,1.0,1,1,2,103,119,16,120,74,521,07,,,,,,,,3,1,2,0,162,957,93,,,6,7763,19,9144,19,,75,524,11,3,91
89WN00869, 89100017,89,10,S0017,2,1x,07,141,2,1,3,2,2.0,2,2,3,103,112,20,114,84,648,09,,B,BL,,R.3,,,1,1,1,0,190,1043,,,,3,8006,19,8373,19,,89,618,13,1,90
89WN00870, 89100019,89,10,S0019,1,11,07,111,2,1,3,2,2.0,2,2,3,103,112,2,91,89,713,10,,,,,,,,2,1,4,0,173,801,93,,,3,8916,19,7894,19,,95,607,18,3,88
89WN00871, 89100020,89,10,S0020,2,11,07,111,2,2,5,5,3.0,3,3,2,103,119,17,115,79,567,08,,B,,,R.2,,,3,1,1,0,171,1157,,,,,8916,19,7397,19,,80,624,11,1,95
89WN00872, 89100021,89,10,S0021,1,11,07,111,2,2,5,5,3.0,3,3,2,103,119,10,111,92,680,08,,V,,,,,,1,1,1,0,171,1157,,,,,8916,19,7397,19,,93,710,11,1,100
89WN00873, 89100023,89,10,S0023,2,11,07,113,2,2,5,5,5.0,5,4,2,103,119,19,107,85,624,08,,A,BL,,R.4,,,1,1,1,0,167,1226,,,,,9172,19,5894,19,,86,671,10,1,97
