UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY,HGRP
05WN00386,105051882,05,H1882,05,1,88,30,07P,8,2,2,5.0,5,4,2,110,223,113,12,12.3,0,93,0.714,98,1,1,3,,0,M,.,,H3,H0630,05,A7057,04,88,3,93,252,5,5,98,2.19,125.1,3,101,0,,0.075,,
05WN00387,105051883,05,H1883,05,1,88,30,07P,8,2,2,5.0,5,4,2,110,223,113,2,12.2,0,74,0.547,78,1,1,3,,0,M,.,,H3 X,H0630,05,A7057,04,88,3,93,252,5,5,89,2.19,125.1,3,84,0,,0.075,,
05WN00388,105051885,05,H1885,05,2,82,30,14P,9,3,2,6.0,6,4,2,110,223,113,14,9.4,0,80,0.625,84,1,1,,,0,C,.,,"HAIRY, X",H0733,05,90748,09,88,3,93,273,8,5,105,2.42,138.5,3,94,0,,0.05,,
05WN00389,105051886,05,H1886,05,3,82,30,14P,9,3,2,6.0,6,4,2,110,223,113,4,10.8,0,91,0.71,96,1,1,,,0,C,.,,HAIRY,H0733,05,90748,09,88,3,93,273,8,5,0,2.42,138.5,3,107,0,,0.05,,
05WN00390,105051887,05,H1887,05,1,82,30,26P,8,2,1,5.0,5,4,2,110,223,113,8,11.1,0,87,0.672,92,1,1,2,,0,C,.,,H2,A9153,04,A7177,04,82,3,93,252,3,2,92,2.41,116.6,3,93,0,,0.051,,
05WN00391,105051889,05,H1889,05,1,82,30,13P,8,2,1,4.0,4,4,2,110,223,113,5,11.9,0,112,0.886,118,1,1,,,0,C,.,,NICE,H0471,05,A8756,04,82,1,,0,3,2,113,2.12,138.3,1,116,0,,0.068,,
05WN00392,105051891,05,H1891,05,2,82,30,14P,8,2,2,4.0,4,4,2,110,223,113,1,8.7,0,70,0.542,74,1,1,,,0,C,  5,,,H0733,05,A8339,04,82,2,92,265,5,4,92,2.0,120.7,2,77,78,,0.06,,
05WN00393,105051892,05,H1892,05,2,82,30,14P,8,2,2,4.0,4,4,2,110,223,113,3,6.5,0,67,0.535,71,1,1,,,0,C,  4,,,H0733,05,A8339,04,82,2,92,265,5,6,91,2.0,120.7,2,80,83,,0.06,,
05WN00394,105051895,05,H1895,05,1,82,30,26P,9,3,1,3.0,3,3,2,111,223,112,2,10.7,0,93,0.735,99,1,1,2,2,0,C,.,,F2H2,A9153,04,P0006,05,84,3,93,252,7,2,95,2.45,117.0,3,100,0,,0.058,,
05WN00395,105051896,05,H1896,05,1,88,30,06P,8,2,2,2.0,2,2,2,111,223,112,7,10.1,0,68,0.517,72,1,1,,,0,M,.,,,A9588,04,H0484,05,88,3,93,252,5,5,99,2.28,153.9,3,79,0,,0.056,,
05WN00396,105051897,05,H1897,05,2,88,30,06P,8,2,2,2.0,2,2,2,111,223,112,11,11.2,0,86,0.668,91,1,1,,,0,M,.,e32,,A9588,04,H0484,05,88,1,,0,5,5,116,2.28,153.9,1,102,0,,0.056,Life,4
05WN00397,105051898,05,H1898,05,2,88,30,06P,8,2,2,6.0,6,4,2,111,223,112,2,12.6,0,86,0.655,91,1,1,,,0,M,.,e34,NICE LAMB,A9588,04,A6379,04,88,1,,0,5,5,108,2.32,138.0,1,100,0,,0.029,Life,4
05WN00398,105051899,05,H1899,05,2,88,30,06P,8,2,2,6.0,6,4,2,111,223,112,6,11.8,0,89,0.689,95,1,1,,,0,M,.,,,A9588,04,A6379,04,88,6,11,237,5,5,110,2.32,138.0,6,0,0,,0.029,,
05WN00399,105051900,05,H1900,05,1,82,30,15P,8,2,1,5.0,5,4,2,111,223,112,1,10.9,0,98,0.778,104,1,1,,,0,C,.,,,A8766,04,00657,00,88,3,93,252,3,2,98,2.19,117.9,3,107,0,,0.061,,
05WN00400,105051902,05,H1902,05,3,88,30,05P,5,1,1,4.0,4,4,1,111,221,110,13,11.4,0,92,0.733,99,1,1,,,0,M,.,,,H0596,05,A8532,04,84,3,93,273,1,1,0,2.0,124.2,3,105,0,,0.056,,
05WN00401,105051903,05,H1903,05,2,88,30,07P,8,2,2,4.0,4,4,1,111,221,110,7,9.1,59,80,0.645,86,1,1,,,0,M,.,e34,,H0630,05,A8801,04,84,1,,0,5,6,108,2.12,143.5,1,91,92,,0.045,Life,4
05WN00402,105051904,05,H1904,05,2,88,30,07P,8,2,2,4.0,4,4,1,111,221,110,4,11.0,0,93,0.745,100,1,1,,,0,M,.,e31,ENTROPION,H0630,05,A8801,04,84,1,,0,5,4,115,2.12,143.5,1,105,0,,0.045,Life,3
05WN00403,105051905,05,H1905,05,3,82,30,25P,5,1,1,6.0,6,4,1,111,221,110,12,12.4,0,95,0.751,103,1,1,,,0,C,.,,,A9897,04,A6607,04,88,3,93,273,1,1,0,1.92,106.8,3,109,0,,0.061,,
05WN00404,105051907,05,H1907,05,2,88,30,07P,9,3,2,6.0,6,4,2,111,223,112,8,8.8,0,71,0.555,75,1,1,,,0,M,  1,,HAIRY,H0630,05,A6885,04,82,2,92,265,8,5,93,2.12,122.3,2,93,93,,0.067,,
05WN00405,105051908,05,H1908,05,2,88,30,07P,9,3,2,6.0,6,4,2,111,223,112,4,9.2,0,79,0.623,84,1,1,,,0,M,.,,,H0630,05,A6885,04,82,6,11,237,8,5,98,2.12,122.3,6,0,0,,0.067,,
05WN00406,105051909,05,H1909,05,3,82,30,25P,9,3,1,6.0,6,4,2,111,223,112,6,9.1,0,72,0.562,76,1,1,,,0,C,.,,,A9897,04,90833,09,88,3,93,273,7,2,0,2.12,101.6,3,89,0,,0.048,,
05WN00407,105051911,05,H1911,05,3,82,30,25P,9,3,2,6.0,6,4,1,111,221,110,5,9.3,0,73,0.579,79,1,1,,,0,C,.,,,A9897,04,90833,09,88,3,93,273,8,5,0,2.12,101.6,3,88,0,,0.048,,
05WN00408,105051912,05,H1912,05,1,83,30,01P,5,1,1,7.0,7,5,1,111,221,110,4,10.2,0,101,0.825,109,1,1,,,0,W,.,,TB = 1,A7284,04,A5161,04,82,3,93,252,1,1,98,2.4,112.9,3,98,0,,0.066,,
05WN00409,105051914,05,H1914,05,1,88,30,06P,9,3,2,3.0,3,3,2,111,223,112,8,10.0,0,95,0.759,101,1,1,2,,0,M,.,,H2,A9588,04,P0149,05,81,1,,0,8,4,110,2.31,149.3,1,108,0,,0.052,,
05WN00410,105051915,05,H1915,05,2,88,30,06P,9,3,2,3.0,3,3,2,111,223,112,9,7.9,0,76,0.608,81,1,1,,,0,M,.,e31,HAIRY,A9588,04,P0149,05,81,1,,0,8,6,109,2.31,149.3,1,95,0,,0.052,Life,1
05WN00411,105051916,05,H1916,05,2,88,30,07P,5,1,1,5.0,5,4,1,111,221,110,1,12.8,0,95,0.747,102,1,1,,,0,M,.,e24,,H0630,05,A7236,04,82,1,,0,1,1,114,1.97,137.9,1,114,0,,0.064,SxP,
05WN00412,105051917,05,H1917,05,2,82,30,21P,9,3,1,7.0,7,5,B,111,227,116,5,7.5,0,91,0.72,94,1,1,,,0,C,.,e33,WEAK LAMB,A9890,04,A5473,04,81,1,,0,7,2,100,2.31,115.6,1,100,0,,0.057,Life,3
05WN00413,105051918,05,H1918,05,1,88,30,07P,9,3,2,5.0,5,4,1,111,221,110,14,9.3,0,70,0.552,76,1,1,,,0,M,.,,,H0630,05,A7457,04,88,3,93,252,8,5,97,2.3,143.7,3,76,0,,0.053,,
05WN00414,105051919,05,H1919,05,1,88,30,07P,9,3,2,5.0,5,4,1,111,221,110,4,10.7,0,81,0.639,87,1,1,,,0,M,.,,,H0630,05,A7457,04,88,3,93,252,8,5,101,2.3,143.7,3,90,0,,0.053,,
05WN00415,105051920,05,H1920,05,2,88,30,07P,9,3,1,5.0,5,4,2,111,223,112,4,10.8,0,81,0.627,86,1,1,,,0,M,.,e32,,H0630,05,A7457,04,88,1,,0,7,2,108,2.3,143.7,1,94,0,,0.053,Life,1
05WN00416,105051921,05,H1921,05,2,88,30,06P,8,2,2,6.0,6,4,2,111,223,112,5,12.3,0,92,0.712,98,1,1,,,0,M,.,e32,,A9588,04,A6906,04,81,1,,0,5,5,117,2.12,149.9,1,105,0,,0.052,Life,4
05WN00417,105051922,05,H1922,05,2,88,30,06P,8,2,2,6.0,6,4,2,111,223,112,7,10.9,0,96,0.76,102,1,1,,,0,M,.,e34,,A9588,04,A6906,04,81,1,,0,5,5,119,2.12,149.9,1,107,0,,0.052,Life,2
05WN00418,105051923,05,H1923,05,1,83,30,02P,8,2,2,4.0,4,4,2,111,223,112,14,11.3,0,89,0.694,95,1,1,3,,0,W,.,,H3 X,A7896,04,A8198,04,82,3,93,252,5,5,103,2.12,140.1,3,100,0,,0.034,,
05WN00419,105051924,05,H1924,05,1,83,30,02P,8,2,2,4.0,4,4,2,111,223,112,2,11.0,0,91,0.714,97,1,1,4,,0,W,.,,H4 X,A7896,04,A8198,04,82,3,93,252,5,5,104,2.12,140.1,3,97,0,,0.034,,
05WN00420,105051925,05,H1925,05,1,82,30,13P,5,1,1,7.0,7,5,1,111,221,110,6,15.5,0,117,0.923,126,1,1,,,0,C,.,,TB = 1,H0471,05,A5364,04,81,3,93,252,1,1,120,2.31,145.4,3,128,0,,0.085,,
05WN00421,105051926,05,H1926,05,1,83,30,02P,9,3,1,6.0,6,4,2,111,223,112,5,12.4,0,102,0.8,108,1,1,,,0,W,.,,,A7896,04,91108,09,88,1,,0,7,2,108,2.52,137.4,1,114,0,,0.038,,
05WN00422,105051928,05,H1928,05,1,88,30,05P,8,2,1,5.0,5,4,1,111,221,110,15,10.4,0,72,0.56,78,1,1,2,,0,M,.,,H2,H0596,05,00102,00,88,3,93,252,3,2,93,2.08,134.7,3,77,0,,0.071,,
05WN00423,105051930,05,H1930,05,2,88,30,07P,9,3,1,4.0,4,4,1,111,221,110,8,10.4,0,89,0.715,96,1,1,,,0,M,.,e33,HAIRY,H0630,05,A8531,04,84,1,,0,7,2,113,2.25,143.6,1,101,0,,0.042,Life,4
05WN00424,105051931,05,H1931,05,1,82,30,14P,9,3,1,4.0,4,4,1,111,221,110,2,11.8,0,91,0.72,98,1,1,,,0,C,.,,,H0733,05,A8631,04,81,3,93,252,7,2,94,2.25,116.3,3,104,0,,0.101,,
05WN00425,105051932,05,H1932,05,3,88,30,06P,9,3,1,6.5,6,4,1,112,221,109,11,9.0,0,65,0.514,71,1,1,,,0,M,.,,,A9588,04,A5782,04,73,3,93,273,7,2,0,2.52,130.6,3,82,0,,0.042,,
05WN00426,105051937,05,H1937,05,3,83,30,04P,9,3,1,3.0,3,3,1,112,221,109,6,10.3,0,89,0.722,97,1,1,,,0,W,.,,,A9232,04,P0260,05,83,3,93,273,7,2,0,2.17,103.6,3,108,0,,0.042,,
05WN00427,105051938,05,H1938,05,2,82,30,16P,8,2,2,3.0,3,3,1,112,221,109,16,9.8,0,68,0.534,74,1,1,,,0,C,.,,"PINK,UGLY",A9442,04,A9962,04,82,3,93,273,5,5,96,2.17,128.6,3,74,0,,0.05,,
05WN00428,105051939,05,H1939,05,2,82,30,16P,8,2,2,3.0,3,3,1,112,221,109,11,8.6,0,73,0.591,80,1,1,,,0,C,  4,,4TEATS,A9442,04,A9962,04,82,2,92,265,5,5,99,2.17,128.6,2,84,81,,0.05,,
05WN00429,105051940,05,H1940,05,2,83,30,04P,5,1,1,7.0,7,5,1,112,221,109,11,10.6,0,63,0.481,68,1,1,,,0,W,  8,,,A9232,04,A5335,04,81,2,92,265,1,1,93,1.94,129.6,2,74,72,,0.077,,
05WN00430,105051941,05,H1941,05,2,88,30,e11,5,1,1,1.0,1,1,1,112,221,109,9,9.9,0,73,0.579,79,1,1,,,0,M,  6,,,H0571,05,H1141,05,88,2,92,265,1,1,97,2.09,125.8,2,87,87,,0.053,,
05WN00431,105051942,05,H1942,05,1,82,30,12P,9,3,2,6.0,6,4,1,112,221,109,15,10.4,0,78,0.62,85,1,1,,,0,C,.,,,H0709,05,90597,09,88,3,93,252,8,4,101,2.42,144.0,3,89,0,,0.056,,
05WN00432,105051943,05,H1943,05,2,82,30,12P,9,3,2,6.0,6,4,1,112,221,109,5,8.3,0,73,0.594,80,1,1,,,0,C,.,e34,,H0709,05,90597,09,88,1,,0,8,6,106,2.42,144.0,1,94,0,,0.056,Life,3
05WN00433,105051944,05,H1944,05,3,82,30,12P,9,3,1,6.0,6,4,1,112,221,109,5,7.9,0,81,0.671,88,1,1,,,0,C,.,,,H0709,05,90597,09,88,3,93,273,7,2,0,2.42,144.0,3,93,0,,0.056,,
05WN00434,105051945,05,H1945,05,2,83,30,02P,9,3,3,5.0,5,4,1,112,221,109,11,8.4,0,63,0.501,69,1,1,,,0,W,  7,,,A7896,04,A7439,04,81,2,92,265,9,8,87,1.86,114.3,2,79,80,,0.035,,
05WN00435,105051946,05,H1946,05,2,83,30,02P,9,3,3,5.0,5,4,1,112,221,109,9,8.4,0,64,0.51,70,1,1,,,0,W,  8,,,A7896,04,A7439,04,81,2,92,265,9,8,87,1.86,114.3,2,78,77,,0.035,,
05WN00436,105051947,05,H1947,05,2,83,30,02P,9,3,3,5.0,5,4,1,112,221,109,7,8.3,0,61,0.483,66,1,1,,,0,W,  7,,,A7896,04,A7439,04,81,2,92,265,9,8,85,1.86,114.3,2,81,78,,0.035,,
05WN00437,105051948,05,H1948,05,2,82,30,13P,8,2,2,4.0,4,4,1,112,221,109,13,10.7,0,88,0.709,96,1,1,,,0,C,.,e34,,H0471,05,A8283,04,81,1,,0,5,5,98,1.75,110.1,1,108,0,,0.077,Life,4
05WN00438,105051949,05,H1949,05,1,82,30,13P,8,2,2,4.0,4,4,1,112,221,109,9,10.9,0,92,0.744,100,1,1,,,0,C,.,,,H0471,05,A8283,04,81,3,93,252,5,5,93,1.75,110.1,3,92,0,,0.077,,
05WN00439,105051950,05,H1950,05,3,88,30,e10,5,1,1,1.0,1,1,1,112,221,109,13,11.9,0,78,0.606,85,1,1,,,0,M,.,,,A9073,04,H0762,05,82,3,93,273,1,1,0,2.09,127.0,3,99,0,,0.06,,
05WN00440,105051952,05,H1952,05,2,82,30,16P,3,4,3,4.0,4,4,1,112,221,109,9,7.4,0,44,0.336,48,1,1,,,0,C,.,,,A9442,04,A8359,04,81,3,93,273,9,8,91,3.0,147.3,3,59,0,,0.064,,
05WN00441,105051953,05,H1953,05,2,82,30,16P,3,4,3,4.0,4,4,1,112,221,109,4,9.0,0,55,0.422,60,1,1,,,0,C,.,,PINK,A9442,04,A8359,04,81,3,93,273,9,8,97,3.0,147.3,3,71,0,,0.064,,
05WN00442,105051954,05,H1954,05,2,82,30,16P,3,4,3,4.0,4,4,1,112,221,109,8,7.9,0,63,0.506,69,1,1,,,0,C,.,,PINK,A9442,04,A8359,04,81,3,93,273,9,8,102,3.0,147.3,3,76,0,,0.064,,
05WN00443,105051956,05,H1956,05,2,83,30,01P,9,3,2,7.0,7,5,1,112,221,109,6,9.7,0,79,0.636,86,1,1,,,0,W,.,e31,,A7284,04,A5600,04,82,1,,0,8,5,106,2.31,139.1,1,92,0,,0.068,Life,3
05WN00444,105051957,05,H1957,05,2,83,30,01P,9,3,2,7.0,7,5,1,112,221,109,12,8.7,55,74,0.599,81,1,1,,,0,W,.,e32,,A7284,04,A5600,04,82,1,,0,8,5,104,2.31,139.1,1,86,95,,0.068,Life,3
05WN00445,105051959,05,H1959,05,1,82,30,24P,9,3,2,7.0,7,5,H,112,227,115,4,9.2,0,87,0.677,90,1,1,,,0,C,.,,,A9088,04,A5605,04,82,1,,0,8,5,104,2.03,146.6,1,93,0,,0.045,,
05WN00446,105051960,05,H1960,05,2,82,30,24P,9,3,2,7.0,7,5,H,112,227,115,6,8.5,0,87,0.683,90,1,1,,,0,C,.,e34,4TEATS,A9088,04,A5605,04,82,1,,0,8,5,112,2.03,146.6,1,92,0,,0.045,Life,3
05WN00447,105051962,05,H1962,05,2,82,30,22P,8,2,1,5.0,5,4,1,112,221,109,14,10.1,0,73,0.577,79,1,1,,,0,C,  6,,,A8879,04,A7467,04,82,2,92,265,3,2,97,1.97,125.2,2,87,86,,0.051,,
05WN00448,105051965,05,H1965,05,2,88,30,05P,9,3,2,6.0,6,4,1,112,221,109,14,11.2,0,66,0.503,72,1,1,,,0,M,  2,,,H0596,05,A6175,04,82,2,92,265,8,4,95,2.12,129.6,2,80,79,,0.057,,
05WN00449,105051966,05,H1966,05,1,88,30,05P,9,3,2,6.0,6,4,1,112,221,109,5,9.3,68,102,0.85,111,1,1,,,0,M,.,,BRITCHY,H0596,05,A6175,04,82,3,93,252,8,6,106,2.12,129.6,3,102,0,,0.057,,
05WN00450,105051967,05,H1967,05,3,88,30,05P,5,1,1,5.0,5,4,1,112,221,109,11,11.4,0,99,0.804,108,1,1,,,0,M,.,,,H0596,05,A7622,04,82,3,93,273,1,1,0,1.86,124.1,3,113,0,,0.057,,
05WN00451,105051968,05,H1968,05,2,83,30,02P,8,2,2,4.0,4,4,1,112,221,109,12,11.2,0,86,0.686,94,1,1,,,0,W,.,e34,4TEATS,A7896,04,A8497,04,83,1,,0,5,5,113,2.12,144.5,1,102,0,,0.043,Life,2
05WN00452,105051969,05,H1969,05,1,83,30,02P,8,2,2,4.0,4,4,1,112,221,109,5,12.0,0,92,0.734,100,1,1,,,0,W,.,,,A7896,04,A8497,04,83,1,,0,5,5,108,2.12,144.5,1,95,0,,0.043,,
05WN00453,105051970,05,H1970,05,2,83,30,04P,8,2,2,4.0,4,4,1,113,221,108,6,10.5,0,76,0.606,83,1,1,,,0,W,.,e34,,A9232,04,A8507,04,84,1,,0,5,6,108,2.37,145.8,1,92,0,,0.046,Life,3
05WN00454,105051971,05,H1971,05,1,83,30,04P,8,2,2,4.0,4,4,1,113,221,108,14,13.1,0,84,0.656,92,1,1,,,0,W,.,,,A9232,04,A8507,04,84,1,,0,5,4,105,2.37,145.8,1,98,0,,0.046,,
05WN00455,105051972,05,H1972,05,2,83,30,02P,8,2,2,3.0,3,3,1,113,221,108,13,10.8,0,73,0.576,80,1,1,,,0,W,  3,,HAIRY,A7896,04,P0363,05,84,2,92,265,5,5,97,2.31,125.6,2,87,88,,0.034,,
05WN00456,105051973,05,H1973,05,3,83,30,02P,8,2,2,3.0,3,3,1,113,221,108,8,11.8,0,71,0.548,78,1,1,,,0,W,.,,HAIRY,A7896,04,P0363,05,84,3,93,273,5,5,0,2.31,125.6,3,89,0,,0.034,,
05WN00457,105051974,05,H1974,05,2,82,30,16P,8,2,2,3.0,3,3,1,113,221,108,11,11.7,0,75,0.586,82,1,1,,,0,C,  3,,4TEATS,A9442,04,A9034,04,84,2,92,265,5,5,97,2.17,121.9,2,85,85,,0.057,,
05WN00458,105051975,05,H1975,05,2,82,30,16P,8,2,2,3.0,3,3,1,113,221,108,16,11.7,0,84,0.669,92,1,1,,,0,C,.,e34,4TEATS,A9442,04,A9034,04,84,1,,0,5,5,102,2.17,121.9,1,97,0,,0.057,Life,3
05WN00459,105051976,05,H1976,05,2,88,30,05P,9,3,2,5.0,5,4,1,113,221,108,11,9.8,0,64,0.502,70,1,1,,,0,M,  8,,,H0596,05,A7217,04,81,2,92,265,8,5,94,2.19,128.5,2,73,72,,0.066,,
05WN00460,105051978,05,H1978,05,3,88,30,05P,9,3,2,5.0,5,4,1,113,221,108,3,10.8,0,80,0.641,88,1,1,,,0,M,.,,,H0596,05,A7217,04,81,3,93,273,8,5,0,2.19,128.5,3,91,0,,0.066,,
05WN00461,105051979,05,H1979,05,1,83,30,03P,8,2,2,6.0,6,4,1,113,221,108,6,11.7,0,81,0.642,89,1,1,3,,0,W,.,,H3 X,A7199,04,A6497,04,82,3,93,252,5,4,90,2.02,115.1,3,85,0,,0.047,,
05WN00462,105051980,05,H1980,05,1,83,30,03P,8,2,2,6.0,6,4,1,113,221,108,11,9.8,0,74,0.594,81,1,1,3,,0,W,.,,H3 X,A7199,04,A6497,04,82,3,93,252,5,6,86,2.02,115.1,3,84,0,,0.047,,
05WN00463,105051981,05,H1981,05,1,82,30,15P,5,1,1,6.0,6,4,1,113,221,108,15,15.2,0,97,0.757,106,1,1,,,0,C,.,,TB = 1,A8766,04,A6566,04,81,3,93,252,1,1,101,1.82,122.6,3,109,0,,0.059,,
05WN00464,105051982,05,H1982,05,3,88,30,e12,5,1,1,1.0,1,1,1,113,221,108,7,9.8,0,64,0.502,70,1,1,,,0,M,.,,,P0098,05,H1176,05,82,3,93,273,1,1,0,2.09,124.0,3,80,0,,0.042,,
05WN00465,105051986,05,H1986,05,1,88,30,06P,9,3,2,6.0,6,4,1,113,221,108,1,8.5,0,71,0.579,78,1,1,,,0,M,.,,,A9588,04,A6419,04,81,3,93,252,8,5,98,2.32,145.4,3,82,0,,0.053,,
05WN00466,105051987,05,H1987,05,2,88,30,06P,9,3,2,6.0,6,4,1,113,221,108,12,7.4,0,71,0.589,78,1,1,,,0,M,.,e23,,A9588,04,A6419,04,81,1,,0,8,5,105,2.32,145.4,1,81,0,,0.053,SxP,
05WN00467,105051988,05,H1988,05,3,83,30,04P,8,2,2,3.0,3,3,1,113,221,108,5,7.0,0,64,0.528,70,1,1,,,0,W,.,,,A9232,04,A9180,04,82,3,93,273,5,6,0,2.31,131.3,3,67,0,,0.046,,
05WN00468,105051989,05,H1989,05,2,83,30,04P,8,2,2,3.0,3,3,1,113,221,108,1,8.5,0,57,0.449,62,1,1,,,0,W,.,,,A9232,04,A9180,04,82,3,93,273,5,4,91,2.31,131.3,3,70,0,,0.046,,
05WN00469,105051990,05,H1990,05,2,82,30,25P,8,2,2,3.0,3,3,1,113,221,108,11,11.9,0,87,0.695,95,1,1,,,0,C,.,e31,,A9897,04,A9348,04,84,1,,0,5,5,107,1.88,129.7,1,105,0,,0.05,Life,4
05WN00470,105051991,05,H1991,05,2,82,30,25P,8,2,2,3.0,3,3,1,113,221,108,5,11.6,0,79,0.624,86,1,1,,,0,C,.,e32,,A9897,04,A9348,04,84,1,,0,5,5,102,1.88,129.7,1,95,0,,0.05,Life,3
05WN00471,105051992,05,H1992,05,3,83,30,02P,5,1,1,3.0,3,3,1,113,221,108,5,15.6,0,99,0.772,108,1,1,,,0,W,.,,HAIRY,A7896,04,A9608,04,82,3,93,273,1,1,0,2.03,121.7,3,112,0,,0.035,,
05WN00472,105051994,05,H1994,05,2,83,30,04P,9,3,2,5.0,5,4,1,113,221,108,1,7.6,0,50,0.393,55,1,1,,,0,W,  8,,HAIRY BUM 7/5,A9232,04,01328,00,88,2,92,265,8,6,87,2.41,131.2,2,70,68,!,0.048,,
05WN00473,105051995,05,H1995,05,3,83,30,04P,9,3,2,5.0,5,4,1,113,221,108,3,10.1,39,54,0.406,59,1,1,,,0,W,.,,HAIRY,A9232,04,01328,00,88,3,93,273,8,4,0,2.41,131.2,3,62,67,,0.048,,
05WN00474,105051996,05,H1996,05,3,88,30,06P,8,2,2,7.0,7,5,1,113,221,108,1,11.8,0,72,0.557,79,1,1,,,0,M,.,,,A9588,04, 8443,00,88,3,93,273,5,5,0,1.76,118.7,3,77,0,,0.053,,
05WN00475,105051997,05,H1997,05,3,88,30,06P,8,2,2,7.0,7,5,1,113,221,108,12,12.7,0,69,0.521,75,1,1,,,0,M,.,,,A9588,04, 8443,00,88,3,93,273,5,5,0,1.76,118.7,3,81,0,,0.053,,
05WN00476,105052000,05,H2000,05,3,83,30,04P,8,2,1,4.0,4,4,1,113,221,108,7,6.8,0,52,0.419,57,1,1,,,0,W,.,,HAIRY,A9232,04,A8456,04,84,3,93,273,3,2,0,2.25,104.4,3,61,0,,0.051,,
05WN00477,105052002,05,H2002,05,1,83,30,04P,3,4,2,6.0,6,4,1,113,221,108,3,9.0,0,69,0.556,76,1,1,,,0,W,.,,,A9232,04,90053,09,88,3,93,252,8,5,92,2.42,132.2,3,77,0,,0.058,,
05WN00478,105052003,05,H2003,05,1,83,30,04P,3,4,2,6.0,6,4,1,113,221,108,2,8.5,0,55,0.431,60,1,1,,,0,W,.,,"PINK, X",A9232,04,90053,09,88,3,93,252,8,5,84,2.42,132.2,3,67,0,,0.058,,
05WN00479,105052005,05,H2005,05,2,83,30,04P,3,4,1,6.0,6,4,1,113,221,108,1,7.0,0,74,0.62,81,1,1,,,0,W,  1,,,A9232,04,90053,09,88,2,92,265,7,2,101,2.42,132.2,2,89,86,,0.058,,
05WN00480,105052006,05,H2006,05,2,83,30,02P,9,3,2,3.0,3,3,1,114,221,107,3,7.8,0,68,0.563,75,3,1,,,0,W,.,,BLK.R.FLANK,A7896,04,A9123,04,84,3,93,273,8,5,96,2.31,127.4,3,76,0,,0.046,,
05WN00481,105052007,05,H2007,05,2,83,30,02P,9,3,2,3.0,3,3,1,114,221,107,16,7.5,0,52,0.416,57,1,1,,,0,W,.,,,A7896,04,A9123,04,84,3,93,273,8,5,87,2.31,127.4,3,64,0,,0.046,,
05WN00482,105052008,05,H2008,05,3,83,30,02P,9,3,1,3.0,3,3,1,114,221,107,4,7.4,0,62,0.51,69,1,1,,,0,W,.,,,A7896,04,A9123,04,84,3,93,273,7,2,0,2.31,127.4,3,81,0,,0.046,,
05WN00483,105052009,05,H2009,05,3,83,30,01P,8,2,2,2.0,2,2,2,114,223,109,4,9.8,0,81,0.653,88,1,1,,,0,W,.,,,A7284,04,H0407,05,88,3,93,273,5,5,0,1.94,120.0,3,96,0,,0.074,,
05WN00484,105052010,05,H2010,05,3,83,30,01P,8,2,2,2.0,2,2,2,114,223,109,15,8.6,0,64,0.508,70,1,1,,,0,W,.,,TRT.PNEU,A7284,04,H0407,05,88,3,93,273,5,5,0,1.94,120.0,3,76,0,,0.074,,
05WN00485,105052011,05,H2011,05,3,83,30,03P,8,2,2,3.0,3,3,1,114,221,107,14,8.7,0,74,0.61,82,1,1,,,0,W,.,,,A7199,04,A9293,04,84,3,93,273,5,5,0,2.03,136.0,3,92,0,,0.048,,
05WN00486,105052012,05,H2012,05,3,83,30,03P,8,2,2,3.0,3,3,1,114,221,107,13,9.4,0,75,0.613,83,1,1,,,0,W,.,,,A7199,04,A9293,04,84,3,93,273,5,5,0,2.03,136.0,3,93,0,,0.048,,
05WN00487,105052013,05,H2013,05,1,82,30,24P,8,2,2,3.0,3,3,1,114,221,107,3,10.9,0,83,0.674,92,1,1,3,,0,C,.,,H3 X,A9088,04,A9545,04,81,3,93,252,5,5,99,2.17,133.3,3,93,0,,0.056,,
05WN00488,105052014,05,H2014,05,2,82,30,24P,8,2,2,3.0,3,3,1,114,221,107,1,9.4,0,86,0.716,95,1,1,,,0,C,.,e31,,A9088,04,A9545,04,81,1,,0,5,5,108,2.17,133.3,1,101,0,,0.056,Life,2
05WN00489,105052015,05,H2015,05,1,82,30,23P,8,2,2,6.0,6,4,1,114,221,107,16,9.4,0,83,0.688,92,1,1,,,0,C,.,,,A9606,04,A6341,04,81,1,,0,5,6,104,2.02,145.1,1,91,0,,0.032,,
05WN00490,105052016,05,H2016,05,1,82,30,23P,8,2,2,6.0,6,4,1,114,221,107,15,11.3,0,82,0.661,91,1,1,,,0,C,.,,,A9606,04,A6341,04,81,1,,0,5,4,104,2.02,145.1,1,91,0,,0.032,,
05WN00491,105052017,05,H2017,05,3,83,30,02P,8,2,2,6.0,6,4,1,114,221,107,4,9.7,0,78,0.638,86,1,1,,,0,W,.,,HAIRY,A7896,04,A6300,04,82,3,93,273,5,5,0,1.92,106.8,3,94,0,,0.034,,
