UID,ID10,BRD,ETAG,GRFL,GRADE,FLGR1,SEX,SHDAY,DAYSH,GROUP,BGRP,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YR
04SH02462,2003819387,81,Z9387,6.2,58,5,2,2004-03-10,70,YRLG EWE,4,,32,1.0,141,2004-05-24,5,0,04
04SH02463,2003818795,81,Z8795,8.4,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,139,2004-05-24,5,0,04
04SH02464,2003820120,82,X0120,6.0,60,4,2,2004-03-10,70,YRLG EWE,4,,00,1.0,123,2004-05-24,5,0,04
04SH02465,2003820153,82,X0153,9.0,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,129,2004-05-24,5,0,04
04SH02466,2003820113,82,X0113,6.4,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,130,2004-05-24,5,0,04
04SH02467,2003449625,44,T9625,6.2,62,3,2,2004-03-10,70,YRLG EWE,4,,02,1.0,140,2004-05-24,5,0,04
04SH02468,2003819447,81,Z9447,7.6,58,5,2,2004-03-10,70,YRLG EWE,4,,33,1.0,134,2004-05-24,5,0,04
04SH02469,2003114116,11,R4116,8.8,64,2,2,2004-03-10,70,YRLG EWE,4,,07,1.0,130,2004-05-24,5,0,04
04SH02470,2003449772,44,T9772,6.4,62,3,2,2004-03-10,70,YRLG EWE,4,,02,1.0,146,2004-05-24,5,0,04
04SH02471,2003449534,44,T9534,6.2,62,3,2,2004-03-10,70,YRLG EWE,4,,02,1.0,147,2004-05-24,5,0,04
04SH02472,2003449746,44,T9746,6.0,60,4,2,2004-03-10,70,YRLG EWE,4,,02,1.0,125,2004-05-24,5,0,04
04SH02473,2003820534,82,X0534,6.2,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,118,2004-05-24,5,0,04
04SH02474,2003642809,64,K2809,8.0,60,4,2,2004-03-10,70,YRLG EWE,4,,00,1.0,156,2004-05-24,5,0,04
04SH02475,2003642915,64,K2915,8.8,60,4,2,2004-03-10,70,YRLG EWE,4,,06,1.0,154,2004-05-24,5,0,04
04SH02476,2003114138,11,R4138,7.6,64,2,2,2004-03-10,70,YRLG EWE,4,,07,1.0,137,2004-05-24,5,0,04
04SH02477,2003449566,44,T9566,8.4,62,3,2,2004-03-10,70,YRLG EWE,4,,02,1.0,146,2004-05-24,5,0,04
04SH02478,2003449567,44,T9567,7.0,60,4,2,2004-03-10,70,YRLG EWE,4,T8567?,02,1.0,124,2004-05-24,5,0,04
04SH02479,2003449763,44,T9763,6.2,62,3,2,2004-03-10,70,YRLG EWE,4,,02,1.0,134,2004-05-24,5,0,04
04SH02480,2003819071,81,Z9071,8.0,62,3,2,2004-03-10,70,YRLG EWE,4,,33,1.0,131,2004-05-24,5,0,04
04SH02481,2003819244,81,Z9244,5.6,58,5,2,2004-03-10,70,YRLG EWE,4,,33,1.0,64,2004-05-24,5,0,04
04SH02482,2003642804,64,K2804,8.2,60,4,2,2004-03-10,70,YRLG EWE,4,,06,1.0,139,2004-05-24,5,0,04
04SH02483,2003818576,81,Z8576,6.4,60,4,2,2004-03-10,70,YRLG EWE,4,,32,1.0,135,2004-05-24,5,0,04
04SH02484,2003449721,44,T9721,7.0,62,3,2,2004-03-10,70,YRLG EWE,4,,02,1.0,131,2004-05-24,5,0,04
04SH02485,2003642796,64,K2796,7.6,60,4,2,2004-03-10,70,YRLG EWE,4,,06,1.0,146,2004-05-24,5,0,04
04SH02486,2003819777,81,Z9777,8.2,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,131,2004-05-24,5,0,04
04SH02487,2003819494,81,Z9494,8.0,60,4,2,2004-03-10,70,YRLG EWE,4,,32,1.0,138,2004-05-24,5,0,04
04SH02488,2003818881,81,Z8881,7.6,58,5,2,2004-03-10,70,YRLG EWE,4,,32,1.0,124,2004-05-24,5,0,04
04SH02489,2003819946,81,Z9946,6.0,60,4,2,2004-03-10,70,YRLG EWE,4,,32,1.0,156,2004-05-24,5,0,04
04SH02490,2003818812,81,Z8812,6.4,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,125,2004-05-24,5,0,04
04SH02491,2003819483,81,Z9483,6.6,62,3,2,2004-03-10,70,YRLG EWE,4,,32,1.0,120,2004-05-24,5,0,04
04SH02492,2003819723,81,Z9723,8.0,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,144,2004-05-24,5,0,04
04SH02493,2003642798,64,K2798,7.6,62,3,2,2004-03-10,70,YRLG EWE,4,,06,1.0,162,2004-05-24,5,0,04
04SH02494,2003114226,11,R4226,7.0,64,2,2,2004-03-10,70,YRLG EWE,4,,07,1.0,133,2004-05-24,5,0,04
04SH02495,2003820676,82,X0676,6.4,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,117,2004-05-24,5,0,04
04SH02496,2003819521,81,Z9521,7.6,62,3,2,2004-03-10,70,YRLG EWE,4,,03,1.0,158,2004-05-24,5,0,04
04SH02497,2003820756,82,X0756,6.2,60,4,2,2004-03-10,70,YRLG EWE,4,,33,1.0,132,2004-05-24,5,0,04
04SH02498,2003820363,82,X0363,9.6,60,4,2,2004-03-10,70,YRLG EWE,4,,03,1.0,158,2004-05-24,5,0,04
04SH02499,2003819423,81,Z9423,7.6,62,3,2,2004-03-10,70,YRLG EWE,4,,33,1.0,146,2004-06-01,T,0,04
04SH02500,2003050652,05,H0652,5.2,60,4,2,2004-03-10,70,YRLG EWE,4,,30,1.0,120,2004-05-13,2,0,04
04SH02501,2003818762,81,Z8762,5.8,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,104,2004-04-22,1,0,04
04SH02502,2003820359,82,X0359,6.0,62,3,2,2004-03-10,70,YRLG EWE,4,,31,1.0,147,2004-05-13,2,0,04
04SH02503,2003818866,81,Z8866,6.0,60,4,2,2004-03-10,70,YRLG EWE,4,,30,1.0,136,2004-05-24,5,0,04
04SH02504,2003818794,81,Z8794,7.4,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,125,2004-04-26,2,0,04
04SH02505,2003818962,81,Z8962,6.2,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,135,2004-05-20,1,0,04
04SH02506,2003819958,81,Z9958,6.0,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,138,2004-05-13,2,0,04
04SH02507,2003642898,64,K2898,5.8,60,4,2,2004-03-10,70,YRLG EWE,4,,06,1.0,168,2004-05-20,1,0,04
04SH02508,2003820119,82,X0119,7.8,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,125,2004-05-27,2,0,04
04SH02509,2003819343,81,Z9343,8.8,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,157,2004-05-20,1,0,04
04SH02510,2003819383,81,Z9383,6.6,62,3,2,2004-03-10,70,YRLG EWE,4,,02,1.0,117,2004-05-24,5,0,04
04SH02511,2003642772,64,K2772,7.8,62,3,2,2004-03-10,70,YRLG EWE,4,,06,1.0,146,2004-05-20,1,0,04
04SH02512,2003819656,81,Z9656,5.8,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,111,2004-05-24,5,0,04
04SH02513,2003050525,05,H0525,5.6,60,4,2,2004-03-10,70,YRLG EWE,4,,30,1.0,148,2004-05-24,5,0,04
04SH02514,2003050419,05,H0419,7.8,60,4,2,2004-03-10,70,YRLG EWE,4,,30,1.0,146,2004-04-26,2,0,04
04SH02515,2003819917,81,Z9917,6.4,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,0,,*,0,04
04SH02516,2003818889,81,Z8889,7.0,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,115,2004-04-26,2,0,04
04SH02517,2003819839,81,Z9839,7.8,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,161,2004-04-26,2,0,04
04SH02518,2003642778,64,K2778,8.0,62,3,2,2004-03-10,70,YRLG EWE,4,,06,1.0,181,2004-05-20,1,0,04
04SH02519,2003819564,81,Z9564,8.2,62,3,2,2004-03-10,70,YRLG EWE,4,,03,1.0,150,2004-05-24,5,0,04
04SH02520,2003819863,81,Z9863,5.8,64,2,2,2004-03-10,70,YRLG EWE,4,,31,1.0,117,2004-05-13,2,0,04
04SH02521,2003820179,82,X0179,7.8,62,3,2,2004-03-10,70,YRLG EWE,4,,31,1.0,161,2004-05-13,2,0,04
04SH02522,2003820482,82,X0482,7.0,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,153,2004-05-13,2,0,04
04SH02523,2003114101,11,R4101,7.0,62,3,2,2004-03-10,70,YRLG EWE,4,,07,1.0,138,2004-05-20,1,0,04
04SH02524,2003642951,64,K2951,8.0,60,4,2,2004-03-10,70,YRLG EWE,4,,06,1.0,152,2004-05-27,2,0,04
04SH02525,2003820328,82,X0328,7.2,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,121,2004-05-13,2,0,04
04SH02526,2003114085,11,R4085,6.0,62,3,2,2004-03-10,70,YRLG EWE,4,,07,1.0,137,2004-05-20,1,0,04
04SH02527,2003818899,81,Z8899,6.4,60,4,2,2004-03-10,70,YRLG EWE,4,,03,1.0,141,2004-05-20,1,0,04
04SH02528,2003050653,05,H0653,5.4,60,4,2,2004-03-10,70,YRLG EWE,4,,30,1.0,122,2004-05-03,1,0,04
04SH02529,2003449565,44,T9565,7.6,62,3,2,2004-03-10,70,YRLG EWE,4,,02,1.0,161,2004-05-27,2,0,04
04SH02530,2003819121,81,Z9121,7.6,62,3,2,2004-03-10,70,YRLG EWE,4,,33,1.0,154,2004-05-24,5,0,04
04SH02531,2003114213,11,R4213,8.4,64,2,2,2004-03-10,70,YRLG EWE,4,,07,1.0,148,2004-05-20,1,0,04
04SH02532,2003819058,81,Z9058,7.0,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,124,2004-05-13,2,0,04
04SH02533,2003820198,82,X0198,7.4,58,5,2,2004-03-10,70,YRLG EWE,4,,01,1.0,126,2004-05-20,1,0,04
04SH02534,2003050511,05,H0511,9.4,62,3,2,2004-03-10,70,YRLG EWE,4,,30,1.0,173,2004-05-20,1,0,04
04SH02535,2003820362,82,X0362,6.4,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,115,2004-05-03,1,0,04
04SH02536,2003820305,82,X0305,7.4,60,4,2,2004-03-10,70,YRLG EWE,4,,32,1.0,145,2004-05-24,5,0,04
04SH02537,2003819936,81,Z9936,6.4,58,5,2,2004-03-10,70,YRLG EWE,4,,01,1.0,122,2004-05-20,1,0,04
04SH02538,2003449457,44,T9457,8.8,62,3,2,2004-03-10,70,YRLG EWE,4,,02,1.0,157,2004-05-24,5,0,04
04SH02539,2003820760,82,X0760,8.0,62,3,2,2004-03-10,70,YRLG EWE,4,,32,1.0,130,2004-05-24,5,0,04
04SH02540,2003819862,81,Z9862,6.8,62,3,2,2004-03-10,70,YRLG EWE,4,,31,1.0,118,2004-05-27,2,0,04
04SH02541,2003820541,82,X0541,7.0,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,108,2004-05-20,1,0,04
04SH02542,2003820288,82,X0288,6.0,60,4,2,2004-03-10,70,YRLG EWE,4,,30,1.0,144,2004-05-24,5,0,04
04SH02543,2003820467,82,X0467,5.8,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,142,2004-05-20,1,0,04
04SH02544,2003050670,05,H0670,8.2,56,6,2,2004-03-10,70,YRLG EWE,4,,30,1.0,174,2004-04-22,1,0,04
04SH02545,2003819487,81,Z9487,8.0,58,5,2,2004-03-10,70,YRLG EWE,4,,33,1.0,155,2004-06-01,T,0,04
04SH02546,2003819332,81,Z9332,7.8,60,4,2,2004-03-10,70,YRLG EWE,4,,32,1.0,133,2004-05-24,5,0,04
04SH02547,2003819495,81,Z9495,6.2,60,4,2,2004-03-10,70,YRLG EWE,4,,32,1.0,140,2004-05-24,5,0,04
04SH02548,2003642976,64,K2976,6.0,62,3,2,2004-03-10,70,YRLG EWE,4,,06,1.0,0,,*,0,04
04SH02549,2003819501,81,Z9501,8.2,60,4,2,2004-03-10,70,YRLG EWE,4,,33,1.0,173,2004-06-01,T,0,04
04SH02550,2003820750,82,X0750,5.8,60,4,2,2004-03-10,70,YRLG EWE,4,,32,1.0,116,2004-05-24,5,0,04
04SH02551,2003819167,81,Z9167,7.6,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,133,2004-05-13,2,0,04
04SH02552,2003819700,81,Z9700,8.8,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,154,2004-04-26,2,0,04
04SH02553,2003819194,81,Z9194,6.6,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,130,2004-05-13,2,0,04
04SH02554,2003820763,82,X0763,6.8,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,143,2004-05-13,2,0,04
04SH02555,2003819416,81,Z9416,7.6,58,5,2,2004-03-10,70,YRLG EWE,4,,33,1.0,142,2004-06-01,T,0,04
04SH02556,2003819633,81,Z9633,6.6,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,136,2004-04-26,2,0,04
04SH02557,2003819160,81,Z9160,8.6,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,138,2004-04-22,1,0,04
04SH02558,2003820393,82,X0393,7.6,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,119,2004-05-20,1,0,04
04SH02559,2003819345,81,Z9345,7.0,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,135,2004-05-13,2,0,04
04SH02560,2003819497,81,Z9497,5.6,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,139,2004-05-13,2,0,04
04SH02561,2003820512,82,X0512,5.8,62,3,2,2004-03-10,70,YRLG EWE,4,,33,1.0,162,2004-06-01,T,0,04
04SH02562,2003819734,81,Z9734,5.6,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,128,2004-04-22,1,0,04
04SH02563,2003819129,81,Z9129,7.6,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,145,2004-05-20,1,0,04
04SH02564,2003819989,81,Z9989,5.6,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,153,2004-05-27,2,0,04
04SH02565,2003818686,81,Z8686,7.2,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,120,2004-05-13,2,0,04
04SH02566,2003820028,82,X0028,6.6,60,4,2,2004-03-10,70,YRLG EWE,4,,32,1.0,133,2004-05-24,5,0,04
04SH02567,2003820510,82,X0510,7.0,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,127,2004-05-20,1,0,04
04SH02568,2003820325,82,X0325,5.6,58,5,2,2004-03-10,70,YRLG EWE,4,,33,1.0,138,2004-05-24,5,0,04
04SH02569,2003819425,81,Z9425,7.2,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,136,2004-05-13,2,0,04
04SH02570,2003449675,44,T9675,7.4,62,3,2,2004-03-10,70,YRLG EWE,4,,02,1.0,136,2004-04-22,1,0,04
04SH02571,2003050675,05,H0675,6.0,60,4,2,2004-03-10,70,YRLG EWE,4,,30,1.0,148,2004-05-20,1,0,04
04SH02572,2003819630,81,Z9630,6.8,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,117,2004-05-20,1,0,04
04SH02573,2003819017,81,Z9017,9.4,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,169,2004-05-13,2,0,04
04SH02574,2003820758,82,X0758,7.2,58,5,2,2004-03-10,70,YRLG EWE,4,,32,1.0,150,2004-05-24,5,0,04
04SH02575,2003820106,82,X0106,7.2,62,3,2,2004-03-10,70,YRLG EWE,4,,03,1.0,165,2004-05-24,5,0,04
04SH02576,2003820600,82,X0600,6.4,60,4,2,2004-03-10,70,YRLG EWE,4,,00,1.0,147,2004-05-24,5,0,04
04SH02577,2003820698,82,X0698,7.2,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,162,2004-05-13,2,0,04
04SH02578,2003818987,81,Z8987,7.6,60,4,2,2004-03-10,70,YRLG EWE,4,,32,1.0,129,2004-05-24,5,0,04
04SH02579,2003114155,11,R4155,7.2,64,2,2,2004-03-10,70,YRLG EWE,4,,07,1.0,136,2004-05-27,2,0,04
04SH02580,2003820438,82,X0438,7.0,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,148,2004-05-27,2,0,04
04SH02581,2003819250,81,Z9250,5.6,60,4,2,2004-03-10,70,YRLG EWE,4,,33,1.0,163,2004-06-01,T,0,04
04SH02582,2003819570,81,Z9570,9.2,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,117,2004-05-03,1,0,04
04SH02583,2003818749,81,Z8749,5.2,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,111,2004-04-26,2,0,04
04SH02584,2003303228,30, 3228,5.4,60,4,2,2004-03-10,70,YRLG EWE,5,,04,0.5,122,2004-06-08,F,0,04
04SH02585,2003819769,81,Z9769,8.4,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,114,2004-05-13,2,0,04
04SH02586,2003819168,81,Z9168,6.8,62,3,2,2004-03-10,70,YRLG EWE,4,,31,1.0,152,2004-05-24,5,0,04
04SH02587,2003819152,81,Z9152,7.4,62,3,2,2004-03-10,70,YRLG EWE,4,,31,1.0,145,2004-04-22,1,0,04
04SH02588,2003819669,81,Z9669,5.6,58,5,2,2004-03-10,70,YRLG EWE,4,,31,1.0,121,2004-04-22,1,0,04
04SH02589,2003819402,81,Z9402,5.6,58,5,2,2004-03-10,70,YRLG EWE,4,,33,1.0,146,2004-06-01,T,0,04
04SH02590,2003819357,81,Z9357,7.2,58,5,2,2004-03-10,70,YRLG EWE,4,,33,1.0,168,2004-04-22,1,0,04
04SH02591,2003819584,81,Z9584,7.8,62,3,2,2004-03-10,70,YRLG EWE,4,,31,1.0,132,2004-05-24,5,0,04
04SH02592,2003642989,64,K2989,7.6,62,3,2,2004-03-10,70,YRLG EWE,4,,06,1.0,165,2004-05-24,5,0,04
04SH02593,2003818849,81,Z8849,7.0,62,3,2,2004-03-10,70,YRLG EWE,4,,31,1.0,151,2004-05-20,1,0,04
04SH02594,2003819959,81,Z9959,5.6,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,126,2004-04-26,2,0,04
04SH02595,2003819339,81,Z9339,5.8,58,5,2,2004-03-10,70,YRLG EWE,4,,31,1.0,138,2004-05-27,2,0,04
04SH02596,2003819577,81,Z9577,5.8,62,3,2,2004-03-10,70,YRLG EWE,4,,32,1.0,124,2004-05-24,5,0,04
04SH02597,2003819898,81,Z9898,8.6,60,4,2,2004-03-10,70,YRLG EWE,4,,01,1.0,124,2004-05-20,1,0,04
04SH02598,2003820157,82,X0157,5.4,62,3,2,2004-03-10,70,YRLG EWE,4,,02,1.0,0,,*,0,04
04SH02599,2003642806,64,K2806,9.0,60,4,2,2004-03-10,70,YRLG EWE,4,,06,1.0,141,2004-05-13,2,0,04
04SH02600,2003819913,81,Z9913,6.2,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,134,2004-05-20,1,0,04
04SH02601,2003819778,81,Z9778,10.6,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,140,2004-04-22,1,0,04
04SH02602,2003819267,81,Z9267,7.6,62,3,2,2004-03-10,70,YRLG EWE,4,,31,1.0,144,2004-05-13,2,0,04
04SH02603,2003820440,82,X0440,6.6,60,4,2,2004-03-10,70,YRLG EWE,4,,31,1.0,112,2004-05-03,1,0,04
04SH02604,2003050567,05,H0567,7.4,58,5,2,2004-03-10,70,YRLG EWE,4,,30,1.0,116,2004-05-13,2,0,04
04SH02605,2003819076,81,Z9076,7.2,62,3,2,2004-03-10,70,YRLG EWE,4,,31,1.0,127,2004-04-22,1,0,04
04SH02606,2003642925,64,K2925,9.0,60,4,2,2004-03-10,70,YRLG EWE,4,,06,1.0,185,2004-05-24,5,0,04
04SH02607,2003820607,82,X0607,5.8,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,146,2004-05-13,2,0,04
04SH02608,2003820660,82,X0660,6.4,62,3,2,2004-03-10,70,YRLG EWE,4,,33,1.0,151,2004-06-01,T,0,04
04SH02609,2003818835,81,Z8835,7.2,62,3,2,2004-03-10,70,YRLG EWE,4,,01,1.0,146,2004-05-13,2,0,04
04SH02610,2003820042,82,X0042,7.8,62,3,2,2004-03-10,70,YRLG EWE,4,,31,1.0,136,2004-05-13,2,0,04
