UID,ID9,SEX,BRD,ETAG,GRADE,FLGR1,GRFL,BANDSH,DAYSH,DATE,RMK,INV96,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
96SH01098, 95105893,2,10,S5893,58,5,9.4,E,72,1996-03-12,,Y,41,1.0,119,1996-05-15,2,,96
96SH01099, 95638034,2,63,K8034,58,5,8.8,E,72,1996-03-12,,Y,06,1.0,123,1996-05-10,2,,96
96SH01100, 95041909,2,04,A1909,60,4,6.4,E,72,1996-03-12,,Y,30,1.0,152,1996-04-23,1,,96
96SH01101, 95042275,2,04,A2275,60,4,5.4,E,72,1996-03-12,,Y,30,1.0,153,1996-04-23,1,,96
96SH01102, 95638312,2,63,K8312,58,5,6.0,E,72,1996-03-12,,Y,06,1.0,127,1996-05-15,2,,96
96SH01103, 95105991,2,10,S5991,60,4,6.8,E,72,1996-03-12,,Y,07,1.0,134,1996-05-15,2,,96
96SH01104, 95042257,2,04,A2257,58,5,6.8,E,72,1996-03-12,,Y,30,1.0,144,1996-04-29,1,,96
96SH01105, 95042364,2,04,A2364,60,4,5.6,E,72,1996-03-12,,Y,31,1.0,136,1996-04-26,2,,96
96SH01106, 95637954,2,63,K7954,58,5,9.0,E,72,1996-03-12,,Y,06,1.0,171,1996-05-07,1,,96
96SH01107, 95042535,2,04,A2535,60,4,6.2,E,72,1996-03-12,,Y,30,1.0,139,1996-04-23,1,,96
96SH01108, 95444979,2,44,T4979,60,4,4.6,E,72,1996-03-12,,Y,01,1.0,112,1996-05-15,2,,96
96SH01109, 95105837,2,10,S5837,62,3,8.0,E,72,1996-03-12,,Y,07,1.0,136,1996-05-10,2,,96
96SH01110, 95106423,2,10,S6423,60,4,8.4,E,72,1996-03-12,,Y,07,1.0,162,1996-05-10,2,,96
96SH01111, 95105540,2,10,S5540,60,4,6.2,E,72,1996-03-12,,Y,07,1.0,125,1996-04-29,1,,96
96SH01112, 95042250,2,04,A2250,62,3,5.8,E,72,1996-03-12,,Y,31,1.0,133,1996-05-01,2,,96
96SH01113, 95637799,2,63,K7799,58,5,8.0,E,72,1996-03-12,,Y,06,1.0,177,1996-04-23,1,,96
96SH01114, 95637787,2,63,K7787,60,4,9.4,E,72,1996-03-12,,Y,06,1.0,150,1996-05-15,2,,96
96SH01115, 95637816,2,63,K7816,58,5,8.8,E,72,1996-03-12,,Y,06,1.0,165,1996-04-26,2,,96
96SH01116, 95106460,2,10,S6460,62,3,5.0,E,72,1996-03-12,,Y,07,1.0,94,1996-05-10,2,,96
96SH01117, 95041918,2,04,A1918,60,4,6.4,E,72,1996-03-12,,Y,30,1.0,154,1996-04-23,1,,96
96SH01118, 95042243,2,04,A2243,58,5,6.0,E,72,1996-03-12,,Y,30,1.0,121,1996-04-23,1,,96
96SH01119, 95041855,2,04,A1855,60,4,5.4,E,72,1996-03-12,,Y,30,1.0,143,1996-05-07,1,,96
96SH01120, 95042546,2,04,A2546,58,5,5.4,E,72,1996-03-12,,Y,30,1.0,139,1996-04-23,1,,96
96SH01121, 95042478,2,04,A2478,60,4,7.2,E,72,1996-03-12,,Y,31,1.0,159,1996-05-01,2,,96
96SH01122, 95445033,2,44,T5033,58,5,7.6,E,72,1996-03-12,,Y,01,1.0,139,1996-06-17,5,,96
96SH01123, 95637839,2,63,K7839,58,5,10.0,E,72,1996-03-12,,Y,06,1.0,187,1996-05-07,1,,96
96SH01124, 95105532,2,10,S5532,60,4,7.2,E,72,1996-03-12,,Y,07,1.0,156,1996-05-10,2,,96
96SH01125, 95106164,2,10,S6164,62,3,6.2,E,72,1996-03-12,,Y,07,1.0,125,1996-05-01,2,,96
96SH01126, 95105657,2,10,S5657,58,5,9.0,E,72,1996-03-12,,Y,07,1.0,154,1996-05-15,2,,96
96SH01127, 95637982,2,63,K7982,60,4,9.2,E,72,1996-03-12,,Y,06,1.0,150,1996-05-10,2,,96
96SH01128, 95042536,2,04,A2536,62,3,4.6,E,72,1996-03-12,,Y,30,1.0,105,1996-05-01,2,,96
96SH01129, 95106323,2,10,S6323,60,4,7.8,E,72,1996-03-12,,Y,07,1.0,151,1996-04-29,1,,96
96SH01130, 95042474,2,04,A2474,58,5,3.8,E,72,1996-03-12,,Y,30,1.0,110,1996-05-07,1,,96
96SH01131, 95105634,2,10,S5634,60,4,6.6,E,72,1996-03-12,,Y,43,1.0,140,1996-05-07,1,,96
96SH01132, 95042404,2,04,A2404,60,4,7.4,E,72,1996-03-12,,Y,31,1.0,138,1996-05-10,2,,96
96SH01133, 95042479,2,04,A2479,62,3,6.0,E,72,1996-03-12,,Y,00,1.0,117,1996-05-01,2,,96
96SH01134, 95106406,2,10,S6406,60,4,6.0,E,72,1996-03-12,,Y,07,1.0,125,1996-05-15,2,,96
96SH01135, 95042442,2,04,A2442,60,4,5.6,E,72,1996-03-12,,Y,31,1.0,105,1996-05-15,2,,96
96SH01136, 95638305,2,63,K8305,58,5,8.2,E,72,1996-03-12,,Y,06,1.0,145,1996-04-23,1,,96
96SH01137, 95042021,2,04,A2021,62,3,5.2,E,72,1996-03-12,,Y,30,1.0,121,1996-06-17,5,,96
96SH01138, 95638190,2,63,K8190,58,5,8.4,E,72,1996-03-12,,Y,06,1.0,162,1996-05-07,1,,96
96SH01139, 95042068,2,04,A2068,60,4,7.2,E,72,1996-03-12,,Y,30,1.0,159,1996-05-07,1,,96
96SH01140, 95041998,2,04,A1998,62,3,4.6,E,72,1996-03-12,,Y,00,1.0,162,1996-04-26,2,,96
96SH01141, 95638275,2,63,K8275,60,4,7.8,E,72,1996-03-12,,Y,06,1.0,165,1996-05-15,2,,96
96SH01142, 95106289,2,10,S6289,60,4,6.0,E,72,1996-03-12,,Y,07,1.0,132,1996-05-07,1,,96
96SH01143, 95444867,2,44,T4867,60,4,6.2,E,72,1996-03-12,,Y,01,1.0,138,1996-05-10,2,,96
96SH01144, 94041535,2,04,A1535,58,5,3.6,E,72,1996-03-12,B2 WITH YRLG EWES,Y,30,1.5,111,1996-04-26,2,,96
96SH01145, 95042356,2,04,A2356,60,4,5.2,E,72,1996-03-12,,Y,30,1.0,139,1996-05-01,2,,96
96SH01146, 95444664,2,44,T4664,58,5,7.6,E,72,1996-03-12,,Y,02,1.0,135,1996-05-20,2,,96
96SH01147, 95042248,2,04,A2248,58,5,4.8,E,72,1996-03-12,,Y,30,1.0,138,1996-05-10,2,,96
96SH01148, 95444931,2,44,T4931,58,5,6.4,E,72,1996-03-12,,Y,32,1.0,151,1996-05-15,2,,96
96SH01149, 95106037,2,10,S6037,62,3,6.6,E,72,1996-03-12,,Y,07,1.0,148,1996-05-15,2,,96
96SH01150, 95637894,2,63,K7894,58,5,6.4,E,72,1996-03-12,,Y,06,1.0,147,1996-05-07,1,,96
96SH01151, 95041828,2,04,A1828,58,5,5.2,E,72,1996-03-12,,Y,30,1.0,112,1996-05-01,2,,96
96SH01152, 95105573,2,10,S5573,62,3,6.6,E,72,1996-03-12,,Y,42,1.0,121,1996-05-15,2,,96
96SH01153, 95106393,2,10,S6393,60,4,5.4,E,72,1996-03-12,,Y,07,1.0,123,1996-05-15,2,,96
96SH01154, 95105691,2,10,S5691,60,4,9.0,E,72,1996-03-12,,Y,42,1.0,143,1996-05-15,2,,96
96SH01155, 95105833,2,10,S5833,60,4,8.4,E,72,1996-03-12,,Y,07,1.0,153,1996-05-15,2,,96
96SH01156, 95106097,2,10,S6097,62,3,6.4,E,72,1996-03-12,,Y,07,1.0,115,1996-05-15,2,,96
96SH01157, 95105605,2,10,S5605,60,4,7.8,E,72,1996-03-12,,Y,07,1.0,126,1996-06-17,5,,96
96SH01158, 95041936,2,04,A1936,60,4,6.0,E,72,1996-03-12,,Y,30,1.0,133,1996-04-23,1,,96
96SH01159, 95042145,2,04,A2145,60,4,6.8,E,72,1996-03-12,,Y,30,1.0,147,1996-05-07,1,,96
96SH01160, 95637794,2,63,K7794,58,5,8.2,E,72,1996-03-12,,Y,06,1.0,133,1996-05-10,2,,96
96SH01161, 95638010,2,63,K8010,60,4,8.2,E,72,1996-03-12,,Y,06,1.0,151,1996-05-07,1,,96
96SH01162, 95638157,2,63,K8157,58,5,7.2,E,72,1996-03-12,,Y,05,1.0,151,1996-05-07,1,,96
96SH01163, 95105724,2,10,S5724,62,3,7.8,E,72,1996-03-12,,Y,42,1.0,134,1996-05-15,2,,96
96SH01164, 95637739,2,63,K7739,58,5,9.2,E,72,1996-03-12,,Y,06,1.0,153,1996-04-29,1,,96
96SH01165, 95106463,2,10,S6463,64,2,6.6,E,72,1996-03-12,,Y,07,1.0,107,1996-05-10,2,,96
96SH01166, 95445085,2,44,T5085,60,4,5.4,E,72,1996-03-12,,Y,02,1.0,108,1996-05-15,2,,96
96SH01167, 95042203,2,04,A2203,62,3,5.6,E,72,1996-03-12,,Y,30,1.0,116,1996-04-29,1,,96
96SH01168, 95106159,2,10,S6159,62,3,5.0,E,72,1996-03-12,,Y,07,1.0,144,1996-05-15,2,,96
96SH01169, 95638117,2,63,K8117,58,5,6.4,E,72,1996-03-12,,Y,06,1.0,148,1996-04-29,1,,96
96SH01170, 95042171,2,04,A2171,60,4,4.4,E,72,1996-03-12,,Y,30,1.0,115,1996-05-10,2,,96
96SH01171, 95106148,2,10,S6148,62,3,5.6,E,72,1996-03-12,,Y,07,1.0,137,1996-05-10,2,,96
96SH01172, 95105758,2,10,S5758,62,3,6.0,E,72,1996-03-12,,Y,07,1.0,138,1996-05-10,2,,96
96SH01173, 95041809,2,04,A1809,60,4,4.8,E,72,1996-03-12,,Y,30,1.0,128,1996-04-29,1,,96
96SH01174, 95638123,2,63,K8123,60,4,7.2,E,72,1996-03-12,,Y,06,1.0,162,1996-04-23,1,,96
96SH01175, 95042365,2,04,A2365,60,4,5.4,E,72,1996-03-12,,Y,31,1.0,139,1996-04-26,2,,96
96SH01176, 95041928,2,04,A1928,62,3,3.6,E,72,1996-03-12,,Y,30,1.0,107,1996-04-23,1,,96
96SH01177, 95042300,2,04,A2300,62,3,4.4,E,72,1996-03-12,,Y,31,1.0,119,1996-05-10,2,,96
96SH01178, 95042024,2,04,A2024,58,5,5.0,E,72,1996-03-12,,Y,30,1.0,127,1996-06-17,5,,96
96SH01179, 95105778,2,10,S5778,64,2,6.4,E,72,1996-03-12,,Y,07,1.0,144,1996-05-07,1,,96
96SH01180, 95638245,2,63,K8245,60,4,7.8,E,72,1996-03-12,,Y,06,1.0,157,1996-05-15,2,,96
96SH01181, 95444962,2,44,T4962,58,5,5.0,E,72,1996-03-12,,Y,02,1.0,133,1996-05-15,2,,96
96SH01182, 95042049,2,04,A2049,60,4,7.2,E,72,1996-03-12,,Y,30,1.0,158,1996-06-17,5,,96
96SH01183, 95638243,2,63,K8243,62,3,7.6,E,72,1996-03-12,,Y,06,1.0,141,1996-04-23,1,,96
96SH01184, 95106100,2,10,S6100,62,3,6.0,E,72,1996-03-12,,Y,07,1.0,121,1996-05-10,2,,96
96SH01185, 95042299,2,04,A2299,62,3,4.4,E,72,1996-03-12,,Y,31,1.0,112,1996-05-01,2,,96
96SH01186, 95106205,2,10,S6205,62,3,8.0,E,72,1996-03-12,,Y,42,1.0,135,1996-05-10,2,,96
96SH01187, 95042322,2,04,A2322,60,4,4.6,E,72,1996-03-12,,Y,31,1.0,122,1996-04-26,2,,96
96SH01188, 95637743,2,63,K7743,58,5,8.8,E,72,1996-03-12,,Y,06,1.0,160,1996-04-26,2,,96
96SH01189, 95105556,2,10,S5556,60,4,7.6,E,72,1996-03-12,,Y,07,1.0,122,1996-06-17,5,,96
96SH01190, 95042453,2,04,A2453,62,3,5.4,E,72,1996-03-12,,Y,31,1.0,126,1996-05-01,2,,96
96SH01191, 95042302,2,04,A2302,58,5,7.4,E,72,1996-03-12,,Y,31,1.0,164,1996-04-26,2,,96
96SH01192, 95042369,2,04,A2369,60,4,4.4,E,72,1996-03-12,,Y,31,1.0,94,1996-05-01,2,,96
96SH01193, 95105708,2,10,S5708,60,4,6.6,E,72,1996-03-12,,Y,07,1.0,119,1996-05-15,2,,96
96SH01194, 95637844,2,63,K7844,58,5,8.6,E,72,1996-03-12,,Y,06,1.0,144,1996-05-10,2,,96
96SH01195, 95105921,2,10,S5921,60,4,5.2,E,72,1996-03-12,,Y,07,1.0,130,1996-05-10,2,,96
96SH01196, 95042270,2,04,A2270,60,4,6.2,E,72,1996-03-12,,Y,31,1.0,148,1996-04-26,2,,96
96SH01197, 95042370,2,04,A2370,60,4,5.8,E,72,1996-03-12,,Y,31,1.0,142,1996-05-01,2,,96
96SH01198, 95042066,2,04,A2066,60,4,5.4,E,72,1996-03-12,,Y,30,1.0,130,1996-04-23,1,,96
96SH01199, 95042403,2,04,A2403,62,3,6.0,E,72,1996-03-12,,Y,00,1.0,126,1996-05-01,2,,96
96SH01200, 95105512,2,10,S5512,62,3,6.2,E,72,1996-03-12,,Y,43,1.0,140,1996-05-10,2,,96
96SH01201, 95638089,2,63,K8089,58,5,8.6,E,72,1996-03-12,,Y,06,1.0,151,1996-05-15,2,,96
96SH01202, 95105584,2,10,S5584,58,5,8.4,E,72,1996-03-12,,Y,07,1.0,128,1996-05-15,2,,96
96SH01203, 95042233,2,04,A2233,60,4,5.2,E,72,1996-03-12,,Y,30,1.0,124,1996-04-23,1,,96
96SH01204, 95042477,2,04,A2477,60,4,6.6,E,72,1996-03-12,,Y,31,1.0,141,1996-05-15,2,,96
96SH01205, 95638118,2,63,K8118,62,3,7.2,E,72,1996-03-12,,Y,06,1.0,143,1996-06-17,X,,96
96SH01206, 95042542,2,04,A2542,60,4,4.6,E,72,1996-03-12,,Y,00,1.0,103,1996-05-15,2,,96
96SH01207, 95444982,2,44,T4982,60,4,5.4,E,72,1996-03-12,,Y,01,1.0,116,1996-05-15,2,,96
96SH01208, 95445052,2,44,T5052,62,3,4.8,E,72,1996-03-12,,Y,02,1.0,106,1996-05-10,2,,96
96SH01209, 95105524,2,10,S5524,60,4,8.4,E,72,1996-03-12,,Y,07,1.0,170,1996-04-29,1,,96
96SH01210, 95444670,2,44,T4670,60,4,6.0,E,72,1996-03-12,,Y,02,1.0,113,1996-05-15,2,,96
96SH01211, 95637779,2,63,K7779,58,5,7.2,E,72,1996-03-12,,Y,06,1.0,171,1996-05-07,1,,96
96SH01212, 95105842,2,10,S5842,62,3,6.4,E,72,1996-03-12,,Y,07,1.0,136,1996-05-15,2,,96
96SH01213, 95445016,2,44,T5016,62,3,5.6,E,72,1996-03-12,,Y,02,1.0,137,1996-05-01,2,,96
96SH01214, 95444947,2,44,T4947,60,4,7.4,E,72,1996-03-12,,Y,02,1.0,146,1996-05-01,2,,96
96SH01215, 95638460,2,63,K8460,58,5,8.6,E,72,1996-03-12,,Y,06,1.0,137,1996-05-15,2,,96
96SH01216, 95106131,2,10,S6131,58,5,7.8,E,72,1996-03-12,,Y,43,1.0,128,1996-05-07,1,,96
96SH01217, 95637920,2,63,K7920,56,6,8.2,E,72,1996-03-12,,Y,06,1.0,121,1996-05-15,2,,96
96SH01218, 95105943,2,10,S5943,64,2,5.6,E,72,1996-03-12,,Y,07,1.0,105,1996-04-23,1,,96
96SH01219, 95637784,2,63,K7784,56,6,10.0,E,72,1996-03-12,,Y,06,1.0,165,1996-05-15,2,,96
96SH01220, 95637955,2,63,K7955,58,5,8.0,E,72,1996-03-12,,Y,06,1.0,150,1996-04-29,1,,96
96SH01221, 95041866,2,04,A1866,62,3,5.0,E,72,1996-03-12,,Y,30,1.0,0,,*,,96
96SH01222, 95042511,2,04,A2511,58,5,5.0,E,72,1996-03-12,,Y,00,1.0,117,1996-05-10,2,,96
96SH01223, 95106136,2,10,S6136,60,4,6.8,E,72,1996-03-12,,Y,07,1.0,147,1996-05-07,1,,96
96SH01224, 95638426,2,63,K8426,62,3,8.0,E,72,1996-03-12,,Y,06,1.0,157,1996-05-15,2,,96
96SH01225, 95637832,2,63,K7832,58,5,7.4,E,72,1996-03-12,,Y,06,1.0,150,1996-05-15,2,,96
96SH01226, 95041951,2,04,A1951,56,6,6.0,E,72,1996-03-12,,Y,30,1.0,112,1996-04-23,1,,96
96SH01227, 95106110,2,10,S6110,60,4,7.2,E,72,1996-03-12,,Y,07,1.0,140,1996-05-10,2,,96
96SH01228, 95444897,2,44,T4897,64,2,7.0,E,72,1996-03-12,,Y,02,1.0,125,1996-05-10,2,,96
96SH01229, 95042358,2,04,A2358,60,4,5.8,E,72,1996-03-12,,Y,30,1.0,142,1996-04-23,1,,96
96SH01230, 95105543,2,10,S5543,60,4,7.4,E,72,1996-03-12,,Y,07,1.0,161,1996-05-07,1,,96
96SH01231, 95042471,2,04,A2471,62,3,4.2,E,72,1996-03-12,,Y,31,1.0,131,1996-05-01,2,,96
96SH01232, 95041861,2,04,A1861,62,3,4.4,E,72,1996-03-12,,Y,30,1.0,114,1996-06-17,5,,96
96SH01233, 95106052,2,10,S6052,62,3,6.4,E,72,1996-03-12,,Y,07,1.0,132,1996-05-07,1,,96
96SH01234, 95042277,2,04,A2277,58,5,8.0,E,72,1996-03-12,,Y,31,1.0,149,1996-04-26,2,,96
96SH01235, 95105953,2,10,S5953,62,3,7.4,E,72,1996-03-12,,Y,07,1.0,155,1996-05-07,1,,96
96SH01236, 95637744,2,63,K7744,56,6,9.6,E,72,1996-03-12,,Y,06,1.0,167,1996-04-23,1,,96
96SH01237, 95106018,2,10,S6018,62,3,5.8,E,72,1996-03-12,,Y,07,1.0,142,1996-04-29,1,,96
96SH01238, 95638122,2,63,K8122,56,6,9.2,E,72,1996-03-12,,Y,06,1.0,162,1996-04-26,2,,96
96SH01239, 95444665,2,44,T4665,60,4,6.6,E,72,1996-03-12,,Y,02,1.0,129,1996-05-15,2,,96
96SH01240, 95042097,2,04,A2097,58,5,6.8,E,72,1996-03-12,,Y,30,1.0,145,1996-05-10,2,,96
96SH01241, 95638217,2,63,K8217,56,6,7.6,E,72,1996-03-12,,Y,06,1.0,149,1996-05-07,1,,96
96SH01242, 95106405,2,10,S6405,62,3,5.2,E,72,1996-03-12,,Y,07,1.0,117,1996-05-15,2,,96
96SH01243, 95105834,2,10,S5834,60,4,5.0,E,72,1996-03-12,,Y,43,1.0,143,1996-04-23,1,,96
96SH01244, 95042476,2,04,A2476,60,4,6.2,E,72,1996-03-12,,Y,31,1.0,131,1996-05-10,2,,96
96SH01245, 95042129,2,04,A2129,60,4,4.6,E,72,1996-03-12,,Y,30,1.0,132,1996-05-01,2,,96
96SH01246, 95105658,2,10,S5658,60,4,7.8,E,72,1996-03-12,,Y,07,1.0,131,1996-05-15,2,,96
96SH01247, 95105539,2,10,S5539,60,4,7.2,E,72,1996-03-12,,Y,07,1.0,120,1996-05-15,2,,96
96SH01248, 95105749,2,10,S5749,60,4,7.2,E,72,1996-03-12,,Y,07,1.0,142,1996-05-15,2,,96
96SH01249, 95042402,2,04,A2402,60,4,6.0,E,72,1996-03-12,,Y,00,1.0,116,1996-04-26,2,,96
96SH01250, 95105587,2,10,S5587,60,4,6.4,E,72,1996-03-12,,Y,07,1.0,122,1996-04-29,1,,96
96SH01251, 95105668,2,10,S5668,62,3,5.2,E,72,1996-03-12,GREY SPOT?,Y,07,1.0,0,,*,,96
96SH01252, 95638006,2,63,K8006,60,4,8.2,E,72,1996-03-12,,Y,06,1.0,164,1996-04-23,1,,96
96SH01253, 95106319,2,10,S6319,62,3,6.8,E,72,1996-03-12,,Y,07,1.0,158,1996-04-29,1,,96
96SH01254, 95445088,2,44,T5088,58,5,6.0,E,72,1996-03-12,,Y,01,1.0,116,1996-05-15,2,,96
96SH01255, 95444876,2,44,T4876,64,2,6.0,E,72,1996-03-12,,Y,01,1.0,120,1996-05-15,2,,96
96SH01256, 95638223,2,63,K8223,56,6,9.2,E,72,1996-03-12,,Y,06,1.0,162,1996-06-17,5,,96
96SH01257, 95042050,2,04,A2050,60,4,6.8,E,72,1996-03-12,,Y,30,1.0,131,1996-04-23,1,,96
96SH01258, 95105966,2,10,S5966,58,5,8.0,E,72,1996-03-12,,Y,07,1.0,122,1996-05-10,2,,96
96SH01259, 95445102,2,44,T5102,60,4,5.4,E,72,1996-03-12,,Y,02,1.0,141,1996-05-15,2,,96
96SH01260, 95444977,2,44,T4977,62,3,6.0,E,72,1996-03-12,,Y,32,1.0,136,1996-05-15,2,,96
96SH01261, 95106108,2,10,S6108,62,3,6.6,E,72,1996-03-12,,Y,07,1.0,148,1996-05-07,1,,96
96SH01262, 95445034,2,44,T5034,60,4,5.6,E,72,1996-03-12,,Y,32,1.0,127,1996-05-10,2,,96
96SH01263, 95637824,2,63,K7824,58,5,7.4,E,72,1996-03-12,,Y,06,1.0,186,1996-05-07,1,,96
96SH01264, 95637877,2,63,K7877,56,6,9.2,E,72,1996-03-12,,Y,06,1.0,150,1996-05-07,1,,96
96SH01265, 95444666,2,44,T4666,58,5,8.2,E,72,1996-03-12,,Y,02,1.0,128,1996-06-17,5,,96
96SH01266, 95637908,2,63,K7908,56,6,9.4,E,72,1996-03-12,,Y,06,1.0,151,1996-05-01,2,,96
96SH01267, 95444755,2,44,T4755,60,4,6.0,E,72,1996-03-12,,Y,02,1.0,107,1996-05-01,2,,96
96SH01268, 95106190,2,10,S6190,60,4,6.2,E,72,1996-03-12,,Y,07,1.0,111,1996-05-15,2,,96
96SH01269, 95444751,2,44,T4751,58,5,6.0,E,72,1996-03-12,,Y,02,1.0,126,1996-05-07,1,,96
96SH01270, 95444929,2,44,T4929,60,4,7.0,E,72,1996-03-12,,Y,01,1.0,111,1996-05-10,2,,96
96SH01271, 95042456,2,04,A2456,58,5,6.0,E,72,1996-03-12,,Y,31,1.0,105,1996-05-10,2,,96
96SH01272, 95637834,2,63,K7834,56,6,7.0,E,72,1996-03-12,,Y,06,1.0,183,1996-05-01,2,,96
96SH01273, 95444855,2,44,T4855,58,5,8.0,E,72,1996-03-12,,Y,02,1.0,161,1996-04-26,2,,96
96SH01274, 95106384,2,10,S6384,62,3,6.2,E,72,1996-03-12,,Y,42,1.0,131,1996-05-15,2,,96
96SH01275, 95444937,2,44,T4937,60,4,5.8,E,72,1996-03-12,,Y,01,1.0,144,1996-05-07,1,,96
96SH01276, 95105951,2,10,S5951,62,3,7.4,E,72,1996-03-12,,Y,07,1.0,150,1996-04-29,1,,96
96SH01277, 95444913,2,44,T4913,60,4,5.6,E,72,1996-03-12,,Y,02,1.0,113,1996-05-01,2,,96
96SH01278, 95041793,2,04,A1793,60,4,5.0,E,72,1996-03-12,,Y,30,1.0,105,1996-05-07,1,,96
96SH01279, 95105594,2,10,S5594,64,2,6.2,E,72,1996-03-12,,Y,43,1.0,144,1996-05-15,2,,96
96SH01280, 95105589,2,10,S5589,62,3,6.4,E,72,1996-03-12,,Y,07,1.0,126,1996-05-15,2,,96
96SH01281, 95042548,2,04,A2548,60,4,4.8,E,72,1996-03-12,LG.BLK SPOT,Y,00,1.0,102,1996-05-15,2,,96
96SH01282, 95042306,2,04,A2306,62,3,4.8,E,72,1996-03-12,,Y,30,1.0,146,1996-04-26,2,,96
96SH01283, 95042083,2,04,A2083,62,3,5.4,E,72,1996-03-12,,Y,30,1.0,131,1996-05-15,2,,96
96SH01284, 95444671,2,44,T4671,60,4,6.4,E,72,1996-03-12,,Y,02,1.0,114,1996-05-07,1,,96
96SH01285, 95637742,2,63,K7742,58,5,11.2,E,72,1996-03-12,,Y,06,1.0,143,1996-06-17,5,,96
96SH01286, 95444988,2,44,T4988,60,4,6.6,E,72,1996-03-12,,Y,32,1.0,142,1996-05-15,2,,96
96SH01287, 95105971,2,10,S5971,60,4,7.4,E,72,1996-03-12,,Y,07,1.0,162,1996-05-07,1,,96
96SH01288, 95105600,2,10,S5600,58,5,8.6,E,72,1996-03-12,,Y,43,1.0,141,1996-05-15,2,,96
96SH01289, 95638127,2,63,K8127,58,5,10.4,E,72,1996-03-12,,Y,06,1.0,187,1996-05-15,2,,96
96SH01290, 95106208,2,10,S6208,62,3,5.6,E,72,1996-03-12,,Y,07,1.0,135,1996-05-20,2,,96
96SH01291, 95444784,2,44,T4784,60,4,5.4,E,72,1996-03-12,,Y,02,1.0,105,1996-05-15,2,,96
96SH01292, 95042388,2,04,A2388,60,4,5.4,E,72,1996-03-12,,Y,31,1.0,131,1996-06-17,5,,96
96SH01293, 95042329,2,04,A2329,60,4,5.4,E,72,1996-03-12,,Y,30,1.0,138,1996-05-01,2,,96
96SH01294, 95638053,2,63,K8053,58,5,8.0,E,72,1996-03-12,,Y,06,1.0,175,1996-05-15,2,,96
96SH01295, 95444965,2,44,T4965,62,3,6.6,E,72,1996-03-12,,Y,02,1.0,152,1996-05-07,1,,96
96SH01296, 95042361,2,04,A2361,62,3,4.6,E,72,1996-03-12,,Y,31,1.0,111,1996-05-10,2,,96
96SH01297, 95105572,2,10,S5572,62,3,6.0,E,72,1996-03-12,,Y,42,1.0,112,1996-05-10,2,,96
96SH01298, 95444859,2,44,T4859,60,4,7.2,E,72,1996-03-12,,Y,02,1.0,153,1996-05-01,2,,96
96SH01299, 95105989,2,10,S5989,62,3,6.2,E,72,1996-03-12,,Y,07,1.0,122,1996-06-17,5,,96
96SH01300, 95042308,2,04,A2308,60,4,6.4,E,72,1996-03-12,,Y,30,1.0,135,1996-05-07,1,,96
96SH01301, 95444718,2,44,T4718,58,5,7.8,E,72,1996-03-12,,Y,02,1.0,139,1996-05-15,2,,96
96SH01302, 95637836,2,63,K7836,56,6,9.0,E,72,1996-03-12,,Y,06,1.0,142,1996-05-10,2,,96
96SH01303, 95106027,2,10,S6027,62,3,7.4,E,72,1996-03-12,,Y,07,1.0,155,1996-05-07,1,,96
96SH01304, 95041971,2,04,A1971,60,4,4.8,E,72,1996-03-12,,Y,30,1.0,115,1996-04-23,1,,96
96SH01305, 95105588,2,10,S5588,62,3,6.2,E,72,1996-03-12,,Y,07,1.0,132,1996-05-01,2,,96
96SH01306, 95444754,2,44,T4754,58,5,7.4,E,72,1996-03-12,,Y,02,1.0,106,1996-05-10,2,,96
96SH01307, 95042330,2,04,A2330,56,6,6.8,E,72,1996-03-12,,Y,31,1.0,103,1996-05-10,2,,96
96SH01308, 95638433,2,63,K8433,60,4,6.4,E,72,1996-03-12,,Y,06,1.0,123,1996-05-10,2,,96
96SH01309, 95637823,2,63,K7823,60,4,9.2,E,72,1996-03-12,,Y,06,1.0,155,1996-05-07,1,,96
96SH01310, 95042202,2,04,A2202,58,5,5.8,E,72,1996-03-12,,Y,30,1.0,134,1996-06-17,5,,96
96SH01311, 95106031,2,10,S6031,62,3,6.2,E,72,1996-03-12,,Y,07,1.0,165,1996-05-07,1,,96
96SH01312, 95637755,2,63,K7755,56,6,8.6,E,72,1996-03-12,,Y,06,1.0,145,1996-06-17,5,,96
96SH01313, 95105666,2,10,S5666,62,3,7.6,E,72,1996-03-12,,Y,42,1.0,132,1996-05-01,2,,96
96SH01314, 95105969,2,10,S5969,62,3,6.6,E,72,1996-03-12,,Y,07,1.0,130,1996-06-17,5,,96
96SH01315, 95106073,2,10,S6073,62,3,5.6,E,72,1996-03-12,,Y,43,1.0,130,1996-05-15,2,,96
96SH01316, 95106106,2,10,S6106,64,2,6.0,E,72,1996-03-12,,Y,42,1.0,122,1996-05-07,1,,96
96SH01317, 95042130,2,04,A2130,62,3,4.8,E,72,1996-03-12,,Y,30,1.0,137,1996-06-17,5,,96
96SH01318, 95444999,2,44,T4999,60,4,7.4,E,72,1996-03-12,,Y,01,1.0,135,1996-05-01,2,,96
96SH01319, 95444996,2,44,T4996,60,4,7.0,E,72,1996-03-12,,Y,32,1.0,136,1996-05-10,2,,96
96SH01320, 95041927,2,04,A1927,58,5,5.8,E,72,1996-03-12,,Y,30,1.0,120,1996-05-01,2,,96
96SH01321, 95106328,2,10,S6328,60,4,7.4,E,72,1996-03-12,,Y,07,1.0,151,1996-05-07,1,,96
