UID,ETAG,SEX,BRWT,FLWT,GRFL,BAND,WDAY,LOT,RMK,ADG,DISP
10SH02087,R5660,2,0,118,11.8,,2010-02-19,07,,0,
10SH02088,H4301,2,0,58,5.8,,2010-02-19,30,,0,
10SH02089,H3467,2,0,62,6.2,,2010-02-19,30,,0,
10SH02090,H3812,2,0,56,5.6,,2010-02-19,30,,0,
10SH02091,H2522,2,0,70,7.0,,2010-02-19,30,,0,
10SH02092,H2152,2,0,82,8.2,,2010-02-19,30,,0,
10SH02093,H3253,2,0,78,7.8,,2010-02-19,30,,0,
10SH02094,R6425,2,0,96,9.6,,2010-02-19,07,,0,
10SH02095,H3752,2,0,62,6.2,,2010-02-19,30,,0,
10SH02096,H1855,2,0,56,5.6,,2010-02-19,30,,0,
10SH02097,R7160,2,0,82,8.2,,2010-02-19,07,,0,
10SH02098,R3830,2,0,50,5.0,,2010-02-19,07,,0,
10SH02099,R6277,2,0,88,8.8,,2010-02-19,07,,0,
10SH02100,R7136,2,0,146,14.6,,2010-02-19,07,,0,
10SH02101,R5961,2,0,92,9.2,,2010-02-19,07,,0,
10SH02102,H3938,2,0,50,5.0,,2010-02-19,30,,0,
10SH02103,R4481,2,0,92,9.2,,2010-02-19,07,,0,
10SH02104,R2771,2,0,88,8.8,,2010-02-19,07,,0,
10SH02105,H3087,2,0,80,8.0,,2010-02-19,30,,0,
10SH02106,R3806,2,0,98,9.8,,2010-02-19,07,,0,
10SH02107,H3022,2,0,45,4.5,,2010-02-19,30,,0,
10SH02108,R6771,2,0,93,9.3,,2010-02-19,07,,0,
10SH02109,H4308,2,0,46,4.6,,2010-02-19,30,,0,
10SH02110,R7127,2,0,86,8.6,,2010-02-19,07,,0,
10SH02111,R7404,2,0,118,11.8,,2010-02-19,07,,0,
10SH02112,H2730,2,0,56,5.6,,2010-02-19,30,,0,
10SH02113,H4201,2,0,58,5.8,,2010-02-19,30,,0,
10SH02114,H3819,2,0,96,9.6,,2010-02-19,30,,0,
10SH02115,H2664,2,0,68,6.8,,2010-02-19,30,,0,
10SH02116,R5762,2,0,19,1.9,,2010-02-19,07,,0,
10SH02117,H1338,2,0,86,8.6,,2010-02-19,30,,0,
10SH02118,R6743,2,0,120,12.0,,2010-02-19,07,,0,
10SH02119,R7142,2,0,70,7.0,,2010-02-19,07,,0,
10SH02120,R7229,2,0,132,13.2,,2010-02-19,07,,0,
10SH02121,R7394,2,0,80,8.0,,2010-02-19,07,,0,
10SH02122,H4399,2,0,104,10.4,,2010-02-19,30,,0,
10SH02123,H1957,2,0,64,6.4,,2010-02-19,30,,0,
10SH02124,H3266,2,0,86,8.6,,2010-02-19,30,,0,
10SH02125,R6773,2,0,70,7.0,,2010-02-19,07,,0,
10SH02126,R6784,2,0,106,10.6,,2010-02-19,07,,0,
10SH02127,H3658,2,0,70,7.0,,2010-02-19,30,,0,
10SH02128,R3338,2,0,98,9.8,,2010-02-19,07,,0,
10SH02129,R7264,2,0,78,7.8,,2010-02-19,07,,0,
10SH02130,H4196,2,0,80,8.0,,2010-02-19,30,,0,
10SH02131,H2758,2,0,48,4.8,,2010-02-19,30,,0,
10SH02132,H0419,2,0,62,6.2,,2010-02-19,30,,0,
10SH02133,H4539,2,0,64,6.4,,2010-02-19,30,,0,
10SH02134,R4812,2,0,78,7.8,,2010-02-19,07,,0,
10SH02135,R5677,2,0,98,9.8,,2010-02-19,07,,0,
10SH02136,R6933,2,0,82,8.2,,2010-02-19,07,,0,
10SH02137,R7216,2,0,94,9.4,,2010-02-19,07,,0,
10SH02138,R5920,2,0,98,9.8,,2010-02-19,07,,0,
10SH02139,R6654,2,0,76,7.6,,2010-02-19,07,,0,
10SH02140,R7421,2,0,68,6.8,,2010-02-19,07,,0,
10SH02141,R3472,2,0,104,10.4,,2010-02-19,07,,0,
10SH02142,R6939,2,0,82,8.2,,2010-02-19,07,,0,
10SH02143,H2380,2,0,82,8.2,,2010-02-19,30,,0,
10SH02144,H0892,2,0,64,6.4,,2010-02-19,30,,0,
10SH02145,R2227,2,0,98,9.8,,2010-02-19,43,,0,
10SH02146,R7399,2,0,102,10.2,,2010-02-19,07,,0,
10SH02147,H1123,2,0,70,7.0,,2010-02-19,30,,0,
10SH02148,H3179,2,0,70,7.0,,2010-02-19,30,,0,
10SH02149,R5168,2,0,104,10.4,,2010-02-19,07,,0,
10SH02150,H4100,2,0,54,5.4,,2010-02-19,30,,0,
10SH02151,R7403,2,0,86,8.6,,2010-02-19,07,,0,
10SH02152,R6367,2,0,98,9.8,,2010-02-19,07,,0,
10SH02153,H1431,2,0,46,4.6,,2010-02-19,30,,0,
10SH02154,R5724,2,0,76,7.6,,2010-02-19,07,,0,
10SH02155,H4490,2,0,52,5.2,,2010-02-19,30,,0,
10SH02156,R6897,2,0,98,9.8,,2010-02-19,07,,0,
10SH02157,H3425,2,0,54,5.4,,2010-02-19,30,,0,
10SH02158,H3760,2,0,60,6.0,,2010-02-19,30,,0,
10SH02159,R6780,2,0,102,10.2,,2010-02-19,07,,0,
10SH02160,H4449,2,0,54,5.4,,2010-02-19,30,,0,
10SH02161,H4544,2,0,64,6.4,,2010-02-19,30,,0,
10SH02162,R5388,2,0,110,11.0,,2010-02-19,07,,0,
10SH02163,H2589,2,0,74,7.4,,2010-02-19,30,,0,
10SH02164,H2245,2,0,74,7.4,,2010-02-19,30,,0,
10SH02165,H1991,2,0,74,7.4,,2010-02-19,30,,0,
10SH02166,H3038,2,0,84,8.4,,2010-02-19,30,,0,
10SH02167,R4570,2,0,118,11.8,,2010-02-19,07,,0,
10SH02168,H4391,2,0,78,7.8,,2010-02-19,30,,0,
10SH02169,R7211,2,0,122,12.2,,2010-02-19,07,,0,
10SH02170,R7357,2,0,112,11.2,,2010-02-19,07,,0,
10SH02171,R4412,2,0,106,10.6,,2010-02-19,07,,0,
10SH02172,H0601,2,0,74,7.4,,2010-02-19,30,,0,
10SH02173,R6838,2,0,100,10.0,,2010-02-19,07,,0,
10SH02174,R6322,2,0,116,11.6,,2010-02-19,07,,0,
10SH02175,H3727,2,0,76,7.6,,2010-02-19,30,,0,
10SH02176,H3387,2,0,54,5.4,,2010-02-19,30,,0,
10SH02177,R5634,2,0,92,9.2,,2010-02-19,07,,0,
10SH02178,R6488,2,0,78,7.8,,2010-02-19,07,,0,
10SH02179,H3458,2,0,64,6.4,,2010-02-19,30,,0,
10SH02180,H4261,2,0,76,7.6,,2010-02-19,30,,0,
10SH02181,H3081,2,0,64,6.4,,2010-02-19,30,,0,
10SH02182,H3954,2,0,80,8.0,,2010-02-19,30,,0,
10SH02183,R6517,2,0,108,10.8,,2010-02-19,07,,0,
10SH02184,H4187,2,0,58,5.8,,2010-02-19,30,,0,
10SH02185,H3990,2,0,52,5.2,,2010-02-19,30,,0,
10SH02186,H2192,2,0,78,7.8,,2010-02-19,30,,0,
10SH02187,R4617,2,0,80,8.0,,2010-02-19,07,,0,
10SH02188,R5999,2,0,112,11.2,,2010-02-19,07,,0,
10SH02189,R7213,2,0,112,11.2,,2010-02-19,07,,0,
10SH02190,R7044,2,0,72,7.2,,2010-02-19,07,,0,
10SH02191,H4349,2,0,62,6.2,,2010-02-19,30,,0,
10SH02192,H3905,2,0,72,7.2,,2010-02-19,30,,0,
10SH02193,H4481,2,0,86,8.6,,2010-02-19,30,,0,
10SH02194,H2890,2,0,54,5.4,,2010-02-19,30,,0,
10SH02195,R6577,2,0,102,10.2,,2010-02-19,07,,0,
10SH02196,R4687,2,0,98,9.8,,2010-02-19,07,,0,
10SH02197,A9667,2,0,62,6.2,,2010-02-19,30,,0,
10SH02198,H3483,2,0,58,5.8,,2010-02-19,30,,0,
10SH02199,H1193,2,0,66,6.6,,2010-02-19,30,,0,
10SH02200,H1809,2,0,68,6.8,,2010-02-19,30,,0,
10SH02201,H1515,2,0,78,7.8,,2010-02-19,30,,0,
10SH02202,R4383,2,0,94,9.4,,2010-02-19,07,,0,
10SH02203,H3499,2,0,64,6.4,,2010-02-19,30,,0,
10SH02204,H4418,2,0,78,7.8,,2010-02-19,30,,0,
10SH02205,H3772,2,0,60,6.0,,2010-02-19,30,,0,
10SH02206,R6594,2,0,102,10.2,,2010-02-19,07,,0,
10SH02207,R4063,2,0,110,11.0,,2010-02-19,07,,0,
10SH02208,H2199,2,0,62,6.2,,2010-02-19,30,,0,
10SH02209,R7308,2,0,92,9.2,,2010-02-19,07,,0,
10SH02210,R4733,2,0,94,9.4,,2010-02-19,07,,0,
10SH02211,R6585,2,0,104,10.4,,2010-02-19,07,,0,
10SH02212,H4361,2,0,94,9.4,,2010-02-19,30,,0,
10SH02213,R6184,2,0,76,7.6,,2010-02-19,07,,0,
10SH02214,R3271,2,0,84,8.4,,2010-02-19,07,,0,
10SH02215,H3033,2,0,54,5.4,,2010-02-19,30,,0,
10SH02216,R5537,2,0,80,8.0,,2010-02-19,07,,0,
10SH02217,R2357,2,0,98,9.8,,2010-02-19,07,,0,
10SH02218,R3432,2,0,78,7.8,,2010-02-19,07,,0,
10SH02219,H4561,2,0,62,6.2,,2010-02-19,30,,0,
10SH02220,H2201,2,0,58,5.8,,2010-02-19,30,,0,
10SH02221,R7077,2,0,68,6.8,,2010-02-19,07,,0,
10SH02222,H2695,2,0,64,6.4,,2010-02-19,30,,0,
10SH02223,H2867,2,0,82,8.2,,2010-02-19,30,,0,
10SH02224,H3689,2,0,60,6.0,,2010-02-19,30,,0,
10SH02225,R7301,2,0,96,9.6,,2010-02-19,07,,0,
10SH02226,H1839,2,0,58,5.8,,2010-02-19,30,,0,
10SH02227,R4132,2,0,88,8.8,,2010-02-19,07,,0,
10SH02228,R7291,2,0,78,7.8,,2010-02-19,07,,0,
10SH02229,H2790,2,0,68,6.8,,2010-02-19,30,,0,
10SH02230,R7337,2,0,72,7.2,,2010-02-19,07,,0,
10SH02231,H0702,2,0,72,7.2,,2010-02-19,30,,0,
10SH02232,H3233,2,0,62,6.2,,2010-02-19,30,,0,
10SH02233,R7351,2,0,100,10.0,,2010-02-19,07,,0,
10SH02234,R3448,2,0,82,8.2,,2010-02-19,07,,0,
10SH02235,H2450,2,0,64,6.4,,2010-02-19,30,,0,
10SH02236,R6266,2,0,90,9.0,,2010-02-19,07,,0,
10SH02237,H2150,2,0,60,6.0,,2010-02-19,30,,0,
10SH02238,R6492,2,0,114,11.4,,2010-02-19,07,,0,
10SH02239,R6560,2,0,80,8.0,,2010-02-19,07,,0,
10SH02240,H3389,2,0,52,5.2,,2010-02-19,30,,0,
10SH02241,H3343,2,0,72,7.2,,2010-02-19,30,,0,
10SH02242,R7184,2,0,100,10.0,,2010-02-19,07,,0,
10SH02243,H3704,2,0,86,8.6,,2010-02-19,30,,0,
10SH02244,H4537,2,0,54,5.4,,2010-02-19,30,,0,
10SH02245,R5499,2,0,118,11.8,,2010-02-19,07,,0,
10SH02246,H4522,2,0,74,7.4,,2010-02-19,30,,0,
10SH02247,H4029,2,0,54,5.4,,2010-02-19,30,,0,
10SH02248,H1747,2,0,94,9.4,,2010-02-19,30,,0,
10SH02249,R6049,2,0,114,11.4,,2010-02-19,07,,0,
10SH02250,R6394,2,0,96,9.6,,2010-02-19,07,,0,
10SH02251,H4330,2,0,54,5.4,,2010-02-19,30,,0,
10SH02252,H0640,2,0,74,7.4,,2010-02-19,30,,0,
10SH02253,R5390,2,0,96,9.6,,2010-02-19,07,,0,
10SH02254,H4492,2,0,72,7.2,,2010-02-19,30,,0,
10SH02255,R4362,2,0,88,8.8,,2010-02-19,07,,0,
10SH02256,H1847,2,0,82,8.2,,2010-02-19,30,,0,
10SH02257,H4453,2,0,74,7.4,,2010-02-19,30,,0,
10SH02258,R7381,2,0,102,10.2,,2010-02-19,07,,0,
10SH02259,R5068,2,0,110,11.0,,2010-02-19,07,,0,
10SH02260,R6528,2,0,94,9.4,,2010-02-19,07,,0,
10SH02261,R6229,2,0,94,9.4,,2010-02-19,07,,0,
10SH02262,R6512,2,0,118,11.8,,2010-02-19,07,,0,
10SH02263,H1490,2,0,64,6.4,,2010-02-19,30,,0,
10SH02264,H3002,2,0,60,6.0,,2010-02-19,30,,0,
10SH02265,R6204,2,0,108,10.8,,2010-02-19,07,,0,
10SH02266,H1725,2,0,60,6.0,,2010-02-19,30,,0,
10SH02267,R6451,2,0,102,10.2,,2010-02-19,07,,0,
10SH02268,R6274,2,0,104,10.4,,2010-02-19,07,,0,
10SH02269,R4384,2,0,94,9.4,,2010-02-19,07,,0,
10SH02270,R7091,2,0,94,9.4,,2010-02-19,07,,0,
10SH02271,R6201,2,0,84,8.4,,2010-02-19,07,,0,
10SH02272,R6436,2,0,82,8.2,,2010-02-19,07,,0,
10SH02273,R7324,2,0,86,8.6,,2010-02-19,07,,0,
10SH02274,R5185,2,0,110,11.0,,2010-02-19,07,,0,
10SH02275,R4484,2,0,88,8.8,,2010-02-19,07,,0,
10SH02276,H3143,2,0,58,5.8,,2010-02-19,30,,0,
10SH02277,H4302,2,0,62,6.2,,2010-02-19,30,,0,
10SH02278,R6995,2,0,76,7.6,,2010-02-19,07,,0,
10SH02279,R5095,2,0,92,9.2,,2010-02-19,07,,0,
10SH02280,H3115,2,0,52,5.2,,2010-02-19,30,,0,
10SH02281,R6680,2,0,94,9.4,,2010-02-19,07,,0,
10SH02282,R4006,2,0,80,8.0,,2010-02-19,07,,0,
10SH02283,H4501,2,0,52,5.2,,2010-02-19,30,,0,
10SH02284,H4317,2,0,60,6.0,,2010-02-19,30,,0,
10SH02285,R6903,2,0,108,10.8,,2010-02-19,07,,0,
10SH02286,H4459,2,0,60,6.0,,2010-02-19,30,,0,
10SH02287,R6758,2,0,102,10.2,,2010-02-19,07,,0,
10SH02288,R6429,2,0,102,10.2,,2010-02-19,07,,0,
10SH02289,H3184,2,0,64,6.4,,2010-02-19,30,,0,
10SH02290,H3910,2,0,94,9.4,,2010-02-19,30,,0,
10SH02291,H4083,2,0,62,6.2,,2010-02-19,30,,0,
10SH02292,R5919,2,0,114,11.4,,2010-02-19,07,,0,
10SH02293,R7181,2,0,108,10.8,,2010-02-19,07,,0,
10SH02294,H4533,2,0,90,9.0,,2010-02-19,30,,0,
10SH02295,R6906,2,0,100,10.0,,2010-02-19,07,,0,
10SH02296,R4355,2,0,114,11.4,,2010-02-19,07,,0,
10SH02297,H4125,2,0,50,5.0,,2010-02-19,30,,0,
10SH02298,R7386,2,0,94,9.4,,2010-02-19,07,,0,
10SH02299,R6377,2,0,90,9.0,,2010-02-19,07,,0,
10SH02300,R6262,2,0,88,8.8,,2010-02-19,07,,0,
10SH02301,R6876,2,0,96,9.6,,2010-02-19,07,,0,
10SH02302,R3354,2,0,84,8.4,,2010-02-19,07,,0,
10SH02303,H3031,2,0,80,8.0,,2010-02-19,30,,0,
10SH02304,H1557,2,0,54,5.4,,2010-02-19,30,,0,
10SH02305,H3723,2,0,64,6.4,,2010-02-19,30,,0,
10SH02306,R6452,2,0,76,7.6,,2010-02-19,07,,0,
10SH02307,R4471,2,0,96,9.6,,2010-02-19,07,,0,
10SH02308,H4224,2,0,54,5.4,,2010-02-19,30,,0,
10SH02309,R6823,2,0,102,10.2,,2010-02-19,07,,0,
10SH02310,H3391,2,0,68,6.8,,2010-02-19,30,,0,
10SH02311,R6934,2,0,88,8.8,,2010-02-19,07,,0,
10SH02312,R6572,2,0,112,11.2,,2010-02-19,07,,0,
10SH02313,H2972,2,0,62,6.2,,2010-02-19,30,,0,
10SH02314,R6415,2,0,102,10.2,,2010-02-19,07,,0,
10SH02315,H3110,2,0,64,6.4,,2010-02-19,30,,0,
10SH02316,H3210,2,0,52,5.2,,2010-02-19,30,,0,
10SH02317,R7158,2,0,94,9.4,,2010-02-19,07,,0,
10SH02318,H3175,2,0,84,8.4,,2010-02-19,30,,0,
10SH02319,R6835,2,0,80,8.0,,2010-02-19,07,,0,
10SH02320,H0495,2,0,70,7.0,,2010-02-19,30,,0,
10SH02321,R6641,2,0,88,8.8,,2010-02-19,07,,0,
10SH02322,H4512,2,0,56,5.6,,2010-02-19,30,,0,
10SH02323,H1943,2,0,72,7.2,,2010-02-19,30,,0,
10SH02324,R4928,2,0,82,8.2,,2010-02-19,07,,0,
10SH02325,R7267,2,0,98,9.8,,2010-02-19,07,,0,
10SH02326,R7133,2,0,84,8.4,,2010-02-19,07,,0,
10SH02327,R4450,2,0,86,8.6,,2010-02-19,07,,0,
10SH02328,H2267,2,0,64,6.4,,2010-02-19,30,,0,
10SH02329,R5000,2,0,82,8.2,,2010-02-19,07,,0,
10SH02330,R5874,2,0,102,10.2,,2010-02-19,07,,0,
10SH02331,R6742,2,0,94,9.4,,2010-02-19,07,,0,
10SH02332,H3284,2,0,70,7.0,,2010-02-19,30,,0,
10SH02333,H4073,2,0,48,4.8,,2010-02-19,30,,0,
10SH02334,R6563,2,0,74,7.4,,2010-02-19,07,,0,
10SH02335,H3862,2,0,80,8.0,,2010-02-19,30,,0,
10SH02336,R7275,2,0,132,13.2,,2010-02-19,07,,0,
10SH02337,R4742,2,0,82,8.2,,2010-02-19,07,,0,
10SH02338,R6333,2,0,98,9.8,,2010-02-19,07,,0,
10SH02339,H2855,2,0,66,6.6,,2010-02-19,30,,0,
10SH02340,R6977,2,0,92,9.2,,2010-02-19,07,,0,
10SH02341,H3528,2,0,58,5.8,,2010-02-19,30,,0,
10SH02342,R5955,2,0,88,8.8,,2010-02-19,07,,0,
10SH02343,R6539,2,0,78,7.8,,2010-02-19,07,,0,
10SH02344,R6725,2,0,80,8.0,,2010-02-19,07,,0,
10SH02345,R6293,2,0,94,9.4,,2010-02-19,07,,0,
10SH02346,R3671,2,0,90,9.0,,2010-02-19,07,,0,
10SH02347,R4123,2,0,94,9.4,,2010-02-19,07,,0,
10SH02348,H1546,2,0,94,9.4,,2010-02-19,30,,0,
10SH02349,H3526,2,0,44,4.4,,2010-02-19,30,,0,
10SH02350,R7240,2,0,92,9.2,,2010-02-19,07,,0,
10SH02351,R6227,2,0,94,9.4,,2010-02-19,07,,0,
10SH02352,R6935,2,0,80,8.0,,2010-02-19,07,,0,
10SH02353,H1134,2,0,64,6.4,,2010-02-19,30,,0,
10SH02354,R6364,2,0,104,10.4,,2010-02-19,07,,0,
10SH02355,R6463,2,0,98,9.8,,2010-02-19,07,,0,
10SH02356,R6888,2,0,64,6.4,,2010-02-19,07,,0,
10SH02357,R4789,2,0,72,7.2,,2010-02-19,07,,0,
10SH02358,R5007,2,0,108,10.8,,2010-02-19,07,,0,
10SH02359,R4754,2,0,104,10.4,,2010-02-19,07,,0,
10SH02360,R6455,2,0,74,7.4,,2010-02-19,07,,0,
10SH02361,R3886,2,0,104,10.4,,2010-02-19,07,,0,
10SH02362,R6203,2,0,88,8.8,,2010-02-19,07,,0,
10SH02363,R6326,2,0,132,13.2,,2010-02-19,07,,0,
10SH02364,H3552,2,0,60,6.0,,2010-02-19,30,,0,
10SH02365,H1806,2,0,72,7.2,,2010-02-19,30,,0,
10SH02366,R4592,2,0,98,9.8,,2010-02-19,07,,0,
10SH02367,R4181,2,0,118,11.8,,2010-02-19,07,,0,
10SH02368,H1787,2,0,36,3.6,,2010-02-19,30,,0,
10SH02369,R7432,2,0,94,9.4,,2010-02-19,07,,0,
10SH02370,R5566,2,0,94,9.4,,2010-02-19,07,,0,
10SH02371,R6541,2,0,88,8.8,,2010-02-19,07,,0,
10SH02372,R6591,2,0,108,10.8,,2010-02-19,07,,0,
10SH02373,R6205,2,0,102,10.2,,2010-02-19,07,,0,
10SH02374,R6748,2,0,110,11.0,,2010-02-19,07,,0,
10SH02375,R3850,2,0,120,12.0,,2010-02-19,07,,0,
10SH02376,H3211,2,0,66,6.6,,2010-02-19,30,,0,
10SH02377,H3871,2,0,56,5.6,,2010-02-19,30,,0,
10SH02378,R6993,2,0,98,9.8,,2010-02-19,07,,0,
10SH02379,R7168,2,0,78,7.8,,2010-02-19,07,,0,
10SH02380,R4283,2,0,102,10.2,,2010-02-19,07,,0,
10SH02381,H3449,2,0,68,6.8,,2010-02-19,30,,0,
10SH02382,R4691,2,0,132,13.2,,2010-02-19,07,,0,
10SH02383,R6886,2,0,98,9.8,,2010-02-19,07,,0,
10SH02384,H0834,2,0,82,8.2,,2010-02-19,30,,0,
10SH02385,R5798,2,0,118,11.8,,2010-02-19,07,,0,
10SH02386,R4517,2,0,104,10.4,,2010-02-19,07,,0,
10SH02387,R5567,2,0,92,9.2,,2010-02-19,07,,0,
10SH02388,H4277,2,0,44,4.4,,2010-02-19,30,,0,
10SH02389,H3264,2,0,76,7.6,,2010-02-19,30,,0,
10SH02390,H3671,2,0,68,6.8,,2010-02-19,30,,0,
10SH02391,H4347,2,0,68,6.8,,2010-02-19,30,,0,
10SH02392,R6540,2,0,118,11.8,,2010-02-19,07,,0,
10SH02393,H3466,2,0,56,5.6,,2010-02-19,30,,0,
10SH02394,H1857,2,0,58,5.8,,2010-02-19,30,,0,
10SH02395,R7215,2,0,104,10.4,,2010-02-19,07,,0,
10SH02396,H2018,2,0,64,6.4,,2010-02-19,30,,0,
10SH02397,R6826,2,0,96,9.6,,2010-02-19,07,,0,
10SH02398,R7322,2,0,90,9.0,,2010-02-19,07,,0,
10SH02399,H4498,2,0,54,5.4,,2010-02-19,30,,0,
10SH02400,H3104,2,0,66,6.6,,2010-02-19,30,,0,
10SH02401,H1606,2,0,68,6.8,,2010-02-19,30,,0,
10SH02402,R4270,2,0,114,11.4,,2010-02-19,07,,0,
10SH02403,H2217,2,0,70,7.0,,2010-02-19,30,,0,
10SH02404,H3649,2,0,60,6.0,,2010-02-19,30,,0,
10SH02405,H3208,2,0,66,6.6,,2010-02-19,30,,0,
10SH02406,H3479,2,0,58,5.8,,2010-02-19,30,,0,
10SH02407,H2824,2,0,50,5.0,,2010-02-19,30,,0,
10SH02408,H3416,2,0,70,7.0,,2010-02-19,30,,0,
10SH02409,R6040,2,0,92,9.2,,2010-02-19,07,,0,
10SH02410,R7361,2,0,80,8.0,,2010-02-19,07,,0,
10SH02411,H0484,2,0,70,7.0,,2010-02-19,30,,0,
10SH02412,R7135,2,0,88,8.8,,2010-02-19,07,,0,
10SH02413,H3720,2,0,48,4.8,,2010-02-19,30,,0,
10SH02414,H3934,2,0,60,6.0,,2010-02-19,30,,0,
10SH02415,H3420,2,0,58,5.8,,2010-02-19,30,,0,
10SH02416,H0671,2,0,82,8.2,,2010-02-19,30,,0,
10SH02417,R7175,2,0,94,9.4,,2010-02-19,07,,0,
10SH02418,H3857,2,0,72,7.2,,2010-02-19,30,,0,
10SH02419,R6997,2,0,87,8.7,,2010-02-19,07,,0,
10SH02420,H3340,2,0,50,5.0,,2010-02-19,30,,0,
10SH02421,R7368,2,0,92,9.2,,2010-02-19,07,,0,
10SH02422,R4108,2,0,74,7.4,,2010-02-19,07,,0,
10SH02423,A9458,2,0,60,6.0,,2010-02-19,30,,0,
10SH02424,H4158,2,0,82,8.2,,2010-02-19,30,,0,
10SH02425,R4427,2,0,94,9.4,,2010-02-19,07,,0,
10SH02426,R6309,2,0,92,9.2,,2010-02-19,07,,0,
10SH02427,R4779,2,0,80,8.0,,2010-02-19,07,,0,
10SH02428,H0653,2,0,74,7.4,,2010-02-19,30,,0,
10SH02429,R6608,2,0,92,9.2,,2010-02-19,07,,0,
10SH02430,R7204,2,0,88,8.8,,2010-02-19,07,,0,
10SH02431,H3146,2,0,58,5.8,,2010-02-19,30,,0,
10SH02432,R6475,2,0,74,7.4,,2010-02-19,07,,0,
10SH02433,R4519,2,0,74,7.4,,2010-02-19,07,,0,
10SH02434,H0432,2,0,78,7.8,,2010-02-19,30,,0,
10SH02435,H4470,2,0,60,6.0,,2010-02-19,30,,0,
10SH02436,H4358,2,0,50,5.0,,2010-02-19,30,,0,
10SH02437,R6346,2,0,112,11.2,,2010-02-19,07,,0,
10SH02438,H4395,2,0,60,6.0,,2010-02-19,30,,0,
10SH02439,H3216,2,0,80,8.0,,2010-02-19,30,,0,
10SH02440,R6521,2,0,88,8.8,,2010-02-19,07,,0,
10SH02441,R6465,2,0,114,11.4,,2010-02-19,07,,0,
10SH02442,R5581,2,0,112,11.2,,2010-02-19,07,,0,
10SH02443,H4451,2,0,68,6.8,,2010-02-19,30,,0,
10SH02444,H3571,2,0,74,7.4,,2010-02-19,30,,0,
10SH02445,R5195,2,0,94,9.4,,2010-02-19,07,,0,
10SH02446,R4773,2,0,96,9.6,,2010-02-19,07,,0,
10SH02447,R5984,2,0,98,9.8,,2010-02-19,07,,0,
10SH02448,H2324,2,0,60,6.0,,2010-02-19,30,,0,
10SH02449,R4259,2,0,76,7.6,,2010-02-19,07,,0,
10SH02450,R6991,2,0,93,9.3,,2010-02-19,07,,0,
10SH02451,H3224,2,0,76,7.6,,2010-02-19,30,,0,
10SH02452,R6486,2,0,80,8.0,,2010-02-19,07,,0,
10SH02453,H2454,2,0,62,6.2,,2010-02-19,30,,0,
10SH02454,R5527,2,0,112,11.2,,2010-02-19,07,,0,
10SH02455,R7389,2,0,82,8.2,,2010-02-19,07,,0,
10SH02456,H3345,2,0,52,5.2,,2010-02-19,30,,0,
10SH02457,H3374,2,0,62,6.2,,2010-02-19,30,,0,
10SH02458,R4135,2,0,92,9.2,,2010-02-19,07,,0,
10SH02459,R6617,2,0,108,10.8,,2010-02-19,07,,0,
10SH02460,H3681,2,0,62,6.2,,2010-02-19,30,,0,
10SH02461,H2932,2,0,62,6.2,,2010-02-19,30,,0,
10SH02462,H3116,2,0,66,6.6,,2010-02-19,30,,0,
10SH02463,R6602,2,0,118,11.8,,2010-02-19,07,,0,
10SH02464,R6352,2,0,96,9.6,,2010-02-19,07,,0,
10SH02465,H3626,2,0,85,8.5,,2010-02-19,30,,0,
10SH02466,H4367,2,0,78,7.8,,2010-02-19,30,,0,
10SH02467,R6343,2,0,92,9.2,,2010-02-19,07,,0,
10SH02468,H4433,2,0,60,6.0,,2010-02-19,30,,0,
10SH02469,H4560,2,0,58,5.8,,2010-02-19,30,,0,
10SH02470,R6469,2,0,112,11.2,,2010-02-19,07,,0,
10SH02471,R6424,2,0,86,8.6,,2010-02-19,07,,0,
10SH02472,H2278,2,0,84,8.4,,2010-02-19,30,,0,
10SH02473,H4318,2,0,62,6.2,,2010-02-19,30,,0,
10SH02474,R6439,2,0,122,12.2,,2010-02-19,07,,0,
10SH02475,H1732,2,0,58,5.8,,2010-02-19,30,,0,
10SH02476,R6778,2,0,114,11.4,,2010-02-19,07,,0,
10SH02477,R6717,2,0,82,8.2,,2010-02-19,07,,0,
10SH02478,R2612,2,0,84,8.4,,2010-02-19,43,,0,
10SH02479,H1762,2,0,112,11.2,,2010-02-19,30,,0,
10SH02480,H4264,2,0,48,4.8,,2010-02-19,30,,0,
10SH02481,R6098,2,0,92,9.2,,2010-02-19,07,,0,
10SH02482,H4368,2,0,56,5.6,,2010-02-19,30,,0,
10SH02483,H3080,2,0,90,9.0,,2010-02-19,30,,0,
10SH02484,H3715,2,0,50,5.0,,2010-02-19,30,,0,
10SH02485,R5784,2,0,96,9.6,,2010-02-19,07,,0,
10SH02486,H3491,2,0,52,5.2,,2010-02-19,30,,0,
10SH02487,H3188,2,0,60,6.0,,2010-02-19,30,,0,
10SH02488,H4068,2,0,78,7.8,,2010-02-19,30,,0,
10SH02489,H2650,2,0,68,6.8,,2010-02-19,30,,0,
10SH02490,H3540,2,0,62,6.2,,2010-02-19,30,,0,
10SH02491,R3112,2,0,104,10.4,,2010-02-19,07,,0,
10SH02492,R7089,2,0,102,10.2,,2010-02-19,07,,0,
10SH02493,H2882,2,0,68,6.8,,2010-02-19,30,,0,
10SH02494,H3436,2,0,60,6.0,,2010-02-19,30,,0,
10SH02495,H3390,2,0,70,7.0,,2010-02-19,30,,0,
10SH02496,H2300,2,0,102,10.2,,2010-02-19,30,,0,
