UID,ID9,ABN,YR,SEX,BRD,ETAG,LINE,STM,DAYSH,BAND,GRP,SPWT,GRFL,L,CLFL,FLGR1,SIGR,THGR,YLD,HRN,JAW,F,D,N,T,C,WTFEB,SCFEB,RGRP,MICRON,DEV,CRIMP,DIGR,WT_JULY,YEAR,AGE
91SH01490, 90035765, 0,90,2,03,L5765,83,30,136,2,,140,4.7,45,,4,,,,1,3, 4,,,,,130,,,,,,,  0,91,1.0
91SH01491, 90035766, 0,90,2,03,L5766,83,30,141,5,,126,5.4,48,,4,,,,2,2, 4,,,,,132,,,,,,,  0,91,1.0
91SH01492, 90035769, 0,90,1,03,L5769,80,30,142,R,,146,7.5,81,,7,6,7,333,2,1, 6,,,,,,,,239,,,4,176,91,1.0
91SH01493, 90035774, 0,90,1,03,L5774,83,30,141,R,,142,9.2,90,,5,6,7,366,5,1, 5,,,,,,,,266,,,6,183,91,1.0
91SH01494, 90035782, 0,90,2,03,L5782,81,30,137,1,,115,6.3,72,,5,,,,1,2, 4,,,,,118,,,,,,,  0,91,1.0
91SH01495, 90035783, 0,90,2,03,L5783,83,30,137,2,,131,7.6,65,,5,,,,1,1, 6,,,,,147,,,,,,,  0,91,1.0
91SH01496, 90035799, 0,90,1,03,L5799,82,30,142,R,,124,8.5,93,,5,5,7,448,1,1, 4,,,,,,,,235,,,4,166,91,1.0
91SH01497, 90035807, 0,90,2,03,L5807,84,30,136,2,,123,6.7,58,,3,,,,1,1, 7,,,,,131,,,,,,,  0,91,1.0
91SH01498, 90035812, 0,90,1,03,L5812,83,30,142,R,,142,7.3,72,,5,5,6,420,2,1, 3,,,,,,,,263,,,5,176,91,1.0
91SH01499, 90035819, 0,90,1,03,L5819,83,30,142,R,,156,7.2,89,,7,4,5,452,2,1, 6,,,,,,,,223,,,3,189,91,1.0
91SH01500, 90035821, 0,90,2,03,L5821,83,30,137,5,,122,7.4,78,,5,,,,1,2, 8,,,,,138,,,,,,,  0,91,1.0
91SH01501, 90035823, 0,90,2,03,L5823,84,30,136,1,,104,7.1,61,,5,,,,1,2, 6,,,,,125,,,,,,,  0,91,1.0
91SH01502, 90035841, 0,90,2,03,L5841,73,30,140,5,,101,5.6,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01503, 90035844, 0,90,2,03,L5844,73,30,140,5,,105,5.2,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01504, 90035845, 0,90,2,03,L5845,73,30,140,5,,100,5.3,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01505, 90035846, 0,90,2,03,L5846,73,30,140,5,,107,4.6,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01506, 90035847, 0,90,2,03,L5847,73,30,140,5,,106,5.7,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01507, 90035852, 0,90,2,03,L5852,73,30,140,5,,134,8.5,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01508, 90035854, 0,90,2,03,L5854,73,30,140,5,,110,6.2,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01509, 90035856, 0,90,2,03,L5856,73,30,140,5,,111,7.4,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01510, 90035860, 0,90,2,03,L5860,73,30,140,5,,124,5.1,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01511, 90035868, 0,90,2,03,L5868,73,30,140,5,,111,6.1,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01512, 90035870, 0,90,2,03,L5870,73,30,140,5,,104,7.6,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01513, 90035872, 0,90,2,03,L5872,73,30,140,5,,110,5.1,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01514, 90035873, 0,90,2,03,L5873,73,30,140,5,,104,4.5,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01515, 90035876, 0,90,2,03,L5876,73,30,140,5,,95,4.6,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01516, 90035877, 0,90,1,03,L5877,73,30,142,F,,130,7.8,85,,6,5,7,,2,1, 5, 4, 3, 7, 6,,,6,,,,,163,91,0.5
91SH01517, 90035878, 0,90,2,03,L5878,73,30,140,5,,111,6.0,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01518, 90035879, 0,90,2,03,L5879,73,30,137,5,,104,5.2,0,,7,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01519, 90035880, 0,90,2,03,L5880,73,30,140,5,,109,6.2,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01520, 90035881, 0,90,2,03,L5881,73,30,140,5,,107,5.4,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01521, 90035884, 0,90,1,03,L5884,73,30,142,F,,134,5.4,78,,6,6,7,,2,1, 5, 5, 4, 7, 7,,,6,,,,,167,91,0.5
91SH01522, 90035886, 0,90,2,03,L5886,73,30,140,5,,112,6.3,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01523, 90035890, 0,90,2,03,L5890,73,30,140,5,,128,5.7,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01524, 90035897, 0,90,2,03,L5897,73,30,140,5,,103,5.2,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01525, 90035898, 0,90,2,03,L5898,73,30,140,5,,122,7.3,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01526, 90035899, 0,90,1,03,L5899,73,30,142,F,,145,6.2,62,,5,6,8,,2,2, 8, 5, 4, 6, 6,,,6,,,,,175,91,0.5
91SH01527, 90035901, 0,90,2,03,L5901,73,30,140,5,,123,6.5,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01528, 90035906, 0,90,1,03,L5906,73,30,142,F,,140,5.1,71,,4,4,6,,2,1, 6, 4, 4, 7, 7,,,6,,,,,168,91,0.5
91SH01529, 90035907, 0,90,1,03,L5907,73,30,142,F,,141,7.9,64,,6,5,6,,2,1, 4, 5, 4, 7, 8,,,6,,,,,178,91,0.5
91SH01530, 90035908, 0,90,2,03,L5908,73,30,140,5,,103,5.7,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01531, 90035910, 0,90,2,03,L5910,73,30,140,5,,114,5.4,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01532, 90035911, 0,90,2,03,L5911,73,30,140,5,,115,6.1,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01533, 90035914, 0,90,2,03,L5914,73,30,140,5,,108,5.2,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01534, 90035919, 0,90,2,03,L5919,73,30,137,5,,101,6.2,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01535, 90035921, 0,90,2,03,L5921,73,30,140,5,,92,4.9,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01536, 90035922, 0,90,2,03,L5922,73,30,140,5,,105,5.1,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01537, 90035924, 0,90,2,03,L5924,73,30,140,5,,107,5.8,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01538, 90035925, 0,90,1,03,L5925,73,30,142,F,,119,6.2,79,,6,6,7,,2,3, 3, 4, 4, 7, 7,,,6,,,,,153,91,0.5
91SH01539, 90035926, 0,90,1,03,L5926,73,30,142,F,,136,7.5,79,,5,5,7,,2,3, 4, 6, 4, 6, 6,,,6,,,,,169,91,0.5
91SH01540, 90035931, 0,90,2,03,L5931,73,30,140,5,,112,5.5,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01541, 90035935, 0,90,2,03,L5935,73,30,140,5,,115,7.2,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01542, 90035936, 0,90,2,03,L5936,73,30,140,5,,96,5.9,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01543, 90035941, 0,90,2,03,L5941,73,30,140,5,,128,6.5,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01544, 90035942, 0,90,2,03,L5942,73,30,140,5,,130,7.0,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01545, 90035946, 0,90,2,03,L5946,73,30,140,5,,114,4.7,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01546, 90035949, 0,90,2,03,L5949,73,30,140,5,,108,5.6,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01547, 90035951, 0,90,2,03,L5951,73,30,140,5,,109,4.9,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01548, 90035952, 0,90,1,03,L5952,73,30,142,F,,125,5.3,76,,2,4,6,,2,1, 5, 6, 4, 8, 7,,,6,,,,,156,91,0.5
91SH01549, 90035953, 0,90,2,03,L5953,73,30,140,5,,107,5.6,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01550, 90035954, 0,90,1,03,L5954,73,30,142,F,,124,6.4,68,,6,4,6,,2,1, 6, 4, 4, 7, 7,,,6,,,,,153,91,0.5
91SH01551, 90035955, 0,90,2,03,L5955,73,30,140,5,,96,4.7,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01552, 90035956, 0,90,2,03,L5956,73,30,140,5,,103,4.3,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01553, 90035958, 0,90,2,03,L5958,73,30,137,5,,95,6.8,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01554, 90035964, 0,90,2,03,L5964,73,30,140,5,,128,6.7,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01555, 90035965, 0,90,2,03,L5965,72,30,137,5,,101,6.1,80,,5,5,7,,1,1, 9, 3, 4, 7, 6,,,6,,,,,  0,91,0.5
91SH01556, 90035972, 0,90,2,03,L5972,73,30,140,5,,128,6.0,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01557, 90035978, 0,90,2,03,L5978,73,30,140,5,,122,5.4,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01558, 90035979, 0,90,2,03,L5979,73,30,140,5,,127,5.1,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01559, 90035981, 0,90,2,03,L5981,73,30,140,5,,98,5.9,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01560, 90035982, 0,90,2,03,L5982,73,30,140,5,,99,5.9,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01561, 90035983, 0,90,2,03,L5983,73,30,140,5,,112,4.5,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01562, 90035984, 0,90,2,03,L5984,73,30,137,5,,116,4.4,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01563, 90035985, 0,90,2,03,L5985,73,30,140,5,,103,6.3,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01564, 90035986, 0,90,2,03,L5986,73,30,140,5,,105,5.6,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01565, 90035994, 0,90,2,03,L5994,73,30,140,5,,111,6.0,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01566, 90035996, 0,90,2,03,L5996,73,30,140,5,,139,7.1,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01567, 90035998, 0,90,2,03,L5998,73,30,140,5,,106,5.7,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01568, 90036000, 0,90,2,03,L6000,73,30,137,5,,110,6.2,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01569, 90036003, 0,90,2,03,L6003,73,30,140,5,,100,5.8,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01570, 90036004, 0,90,2,03,L6004,73,30,140,5,,112,6.5,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01571, 90036013, 0,90,1,03,L6013,73,30,142,F,,140,4.5,71,,6,6,7,,2,1, 4, 3, 4, 6, 7,,,6,,,,,179,91,0.5
91SH01572, 90036014, 0,90,2,03,L6014,73,30,140,5,,143,5.9,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01573, 90036015, 0,90,2,03,L6015,73,30,140,5,,124,6.9,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01574, 90036016, 0,90,2,03,L6016,73,30,140,5,,133,7.1,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01575, 90036017, 0,90,1,03,L6017,73,30,142,F,,147,6.7,85,,6,5,6,,2,2, 3, 4, 4, 6, 6,,,6,,,,,182,91,0.5
91SH01576, 90036020, 0,90,2,03,L6020,73,30,140,5,,100,6.1,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01577, 90036021, 0,90,1,03,L6021,73,30,142,F,,143,6.8,65,,6,5,7,,2,1, 7, 4, 5, 7, 7,,,6,,,,,177,91,0.5
91SH01578, 90036028, 0,90,1,03,L6028,73,30,142,F,,129,7.1,82,,5,6,7,,2,2, 5, 4, 4, 6, 6,,,6,,,,,163,91,0.5
91SH01579, 90036032, 0,90,1,03,L6032,73,30,142,F,,132,7.7,72,,5,5,7,,2,2, 5, 4, 5, 7, 7,,,6,,,,,161,91,0.5
91SH01580, 90036039, 0,90,2,03,L6039,73,30,140,5,,105,5.0,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01581, 90036043, 0,90,2,03,L6043,73,30,140,5,,106,7.5,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01582, 90036044, 0,90,1,03,L6044,73,30,142,F,,131,9.1,80,,5,5,7,,2,1, 6, 6, 4, 7, 6,,,6,,,,,161,91,0.5
91SH01583, 90036046, 0,90,2,03,L6046,73,30,140,5,,98,6.7,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01584, 90036048, 0,90,2,03,L6048,73,30,140,5,,122,6.6,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01585, 90036050, 0,90,2,03,L6050,73,30,140,5,,105,5.5,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01586, 90036063, 0,90,2,03,L6063,73,30,140,5,,126,4.7,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01587, 90036064, 0,90,2,03,L6064,73,30,140,5,,118,5.7,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01588, 90036065, 0,90,2,03,L6065,73,30,140,5,,119,7.6,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01589, 90036073, 0,90,2,03,L6073,73,30,140,5,,96,6.9,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01590, 90036076, 0,90,2,03,L6076,73,30,140,5,,110,5.9,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01591, 90036078, 0,90,2,03,L6078,73,30,137,5,,124,6.8,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01592, 90036079, 0,90,1,03,L6079,73,30,142,F,,142,7.8,78,,5,5,7,,1,1, 7, 5, 5, 6, 6,,,6,,,,,177,91,0.5
91SH01593, 90036080, 0,90,2,03,L6080,73,30,140,5,,116,6.2,0,,7,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01594, 90036082, 0,90,2,03,L6082,73,30,140,5,,137,8.1,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01595, 90036088, 0,90,2,03,L6088,73,30,140,5,,113,5.7,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01596, 90036089, 0,90,2,03,L6089,73,30,140,5,,121,7.6,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01597, 90036091, 0,90,1,03,L6091,73,30,142,F,,131,5.1,70,,5,6,7,,2,1, 5, 3, 3, 7, 7,,,6,,,,,166,91,0.5
91SH01598, 90036097, 0,90,2,03,L6097,73,30,140,5,,125,5.5,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01599, 90036101, 0,90,2,03,L6101,73,30,140,5,,107,5.3,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01600, 90036104, 0,90,2,03,L6104,73,30,140,5,,105,4.7,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01601, 90036108, 0,90,2,03,L6108,73,30,140,5,,134,8.4,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01602, 90036109, 0,90,2,03,L6109,73,30,140,5,,108,6.4,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01603, 90036110, 0,90,2,03,L6110,73,30,140,5,,107,6.8,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01604, 90036112, 0,90,2,03,L6112,73,30,137,5,,135,5.6,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01605, 90036113, 0,90,1,03,L6113,73,30,142,F,,118,8.0,80,,5,6,7,,2,1, 5, 5, 5, 9, 8,,,6,,,,,150,91,0.5
91SH01606, 90036114, 0,90,2,03,L6114,73,30,140,5,,107,5.4,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01607, 90036125, 0,90,2,03,L6125,73,30,140,5,,133,7.5,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01608, 90036127, 0,90,2,03,L6127,73,30,140,5,,114,6.9,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01609, 90036130, 0,90,2,03,L6130,73,30,140,5,,120,5.7,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01610, 90036133, 0,90,2,03,L6133,73,30,140,5,,115,5.3,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01611, 90036134, 0,90,1,03,L6134,73,30,142,F,,141,6.7,73,,4,6,7,,2,1, 5, 5, 4, 6, 6,,,6,,,,,176,91,0.5
91SH01612, 90036135, 0,90,1,03,L6135,73,30,142,F,,129,7.3,85,,6,6,7,,2,1, 5, 4, 4, 7, 7,,,6,,,,,162,91,0.5
91SH01613, 90036136, 0,90,2,03,L6136,73,30,140,5,,122,4.7,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01614, 90036141, 0,90,2,03,L6141,73,30,140,5,,119,6.4,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01615, 90036145, 0,90,2,03,L6145,73,30,137,5,,122,6.4,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01616, 90036147, 0,90,2,03,L6147,73,30,140,5,,104,7.3,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01617, 90036149, 0,90,2,03,L6149,72,30,137,5,,143,8.5,96,,5,6,7,,1,1, 4, 3, 4, 5, 5,,,6,,,,,  0,91,0.5
91SH01618, 90036150, 0,90,2,03,L6150,73,30,140,5,,126,5.0,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01619, 90036151, 0,90,2,03,L6151,73,30,140,5,,100,6.3,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01620, 90036153, 0,90,2,03,L6153,72,30,137,5,,119,5.9,83,,5,5,7,,1,1, 7, 3, 3, 6, 5,,,6,,,,,  0,91,0.5
91SH01621, 90036155, 0,90,1,03,L6155,73,30,142,F,,159,7.8,87,,4,6,7,,1,1, 3, 3, 3, 5, 6,,,6,,,,,189,91,0.5
91SH01622, 90036158, 0,90,2,03,L6158,72,30,137,5,,137,7.8,91,,5,5,7,,1,1, 4, 3, 4, 6, 5,,,6,,,,,  0,91,0.5
91SH01623, 90036159, 0,90,2,03,L6159,72,30,137,5,,135,8.3,89,,5,6,7,,1,1, 5, 3, 4, 6, 5,,,6,,,,,  0,91,0.5
91SH01624, 90036161, 0,90,1,03,L6161,73,30,142,F,,152,6.2,64,,5,4,6,,2,1, 4, 5, 4, 7, 7,,,6,,,,,185,91,0.5
91SH01625, 90036164, 0,90,2,03,L6164,72,30,137,5,,118,5.2,74,,4,5,6,,1,1, 6, 4, 4, 6, 6,,,6,,,,,  0,91,0.5
91SH01626, 90036165, 0,90,2,03,L6165,72,30,137,5,,113,6.5,81,,6,6,7,,1,3, 6, 3, 3, 6, 6,,,6,,,,,  0,91,0.5
91SH01627, 90036166, 0,90,2,03,L6166,73,30,140,5,,118,6.3,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01628, 90036168, 0,90,2,03,L6168,72,30,137,5,,102,6.3,77,,6,5,6,,1,5, 7, 4, 4, 6, 5,,,6,,,,,  0,91,0.5
91SH01629, 90036169, 0,90,1,03,L6169,72,30,142,X,,120,4.1,71,,5,5,7,,1,2, 5, 3, 3, 8, 6,,,6,,,,,  0,91,0.5
91SH01630, 90036170, 0,90,2,03,L6170,73,30,140,5,,121,6.7,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01631, 90036171, 0,90,1,03,L6171,72,30,142,F,,144,10.1,105,,6,6,7,,1,1, 5, 5, 4, 6, 5,,,6,,,,,176,91,0.5
91SH01632, 90036173, 0,90,2,03,L6173,73,30,140,5,,103,5.9,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01633, 90036177, 0,90,1,03,L6177,73,30,142,F,,127,6.8,88,,6,6,7,,1,3, 6, 4, 4, 7, 7,,,6,,,,,162,91,0.5
91SH01634, 90036180, 0,90,2,03,L6180,73,30,140,5,,113,6.6,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01635, 90036185, 0,90,1,03,L6185,72,30,142,F,,126,7.7,78,,5,5,7,,4,1, 7, 8, 4, 8, 7,,,6,,,,,154,91,0.5
91SH01636, 90036187, 0,90,2,03,L6187,73,30,140,5,,139,7.2,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01637, 90036190, 0,90,2,03,L6190,72,30,137,5,,115,6.8,87,,4,5,7,,1,1, 6, 3, 3, 6, 5,,,6,,,,,  0,91,0.5
91SH01638, 90036192, 0,90,2,03,L6192,72,30,137,5,,123,7.1,87,,5,4,6,,1,3, 5, 3, 3, 6, 5,,,6,,,,,  0,91,0.5
91SH01639, 90036195, 0,90,1,03,L6195,72,30,142,X,,125,9.3,90,,6,6,7,,2,3, 6, 5, 5, 9, 9,,,6,,,,,  0,91,0.5
91SH01640, 90036197, 0,90,2,03,L6197,73,30,140,5,,121,6.8,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01641, 90036199, 0,90,2,03,L6199,73,30,140,5,,135,6.3,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01642, 90036201, 0,90,2,03,L6201,72,30,137,5,,125,6.4,92,,6,6,7,,1,1, 4, 3, 3, 6, 5,,,6,,,,,  0,91,0.5
91SH01643, 90036202, 0,90,1,03,L6202,72,30,142,F,,144,7.8,86,,5,6,7,,2,3, 7, 4, 5, 6, 6,,,6,,,,,180,91,0.5
91SH01644, 90036203, 0,90,1,03,L6203,72,30,142,X,,147,8.1,73,,4,4,5,,2,3, 7, 8, 4, 6, 6,,,6,,,,,  0,91,0.5
91SH01645, 90036204, 0,90,2,03,L6204,72,30,137,5,,124,8.9,88,,5,5,6,,1,1, 5, 4, 4, 6, 5,,,6,,,,,  0,91,0.5
91SH01646, 90036207, 0,90,2,03,L6207,72,30,137,5,,141,8.8,91,,6,4,5,,1,1, 7, 4, 4, 5, 5,,,6,,,,,  0,91,0.5
91SH01647, 90036209, 0,90,2,03,L6209,72,30,137,5,,108,7.5,78,,4,5,7,,1,1, 8, 3, 4, 7, 6,,,6,,,,,  0,91,0.5
91SH01648, 90036210, 0,90,2,03,L6210,72,30,140,5,,101,4.6,72,,6,5,6,,1,1, 9, 3, 3, 9, 6,,,6,,,,,  0,91,0.5
91SH01649, 90036212, 0,90,1,03,L6212,72,30,142,X,,121,7.6,83,,6,6,8,,2,1, 6, 4, 4, 7, 7,,,6,,,,,  0,91,0.5
91SH01650, 90036213, 0,90,2,03,L6213,72,30,137,5,,110,7.7,88,,5,6,7,,1,1, 9, 3, 3, 6, 6,,,6,,,,,  0,91,0.5
91SH01651, 90036214, 0,90,1,03,L6214,72,30,142,F,,118,6.7,74,,3,3,5,,1,1, 4, 3, 3, 7, 7,,,6,,,,,151,91,0.5
91SH01652, 90036215, 0,90,2,03,L6215,72,30,137,5,,136,6.7,81,,5,5,6,,1,1, 7, 3, 3, 6, 5,,,6,,,,,  0,91,0.5
91SH01653, 90036216, 0,90,2,03,L6216,72,30,137,5,,128,7.3,96,,6,6,7,,1,1, 4, 3, 4, 6, 6,,,6,,,,,  0,91,0.5
91SH01654, 90036229, 0,90,2,03,L6229,72,30,137,5,,123,5.1,82,,4,5,6,,1,5, 4, 3, 3, 6, 5,,,6,,,,,  0,91,0.5
91SH01655, 90036232, 0,90,2,03,L6232,72,30,137,5,,133,7.5,80,,3,4,6,,1,1, 4, 3, 4, 6, 5,,,6,,,,,  0,91,0.5
91SH01656, 90036244, 0,90,1,03,L6244,72,30,142,F,,141,5.8,67,,6,4,5,,1,2, 6, 4, 4, 6, 6,,,6,,,,,183,91,0.5
91SH01657, 90036245, 0,90,2,03,L6245,72,30,137,5,,102,4.9,73,,5,6,7,,1,1, 5, 3, 3, 6, 5,,,6,,,,,  0,91,0.5
91SH01658, 90036247, 0,90,1,03,L6247,72,30,142,F,,147,8.3,77,,5,6,8,,2,1, 3, 4, 5, 6, 6,,,6,,,,,176,91,0.5
91SH01659, 90036250, 0,90,1,03,L6250,72,30,142,F,,140,7.9,83,,5,6,7,,1,1, 3, 4, 4, 6, 6,,,6,,,,,180,91,0.5
91SH01660, 90036257, 0,90,1,03,L6257,72,30,142,F,,125,7.3,89,,5,6,7,,2,1, 8, 6, 4, 7, 7,,,6,,,,,162,91,0.5
91SH01661, 90036258, 0,90,2,03,L6258,72,30,137,5,,122,6.7,82,,5,5,6,,1,1, 4, 3, 4, 6, 5,,,6,,,,,  0,91,0.5
91SH01662, 90036259, 0,90,1,03,L6259,72,30,142,F,,116,6.1,80,,5,6,8,,2,2, 5, 3, 3, 8, 7,,,6,,,,,150,91,0.5
91SH01663, 90036261, 0,90,2,03,L6261,72,30,137,5,,117,5.7,86,,4,5,7,,1,1, 3, 4, 4, 6, 5,,,6,,,,,  0,91,0.5
91SH01664, 90036267, 0,90,2,03,L6267,72,30,137,5,,94,5.8,76,,5,5,6,,1,1, 8, 3, 4, 7, 6,,,6,,,,,  0,91,0.5
91SH01665, 90036268, 0,90,2,03,L6268,72,30,137,5,,107,7.0,84,,6,6,7,,1,3, 6, 3, 4, 6, 6,,,6,,,,,  0,91,0.5
91SH01666, 90036272, 0,90,2,03,L6272,72,30,137,5,,132,5.4,70,,4,4,6,,1,1, 4, 3, 3, 6, 6,,,6,,,,,  0,91,0.5
91SH01667, 90036273, 0,90,2,03,L6273,72,30,137,5,,120,6.5,82,,4,5,7,,1,1, 5, 3, 3, 6, 5,,,6,,,,,  0,91,0.5
91SH01668, 90036274, 0,90,2,03,L6274,72,30,140,5,,119,6.6,87,,4,4,6,,1,1, 6, 3, 3, 7, 6,,,6,,,,,  0,91,0.5
91SH01669, 90036275, 0,90,2,03,L6275,73,30,140,5,,103,5.7,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH01670, 90036276, 0,90,2,03,L6276,72,30,137,5,,106,5.2,80,,6,5,6,,1,1, 7, 3, 3, 7, 5,,,6,,,,,  0,91,0.5
