UID,ID9,YR,BRD,ETAG,ID_COW,SEX,LINE,SPWT,KGWT,GRFL,GRADE,FLGR1,RMK,DAYSH,SHDAY,WTDAY,BAND,L,YEAR,STM,AGE
95SH00830, 91635563,91,63,K5563,K5563,2,68,180,4.5,9.9,54,7,SPURGE,75,1995-03-16,,3,,95,06,4.0
95SH00831, 92102512,92,10,S2512, 9042,2,18,121,3.9,8.6,58,5,,75,1995-03-16,,3,,95,07,3.0
95SH00832, 92102812,92,10,S2812, 2012,2,18,135,4.1,9.0,58,5,,75,1995-03-16,,3,,95,07,3.0
95SH00833, 89633863,89,63,K3863, 9055,2,68,155,4.0,8.8,58,5,,75,1995-03-16,,3,,95,06,6.0
95SH00834, 88199034,88,19,S9034, 5108,2,18,162,5.0,11.0,60,4,,75,1995-03-16,,3,,95,07,7.0
95SH00835, 90441729,90,44,T1729, 4503,2,48,163,4.3,9.5,60,4,,75,1995-03-16,,3,,95,02,4.5
95SH00836, 92443382,92,44,T3382, 4603,2,48,175,4.4,9.7,58,5,,75,1995-03-16,,3,,95,02,3.0
95SH00837, 92443356,92,44,T3356, 1061,2,48,146,3.6,7.9,60,4,,75,1995-03-16,,3,,95,02,3.0
95SH00838, 92102883,92,10,S2883, 1520,2,18,138,3.2,7.1,60,4,,75,1995-03-16,,3,,95,07,3.0
95SH00839, 88198802,88,19,S8802, 5043,2,18,160,3.4,7.5,60,4,,75,1995-03-16,,3,,95,07,7.0
95SH00840, 88199146,88,19,S9146, 5538,2,18,144,4.1,9.0,64,2,,75,1995-03-16,,3,,95,07,7.0
95SH00841, 93003193,93,00, 3193, 1011,2,00,139,3.5,7.7,60,4,,75,1995-03-16,,3,,95,00,2.0
95SH00842, 91635127,91,63,K5127, 9014,2,68,193,4.9,10.8,56,6,,75,1995-03-16,,3,,95,06,4.0
95SH00843, 91635292,91,63,K5292,   55,2,68,134,3.9,8.6,58,5,,75,1995-03-16,,3,,95,06,4.0
95SH00844, 91442528,91,44,T2528,   63,2,48,175,3.3,7.3,60,4,,75,1995-03-16,,3,,95,02,3.5
95SH00845, 89440468,89,44,T0468,    2,2,48,159,4.2,9.3,60,4,,75,1995-03-16,,3,,95,02,6.0
95SH00846, 93104147,93,10,S4147, 5046,2,18,135,4.4,9.7,58,5,,75,1995-03-16,,3,,95,07,2.0
95SH00847, 89634329,89,63,K4329,  529,2,68,157,3.2,7.1,56,6,,75,1995-03-16,,3,,95,06,6.0
95SH00848, 92102772,92,10,S2772,  520,2,18,159,4.0,8.8,60,4,,75,1995-03-16,,3,,95,07,3.0
95SH00849, 92442945,92,44,T2945, 1524,2,48,129,3.4,7.5,62,3,,75,1995-03-16,,3,,95,02,3.0
95SH00850, 87198007,87,19,S8007, 4539,2,18,117,3.4,7.5,58,5,,75,1995-03-16,,3,,95,07,8.0
95SH00851, 93104166,93,10,S4166, 4619,2,18,138,4.1,9.0,62,3,,75,1995-03-16,,3,,95,07,2.0
95SH00852, 89440469,89,44,T0469, 2072,2,48,0,4.1,9.0,56,6,,75,1995-03-16,,,,95,02,6.0
95SH00853, 91442537,91,44,T2537,  514,2,48,144,4.4,9.7,60,4,,75,1995-03-16,,3,,95,02,3.5
95SH00854, 92443608,92,44,T3608, 5515,2,48,147,4.6,10.1,56,6,,75,1995-03-16,,3,,95,02,3.0
95SH00855, 92103141,92,10,S3141, 2010,2,18,143,4.4,9.7,62,3,,75,1995-03-16,,3,,95,07,3.0
95SH00856, 89199598,89,19,S9598, 9509,2,18,147,4.9,10.8,58,5,,75,1995-03-16,,3,,95,07,6.0
95SH00857, 91635441,91,63,K5441, 2047,2,68,170,5.3,11.7,58,5,,75,1995-03-16,,3,,95,06,4.0
95SH00858, 88439685,88,43,T9685, 2040,2,48,179,5.4,11.9,54,7,,75,1995-03-16,,3,,95,02,7.0
95SH00859, 88439469,88,43,T9469, 4022,2,48,147,3.7,8.2,58,5,,75,1995-03-16,,3,,95,02,7.0
95SH00860, 93003160,93,00, 3160, 2077,2,00,114,3.3,7.3,58,5,,75,1995-03-16,,3,,95,00,2.0
95SH00861, 91101741,91,10,S1741,S1741,2,18,144,4.8,10.6,58,5,SPURGE,75,1995-03-16,,3,,95,07,4.0
95SH00862, 92103187,92,10,S3187, 1068,2,18,147,3.4,7.5,58,5,,75,1995-03-16,,3,,95,07,3.0
95SH00863, 88633668,88,63,K3668, 4611,2,68,168,4.3,9.5,58,5,,75,1995-03-16,,3,,95,06,7.0
95SH00864, 92102667,92,10,S2667, 4028,2,18,118,5.0,11.0,58,5,,75,1995-03-16,,3,,95,42,3.0
95SH00865, 93003257,93,00, 3257, 9047,2,00,114,4.3,9.5,58,5,,75,1995-03-16,,3,,95,00,2.0
95SH00866, 91635176,91,63,K5176,   25,2,68,137,3.4,7.5,58,5,,75,1995-03-16,,3,,95,06,4.0
95SH00867, 92103194,92,10,S3194, 1010,2,18,150,4.6,10.1,58,5,,75,1995-03-16,,3,,95,07,3.0
95SH00868, 93103880,93,10,S3880, 4557,2,18,129,4.6,10.1,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH00869, 92102805,92,10,S2805, 1508,2,18,149,4.5,9.9,58,5,,75,1995-03-16,,3,,95,07,3.0
95SH00870, 93003216,93,00, 3216, 1522,2,00,126,5.1,11.2,56,6,,75,1995-03-16,,3,,95,00,2.0
95SH00871, 92443527,92,44,T3527, 1073,2,48,161,4.5,9.9,58,5,,75,1995-03-16,,3,,95,02,3.0
95SH00872, 93003295,93,00, 3295, 4577,2,00,143,4.9,10.8,54,7,,75,1995-03-16,,3,,95,00,2.0
95SH00873, 93003114,93,00, 3114,   13,2,00,118,4.5,9.9,60,4,,75,1995-03-16,,3,,95,00,2.0
95SH00874, 93003113,93,00, 3113,  570,2,00,116,4.3,9.5,60,4,,75,1995-03-16,,3,,95,00,2.0
95SH00875, 93104203,93,10,S4203, 5543,2,18,100,3.6,7.9,58,5,,75,1995-03-16,,3,,95,07,2.0
95SH00876, 89199639,89,19,S9639,   58,2,18,152,3.2,7.1,58,5,,75,1995-03-16,,3,,95,07,6.0
95SH00877, 93104269,93,10,S4269, 4019,2,18,97,3.7,8.2,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH00878, 93003379,93,00, 3379, 2075,2,00,146,5.0,11.0,58,5,,75,1995-03-16,,3,,95,00,2.0
95SH00879, 92442780,92,44,T2780, 4561,2,48,153,4.7,10.4,60,4,,75,1995-03-16,,3,,95,02,3.0
95SH00880, 92102870,92,10,S2870, 2527,2,18,140,3.7,8.2,62,3,,75,1995-03-16,,3,,95,07,3.0
95SH00881, 92103144,92,10,S3144, 4596,2,18,137,3.9,8.6,58,5,,75,1995-03-16,,3,,95,07,3.0
95SH00882, 87632723,87,63,K2723, 9056,2,68,151,3.3,7.3,56,6,,75,1995-03-16,,3,,95,06,8.0
95SH00883, 92103164,92,10,S3164,  525,2,18,164,4.9,10.8,58,5,,75,1995-03-16,,3,,95,07,3.0
95SH00884, 92443059,92,44,T3059, 4523,2,48,150,4.8,10.6,56,6,,75,1995-03-16,,3,,95,02,3.0
95SH00885, 91635800,91,63,K5800, 5507,2,68,128,3.8,8.4,54,7,,75,1995-03-16,,3,,95,06,4.0
95SH00886, 92102464,92,10,S2464, 2082,2,18,152,4.5,9.9,64,2,,75,1995-03-16,,3,,95,07,3.0
95SH00887, 89440728,89,44,T0728, 4535,2,48,156,4.7,10.4,56,6,,75,1995-03-16,,3,,95,02,6.0
95SH00888, 92102786,92,10,S2786, 1065,2,18,120,3.7,8.2,60,4,,75,1995-03-16,,3,,95,07,3.0
95SH00889, 88633126,88,63,K3126, 9037,2,68,143,2.5,5.5,58,5,,75,1995-03-16,,3,,95,06,7.0
95SH00890, 92102867,92,10,S2867,  546,2,18,151,3.2,7.1,58,5,,75,1995-03-16,,3,,95,07,3.0
95SH00891, 93104061,93,10,S4061, 9019,2,18,96,4.2,9.3,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH00892, 92103041,92,10,S3041, 9003,2,18,144,4.0,8.8,60,4,,75,1995-03-16,,3,,95,07,3.0
95SH00893, 91635248,91,63,K5248, 4578,2,68,184,4.0,8.8,54,7,,75,1995-03-16,,3,,95,06,4.0
95SH00894, 88198709,88,19,S8709,  507,2,18,133,2.8,6.2,60,4,,75,1995-03-16,,3,,95,07,7.0
95SH00895, 92442718,92,44,T2718, 4549,2,48,142,3.8,8.4,58,5,,75,1995-03-16,,3,,95,02,3.0
95SH00896, 89633834,89,63,K3834, 9072,2,68,192,4.1,9.0,54,7,,75,1995-03-16,,3,,95,06,6.0
95SH00897, 90441714,90,44,T1714,  521,2,48,161,3.4,7.5,62,3,,75,1995-03-16,,3,,95,02,4.5
95SH00898, 92636611,92,63,K6611, 9057,2,00,145,4.2,9.3,56,6,,75,1995-03-16,,3,,95,07,3.0
95SH00899, 93104196,93,10,S4196, 5542,2,18,120,4.3,9.5,58,5,,75,1995-03-16,,3,,95,07,2.0
95SH00900, 89100051,89,10,S0051, 9026,2,18,158,5.6,12.4,56,6,,75,1995-03-16,,3,,95,07,6.0
95SH00901, 91635487,91,63,K5487, 4590,2,68,178,4.2,9.3,54,7,,75,1995-03-16,,3,,95,06,4.0
95SH00902, 92103128,92,10,S3128, 2078,2,18,143,3.8,8.4,60,4,,75,1995-03-16,,3,,95,07,3.0
95SH00903, 92102638,92,10,S2638, 2515,2,18,134,4.7,10.4,58,5,,75,1995-03-16,,3,,95,07,3.0
95SH00904, 92103119,92,10,S3119,   72,2,00,158,4.7,10.4,60,4,,75,1995-03-16,,3,,95,07,3.0
95SH00905, 91101405,91,10,S1405, 9040,2,18,168,5.5,12.1,58,5,,75,1995-03-16,,3,,95,07,4.0
95SH00906, 91635522,91,63,K5522, 4029,2,68,103,4.3,9.5,58,5,,75,1995-03-16,,3,,95,06,4.0
95SH00907, 90101027,90,10,S1027, 9012,2,18,155,4.3,9.5,58,5,,75,1995-03-16,,3,,95,07,5.0
95SH00908, 93104218,93,10,S4218,  549,2,18,136,3.3,7.3,58,5,,75,1995-03-16,,3,,95,07,2.0
95SH00909, 89634338,89,63,K4338, 1544,2,68,170,4.3,9.5,54,7,,75,1995-03-16,,3,,95,06,6.0
95SH00910, 91635585,91,63,K5585,   42,2,68,148,5.6,12.4,54,7,,75,1995-03-16,,3,,95,06,4.0
95SH00911, 92102813,92,10,S2813, 4560,2,18,178,3.4,7.5,58,5,,75,1995-03-16,,3,,95,07,3.0
95SH00912, 93003199,93,00, 3199,  544,2,00,141,4.1,9.0,60,4,,75,1995-03-16,,3,,95,00,2.0
95SH00913, 92102670,92,10,S2670,  539,2,18,144,3.3,7.3,60,4,,75,1995-03-16,,3,,95,07,3.0
95SH00914, 93103992,93,10,S3992, 4511,2,18,107,3.4,7.5,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH00915, 93103915,93,10,S3915,   69,2,18,113,3.4,7.5,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH00916, 91635753,91,63,K5753, 2049,2,68,179,4.5,9.9,54,7,,75,1995-03-16,,3,,95,06,4.0
95SH00917, 92443505,92,44,T3505, 1521,2,48,143,2.7,6.0,62,3,,75,1995-03-16,,3,,95,02,3.0
95SH00918, 93103991,93,10,S3991, 4509,2,18,118,3.5,7.7,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH00919, 91635271,91,63,K5271, 4555,2,68,168,4.3,9.5,56,6,,75,1995-03-16,,3,,95,06,4.0
95SH00920, 88199091,88,19,S9091,  526,2,18,130,3.2,7.1,62,3,,75,1995-03-16,,3,,95,07,7.0
95SH00921, 93003310,93,00, 3310, 9075,2,00,126,3.7,8.2,62,3,,75,1995-03-16,,3,,95,00,2.0
95SH00922, 90634848,90,63,K4848, 5078,2,68,183,4.7,10.4,56,6,,75,1995-03-16,,3,,95,06,5.0
95SH00923, 93003118,93,00, 3118, 4015,2,00,119,4.5,9.9,58,5,,75,1995-03-16,,3,,95,00,2.0
95SH00924, 93104013,93,10,S4013, 5010,2,18,129,4.5,9.9,58,5,,75,1995-03-16,,3,,95,07,2.0
95SH00925, 88633389,88,63,K3389, 2004,2,68,158,4.0,8.8,56,6,,75,1995-03-16,,3,,95,06,7.0
95SH00926, 91442535,91,44,T2535, 5016,2,48,138,3.0,6.6,60,4,,75,1995-03-16,,3,,95,02,3.5
95SH00927, 93003352,93,00, 3352, 1535,2,00,143,5.4,11.9,60,4,,75,1995-03-16,,3,,95,00,2.0
95SH00928, 87197957,87,19,S7957, 2087,2,18,162,4.0,8.8,60,4,,75,1995-03-16,,3,,95,07,8.0
95SH00929, 89633935,89,63,K3935, 1034,2,68,153,4.6,10.1,54,7,,75,1995-03-16,,3,,95,06,6.0
95SH00930, 93003260,93,00, 3260, 9010,2,00,129,2.9,6.4,62,3,,75,1995-03-16,,3,,95,00,2.0
95SH00931, 93104100,93,10,S4100,  528,2,18,126,3.3,7.3,62,3,,75,1995-03-16,,3,,95,07,2.0
95SH00932, 88199305,88,19,S9305, 5537,2,18,177,4.2,9.3,60,4,,75,1995-03-16,,3,,95,07,7.0
95SH00933, 88198670,88,19,S8670,   54,2,18,166,5.2,11.5,64,2,,75,1995-03-16,,3,,95,07,7.0
95SH00934, 91635528,91,63,K5528, 1035,2,68,170,3.3,7.3,58,5,,75,1995-03-16,,3,,95,06,4.0
95SH00935, 93103993,93,10,S3993, 5099,2,18,112,2.8,6.2,58,5,,75,1995-03-16,,3,,95,07,2.0
95SH00936, 93104111,93,10,S4111, 2022,2,18,142,4.0,8.8,58,5,,75,1995-03-16,,3,,95,07,2.0
95SH00937, 89634227,89,63,K4227, 5525,2,68,0,3.3,7.3,58,5,,75,1995-03-16,,,,95,06,6.0
95SH00938, 93003064,93,00, 3064, 9015,2,00,121,4.0,8.8,58,5,,75,1995-03-16,,3,,95,00,2.0
95SH00939, 92102893,92,10,S2893, 1084,2,18,131,3.1,6.8,60,4,,75,1995-03-16,,3,,95,07,3.0
95SH00940, 89199903,89,19,S9903,   40,2,18,136,2.5,5.5,62,3,,75,1995-03-16,,3,,95,07,6.0
95SH00941, 93003110,93,00, 3110, 5517,2,00,133,4.8,10.6,58,5,,75,1995-03-16,,3,,95,00,2.0
95SH00942, 88198747,88,19,S8747, 1076,2,18,148,3.4,7.5,62,3,,75,1995-03-16,,3,,95,07,7.0
95SH00943, 91101869,91,10,S1869, 5024,2,18,156,4.0,8.8,60,4,,75,1995-03-16,,3,,95,07,4.0
95SH00944, 93443644,93,44,T3644,  508,2,48,137,4.7,10.4,54,7,,75,1995-03-16,,3,,95,02,2.0
95SH00945, 93103876,93,10,S3876,   68,2,18,142,4.1,9.0,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH00946, 89100148,89,10,S0148, 2543,2,18,164,3.7,8.2,58,5,,75,1995-03-16,,3,,95,07,6.0
95SH00947, 91635417,91,63,K5417, 1547,2,68,155,3.5,7.7,58,5,,75,1995-03-16,,3,,95,06,4.0
95SH00948, 88440148,88,44,T0148, 1527,2,48,135,3.4,7.5,56,6,,75,1995-03-16,,3,,95,02,7.0
95SH00949, 91102067,91,10,S2067, 4525,2,18,177,4.1,9.0,58,5,,75,1995-03-16,,3,,95,07,4.0
95SH00950, 89633960,89,63,K3960, 1021,2,68,150,2.8,6.2,58,5,,75,1995-03-16,,3,,95,06,6.0
95SH00951, 93104154,93,10,S4154, 9521,2,18,120,3.8,8.4,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH00952, 91635514,91,63,K5514, 5020,2,68,179,3.9,8.6,58,5,,75,1995-03-16,,3,,95,06,4.0
95SH00953, 88439579,88,43,T9579, 1511,2,48,145,3.0,6.6,58,5,,75,1995-03-16,,3,,95,02,7.0
95SH00954, 92102894,92,10,S2894, 9043,2,18,139,3.7,8.2,58,5,,75,1995-03-16,,3,,95,07,3.0
95SH00955, 92443348,92,44,T3348, 1516,2,48,152,4.4,9.7,58,5,,75,1995-03-16,,3,,95,02,3.0
95SH00956, 91101970,91,10,S1970, 4581,2,18,147,4.0,8.8,58,5,,75,1995-03-16,,3,,95,07,4.0
95SH00957, 90441120,90,44,T1120, 9512,2,48,218,5.5,12.1,58,5,,75,1995-03-16,,3,,95,02,5.0
95SH00958, 91441888,91,44,T1888, 9519,2,48,154,4.5,9.9,54,7,,75,1995-03-16,,3,,95,02,4.0
95SH00959, 93003078,93,00, 3078, 9507,2,00,103,4.2,9.3,56,6,,75,1995-03-16,,3,,95,00,2.0
95SH00960, 92443365,92,44,T3365, 2021,2,48,173,4.1,9.0,58,5,,75,1995-03-16,,3,,95,02,3.0
95SH00961, 92443395,92,44,T3395, 4556,2,48,170,4.3,9.5,56,6,,75,1995-03-16,,3,,95,02,3.0
95SH00962, 93103836,93,10,S3836,  577,2,18,146,2.6,5.7,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH00963, 89100162,89,10,S0162, 1036,2,18,163,4.3,9.5,58,5,,75,1995-03-16,,3,,95,07,6.0
95SH00964, 92443479,92,44,T3479, 5012,2,48,170,4.3,9.5,56,6,,75,1995-03-16,,3,,95,02,3.0
95SH00965, 92102941,92,10,S2941, 4604,2,18,150,4.3,9.5,60,4,,75,1995-03-16,,3,,95,07,3.0
95SH00966, 92442809,92,44,T2809, 4592,2,48,182,3.8,8.4,58,5,,75,1995-03-16,,3,,95,02,3.0
95SH00967, 92102822,92,10,S2822, 4587,2,18,136,3.9,8.6,58,5,,75,1995-03-16,,3,,95,07,3.0
95SH00968, 91635273,91,63,K5273, 5001,2,68,162,4.9,10.8,56,6,,75,1995-03-16,,3,,95,06,4.0
95SH00969, 88439910,88,43,T9910,    3,2,48,159,4.0,8.8,58,5,,75,1995-03-16,,3,,95,02,7.0
95SH00970, 92102655,92,10,S2655, 4508,2,18,125,4.5,9.9,58,5,,75,1995-03-16,,3,,95,07,3.0
95SH00971, 89199954,89,19,S9954,  540,2,18,155,4.0,8.8,60,4,,75,1995-03-16,,3,,95,07,6.0
95SH00972, 89634166,89,63,K4166, 1551,2,68,144,4.0,8.8,58,5,,75,1995-03-16,,3,,95,06,6.0
95SH00973, 93103927,93,10,S3927, 4502,2,18,117,3.5,7.7,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH00974, 92443444,92,44,T3444, 5062,2,48,141,4.0,8.8,60,4,,75,1995-03-16,,3,,95,02,3.0
95SH00975, 90441709,90,44,T1709, 5502,2,48,158,4.4,9.7,60,4,,75,1995-03-16,,3,,95,02,4.5
95SH00976, 93103921,93,10,S3921,  578,2,18,122,4.4,9.7,58,5,,75,1995-03-16,,3,,95,07,2.0
95SH00977, 92443368,92,44,T3368, 4533,2,48,165,4.1,9.0,58,5,,75,1995-03-16,,3,,95,02,3.0
95SH00978, 91442524,91,44,T2524, 2512,2,48,122,4.4,9.7,58,5,,75,1995-03-16,,3,,95,02,3.5
95SH00979, 91101437,91,10,S1437, 1045,2,18,133,3.8,8.4,58,5,,75,1995-03-16,,3,,95,07,4.0
95SH00980, 90441250,90,44,T1250, 1517,2,48,132,3.5,7.7,60,4,,75,1995-03-16,,3,,95,02,5.0
95SH00981, 92443499,92,44,T3499, 4531,2,48,134,3.2,7.1,58,5,,75,1995-03-16,,3,,95,02,3.0
95SH00982, 91441775,91,44,T1775, 5094,2,48,153,3.8,8.4,58,5,,75,1995-03-16,,3,,95,02,4.0
95SH00983, 92443164,92,44,T3164, 5512,2,48,133,4.6,10.1,58,5,,75,1995-03-16,,3,,95,02,3.0
95SH00984, 92102305,92,10,S2305, 2062,2,18,159,3.7,8.2,60,4,,75,1995-03-16,,3,,95,07,3.0
95SH00985, 90441681,90,44,T1681, 1001,2,48,156,4.2,9.3,60,4,,75,1995-03-16,,3,,95,02,4.5
95SH00986, 92443080,92,44,T3080, 5023,2,48,125,4.1,9.0,58,5,,75,1995-03-16,,3,,95,02,3.0
95SH00987, 91101379,91,10,S1379, 5003,2,18,163,3.7,8.2,58,5,,75,1995-03-16,,3,,95,07,4.0
95SH00988, 93104161,93,10,S4161, 2505,2,18,115,3.4,7.5,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH00989, 92102381,92,10,S2381, 9033,2,18,134,4.1,9.0,60,4,,75,1995-03-16,,3,,95,07,3.0
95SH00990, 87438628,87,43,T8628, 4501,2,48,133,3.5,7.7,58,5,,75,1995-03-16,,3,,95,02,8.0
95SH00991, 91442149,91,44,T2149, 4507,2,48,150,4.9,10.8,56,6,,75,1995-03-16,,3,,95,02,4.0
95SH00992, 92443054,92,44,T3054, 2025,2,48,157,3.7,8.2,60,4,,75,1995-03-16,,3,,95,02,3.0
95SH00993, 88199374,88,19,S9374, 2065,2,18,130,3.6,7.9,58,5,,75,1995-03-16,,3,,95,07,7.0
95SH00994, 92102355,92,10,S2355, 5005,2,18,164,3.8,8.4,58,5,,75,1995-03-16,,3,,95,07,3.0
95SH00995, 90441184,90,44,T1184,   45,2,48,166,3.7,8.2,58,5,,75,1995-03-16,,3,,95,02,5.0
95SH00996, 89440839,89,44,T0839, 5093,2,48,172,4.3,9.5,58,5,,75,1995-03-16,,3,,95,02,6.0
95SH00997, 93103939,93,10,S3939, 2003,2,18,120,4.0,8.8,58,5,,75,1995-03-16,,3,,95,07,2.0
95SH00998, 93104064,93,10,S4064,  542,2,18,115,3.2,7.1,58,5,,75,1995-03-16,,3,,95,07,2.0
95SH00999, 93003031,93,00, 3031,   61,2,00,113,3.6,7.9,60,4,,75,1995-03-16,,3,,95,00,2.0
95SH01000, 93104026,93,10,S4026,   73,2,18,112,3.6,7.9,56,6,,75,1995-03-16,,3,,95,07,2.0
95SH01001, 91101562,91,10,S1562, 4003,2,18,137,3.6,7.9,58,5,,75,1995-03-16,,3,,95,07,4.0
95SH01002, 91635224,91,63,K5224, 4563,2,68,178,4.5,9.9,58,5,,75,1995-03-16,,3,,95,06,4.0
95SH01003, 91635420,91,63,K5420, 2071,2,68,88,4.2,9.3,56,6,,75,1995-03-16,,3,,95,06,4.0
95SH01004, 91101871,91,10,S1871,S1871,2,18,133,3.5,7.7,62,3,SPURGE,75,1995-03-16,,3,,95,07,4.0
95SH01005, 89634261,89,63,K4261, 5090,2,68,166,4.4,9.7,56,6,,75,1995-03-16,,3,,95,06,6.0
95SH01006, 92103067,92,10,S3067, 5069,2,18,147,3.0,6.6,62,3,,75,1995-03-16,,3,,95,07,3.0
95SH01007, 91442064,91,44,T2064, 4002,2,48,175,4.7,10.4,58,5,,75,1995-03-16,,3,,95,02,4.0
95SH01008, 92443480,92,44,T3480, 4018,2,48,190,3.5,7.7,58,5,,75,1995-03-16,,3,,95,02,3.0
95SH01009, 93104014,93,10,S4014, 5045,2,18,128,4.3,9.5,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH01010, 93003415,93,00, 3415, 5532,2,00,126,4.1,9.0,58,5,,75,1995-03-16,,3,,95,00,2.0
95SH01011, 92443168,92,44,T3168, 1553,2,48,182,4.5,9.9,60,4,,75,1995-03-16,,3,,95,02,3.0
95SH01012, 93104042,93,10,S4042, 9024,2,18,106,3.8,8.4,58,5,,75,1995-03-16,,3,,95,07,2.0
95SH01013, 87197835,87,19,S7835, 1016,2,18,162,6.5,14.3,56,6,,75,1995-03-16,,3,,95,07,8.0
95SH01014, 92443584,92,44,T3584, 4612,2,48,143,3.7,8.2,58,5,,75,1995-03-16,,3,,95,02,3.0
95SH01015, 93003344,93,00, 3344, 9087,2,00,123,3.5,7.7,58,5,,75,1995-03-16,,3,,95,00,2.0
95SH01016, 91635745,91,63,K5745, 9020,2,68,173,5.0,11.0,54,7,,75,1995-03-16,,3,,95,06,4.0
95SH01017, 91635717,91,63,K5717, 5535,2,68,170,4.3,9.5,56,6,,75,1995-03-16,,3,,95,06,4.0
95SH01018, 91101467,91,10,S1467, 9508,2,18,167,4.1,9.0,58,5,,75,1995-03-16,,3,,95,07,4.0
95SH01019, 93104167,93,10,S4167, 5122,2,18,118,4.5,9.9,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH01020, 93104114,93,10,S4114, 2540,2,18,148,5.0,11.0,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH01021, 88633269,88,63,K3269,   41,2,68,175,3.7,8.2,54,7,,75,1995-03-16,,3,,95,06,7.0
95SH01022, 89440882,89,44,T0882, 5552,2,48,151,4.6,10.1,54,7,,75,1995-03-16,,3,,95,02,6.0
95SH01023, 92103266,92,10,S3266, 1546,2,00,126,3.6,7.9,60,4,,75,1995-03-16,,3,,95,07,3.0
95SH01024, 92102533,92,10,S2533, 2538,2,18,160,3.2,7.1,60,4,,75,1995-03-16,,3,,95,07,3.0
95SH01025, 92102826,92,10,S2826, 5072,2,18,137,4.8,10.6,60,4,,75,1995-03-16,,3,,95,07,3.0
95SH01026, 91442536,91,44,T2536,   50,2,48,124,2.98,6.6,60,4,,75,1995-03-16,,3,,95,02,3.5
95SH01027, 89633914,89,63,K3914,   57,2,68,150,4.0,8.8,56,6,,75,1995-03-16,,3,,95,06,6.0
95SH01028, 89633944,89,63,K3944, 9030,2,68,153,4.9,10.8,54,7,,75,1995-03-16,,3,,95,06,6.0
95SH01029, 92443620,92,44,T3620, 4570,2,48,145,4.9,10.8,58,5,,75,1995-03-16,,3,,95,02,3.0
95SH01030, 93104186,93,10,S4186,  501,2,18,112,4.6,10.1,60,4,,75,1995-03-16,,3,,95,07,2.0
95SH01031, 90441648,90,44,T1648, 2531,2,48,157,4.4,9.7,58,5,,75,1995-03-16,,3,,95,02,4.5
95SH01032, 91635483,91,63,K5483,K5483,2,68,153,4.6,10.1,58,5,SPURGE,75,1995-03-16,,3,,95,06,4.0
95SH01033, 93003319,93,00, 3319, 1501,2,00,157,4.4,9.7,60,4,WETHER,75,1995-03-16,,3,,95,00,2.0
95SH01034, 88198731,88,19,S8731, 9082,2,18,134,3.5,7.7,64,2,WEAK EWE,75,1995-03-16,,3,,95,07,7.0
95SH01035, 87439336,87,43,T9336, 4566,2,48,133,4.0,8.8,58,5,BLK SPT WOOL,75,1995-03-16,,3,,95,02,8.0
95SH01036, 90441362,90,44,T1362, 2507,2,48,191,4.2,9.3,58,5,ESCAPEE,75,1995-03-16,,3,,95,02,5.0
95SH01037, 92102765,92,10,S2765, 4602,2,18,114,3.4,7.5,58,5,ESCAPEE,75,1995-03-16,,3,,95,42,3.0
95SH01038, 91101513,91,10,S1513,,2,12,156,4.7,10.4,60,4,,77,1995-03-18,1995-04-24,2,,95,07,4.0
95SH01039, 91635635,91,63,K5635,,2,60,203,4.16,9.2,58,5,,77,1995-03-18,1995-04-28,2,,95,06,4.0
95SH01040, 89633872,89,63,K3872,,2,68,199,4.8,10.6,54,7,,77,1995-03-18,1995-05-22,X,,95,06,6.0
95SH01041, 92102590,92,10,S2590,,2,12,133,3.7,8.2,62,3,,77,1995-03-18,1995-04-28,1,,95,07,3.0
95SH01042, 89199909,89,19,S9909,,2,13,156,4.9,10.8,58,5,,77,1995-03-18,1995-05-05,1,,95,07,6.0
95SH01043, 93636846,93,63,K6846,,2,62,171,4.7,10.4,56,6,,77,1995-03-18,1995-04-24,1,,95,06,2.0
95SH01044, 91101845,91,10,S1845,,2,10,153,4.5,9.9,60,4,,77,1995-03-18,1995-04-28,1,,95,07,4.0
95SH01045, 92636504,92,63,K6504,,2,61,161,8.0,17.6,60,4,,77,1995-03-18,1995-04-28,2,,95,06,3.0
95SH01046, 92102929,92,10,S2929,,2,12,112,4.6,10.1,60,4,,77,1995-03-18,1995-04-24,1,,95,42,3.0
95SH01047, 93636999,93,63,K6999,,2,60,143,4.9,10.8,58,5,,77,1995-03-18,1995-04-28,1,,95,06,2.0
95SH01048, 93103605,93,10,S3605,,2,00,137,1.4,3.1,60,4,,77,1995-03-18,1995-04-24,1,,95,08,2.0
