UID,YR,SEX,LAMB,LB1,LINE,BPEN,DAM,DBRD,DB1,LINBR,BAG,ADAM,TRT,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,INBRD,FONO,FOPU,TRT2,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,DATEBN,STMD
76LA01408,76,1,0837,4,76,760,6010,42,4,,9,50,,2,02,,1,105,8,,0,3,,,,,,,2,43,0683,43,1,62,76,6,1,,1,2,11.2,10,,,1,1976-04-14,02
76LA01409,76,1,0838,4,76,760,6010,42,4,,9,50,,1,02,,1,105,8,,0,3,,,,,,,2,43,0683,43,0,61,76,6,1,,0,0,11.7,10,,,2,1976-04-14,02
76LA01410,76,2,0839,4,73,731,9936,42,4,,1,20,,1,02,,1,105,8,,0,3,,,,,,,2,43,0408,43,1,68,73,6,1,,1,2,8.8,10,,,1,1976-04-14,02
76LA01411,76,2,0840,4,73,731,9936,42,4,,1,20,,1,02,,1,105,8,,0,3,,,,,,,2,43,0408,43,0,72,73,6,1,,0,0,9.5,10,,,2,1976-04-14,02
76LA01412,76,2,0841,4,74,742,9124,42,4,,1,30,,1,02,,1,105,5,,0,4,,,,,,,2,43,0575,43,1,55,74,6,1,,1,1,11.5,10,,,1,1976-04-14,02
76LA01413,76,2,0842,4,73,730,7235,42,4,,1,40,,1,02,,1,105,8,8,0,1,02,,,600542,-,,2,43,0583,43,1,54,73,6,1,,1,2,9.7,5,,,1,1976-04-14,02
76LA01414,76,1,0843,4,73,730,7235,42,4,,1,40,,1,02,,1,105,8,8,159,1,,6,,880242,-,,2,43,0583,43,0,0,73,6,1,01,0,0,10.2,0,,,2,1976-04-14,02
76LA01415,76,2,0844,4,75,751,4323,42,4,,3,70,,1,02,,1,105,5,,0,3,,,,,,,2,43,0499,43,1,95,75,6,1,,1,1,15.0,10,,,1,1976-04-14,02
76LA01416,76,1,0846,4,73,732,9927,42,4,,1,20,,1,02,,1,105,8,,0,3,15,,,,,,2,43,0720,43,1,71,73,6,1,,1,2,11.1,10,,,1,1976-04-14,02
76LA01417,76,2,0847,4,73,732,9927,42,4,,1,20,,1,02,,1,105,8,,0,3,,,,,&,,2,43,0720,43,0,58,73,6,1,,0,0,9.5,5,,,2,1976-04-14,02
76LA01418,76,2,0849,4,73,731,9857,42,4,,1,20,,1,02,,1,105,5,,0,1,,,,,&,,2,43,0408,43,1,55,73,6,1,,1,1,9.2,5,,,1,1976-04-14,02
76LA01419,76,2,0850,4,73,730,9811,42,4,,1,20,,1,02,,1,105,8,8,0,3,,,,,,,2,43,0583,43,1,58,73,6,1,,1,2,9.6,10,,,1,1976-04-14,02
76LA01420,76,1,0851,4,73,730,9811,42,4,,1,20,,1,02,,1,105,8,8,0,3,,,,,,,2,43,0583,43,0,65,73,6,1,,0,0,10.3,10,,,2,1976-04-14,02
76LA01421,76,2,0858,4,76,761,9952,42,4,,1,20,,1,02,,2,105,8,,108,3,,6,,,&,,2,43,0708,43,1,0,76,6,1,01,1,2,5.8,0,,,1,1976-04-14,02
76LA01422,76,2,0859,4,76,761,9952,42,4,,1,20,,1,02,,1,105,8,,147,3,,6,,,,,2,43,0708,43,0,0,76,6,1,01,0,0,6.8,0,,,2,1976-04-14,02
76LA01423,76,1,0861,4,73,731,9913,42,4,,1,20,,1,02,,1,106,5,,0,3,,,,,,,2,43,0408,43,1,90,73,6,1,,1,1,13.2,10,,,1,1976-04-15,02
76LA01424,76,2,0862,4,76,761,8556,42,4,,1,30,,1,02,,1,106,8,,0,3,,,,,,,2,43,0708,43,1,69,76,6,1,,1,2,10.4,10,,,1,1976-04-15,02
76LA01425,76,1,0863,4,76,761,8556,42,4,,1,30,,1,02,,1,106,8,,0,3,,,,,,,2,43,0708,43,0,52,76,6,1,,0,0,11.2,10,,,2,1976-04-15,02
76LA01426,76,1,0864,4,76,760,6593,42,4,,1,50,,1,02,,1,106,5,8,0,3,,,,,,,2,43,0683,43,1,86,76,6,1,,1,1,14.7,10,,,1,1976-04-15,02
76LA01427,76,1,0865,4,75,751,6859,42,4,,2,50,,1,02,,1,106,8,,0,2,,,,,,,2,43,0499,43,1,57,75,6,1,,1,2,10.8,10,,,1,1976-04-15,02
76LA01428,76,2,0866,4,75,751,6859,42,4,,2,50,,1,02,,1,106,8,,156,2,,6,,,,,2,43,0499,43,0,0,75,6,1,01,0,0,8.4,0,,,2,1976-04-15,02
76LA01429,76,1,0869,4,76,761,8337,42,4,,1,30,,1,02,,1,106,5,,0,4,,,,,,,2,43,0708,43,1,94,76,6,1,,1,1,14.1,10,,,1,1976-04-15,02
76LA01430,76,1,0874,4,73,730,6573,42,4,,1,50,,1,02,,1,106,5,,0,3,,,,,,,2,43,0583,43,1,80,73,6,1,,1,1,12.9,10,,,1,1976-04-15,02
76LA01431,76,1,0879,4,74,742,7338,42,4,,1,40,,1,02,,1,106,8,8,0,3,,,,,,,2,43,0575,43,1,71,74,6,1,,1,2,10.4,10,,,1,1976-04-15,02
76LA01432,76,1,0880,4,74,742,7338,42,4,,1,40,,1,02,,1,106,8,8,0,3,,,,,,,2,43,0575,43,0,72,74,6,1,,0,0,12.5,10,,,2,1976-04-15,02
76LA01433,76,1,0881,4,76,762,4199,42,4,,2,70,,1,02,,1,106,5,,0,4,,,,,,,2,43,0335,43,1,74,76,6,1,,1,1,12.2,10,,,1,1976-04-15,02
76LA01434,76,1,0884,4,73,732,9581,42,4,,1,20,,1,02,,1,106,5,,0,2,,,,,,,2,43,0720,43,1,84,73,6,1,,1,1,12.6,10,,,1,1976-04-15,02
76LA01435,76,1,0892,4,76,760,7858,42,4,,1,40,,1,02,,1,106,5,8,240,3,,7,,,,,2,43,0683,43,1,0,76,6,1,97,1,1,11.0,0,,,1,1976-04-15,02
76LA01436,76,2,0893,4,75,751,5886,42,4,,2,50,,1,02,,1,106,9,8,0,4,,,,,&,,2,43,0499,43,1,51,75,6,1,,1,3,7.9,5,,,1,1976-04-15,02
76LA01437,76,1,0894,4,75,751,5886,42,4,,2,50,,1,02,,1,106,9,8,0,4,,,,,,,2,43,0499,43,0,63,75,6,1,,0,0,9.5,10,,,2,1976-04-15,02
76LA01438,76,1,0895,4,75,751,5886,42,4,,2,50,,1,02,,1,106,9,8,0,4,,,,,,,2,43,0499,43,0,77,75,6,1,,0,0,9.3,10,,,3,1976-04-15,02
76LA01439,76,1,0899,4,74,742,8623,42,4,,2,30,,1,02,,1,106,5,,121,3,,6,,681162,+,,2,43,0575,43,1,0,74,6,1,37,1,1,10.0,0,,,1,1976-04-15,02
76LA01440,76,1,0900,4,73,732,6283,42,4,,1,50,,1,02,,1,106,5,8,0,3,,,,,,,2,43,0720,43,1,48,73,6,1,,1,1,15.0,10,,,1,1976-04-15,02
76LA01441,76,1,0904,4,74,742,6187,42,4,,2,50,,1,02,,1,106,8,,0,4,,,,,,,2,43,0575,43,1,77,74,6,1,,1,2,9.7,10,,,1,1976-04-15,02
76LA01442,76,2,0905,4,74,742,6187,42,4,,2,50,,1,02,,1,106,8,,0,4,,,,,,,2,43,0575,43,0,79,74,6,1,,0,0,9.8,10,,,2,1976-04-15,02
76LA01443,76,1,0907,4,76,761,9276,42,4,,1,20,,1,02,,1,106,5,,0,4,,,,,,,2,43,0708,43,1,86,76,6,1,,1,1,13.2,10,,,1,1976-04-15,02
76LA01444,76,1,0908,4,74,740,5331,42,4,,2,60,,1,02,,1,107,5,8,0,2,,,,,,,2,43,0469,43,1,77,74,6,1,,1,1,13.1,10,,,1,1976-04-16,02
76LA01445,76,1,0909,4,74,742,4807,42,4,,2,60,,1,02,,1,107,8,8,0,3,07,,,,,,2,43,0575,43,1,37,74,6,1,,1,2,14.1,10,,,1,1976-04-16,02
76LA01446,76,2,0910,4,74,742,4807,42,4,,2,60,,1,02,,1,107,8,8,0,3,,,,,&,,2,43,0575,43,0,47,74,6,1,,0,0,12.3,5,,,2,1976-04-16,02
76LA01447,76,1,0913,4,75,751,7627,42,4,,1,40,,1,02,,1,107,8,8,224,2,,5,,,&,,2,43,0499,43,1,55,75,6,1,95,1,2,9.2,5,,,1,1976-04-16,02
76LA01448,76,2,0914,4,75,751,7627,42,4,,1,40,,1,02,,1,107,8,8,0,2,,,,,,,2,43,0499,43,0,72,75,6,1,,0,0,8.5,10,,,2,1976-04-16,02
76LA01449,76,2,0918,4,76,762,6397,42,4,,5,50,,2,02,,1,107,5,8,0,4,,,,,,,2,43,0335,43,1,95,76,6,1,,1,1,13.7,10,,,1,1976-04-16,02
76LA01450,76,1,0921,4,76,762,9393,42,4,,1,20,,1,02,,1,107,5,,0,3,,,,,,,2,43,0335,43,1,84,76,6,1,,1,1,13.7,10,,,1,1976-04-16,02
76LA01451,76,2,0925,4,74,740,8755,42,4,,2,30,,1,02,,1,107,5,,0,2,,,,,,,2,43,0469,43,1,81,74,6,1,,1,1,12.0,10,,,1,1976-04-16,02
76LA01452,76,1,0926,4,73,730,7246,42,4,,1,40,,1,02,,1,107,5,,0,4,,,,,,,2,43,0583,43,1,102,73,6,1,,1,1,12.9,10,,,1,1976-04-16,02
76LA01453,76,2,0927,4,76,760,9051,42,4,,1,30,,1,02,,1,107,8,8,0,4,,,,,,,2,43,0683,43,1,79,76,6,1,,1,2,9.6,10,,,1,1976-04-16,02
76LA01454,76,1,0928,4,76,760,9051,42,4,,1,30,,1,02,,1,107,8,8,0,4,,,,,,,2,43,0683,43,0,67,76,6,1,,0,0,11.7,10,,,2,1976-04-16,02
76LA01455,76,1,0929,4,74,742,3540,42,4,,2,70,,1,02,,1,107,8,,0,4,11,,,,,,2,43,0575,43,1,67,74,6,1,,1,2,12.5,10,,,1,1976-04-16,02
76LA01456,76,1,0930,4,74,742,3540,42,4,,2,70,,1,02,,1,107,8,,0,4,,,,,,,2,43,0575,43,0,67,74,6,1,,0,0,11.9,10,,,2,1976-04-16,02
76LA01457,76,1,0931,4,74,742,8622,42,4,,1,30,,1,02,,1,107,8,8,0,3,,,,,,,2,43,0575,43,1,43,74,6,1,,1,2,10.3,10,,,1,1976-04-16,02
76LA01458,76,2,0932,4,74,742,8622,42,4,,1,30,,1,02,,1,107,8,8,0,3,,,,,,,2,43,0575,43,0,46,74,6,1,,0,0,9.9,10,,,2,1976-04-16,02
76LA01459,76,2,0933,4,73,730,3682,42,4,,2,70,,1,02,,1,107,9,,0,2,,,,,&,,2,43,0583,43,1,61,73,6,1,,1,3,10.7,5,,,1,1976-04-16,02
76LA01460,76,2,0934,4,73,730,3682,42,4,,2,70,,1,02,,1,107,9,,110,2,,2,,,&,,2,43,0583,43,0,0,73,6,1,93,0,0,7.7,0,,,2,1976-04-16,02
76LA01461,76,1,0935,4,73,730,3682,42,4,,2,70,,1,02,,1,107,9,,0,2,,,,,,,2,43,0583,43,0,64,73,6,1,,0,0,7.5,10,,,3,1976-04-16,02
76LA01462,76,2,0936,4,73,731,7793,42,4,,1,40,,1,02,,1,107,8,8,0,2,,,,,&,,2,43,0408,43,1,68,73,6,1,,1,2,10.4,5,,,1,1976-04-16,02
76LA01463,76,2,0937,4,73,731,7793,42,4,,1,40,,1,02,,1,107,8,8,0,2,,,,,,,2,43,0408,43,0,81,73,6,1,,0,0,9.8,10,,,2,1976-04-16,02
76LA01464,76,1,0938,4,76,761,4666,42,4,,1,60,,1,02,,1,107,9,8,110,2,,6,,,&,,2,43,0708,43,1,0,76,6,1,01,1,3,11.8,0,,,1,1976-04-16,02
76LA01465,76,1,0939,4,76,761,4666,42,4,,1,60,,1,02,,1,107,9,8,240,2,,7,,979661,-,,2,43,0708,43,0,0,76,6,1,97,0,0,11.9,0,,,2,1976-04-16,02
76LA01466,76,2,0940,4,76,761,4666,42,4,,1,60,,1,02,,1,107,9,8,240,2,,7,,,,,2,43,0708,43,0,0,76,6,1,97,0,0,10.5,0,,,3,1976-04-16,02
76LA01467,76,2,0941,4,74,740,4967,42,4,,2,60,,1,02,,1,108,8,8,0,4,,,,,,,2,43,0469,43,1,66,74,6,1,,1,2,9.9,10,,,1,1976-04-17,02
76LA01468,76,1,0942,4,74,740,4967,42,4,,2,60,,1,02,,1,108,8,8,0,4,,,,,,,2,43,0469,43,0,72,74,6,1,,0,0,12.4,10,,,2,1976-04-17,02
76LA01469,76,1,0943,4,73,732,8352,42,4,,1,30,,1,02,,1,108,5,,0,2,,,,,,,2,43,0720,43,1,82,73,6,1,,1,1,13.4,10,,,1,1976-04-17,02
76LA01470,76,2,0944,4,76,761,9895,42,4,,1,20,,1,02,,1,108,8,,0,3,,,,,,,2,43,0708,43,1,92,76,6,1,,1,2,8.9,10,,,1,1976-04-17,02
76LA01471,76,2,0945,4,76,761,9895,42,4,,1,20,,1,02,,1,108,8,,110,3,,6,,,,,2,43,0708,43,0,0,76,6,1,01,0,0,8.2,0,,,2,1976-04-17,02
76LA01472,76,1,0946,4,76,761,8021,42,4,,3,40,,1,02,,1,108,9,8,0,3,,,,064662,-,,2,43,0708,43,1,74,76,6,1,,1,3,12.4,5,,,1,1976-04-17,02
76LA01473,76,1,0947,4,76,761,8021,42,4,,3,40,,1,02,,1,108,9,8,0,3,,,,,,,2,43,0708,43,0,64,76,6,1,,0,0,8.6,10,,,2,1976-04-17,02
76LA01474,76,2,0948,4,76,761,8021,42,4,,3,40,,1,02,,1,108,9,8,122,3,,6,,,,,2,43,0708,43,0,0,76,6,1,45,0,0,8.6,0,,,3,1976-04-17,02
76LA01475,76,1,0949,4,76,762,9901,42,4,,1,20,,1,02,,1,108,8,8,136,2,,6,,,&,,2,43,0335,43,1,0,76,6,1,01,1,2,8.9,0,,,1,1976-04-17,02
76LA01476,76,1,0950,4,76,762,9901,42,4,,1,20,,1,02,,1,108,8,8,0,2,,,,,,,2,43,0335,43,0,61,76,6,1,,0,0,12.2,10,,,2,1976-04-17,02
76LA01477,76,1,0951,4,74,740,8653,42,4,,3,30,,1,02,,1,108,8,,114,3,,2,,,&,,2,43,0469,43,1,0,74,6,1,93,1,2,9.7,0,,,1,1976-04-17,02
76LA01478,76,2,0952,4,74,740,8653,42,4,,3,30,,1,02,,1,108,8,,114,3,,6,,,,,2,43,0469,43,0,0,74,6,1,23,0,0,8.3,0,,,2,1976-04-17,02
76LA01479,76,1,0953,4,76,762,5943,42,4,,2,50,,1,02,,1,108,5,8,0,3,,,,,,,2,43,0335,43,1,83,76,6,1,,1,1,13.1,10,,,1,1976-04-17,02
76LA01480,76,1,0954,4,74,740,5612,42,4,,2,60,,1,02,,1,108,8,8,0,4,,,,,,,2,43,0469,43,1,68,74,6,1,,1,2,11.1,10,,,1,1976-04-17,02
76LA01481,76,1,0955,4,74,740,5612,42,4,,2,60,,1,02,,1,108,8,8,0,4,,,,,,,2,43,0469,43,0,63,74,6,1,,0,0,9.7,10,,,2,1976-04-17,02
76LA01482,76,2,0958,4,73,731,7663,42,4,,1,40,,1,02,,1,108,8,8,0,3,,,,,,,2,43,0408,43,1,70,73,6,1,,1,2,10.4,10,,,1,1976-04-17,02
76LA01483,76,2,0959,4,73,731,7663,42,4,,1,40,,1,02,,1,108,8,8,0,3,,,,,,,2,43,0408,43,0,32,73,6,1,,0,0,10.3,10,,,2,1976-04-17,02
76LA01484,76,2,0962,4,75,751,9575,42,4,,1,20,,1,02,,1,108,5,8,0,4,,,,,,,2,43,0499,43,1,76,75,6,1,,1,1,12.7,10,,,1,1976-04-17,02
76LA01485,76,1,0964,4,74,741,6815,42,4,,2,50,,1,02,,1,108,8,8,0,4,10,,,,,,2,43,0568,43,1,40,74,6,1,,1,2,10.1,10,,,1,1976-04-17,02
76LA01486,76,1,0965,4,74,741,6815,42,4,,2,50,,1,02,,1,108,8,8,0,4,,,,,,,2,43,0568,43,0,28,74,6,1,,0,0,9.4,10,,,2,1976-04-17,02
76LA01487,76,2,0966,4,74,742,4358,42,4,,1,70,,1,02,,1,108,8,,0,3,,,,,,,2,43,0575,43,1,59,74,6,1,,1,2,9.2,10,,,1,1976-04-17,02
76LA01488,76,2,0967,4,74,742,4358,42,4,,1,70,,1,02,,1,108,8,,0,3,,,,,,,2,43,0575,43,0,73,74,6,1,,0,0,9.5,10,,,2,1976-04-17,02
76LA01489,76,1,0968,4,75,752,5922,42,4,,3,50,,1,02,,1,108,8,,240,4,,7,,,,,2,43,0714,43,1,0,75,6,1,97,1,2,11.4,0,,,1,1976-04-17,02
76LA01490,76,1,0969,4,75,752,5922,42,4,,3,50,,1,02,,1,108,8,,0,4,,,,,,,2,43,0714,43,0,70,75,6,1,,0,0,11.2,10,,,2,1976-04-17,02
76LA01491,76,2,0972,4,74,740,9679,42,4,,1,20,,1,02,,1,108,8,8,0,3,,,,,,,2,43,0469,43,1,56,74,6,1,,1,2,7.5,10,,,1,1976-04-17,02
76LA01492,76,1,0973,4,74,740,9679,42,4,,1,20,,1,02,,1,108,8,8,0,3,,,,,,,2,43,0469,43,0,51,74,6,1,,0,0,9.6,10,,,2,1976-04-17,02
76LA01493,76,1,0974,4,73,732,8767,42,4,,1,30,,1,02,,1,108,8,,0,4,,,,,,,2,43,0720,43,1,82,73,6,1,,1,2,12.7,10,,,1,1976-04-17,02
76LA01494,76,1,0975,4,73,732,8767,42,4,,1,30,,1,02,,1,108,8,,0,4,,,,,,,2,43,0720,43,0,72,73,6,1,,0,0,10.9,10,,,2,1976-04-17,02
76LA01495,76,2,0976,4,76,762,9547,42,4,,1,20,,1,02,,1,108,5,8,0,3,,,,,,,2,43,0335,43,1,74,76,6,1,,1,1,11.2,10,,,1,1976-04-17,02
76LA01496,76,2,0977,4,73,731,0020,43,4,,1,20,,1,02,,1,108,8,8,123,3,,6,,,,,3,43,0408,43,1,0,73,6,1,01,1,2,8.6,0,,,1,1976-04-17,02
76LA01497,76,2,0978,4,73,731,0020,43,4,,1,20,,1,02,,2,108,8,8,0,3,,,,,,,3,43,0408,43,0,69,73,6,1,,0,0,9.2,10,,,2,1976-04-17,02
76LA01498,76,2,0981,4,74,740,6718,42,4,,1,50,,1,02,,1,108,8,,0,3,,,,,,,2,43,0469,43,1,63,74,6,1,,1,2,10.4,10,,,1,1976-04-17,02
76LA01499,76,1,0982,4,74,740,6718,42,4,,1,50,,1,02,,1,108,8,,0,3,,,,,,,2,43,0469,43,0,63,74,6,1,,0,0,10.5,10,,,2,1976-04-17,02
76LA01500,76,2,0983,4,74,741,8676,42,4,,1,30,,1,02,,1,108,5,,0,3,,,,675562,+,,2,43,0568,43,1,76,74,6,1,,1,1,14.3,15,,,1,1976-04-17,02
76LA01501,76,1,0988,4,76,760,8999,42,4,,1,30,,1,02,,1,109,5,,0,2,,,,,,,2,43,0683,43,1,84,76,6,1,,1,1,12.1,10,,,1,1976-04-18,02
76LA01502,76,2,0989,4,75,750,3454,42,4,,1,70,,1,02,,1,109,8,,0,4,,,,755218,-,,2,43,0559,43,1,70,75,6,1,,1,2,10.5,5,,,1,1976-04-18,02
76LA01503,76,2,0990,4,75,750,3454,42,4,,1,70,,1,02,,1,109,8,,0,4,,,,,,,2,43,0559,43,0,79,75,6,1,,0,0,12.0,10,,,2,1976-04-18,02
76LA01504,76,1,0992,4,75,752,8759,42,4,,1,30,,1,02,,1,109,8,8,0,2,,,,,,,2,43,0714,43,1,80,75,6,1,,1,2,9.7,10,,,1,1976-04-18,02
76LA01505,76,1,0993,4,75,752,8759,42,4,,1,30,,2,02,,1,109,8,8,0,2,,,,,&,,2,43,0714,43,0,57,75,6,1,,0,0,9.0,5,99,,2,1976-04-18,02
76LA01506,76,1,0994,4,73,732,4685,42,4,,2,60,,1,02,,1,109,5,8,0,4,10,,,,,,2,43,0720,43,1,85,73,6,1,,1,1,13.9,10,,,1,1976-04-18,02
76LA01507,76,1,0995,4,75,751,8621,42,4,,1,30,,1,02,,1,109,8,8,166,2,,6,,,&,,2,43,0499,43,1,0,75,6,1,01,1,2,8.7,0,,,1,1976-04-18,02
76LA01508,76,1,0996,4,75,751,8621,42,4,,1,30,,1,02,,1,109,8,8,0,2,,,,,,,2,43,0499,43,0,84,75,6,1,,0,0,10.1,10,,,2,1976-04-18,02
76LA01509,76,1,0997,4,74,740,4484,42,4,,2,70,,1,02,,1,109,5,,0,4,,,,,,,2,43,0469,43,1,102,74,6,1,,1,1,14.4,10,,,1,1976-04-18,02
76LA01510,76,1,0998,4,76,762,3003,42,4,,2,80,,1,02,,1,109,8,2,0,2,,,,,,,2,43,0335,43,1,71,76,6,1,,1,2,11.4,10,,,1,1976-04-18,02
76LA01511,76,1,0999,4,76,762,3003,42,4,,2,80,,1,02,,1,109,8,2,0,2,,,,,,,2,43,0335,43,0,58,76,6,1,,0,0,11.8,10,,,2,1976-04-18,02
76LA01512,76,1,1000,4,74,742,4966,42,4,,1,60,,1,02,,1,109,8,8,0,4,,,,,,,2,43,0575,43,1,58,74,6,1,,1,2,10.4,10,,,1,1976-04-18,02
76LA01513,76,2,1001,4,74,742,4966,42,4,,1,60,,1,02,,1,109,8,8,0,4,,,,,,,2,43,0575,43,0,53,74,6,1,,0,0,9.9,10,,,2,1976-04-18,02
76LA01514,76,1,1002,4,75,752,6862,42,4,,2,50,,1,02,,1,109,8,8,0,3,,,,,,,2,43,0714,43,1,73,75,6,1,,1,2,14.2,10,,,1,1976-04-18,02
76LA01515,76,2,1003,4,75,752,6862,42,4,,2,50,,1,02,,1,109,8,8,0,3,,,,,,,2,43,0714,43,0,72,75,6,1,,0,0,11.7,10,,,2,1976-04-18,02
76LA01516,76,2,1006,4,75,751,7844,42,4,,2,40,,1,02,,1,109,8,,0,4,,,,,,,2,43,0499,43,1,60,75,6,1,,1,2,10.1,10,,,1,1976-04-18,02
76LA01517,76,1,1007,4,75,751,7844,42,4,,2,40,,1,02,,1,109,8,,0,4,,,,,,,2,43,0499,43,0,69,75,6,1,,0,0,10.7,10,,,2,1976-04-18,02
76LA01518,76,1,1010,4,76,762,7409,42,4,,2,40,,1,02,,1,109,8,,0,4,10,,,,,,2,43,0335,43,1,94,76,6,1,,1,2,11.0,10,,,1,1976-04-18,02
76LA01519,76,2,1011,4,76,762,7409,42,4,,2,40,,1,02,,1,109,8,,0,4,,,,,,,2,43,0335,43,0,65,76,6,1,,0,0,11.0,10,,,2,1976-04-18,02
76LA01520,76,1,1012,4,74,742,9420,42,4,,1,20,,1,02,,1,109,8,,0,2,02,,,,,,2,43,0575,43,1,70,74,6,1,,1,2,6.5,10,,,1,1976-04-18,02
76LA01521,76,2,1013,4,74,742,9420,42,4,,1,20,,2,02,,1,109,8,,130,2,,6,,,&,,2,43,0575,43,0,0,74,6,1,01,0,0,5.7,0,,,2,1976-04-18,02
76LA01522,76,2,1016,4,73,732,8977,42,4,,1,30,,1,02,,1,109,5,8,147,3,,6,,,,,2,43,0720,43,1,0,73,6,1,01,1,1,13.2,0,,,1,1976-04-18,02
76LA01523,76,2,1020,4,75,751,7175,42,4,,1,40,,1,02,,1,109,8,,111,2,,2,,,&,,2,43,0499,43,1,0,75,6,1,93,1,2,9.3,0,,,1,1976-04-18,02
76LA01524,76,2,1021,4,75,751,7175,42,4,,1,40,,1,02,,1,109,8,,0,2,,,,,,,2,43,0499,43,0,74,75,6,1,,0,0,9.9,10,,,2,1976-04-18,02
76LA01525,76,2,1022,4,74,741,5637,42,4,,1,60,,1,02,,1,109,8,,0,4,,,,,,,2,43,0568,43,1,36,74,6,1,,1,2,9.2,10,,,1,1976-04-18,02
76LA01526,76,2,1023,4,74,741,5637,42,4,,1,60,,1,02,,1,109,8,,0,4,,,,,,,2,43,0568,43,0,41,74,6,1,,0,0,9.3,10,,,2,1976-04-18,02
76LA01527,76,2,1026,4,74,741,7429,42,4,,2,40,,1,02,,1,110,5,,0,4,,,,,,,2,43,0568,43,1,80,74,6,1,,1,1,11.3,10,,,1,1976-04-19,02
76LA01528,76,2,1027,4,75,751,9734,42,4,,1,20,,1,02,,1,110,5,,0,3,,,,,,,2,43,0499,43,1,66,75,6,1,,1,1,11.8,10,,,1,1976-04-19,02
76LA01529,76,1,1028,4,76,762,8527,42,4,,1,30,,1,02,,1,110,5,8,0,4,,,,,,,2,43,0335,43,1,89,76,6,1,,1,1,13.7,10,,,1,1976-04-19,02
76LA01530,76,2,1033,4,73,732,3743,42,4,,2,70,,1,02,,1,110,8,,0,3,,,,,,,2,43,0720,43,1,82,73,6,1,,1,2,11.1,10,,,1,1976-04-19,02
76LA01531,76,2,1034,4,73,732,3743,42,4,,2,70,,1,02,,1,110,8,,0,3,,,,,,,2,43,0720,43,0,70,73,6,1,,0,0,11.9,10,,,2,1976-04-19,02
76LA01532,76,1,1036,4,73,731,4267,42,4,,1,70,,1,02,,1,110,5,,0,3,,,,,,,2,43,0408,43,1,81,73,6,1,,1,1,15.0,10,,,1,1976-04-19,02
76LA01533,76,1,1039,4,75,752,9639,42,4,,1,20,,1,02,,1,110,8,,0,3,,,,,,,2,43,0714,43,1,58,75,6,1,,1,2,8.2,10,,,1,1976-04-19,02
76LA01534,76,2,1040,4,75,752,9639,42,4,,1,20,,1,02,,1,110,8,,0,3,,,,,,,2,43,0714,43,0,71,75,6,1,,0,0,7.7,10,,,2,1976-04-19,02
76LA01535,76,1,1041,4,73,730,9711,42,4,,1,20,,1,02,,1,110,5,8,0,3,,,,,,,2,43,0583,43,1,92,73,6,1,,1,1,13.8,10,,,1,1976-04-19,02
76LA01536,76,2,1042,4,75,751,2969,42,4,,3,80,,1,02,,1,110,8,2,121,3,07,6,,,,,2,43,0499,43,1,0,75,6,1,21,1,2,10.1,0,,,1,1976-04-19,02
76LA01537,76,2,1043,4,75,751,2969,42,4,,3,80,,1,02,,1,110,8,2,0,3,,,,,,,2,43,0499,43,0,72,75,6,1,,0,0,9.9,10,,,2,1976-04-19,02
76LA01538,76,2,1047,4,74,742,8838,42,4,,1,30,,1,02,,1,110,8,8,0,4,10,,,,,,2,43,0575,43,1,74,74,6,1,,1,2,8.6,10,,,1,1976-04-19,02
76LA01539,76,2,1048,4,74,742,8838,42,4,,1,30,,1,02,,1,110,8,8,135,4,,6,,,&,,2,43,0575,43,0,0,74,6,1,23,0,0,7.7,0,,,2,1976-04-19,02
76LA01540,76,2,1049,4,76,762,9077,42,4,,1,30,,1,02,,1,110,5,,0,4,,,,,,,2,43,0335,43,1,88,76,6,1,,1,1,10.5,10,,,1,1976-04-19,02
76LA01541,76,2,1050,4,74,742,2648,42,4,,2,80,,1,02,,1,110,8,2,0,4,,,,,,,2,43,0575,43,1,55,74,6,1,,1,2,10.2,10,,,1,1976-04-19,02
76LA01542,76,1,1051,4,74,742,2648,42,4,,2,80,,1,02,,1,110,8,2,0,4,,,,,,,2,43,0575,43,0,71,74,6,1,,0,0,11.0,10,,,2,1976-04-19,02
76LA01543,76,2,1052,4,74,741,8526,42,4,,1,30,,1,02,,1,110,8,8,120,2,,6,,,&,,2,43,0568,43,1,0,74,6,1,21,1,2,7.0,0,,,1,1976-04-19,02
76LA01544,76,2,1053,4,74,741,8526,42,4,,1,30,,1,02,,1,110,8,8,0,2,,,,,,,2,43,0568,43,0,73,74,6,1,,0,0,10.5,10,,,2,1976-04-19,02
76LA01545,76,2,1054,4,74,740,9432,42,4,,1,20,,1,02,,1,110,8,8,0,3,,,,,,,2,43,0469,43,1,57,74,6,1,,1,2,8.2,10,,,1,1976-04-19,02
76LA01546,76,2,1055,4,74,740,9432,42,4,,1,20,,1,02,,1,110,8,8,113,3,,6,,,&,,2,43,0469,43,0,0,74,6,1,01,0,0,6.9,0,,,2,1976-04-19,02
76LA01547,76,1,1056,4,76,761,5574,42,4,,4,60,,1,02,,1,110,8,8,0,4,,,,,,,2,43,0708,43,1,62,76,6,1,,1,2,11.4,10,,,1,1976-04-19,02
