UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,BOND,Y5A,LOC_DEATH,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,BOSE,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
85LA01381,1985-04-13,2,S6612,19,,12,951,S4529,19,,1,,30,,1,07,,1,103,8,0,0,3,,,07,,,S5066,19,0,51,12,3,1,,0,0,8.6,10,,,2,85
85LA01382,1985-04-12,1,S6558,19,1,12,801,S4534,19,,1,,30,,1,07,,1,102,9,0,0,5,,,07,,,S5081,19,1,77,12,3,1,,1,3,12.5,10,,,1,85
85LA01383,1985-04-12,1,S6559,19,,12,801,S4534,19,,1,,30,,1,07,,1,102,9,1,0,5,,,07,,,S5081,19,0,71,12,3,1,,0,0,11.0,10,,,2,85
85LA01384,1985-04-12,1,S6560,19,,12,801,S4534,19,,,O,30,,1,07,,1,102,9,0,107,5,,3,07,,&,S5081,19,0,0,12,3,1,93,0,0,11.0,0,,,3,85
85LA01385,1985-04-15,1,S6669,19,1,13,133,S4538,19,,1,,30,,1,07,,1,105,5,1,0,2,,,07,,,S5661,19,1,91,13,6,1,,1,1,14.0,10,,,1,85
85LA01386,1985-01-08,2,X0284,80,1,00,,S4542,19,,1,,30,,1,00,3,3,8,5,0,0,2,,,07,,,00000,00,1,73,10,0,1,,1,1,15.0,10,,,1,85
85LA01387,1985-03-30,2,S6137,19,1,12,811,S4544,19,,1,,30,,1,07,,1,89,8,1,0,4,,,07,,,S4630,19,1,60,12,3,1,,1,2,8.5,10,,,1,85
85LA01388,1985-03-30,2,S6138,19,,12,811,S4544,19,,1,,30,,1,07,,1,89,8,0,0,4,,,07,,,S4630,19,0,75,12,3,1,,0,0,10.0,10,,,2,85
85LA01389,1985-04-21,3,M9833,94,1,14,003,S4554,19,,1,,30,,1,51,,3,111,5,1,0,2,,,07,,,M6046,95,1,68,12,8,1,,1,1,10.8,10,,,1,85
85LA01390,1985-04-13,1,S6603,19,1,12,821,S4556,19,,1,,30,,1,07,,1,103,5,0,0,3,,,07,,,S5093,19,1,104,12,3,1,,1,1,12.8,10,,,1,85
85LA01391,1985-04-06,2,S6367,19,1,13,134,S4563,19,,1,,30,,1,07,,1,96,8,0,0,3,,,07,,,S5832,19,1,73,13,6,1,,1,2,10.9,10,,,1,85
85LA01392,1985-04-06,1,S6368,19,,13,134,S4563,19,,1,,30,,1,07,,1,96,8,1,0,3,,,07,,,S5832,19,0,76,13,6,1,,0,0,10.9,10,,,2,85
85LA01393,1985-04-06,2,S6358,19,1,12,831,S4565,19,,,,30,,1,07,,1,96,5,0,228,2,,7,07,,,S4674,19,1,0,12,3,1,97,1,1,12.6,0,,,1,85
85LA01394,1985-04-19,1,M9677,94,1,14,004,S4567,19,,1,,30,,1,51,,1,109,8,0,0,4,,,07,,,M6049,95,1,73,13,8,1,,1,2,11.2,10,,,1,85
85LA01395,1985-04-19,2,M9678,94,,14,004,S4567,19,,1,,30,,1,51,,1,109,8,1,0,4,,,07,,,M6049,95,0,79,13,8,1,,0,0,9.4,10,,,2,85
85LA01396,1985-04-07,1,,,1,13,131,S4580,19,,,,30,,1,07,,1,97,1,,0,3,,1,07,820802,+,S5985,19,1,0,13,6,0,,1,1,8.8,5,,,1,85
85LA01397,1985-04-13,2,S6589,19,1,12,841,S4582,19,,1,,30,,1,07,,1,103,8,0,0,3,,,07,,,S5185,19,1,71,12,3,1,,1,2,9.6,10,,,1,85
85LA01398,1985-04-13,2,S6590,19,,12,841,S4582,19,,,C,30,,1,07,,6,103,8,1,150,3,,6,07,,,S5185,19,0,0,12,3,1,21,0,0,6.6,0,02,,2,85
85LA01399,1985-04-06,1,S6351,19,1,12,851,S4586,19,,,O,30,,1,07,,1,96,8,0,107,3,,3,07,,&,S4716,19,1,0,12,3,1,93,1,2,8.6,0,,,1,85
85LA01400,1985-04-06,2,S6352,19,,12,851,S4586,19,,1,,30,,1,07,,1,96,8,1,0,3,,,07,,,S4716,19,0,77,12,3,1,,0,0,9.2,10,,,2,85
85LA01401,1985-04-11,1,M9074,94,1,14,005,S4593,19,,1,,30,,1,51,,1,101,8,0,0,4,10,,07,,,M6108,95,1,55,11,8,1,,1,2,11.2,10,,,1,85
85LA01402,1985-04-11,2,M9075,94,,14,005,S4593,19,,1,,30,,1,51,,1,101,8,1,0,4,,,07,,,M6108,95,0,68,11,8,1,,0,0,8.9,10,,,2,85
85LA01403,1985-04-09,2,S6496,19,1,13,132,S4601,19,,1,,30,,1,07,,1,99,8,0,0,4,,,07,,,S5589,19,1,72,13,6,1,,1,2,12.2,10,,,1,85
85LA01404,1985-04-09,1,S6497,19,,13,132,S4601,19,,1,,30,,1,07,,1,99,8,1,0,4,,,07,,,S5589,19,0,85,13,6,1,,0,0,11.2,10,,,2,85
85LA01405,1985-04-06,1,S6377,19,1,12,861,S4602,19,,1,,30,,1,07,,1,96,9,0,0,3,,,07,,,S5212,19,1,64,12,3,1,,1,3,8.2,10,,,1,85
85LA01406,1985-04-06,2,S6378,19,,12,861,S4602,19,,1,,30,,1,07,,1,96,9,1,0,3,,,07,,,S5212,19,0,64,12,3,1,,0,0,7.5,10,,,2,85
85LA01407,1985-04-06,1,S6379,19,,12,861,S4602,19,,1,,30,,1,07,,1,96,9,1,0,3,,,07,854201,-,S5212,19,0,62,12,3,1,,0,0,10.0,5,,,3,85
85LA01408,1985-04-01,2,S6185,19,1,13,133,S4604,19,,1,,30,,1,07,,1,91,8,0,0,2,,,07,324702,-,S5661,19,1,71,13,6,1,,1,2,9.2,5,,,1,85
85LA01409,1985-04-01,1,S6186,19,,13,133,S4604,19,,1,,30,,1,07,,1,91,8,1,0,2,,,07,,,S5661,19,0,77,13,6,1,,0,0,10.6,10,,,2,85
85LA01410,1985-03-31,2,S6164,19,1,11,113,S4605,19,,1,,30,,1,07,,1,90,5,0,0,2,,,07,614119,+,S6074,19,1,80,11,6,1,,1,1,9.1,15,,,1,85
85LA01411,,,,,1,11,114,S4606,19,,,,30,,,07,1,,0,,,0,,,,07,,,S5409,19,1,0,11,6,0,,0,0,0.0,0,,,1,85
85LA01412,1985-04-28,3,X0584,80,1,00,114,S4606,19,,1,,30,,5,10,2,1,118,8,1,0,3,,,07,,,00000,97,1,68,11,0,1,,1,2,9.6,10,,,1,85
85LA01413,1985-04-28,3,X0585,80,,00,114,S4606,19,,1,,30,,5,10,2,1,118,8,0,0,3,,,07,,,00000,97,0,70,11,0,1,,0,0,11.9,10,,,2,85
85LA01414,,,,,1,12,871,S4618,19,,,,30,,,07,1,,0,,,0,,,,07,,,S4806,19,1,0,12,3,0,,0,0,0.0,0,,,1,85
85LA01415,1985-04-30,2,X0645,80,1,00,871,S4618,19,,1,,30,,5,10,2,3,120,8,0,0,2,,,07,,&,00000,97,1,60,12,0,1,,1,2,10.9,5,,,1,85
85LA01416,1985-04-30,2,X0646,80,,00,871,S4618,19,,,C,30,,5,10,2,1,120,8,1,171,2,,6,07,,&,00000,97,0,0,12,0,1,01,0,0,11.2,0,,,2,85
85LA01417,1985-04-25,2,X0473,80,1,14,001,S4627,19,,1,,20,,1,51,,1,115,8,1,0,2,,,07,,,M4514,95,1,79,11,8,1,,1,2,10.1,10,,,1,85
85LA01418,1985-04-25,2,X0474,80,,14,001,S4627,19,,1,,20,,1,51,,1,115,8,0,0,2,,,07,,,M4514,95,0,69,11,8,1,,0,0,8.3,10,,,2,85
85LA01419,1985-04-09,2,S6469,19,1,12,861,S4632,19,,1,,20,,1,07,,1,99,5,1,0,2,,,07,,,S5212,19,1,83,12,3,1,,1,1,9.5,10,,,1,85
85LA01420,1985-04-08,2,S6439,19,1,11,112,S4637,19,,1,,20,,1,07,,1,98,5,1,0,3,,,07,,,S5613,19,1,90,11,6,1,,1,1,12.8,10,,,1,85
85LA01421,1985-04-13,2,M9186,94,1,14,002,S4638,19,,1,,20,,1,51,,1,103,5,0,0,2,,,07,,,M6045,95,1,86,10,8,1,,1,1,10.7,10,,,1,85
85LA01422,1985-03-27,2,S6116,19,1,13,134,S4640,19,,1,,20,,1,07,,1,86,8,1,0,2,,,07,,,S5832,19,1,79,13,6,1,,1,2,8.2,10,,,1,85
85LA01423,1985-03-27,1,S6117,19,,13,134,S4640,19,,,P,20,,1,07,,1,86,8,0,121,2,,6,07,,,S5832,19,0,0,13,6,1,19,0,0,8.6,0,,,2,85
85LA01424,1985-04-01,1,S6187,19,1,11,111,S4647,19,,1,,20,,1,07,,1,91,8,1,0,4,,,07,,,S5900,19,1,91,11,6,1,,1,2,12.5,10,,,1,85
85LA01425,1985-04-01,1,S6188,19,,11,111,S4647,19,,1,,20,,1,07,,1,91,8,0,0,4,,,07,,,S5900,19,0,67,11,6,1,,0,0,10.6,10,,,2,85
85LA01426,,,,,1,13,131,S4648,19,,,,20,,,07,,,0,,,0,,,,07,,,S5985,19,0,0,13,6,0,,0,0,0.0,0,,,1,85
85LA01427,1985-04-11,1,S6532,19,1,13,132,S4649,19,,1,,20,,1,07,,1,101,8,1,0,2,,,07,,,S5589,19,1,95,13,6,1,,1,2,9.8,10,,,1,85
85LA01428,1985-04-11,1,S6533,19,,13,132,S4649,19,,,O,20,,1,07,,1,101,8,0,107,2,,3,07,,&,S5589,19,0,0,13,6,1,93,0,0,9.7,0,,,2,85
85LA01429,1985-03-28,2,S6120,19,1,11,113,S4667,19,,1,,20,,1,07,,1,87,8,0,0,4,,,07,,,S6074,19,1,78,11,6,1,,1,2,8.0,10,,,1,85
85LA01430,1985-03-28,1,S6121,19,,11,113,S4667,19,,1,,20,,1,07,,1,87,8,1,0,4,,,07,,,S6074,19,0,62,11,6,1,,0,0,8.0,10,,,2,85
85LA01431,1985-04-10,1,S6508,19,1,13,133,S4668,19,,1,,20,,1,07,,1,100,5,0,0,3,,,07,,,S5661,19,1,98,13,6,1,,1,1,12.2,10,,,1,85
85LA01432,1985-04-06,1,S6364,19,1,11,114,S4679,19,,1,,20,,1,07,,1,96,5,0,0,3,,,07,,,S5409,19,1,105,11,6,1,,1,1,13.1,10,,,1,85
85LA01433,1985-03-31,1,S6162,19,1,11,111,S4682,19,,1,,20,,1,07,,1,90,8,1,0,3,,,07,,,S5900,19,1,57,11,6,1,,1,2,9.0,10,,,1,85
85LA01434,1985-03-31,1,S6163,19,,11,111,S4682,19,,,O,20,,1,07,,1,90,8,0,156,3,,6,07,,&,S5900,19,0,0,11,6,1,29,0,0,7.0,0,13,,2,85
85LA01435,1985-04-14,1,S6645,19,1,11,112,S4692,19,,1,,20,,1,07,,1,104,5,0,0,3,,,07,,,S5613,19,1,92,11,6,1,,1,1,11.5,10,,,1,85
85LA01436,1985-04-09,2,S6483,19,1,11,113,S4693,19,,1,,20,,1,07,,1,99,5,0,0,4,,,07,,,S6074,19,1,93,11,6,1,,1,1,7.5,10,,,1,85
85LA01437,1985-03-30,1,S6130,19,1,11,114,S4694,19,,1,,20,,1,07,,1,89,8,1,0,2,,,07,,,S5409,19,1,74,11,6,1,,1,2,10.7,10,,,1,85
85LA01438,1985-03-30,1,S6131,19,,11,114,S4694,19,,1,,20,,1,07,,1,89,8,0,0,2,,,07,,,S5409,19,0,68,11,6,1,,0,0,10.0,10,,,2,85
85LA01439,1985-04-09,1,S6484,19,1,11,112,S4700,19,,1,,20,,1,07,,1,99,5,1,0,2,,,07,,,S5613,19,1,77,11,6,1,,1,1,9.3,10,,,1,85
85LA01440,1985-04-11,2,S6519,19,1,13,131,S4717,19,,1,,20,,1,07,,1,101,8,0,0,3,,,07,,,S5985,19,1,82,13,6,1,,1,2,9.3,10,,,1,85
85LA01441,1985-04-11,2,S6520,19,,13,131,S4717,19,,1,,20,,1,07,,1,101,8,1,0,3,,,07,,,S5985,19,0,68,13,6,1,,0,0,8.4,10,,,2,85
85LA01442,,,,,1,13,134,S4718,19,,,,20,,,07,,,0,,,0,,,,07,,,S5832,19,0,0,13,6,0,,0,0,0.0,0,,,1,85
85LA01443,1985-04-22,2,S6748,19,1,12,871,S4730,19,,1,,20,,1,07,,1,112,5,1,0,3,,,07,,,S4806,19,1,78,12,3,1,,1,1,12.9,10,18,,1,85
85LA01444,1985-03-27,1,S6115,19,1,11,111,S4735,19,,1,,20,,1,07,,1,86,5,1,0,2,,,07,,,S5900,19,1,89,11,6,1,,1,1,10.4,10,,,1,85
85LA01445,1985-04-05,1,S6331,19,1,11,113,S4737,19,,1,,20,,1,07,,1,95,5,0,0,3,,,07,,,S6074,19,1,97,11,6,1,,1,1,13.0,10,,,1,85
85LA01446,1985-04-24,1,X0395,80,1,14,003,S4740,19,,1,,20,,1,51,,1,114,5,1,0,3,,,07,,,M6046,95,1,83,10,8,1,,1,1,10.1,10,,,1,85
85LA01447,1985-04-01,1,S6176,19,1,12,881,S4744,19,,1,,20,,1,07,,1,91,5,1,0,1,,,07,,,S5242,19,1,66,12,3,1,,1,1,10.1,10,,,1,85
85LA01448,,,,,1,14,004,S4745,19,,,,20,,,51,1,,0,,,0,,,,07,,,M6049,95,1,0,13,8,0,,0,0,0.0,0,,,1,85
85LA01449,1985-05-06,1,X0714,80,1,00,004,S4745,19,,1,,20,,5,10,2,1,126,5,0,0,2,,,07,,,00000,97,1,94,13,0,1,,1,1,13.5,10,,,1,85
85LA01450,1985-04-18,2,S6721,19,1,13,131,S4746,19,,1,,20,,1,07,,1,108,5,1,0,2,,,07,,,S5985,19,1,70,13,6,1,,1,1,7.6,10,15,,1,85
85LA01451,1985-04-14,1,S6631,19,1,13,132,S4747,19,,1,,20,,1,07,,1,104,5,1,0,2,,,07,,,S5589,19,1,93,13,6,1,,1,1,12.8,10,,,1,85
85LA01452,1985-03-31,2,S6154,19,1,11,114,S4750,19,,1,,20,,1,07,,1,90,8,1,0,4,,,07,,,S5409,19,1,70,11,6,1,,1,2,9.1,10,,,1,85
85LA01453,1985-03-31,2,S6155,19,,11,114,S4750,19,,1,,20,,1,07,,1,90,8,0,0,4,,,07,,,S5409,19,0,75,11,6,1,,0,0,9.5,10,,,2,85
85LA01454,1985-04-15,2,S6663,19,1,12,891,S4752,19,,1,,20,,1,07,,1,105,5,0,0,3,,,07,,,S4903,19,1,83,12,3,1,,1,1,10.3,10,,,1,85
85LA01455,1985-04-17,1,S6711,19,1,11,111,S4754,19,,1,,20,,1,07,,1,107,5,0,0,3,,,07,,,S5900,19,1,89,11,6,1,,1,1,12.6,10,,,1,85
85LA01456,1985-04-13,2,S6592,19,1,11,112,S4761,19,,1,,20,,1,07,,1,103,8,0,0,3,,,07,,,S5613,19,1,77,11,6,1,,1,2,9.1,10,,,1,85
85LA01457,1985-04-13,2,S6593,19,,11,112,S4761,19,,1,,20,,2,07,,1,103,8,1,0,3,,,07,,,S5613,19,0,77,11,6,1,,0,0,8.4,10,,,2,85
85LA01458,,,,,1,12,901,S4773,19,,,,20,,,07,,,0,,,0,,,,07,,,S5247,19,1,0,12,3,0,,0,0,0.0,0,,,1,85
85LA01459,1985-04-16,1,S6675,19,1,13,133,S4783,19,,1,,20,,1,07,,1,106,5,0,0,2,,,07,,,S5661,19,1,82,13,6,1,,1,1,9.8,10,,,1,85
85LA01460,1985-04-14,1,S6637,19,1,11,113,S4791,19,,1,,20,,1,07,,1,104,5,0,0,3,,,07,,,S6074,19,1,105,11,6,1,,1,1,12.3,10,,,1,85
85LA01461,1985-04-20,2,S6738,19,1,12,911,S4792,19,,1,,20,,1,07,,1,110,5,1,0,2,,,07,,,S4954,19,1,88,12,3,1,,1,1,11.8,10,,,1,85
85LA01462,1985-04-02,1,S6200,19,1,13,133,S4793,19,,1,,20,,1,07,,1,92,8,1,0,3,,,07,372419,-,S5661,19,1,43,13,6,1,,1,2,10.5,5,,,1,85
85LA01463,1985-04-02,2,S6201,19,,13,133,S4793,19,,1,,20,,1,07,,1,92,8,0,0,3,,,07,,,S5661,19,0,74,13,6,1,,0,0,7.4,10,,,2,85
85LA01464,1985-04-05,2,S6335,19,1,13,134,S4794,19,,1,,20,,1,07,,1,95,8,0,0,3,,,07,,,S5832,19,1,73,13,6,1,,1,2,9.8,10,,,1,85
85LA01465,1985-04-05,2,S6336,19,,13,134,S4794,19,,1,,20,,1,07,,1,95,8,1,0,3,,,07,,,S5832,19,0,70,13,6,1,,0,0,6.9,10,,,2,85
85LA01466,1985-04-09,2,S6485,19,1,12,921,S4800,19,,1,,20,,1,07,,1,99,8,0,0,2,,,07,,,S5291,19,1,73,12,3,1,,1,2,9.6,10,,,1,85
85LA01467,1985-04-09,1,S6486,19,,12,921,S4800,19,,1,,20,,1,07,,1,99,8,1,0,2,,,07,,,S5291,19,0,66,12,3,1,,0,0,10.0,10,,,2,85
85LA01468,,,,,1,13,132,S4803,19,,,,20,,,07,,,0,,,0,,,,07,,,S5589,19,1,0,13,6,0,,0,0,0.0,0,,,1,85
85LA01469,1985-03-31,2,S6152,19,1,13,131,S4818,19,,1,,20,,1,07,,1,90,8,1,0,3,,,07,,,S5985,19,1,74,13,6,1,,1,2,9.0,10,,,1,85
85LA01470,1985-03-31,1,S6153,19,,13,131,S4818,19,,1,,20,,1,07,,1,90,8,0,0,3,,,07,,,S5985,19,0,73,13,6,1,,0,0,9.0,10,,,2,85
85LA01471,1985-04-03,2,S6233,19,1,13,133,S4832,19,,1,,20,,1,07,,1,93,5,0,0,2,,,07,,,S5661,19,1,82,13,6,1,,1,1,10.7,10,,,1,85
85LA01472,,,,,1,13,134,S4833,19,,,,20,,,07,1,,0,,,0,,,,07,,,S5832,19,1,0,13,6,0,,0,0,0.0,0,,,1,85
85LA01473,1985-04-22,3,X0313,80,1,00,134,S4833,19,,1,,20,,5,10,2,1,112,5,0,0,2,30,,07,,,00000,97,1,72,13,0,1,,1,1,13.5,10,,,1,85
85LA01474,1985-03-30,2,S6139,19,1,13,131,S4843,19,,1,,20,,1,07,,1,89,5,0,0,2,,,07,,,S5985,19,1,88,13,6,1,,1,1,9.9,10,,,1,85
85LA01475,1985-04-16,2,S6695,19,1,13,132,S4849,19,,1,,20,,1,07,,1,106,8,1,0,3,,,07,,,S5589,19,1,82,13,6,1,,1,2,9.9,10,,,1,85
85LA01476,1985-04-16,2,S6696,19,,13,132,S4849,19,,1,,20,,1,07,,1,106,8,0,0,3,,,07,,,S5589,19,0,77,13,6,1,,0,0,9.9,10,,,2,85
85LA01477,1985-04-21,3,M9851,94,1,14,005,S4854,19,,1,,20,,1,51,,1,111,5,1,0,4,,,07,,,M6108,95,1,79,12,8,1,,1,1,10.0,10,,,1,85
85LA01478,1985-04-08,2,S6442,19,1,12,931,S4855,19,,1,,20,,1,07,,1,98,8,0,0,2,,,07,,,S4982,19,1,60,12,3,1,,1,2,8.5,10,,,1,85
85LA01479,1985-04-08,2,S6443,19,,12,931,S4855,19,,1,,20,,1,07,,1,98,8,1,0,2,,,07,,&,S4982,19,0,46,12,3,1,,0,0,8.1,5,,,2,85
85LA01480,1985-04-17,1,S6713,19,1,12,801,S4868,19,,1,,20,,1,07,,1,107,8,1,0,2,,,07,,,S5081,19,1,78,12,3,1,,1,2,10.0,10,,,1,85
85LA01481,1985-04-17,1,S6714,19,,12,801,S4868,19,,,Y,20,,1,07,,1,107,8,0,108,2,,6,07,,,S5081,19,0,0,12,3,1,46,0,0,8.8,0,,,2,85
85LA01482,1985-03-27,,,,1,13,133,S4878,19,,,,20,,,07,,,86,2,,0,0,,0,07,,,S5661,19,1,0,13,6,0,,1,2,0.0,0,,,1,85
85LA01483,1985-03-27,,,,,13,133,S4878,19,,,,20,,,07,,,86,2,,0,0,,0,07,,,S5661,19,0,0,13,6,0,,0,0,0.0,0,,,2,85
85LA01484,1985-04-22,3,M9914,94,1,14,001,S4889,19,,1,,20,,1,51,,1,112,8,1,0,3,,,07,,,M4514,95,1,79,11,8,1,,1,2,8.5,10,,,1,85
85LA01485,1985-04-22,3,M9915,94,,14,001,S4889,19,,1,,20,,1,51,,1,112,8,0,0,3,,,07,,,M4514,95,0,68,11,8,1,,0,0,7.4,10,,,2,85
85LA01486,1985-03-31,2,,,1,11,114,S4897,19,,,,20,,1,07,,1,90,4,,0,2,,1,07,612519,+,S5409,19,1,0,11,6,0,,1,2,5.5,5,,,1,85
85LA01487,1985-03-31,1,,,,11,114,S4897,19,,,,20,,1,07,,1,90,4,,0,2,,1,07,,,S5409,19,0,0,11,6,0,,0,0,5.5,0,,,2,85
85LA01488,1985-04-14,2,S6624,19,1,13,134,S4906,19,,1,,20,,1,07,,1,104,8,1,0,2,,,07,,,S5832,19,1,64,13,6,1,,1,2,8.5,10,,,1,85
85LA01489,1985-04-14,2,S6625,19,,13,134,S4906,19,,1,,20,,1,07,,1,104,8,0,0,2,,,07,,,S5832,19,0,66,13,6,1,,0,0,8.6,10,,,2,85
85LA01490,,,,,1,12,811,S4921,19,,,,20,,,07,,,0,,,0,,,,07,,,S4630,19,1,0,12,3,0,,0,0,0.0,0,,,1,85
85LA01491,1985-04-19,2,S6727,19,1,11,112,S4924,19,,1,,20,,1,07,,1,109,8,0,0,3,,,07,,,S5613,19,1,74,11,6,1,,1,2,8.4,10,,,1,85
85LA01492,1985-04-19,1,S6728,19,,11,112,S4924,19,,1,,20,,1,07,,1,109,8,1,0,3,,,07,,,S5613,19,0,63,11,6,1,,0,0,8.0,10,,,2,85
85LA01493,1985-04-09,1,S6487,19,1,11,114,S4925,19,,1,,20,,1,07,,1,99,5,0,0,2,,,07,,,S5409,19,1,75,11,6,1,,1,1,9.6,10,,,1,85
85LA01494,1985-04-19,1,S6726,19,1,13,131,S4931,19,,1,,20,,1,07,,1,109,5,1,0,2,,,07,,,S5985,19,1,82,13,6,1,,1,1,9.6,10,,,1,85
85LA01495,1985-04-25,1,X0465,80,1,14,002,S4932,19,,1,,20,,1,51,,2,115,5,0,0,2,,,07,,,M6045,95,1,88,13,8,1,,1,1,11.1,10,,,1,85
85LA01496,1985-04-25,2,X0431,80,1,14,003,S4936,19,,1,,20,,1,51,,1,115,5,1,0,2,,,07,,,M6046,95,1,73,11,8,1,,1,1,9.8,10,,,1,85
85LA01497,1985-04-11,1,S6535,19,1,13,132,S4940,19,,,O,20,,1,07,,1,101,5,0,116,2,,3,07,,&,S5589,19,1,0,13,6,1,93,1,1,11.2,0,,,1,85
85LA01498,1985-04-11,1,S6534,19,1,12,821,S4949,19,,1,,20,,1,07,,1,101,5,0,0,2,,,07,,,S5093,19,1,67,12,3,1,,1,1,10.5,10,,,1,85
85LA01499,,,,,1,13,133,S4950,19,,,,20,,,07,,,0,,,0,,,,07,,,S5661,19,1,0,13,6,0,,0,0,0.0,0,,,1,85
85LA01500,1985-04-01,,,,1,12,831,S4952,19,,,,20,,,07,,,91,0,,0,0,,0,07,,,S4674,19,1,0,12,3,0,,1,1,0.0,0,,,1,85
85LA01501,1985-04-04,1,S6278,19,1,11,111,S4957,19,,1,,20,,1,07,,1,94,5,0,0,3,,,07,,,S5900,19,1,101,11,6,1,,1,1,12.6,10,,,1,85
85LA01502,1985-04-14,2,S6643,19,1,11,112,S4962,19,,1,,20,,1,07,,1,104,8,1,0,3,,,07,,,S5613,19,1,77,11,6,1,,1,2,9.2,10,,,1,85
85LA01503,1985-04-14,2,S6644,19,,11,112,S4962,19,,1,,20,,1,07,,2,104,8,0,0,3,,,07,,,S5613,19,0,71,11,6,1,,0,0,7.4,10,,,2,85
85LA01504,1985-04-04,2,S6295,19,1,13,134,S4977,19,,1,,20,,1,07,,1,94,5,0,0,2,,,07,,,S5832,19,1,83,13,6,1,,1,1,11.5,10,,,1,85
85LA01505,1985-04-03,2,S6249,19,1,13,132,S4978,19,,1,,20,,1,07,,1,93,5,0,0,2,,,07,807002,+,S5589,19,1,81,13,6,1,,1,1,10.9,10,,,1,85
85LA01506,1985-04-05,1,S6341,19,1,12,841,S4980,19,,1,,20,,1,07,,1,95,5,1,0,2,,,07,,,S5185,19,1,79,12,3,1,,1,1,11.0,10,,,1,85
85LA01507,,,,,1,12,851,S4981,19,,,,20,,,07,1,,0,,,0,,,,07,,,S4716,19,1,0,12,3,0,,0,0,0.0,0,,,1,85
85LA01508,1985-04-28,3,X0595,80,1,00,851,S4981,19,,,O,20,,5,10,2,1,118,8,0,127,1,04,3,07,,&,00000,97,1,0,12,0,1,93,1,2,10.9,0,,,1,85
85LA01509,1985-04-28,3,X0596,80,,00,851,S4981,19,,1,,20,,5,10,2,1,118,8,1,0,1,,,07,,,00000,97,0,90,12,0,1,,0,0,11.8,10,,,2,85
85LA01510,1985-04-01,1,S6168,19,1,12,941,S4988,19,,1,,20,,1,07,,1,91,5,0,0,3,,,07,,,S5365,19,1,78,12,3,1,,1,1,11.0,10,,,1,85
85LA01511,,,,,1,14,004,S4994,19,,,,20,,,51,,,0,,,0,,,,07,,,M6049,95,1,0,12,8,0,,0,0,0.0,0,,,1,85
85LA01512,1985-04-18,1,S6720,19,1,12,951,S4996,19,,1,,20,,1,07,,1,108,5,0,0,2,,,07,,,S5066,19,1,65,12,3,1,,1,1,11.1,10,90,,1,85
85LA01513,1985-04-02,2,S6204,19,1,11,113,S5000,19,,1,,20,,1,07,,1,92,5,1,0,1,,,07,,,S6074,19,1,83,11,6,1,,1,1,10.2,10,,,1,85
85LA01514,1985-04-12,2,S6562,19,1,13,131,S5011,19,,,O,20,,1,07,,1,102,5,0,106,0,,6,07,,&,S5985,19,1,0,13,6,1,48,1,1,10.0,0,,,1,85
85LA01515,,,,,1,13,133,S5014,19,,,,20,,,07,1,,0,,,0,,,,07,,,S5661,19,1,0,13,6,0,,0,0,0.0,0,,,1,85
85LA01516,1985-04-24,3,X0392,80,1,00,133,S5014,19,,,,20,,5,10,2,1,114,5,1,228,3,,7,07,,,00000,97,1,0,13,0,1,97,1,1,14.1,0,39,,1,85
85LA01517,1985-04-13,1,S6582,19,1,11,111,S5018,19,,1,,20,,1,07,,1,103,8,1,0,3,,,07,,,S5900,19,1,70,11,6,1,,1,2,11.0,10,,,1,85
85LA01518,1985-04-13,1,S6583,19,,11,111,S5018,19,,1,,20,,1,07,,1,103,8,0,0,3,,,07,,,S5900,19,0,68,11,6,1,,0,0,9.8,10,,,2,85
85LA01519,,,,,1,12,801,S5020,19,,,,20,,,07,1,,0,,,0,,,,07,,,S5081,19,1,0,12,3,0,,0,0,0.0,0,,,1,85
85LA01520,1985-04-09,1,,,1,00,801,S5020,19,,,,20,,5,10,2,1,99,1,,0,1,,1,07,,,00000,97,1,0,12,0,0,,1,1,7.0,0,,,1,85
85LA01521,1985-04-07,1,S6430,19,1,12,811,S5023,19,,1,,20,,1,07,,1,97,5,0,0,2,,,07,,,S4630,19,1,67,12,3,1,,1,1,8.7,10,,,1,85
85LA01522,1985-04-06,2,S6362,19,1,12,821,S5024,19,,1,,20,,1,07,,1,96,5,0,0,2,,,07,,,S5093,19,1,80,12,3,1,,1,1,11.3,10,,,1,85
85LA01523,,,,,1,11,113,S5032,19,,,,20,,,07,,,0,,,0,,,,07,,,S6074,19,1,0,11,6,0,,0,0,0.0,0,,,1,85
85LA01524,1985-04-12,1,S6547,19,1,12,831,S5034,19,,1,,20,,1,07,,1,102,5,1,0,2,,,07,,,S4674,19,1,79,12,3,1,,1,1,12.6,10,18,,1,85
85LA01525,1985-04-08,2,S6450,19,1,11,114,S5036,19,,1,,20,,1,07,,1,98,5,1,0,2,,,07,,,S5409,19,1,95,11,6,1,,1,1,11.6,10,,,1,85
85LA01526,1985-04-03,1,S6236,19,1,11,112,S5039,19,,1,,20,,1,07,,1,93,8,1,0,1,,,07,,,S5613,19,1,95,11,6,1,,1,2,10.4,10,,,1,85
