UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
95LA00509,95,K5266,63,61,612,K6766,63,4.0,06,1,0,n,R,0401,91,8,3,1,13.2,1,1,K7921,63,61,06,,0,,,,,"4TEATS,RFLAME",,,,Y,2,,0,0,0,1,1,1.0,99,1,83,180,1,1995-04-01,0.055
95LA00510,95,K5267,63,60,603,K6832,63,4.0,06,1,0,n,M,0407,97,8,4,1,11.6,1,1,K8131,63,60,06,,0,,,,SUCK1SIDEFLT,,,,,Y,1,,1,1,2,1,1,1.0,90,1,67,180,1,1995-04-07,0.041
95LA00511,95,K5267,63,60,603,K6832,63,4.0,06,1,0,n,M,0407,97,8,4,1,11.7,1,1,K8132,63,60,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,109,1,78,180,1,1995-04-07,0.041
95LA00512,95,K5268,63,62, 71,K6799,63,4.0,06,1,0,n,C,0403,93,8,4,1,12.8,1,1,K7993,63,62,06,6,124,01,,,MLT on L.,,,,,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-03,0.062
95LA00513,95,K5268,63,62, 71,K6799,63,4.0,06,1,0,n,C,0403,93,8,4,2,5.0,1,1,K7994,63,62,06,,0,,,,,DINK,,,,Y,2,,0,0,0,1,1,1.0,82,1,67,181,2,1995-04-03,0.062
95LA00514,95,K5269,63,68, 52,K6868,63,4.0,06,1,0,n,H,0402,92,5,2,2,8.0,1,1,K7940,63,00,05,,0,,,,,"HAIRY,RR LAME",,,,Y,1,,1,1,1,1,1,1.0,89,1,75,180,1,1995-04-02,0.019
95LA00515,95,K5274,63,60,604,K6983,63,4.0,06,1,0,n,M,0410,100,9,3,2,8.4,1,1,K8275,63,60,06,,0,,,,,,,,,Y,1,,1,1,3,1,1,1.0,81,1,57,180,1,1995-04-10,0.042
95LA00516,95,K5274,63,60,604,K6983,63,4.0,06,1,0,n,M,0410,100,9,3,1,9.5,1,1,K8276,63,60,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,75,1,56,180,1,1995-04-10,0.042
95LA00517,95,K5274,63,60,604,K6983,63,4.0,06,1,0,n,M,0410,100,9,3,2,6.9,1,1,K8277,63,60,06,3,102,93,,8,,4TEATS,,,,Y,3,,0,0,0,1,0,0.0,0,,0,0,,1995-04-10,0.042
95LA00518,95,K5290,63,68, 53,K6770,63,4.0,06,1,0,n,H,0409,99,8,4,2,7.9,1,1,K8237,63,00,05,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,75,1,54,180,1,1995-04-09,0.014
95LA00519,95,K5290,63,68, 53,K6770,63,4.0,06,1,0,n,H,0409,99,8,4,1,10.4,1,1,K8238,63,00,05,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,90,1,62,180,1,1995-04-09,0.014
95LA00520,95,K5295,63,62, 69,K6663,63,4.0,06,1,0,y,C,0412,102,8,4,3,12.9,1,1,K8334,63,62,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,97,1,64,181,2,1995-04-12,0.029
95LA00521,95,K5295,63,62, 69,K6663,63,4.0,06,1,0,y,C,0412,102,8,4,3,13.8,1,1,K8335,63,62,06,7,180,97,,,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,2,1995-04-12,0.029
95LA00522,95,K5312,63,62, 71,K6799,63,4.0,06,1,0,n,C,0401,91,8,3,1,12.4,1,1,K7895,63,62,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,90,1,67,180,1,1995-04-01,0.041
95LA00523,95,K5312,63,62, 71,K6799,63,4.0,06,1,0,n,C,0401,91,8,3,1,13.8,1,1,K7896,63,62,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,96,1,76,180,1,1995-04-01,0.041
95LA00524,95,K5330,63,62, 54,K6972,63,4.0,06,1,0,n,H,0405,95,9,3,1,7.7,1,1,K8044,63,00,05,,0,,,,,,,,,Y,1,,1,1,3,1,1,1.0,77,1,55,181,2,1995-04-05,0.018
95LA00525,95,K5330,63,62, 54,K6972,63,4.0,06,1,0,n,H,0405,95,9,3,2,9.3,1,1,K8045,63,00,05,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,90,1,64,181,2,1995-04-05,0.018
95LA00526,95,K5330,63,62, 54,K6972,63,4.0,06,1,0,n,H,0405,95,9,3,1,9.5,1,1,K8046,63,00,05,,0,,S281410,-,,,,,,Y,3,,0,0,0,1,1,0.5,91,0,63,181,2,1995-04-05,0.018
95LA00527,95,K5352,63,61,614,K6951,63,4.0,06,1,0,n,R,0405,95,8,2,2,9.8,1,1,K8041,63,61,06,,0,,,,THIN95,,,,,Y,1,,1,1,2,1,1,1.0,74,1,57,181,2,1995-04-05,0.049
95LA00528,95,K5352,63,61,614,K6951,63,4.0,06,1,0,n,R,0405,95,8,2,3,8.3,1,1,K8042,63,61,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,77,1,58,181,2,1995-04-05,0.049
95LA00529,95,K5354,63,61,613,00000,97,4.0,06,1,0,y,X,0422,112,5,3,2,15.6,5,1,Z3342,81,00,30,6,173,13,,,,EAGLE KILL,,,,J,1,2,1,1,1,1,0,0.0,0,,0,0,,1995-04-22,0.0
95LA00530,95,K5360,63,61, 54,K6972,63,4.0,06,1,0,n,H,0415,105,8,3,1,15.4,1,1,K8434,63,00,05,6,135,01,,,,,,,,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-15,0.02
95LA00531,95,K5360,63,61, 54,K6972,63,4.0,06,1,0,n,H,0415,105,8,3,2,13.5,1,1,K8435,63,00,05,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,91,1,64,180,1,1995-04-15,0.02
95LA00532,95,K5369,63,62, 60,K6857,63,4.0,06,1,0,n,C,0331,90,5,4,2,13.5,1,1,K7885,63,62,06,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,89,1,81,180,1,1995-03-31,0.049
95LA00533,95,K5399,63,60, 53,K6770,63,4.0,06,1,0,n,H,0413,103,8,4,1,14.8,1,1,K8392,63,00,05,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,115,1,82,181,2,1995-04-13,0.012
95LA00534,95,K5399,63,60, 53,K6770,63,4.0,06,1,0,n,H,0413,103,8,4,1,10.9,1,1,K8393,63,00,05,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,93,1,65,181,2,1995-04-13,0.012
95LA00535,95,K5473,63,60,603,K6832,63,4.0,06,1,0,y,M,0406,96,8,3,2,10.6,1,1,K8085,63,60,06,,0,,,,TEATS DOWN,,,,,J,1,,1,1,2,1,1,1.0,78,1,60,181,2,1995-04-06,0.039
95LA00536,95,K5473,63,60,603,K6832,63,4.0,06,1,0,y,M,0406,96,8,3,3,11.9,1,1,K8086,63,60,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,96,1,67,181,2,1995-04-06,0.039
95LA00537,95,K5475,63,62, 61,K6975,63,4.0,06,1,0,n,C,0328,87,5,3,2,10.9,1,1,,,62,06,5,87,95,Z321381,+,REJECTS GRAFT,CR.FR.LEG,,,,J,1,,1,1,1,1,0,0.5,0,,0,0,,1995-03-28,0.0
95LA00538,95,K5478,63,61,612,K6766,63,4.0,06,1,0,n,R,0411,101,8,3,2,13.1,1,1,K8305,63,61,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,88,1,67,181,2,1995-04-11,0.058
95LA00539,95,K5478,63,61,612,K6766,63,4.0,06,1,0,n,R,0411,101,8,3,2,11.5,1,1,K8306,63,61,06,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,92,1,64,181,2,1995-04-11,0.058
95LA00540,95,K5491,63,61,613,K6701,63,4.0,06,1,0,n,R,0403,93,8,4,2,9.7,1,1,K7995,63,61,06,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,77,1,64,181,2,1995-04-03,0.06
95LA00541,95,K5491,63,61,613,K6701,63,4.0,06,1,0,n,R,0403,93,8,4,1,11.1,1,1,K7996,63,61,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,109,1,81,181,2,1995-04-03,0.06
95LA00542,95,K5493,63,60,604,K6983,63,4.0,06,1,0,n,M,0328,87,8,4,2,10.5,1,1,K7762,63,60,06,,0,,,,,ENTR,,,,J,1,,1,1,2,1,1,1.0,79,1,66,180,1,1995-03-28,0.045
95LA00543,95,K5493,63,60,604,K6983,63,4.0,06,1,0,n,M,0328,87,8,4,2,10.3,1,1,K7763,63,60,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,72,1,62,180,1,1995-03-28,0.045
95LA00544,95,K5508,63,62, 62,K6748,63,4.0,06,1,0,n,C,0414,104,9,3,2,6.8,1,2,K8417,63,62,06,3,106,93,,8,,,,,,Y,1,,1,1,3,1,0,0.0,0,,0,0,,1995-04-14,0.024
95LA00545,95,K5508,63,62, 62,K6748,63,4.0,06,1,0,n,C,0414,104,9,3,1,11.3,1,1,K8418,63,62,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,96,1,61,181,2,1995-04-14,0.024
95LA00546,95,K5508,63,62, 62,K6748,63,4.0,06,1,0,n,C,0414,104,9,3,1,8.7,1,1,K8419,63,62,06,,0,,,,,,,,,Y,3,,0,0,0,1,1,1.0,74,1,39,181,2,1995-04-14,0.024
95LA00547,95,K5513,63,68, 54,K6972,63,4.0,06,1,0,n,H,0409,99,8,4,2,10.0,1,6,,,00,05,6,99,95,S609710,+,,DEFORMED LEGS,,,,J,2,,0,0,0,1,0,0.5,0,,0,0,,1995-04-09,0.012
95LA00548,95,K5513,63,68, 54,K6972,63,4.0,06,1,0,n,H,0409,99,8,4,2,13.2,1,1,K8211,63,00,05,,0,,,,LTS,TAILHEAD INF.,,,,J,1,,1,1,2,1,1,1.0,84,1,61,180,1,1995-04-09,0.012
95LA00549,95,K5517,63,61,614,K6951,63,4.0,06,1,0,y,R,0403,93,5,3,1,14.0,1,1,K7977,63,61,06,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,121,1,97,180,1,1995-04-03,0.05
95LA00550,95,K5523,63,60,601,K6889,63,4.0,06,1,0,y,M,0407,97,8,4,2,12.8,1,1,K8126,63,60,06,,0,,,,MLTS,ENTR*2,,,,Y,1,,1,1,2,1,1,1.0,80,1,62,180,1,1995-04-07,0.048
95LA00551,95,K5523,63,60,601,K6889,63,4.0,06,1,0,y,M,0407,97,8,4,2,13.2,1,1,K8127,63,60,06,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,91,1,66,180,1,1995-04-07,0.048
95LA00552,95,K5545,63,60, 54,K6972,63,4.0,06,1,0,n,H,0408,98,5,2,1,14.5,1,1,K8208,63,00,05,,0,,,,,ENTR,,,,J,1,,1,1,1,1,1,1.0,95,1,75,180,1,1995-04-08,0.017
95LA00553,95,K5552,63,62, 63,K6708,63,4.0,06,1,0,y,C,0330,89,8,2,3,11.5,1,1,K7810,63,62,06,3,105,93, VET,8,KNOT R TEAT,,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1995-03-30,0.041
95LA00554,95,K5552,63,62, 63,K6708,63,4.0,06,1,0,y,C,0330,89,8,2,3,11.5,1,1,K7811,63,62,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,95,1,80,180,1,1995-03-30,0.041
95LA00555,95,K5564,63,60,603,K6832,63,4.0,06,1,0,n,M,0330,89,9,2,2,8.5,1,1,K7845,63,60,06,,0,,,,,,,,,J,1,,1,1,3,1,1,1.0,63,1,50,180,1,1995-03-30,0.093
95LA00556,95,K5564,63,60,603,K6832,63,4.0,06,1,0,n,M,0330,89,9,2,1,9.7,1,1,K7846,63,60,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,73,1,64,180,1,1995-03-30,0.093
95LA00557,95,K5564,63,60,603,K6832,63,4.0,06,1,0,n,M,0330,89,9,2,2,8.3,1,2,K7848,63,60,06,7,180,97,S333510,-,,,,,,J,3,,0,0,0,1,0,0.0,0,0,0,0,1,1995-03-30,0.093
95LA00558,95,K5565,63,61,611,K6927,63,4.0,06,1,0,y,R,0328,87,3,0,2,4.7,1,1,K7758,63,61,06,6,88,86,,8,"DEAD,THIN,ETC",ATAXIC,,,,J,1,,1,1,4,1,0,0.0,0,,0,0,,1995-03-28,0.094
95LA00559,95,K5565,63,61,611,K6927,63,4.0,06,1,0,y,R,0328,87,3,0,1,4.6,1,1,K7759,63,61,06,3,89,93,,8,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-03-28,0.094
95LA00560,95,K5565,63,61,611,K6927,63,4.0,06,1,0,y,R,0328,87,3,0,1,5.3,1,1,K7760,63,61,06,3,89,93,,8,,,,,,J,3,,0,0,0,1,0,0.0,0,,0,0,,1995-03-28,0.094
95LA00561,95,K5565,63,61,611,K6927,63,4.0,06,1,0,y,R,0328,87,3,0,3,6.4,1,1,K7761,63,61,06,6,89,48,S380810,-,,,,,,J,4,,0,0,0,1,0,0.0,0,0,0,0,,1995-03-28,0.094
95LA00562,95,K5572,63,60,602,K6665,63,4.0,06,1,0,n,M,0328,87,5,3,1,11.8,1,1,K7769,63,60,06,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,103,1,80,180,1,1995-03-28,0.043
95LA00563,95,K5579,63,61,613,K6701,63,4.0,06,1,0,n,R,0401,91,7,3,1,13.5,1,1,K7902,63,61,06,,0,,,,DYSTOCIA 95,,,,,J,1,,1,1,2,1,1,1.0,103,1,80,180,1,1995-04-01,0.027
95LA00564,95,K5579,63,61,613,K6701,63,4.0,06,1,0,n,R,0401,91,7,3,2,13.0,1,1,K7903,63,61,06,1,91,44,,,,,,,,J,2,,0,0,0,0,0,0.0,0,,0,0,,1995-04-01,0.027
95LA00565,95,K5591,63,62, 51,K6796,63,4.0,06,1,0,n,H,0409,99,9,2,2,6.4,1,1,,,00,05,1,0,,,,,,,,,Y,3,,0,0,0,0,0,0.0,0,,0,0,,1995-04-09,0.033
95LA00566,95,K5591,63,62, 51,K6796,63,4.0,06,1,0,n,H,0409,99,9,2,2,6.8,1,1,K8231,63,00,05,3,100,93,,8,ENDOPARASITES,,,,,Y,1,,1,1,3,1,0,0.0,0,,0,0,,1995-04-09,0.033
95LA00567,95,K5591,63,62, 51,K6796,63,4.0,06,1,0,n,H,0409,99,9,2,1,7.7,1,1,K8232,63,00,05,,0,,,,,?POLYPAYLAMB,,,,Y,2,,0,0,0,1,1,1.0,89,1,57,180,1,1995-04-09,0.033
95LA00568,95,K5609,63,60,604,K6983,63,4.0,06,1,0,n,M,0403,93,9,3,2,10.9,1,1,K7972,63,60,06,,0,,,,,4TEATS,,,,J,1,,1,1,3,1,1,1.0,84,1,67,181,2,1995-04-03,0.041
95LA00569,95,K5609,63,60,604,K6983,63,4.0,06,1,0,n,M,0403,93,9,3,2,13.0,1,1,K7973,63,60,06,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,87,1,68,181,2,1995-04-03,0.041
95LA00570,95,K5609,63,60,604,K6983,63,4.0,06,1,0,n,M,0403,93,9,3,2,13.5,1,1,K7974,63,60,06,,0,,K681663,-,,4TEATS,,,,J,3,,0,0,0,1,1,0.5,96,0,70,181,2,1995-04-03,0.041
95LA00571,95,K5616,63,62, 64,K6971,63,4.0,06,1,0,y,C,0416,106,5,5,1,15.6,1,2,K8444,63,62,06,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,113,1,77,180,1,1995-04-16,0.038
95LA00572,95,K5617,63,60,603,K6832,63,4.0,06,1,0,n,M,0412,102,9,3,3,9.8,3,1,K8372,63,60,06,,0,,,,,BLK FEET,,,,J,1,,1,1,3,1,1,1.0,80,1,52,181,2,1995-04-12,0.116
95LA00573,95,K5617,63,60,603,K6832,63,4.0,06,1,0,n,M,0412,102,9,3,3,10.3,1,1,K8373,63,60,06,,0,,,,,MAGGOT HEAD,,,,J,2,,0,0,0,1,1,1.0,73,1,46,181,2,1995-04-12,0.116
95LA00574,95,K5617,63,60,603,K6832,63,4.0,06,1,0,n,M,0412,102,9,3,2,10.7,1,2,K8374,63,60,06,3,107,93,,8,,CR.FR.TENDONS,,,,J,3,,0,0,0,1,0,0.0,0,,0,0,,1995-04-12,0.116
95LA00575,95,K5623,63,61,611,K6927,63,4.0,06,1,0,n,R,0410,100,9,4,2,10.7,1,1,K8254,63,61,06,,0,,,,VLTS,,,,,J,1,,1,1,3,1,1,1.0,53,1,40,180,1,1995-04-10,0.034
95LA00576,95,K5623,63,61,611,K6927,63,4.0,06,1,0,n,R,0410,100,9,4,2,10.8,1,1,K8255,63,61,06,,0,,,,,"ENTR,4TEATS",,,,J,2,,0,0,0,1,1,1.0,78,1,60,180,1,1995-04-10,0.034
95LA00577,95,K5623,63,61,611,K6927,63,4.0,06,1,0,n,R,0410,100,9,4,1,12.1,1,1,K8256,63,61,06,,0,,S038110,-,,,,,,J,3,,0,0,0,1,1,0.5,75,0,60,180,1,1995-04-10,0.034
95LA00578,95,K5635,63,60, 51,K6796,63,4.0,06,1,0,n,H,0413,103,9,4,1,13.3,1,2,K8397,63,00,05,,0,,,,VLTS,,,,,Y,1,,1,1,3,1,1,1.0,93,1,67,181,2,1995-04-13,0.013
95LA00579,95,K5635,63,60, 51,K6796,63,4.0,06,1,0,n,H,0413,103,9,4,1,11.6,1,2,K8398,63,00,05,,0,,,,,ENTR,,,,Y,2,,0,0,0,1,1,1.0,96,1,70,181,2,1995-04-13,0.013
95LA00580,95,K5635,63,60, 51,K6796,63,4.0,06,1,0,n,H,0413,103,9,4,3,10.5,1,1,K8399,63,00,05,3,104,93,,8,,ENTR,,,,Y,3,,0,0,0,1,0,0.0,0,,0,0,,1995-04-13,0.013
95LA00581,95,K5644,63,61,614,K6951,63,4.0,06,1,0,n,R,0408,98,8,3,1,12.3,1,1,K8206,63,61,06,,0,,,,LBAG HARDER,,,,,J,1,,1,1,2,1,1,1.0,78,1,60,180,1,1995-04-08,0.035
95LA00582,95,K5644,63,61,614,K6951,63,4.0,06,1,0,n,R,0408,98,8,3,1,12.5,1,1,K8207,63,61,06,6,104,19,,,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-08,0.035
95LA00583,95,K5654,63,61,612,K6766,63,4.0,06,1,0,y,R,0408,98,8,3,1,14.5,1,1,K8164,63,61,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,106,1,79,180,1,1995-04-08,0.033
95LA00584,95,K5654,63,61,612,K6766,63,4.0,06,1,0,y,R,0408,98,8,3,2,10.7,1,1,K8165,63,61,06,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,83,1,61,180,1,1995-04-08,0.033
95LA00585,95,K5660,63,62, 66,K6671,63,4.0,06,1,0,n,C,0322,81,5,1,1,6.6,1,1,K7740,63,62,06,,0,,,,CHRONIC OPP+,WEAK,,,,N,1,,1,1,1,1,1,1.0,52,1,53,180,1,1995-03-22,0.055
95LA00586,95,K5672,63,68, 51,K6796,63,4.0,06,1,0,n,H,0404,94,5,4,1,14.2,1,1,K8015,63,00,05,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,117,1,85,181,2,1995-04-04,0.074
95LA00587,95,K5678,63,60,601,K6889,63,4.0,06,1,0,n,M,0330,89,8,3,2,12.5,1,1,K7830,63,60,06,6,106,54,,,GASH L SHOU,FX.METATARSUS,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1995-03-30,0.032
95LA00588,95,K5678,63,60,601,K6889,63,4.0,06,1,0,n,M,0330,89,8,3,1,13.3,1,1,K7831,63,60,06,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,107,1,92,180,1,1995-03-30,0.032
95LA00589,95,K5685,63,61,613,K6701,63,4.0,06,1,0,n,R,0328,87,5,3,3,12.0,2,1,K7752,63,61,06,,0,,,,LTS,GREYNECK,,,,J,1,,1,1,1,1,1,1.0,105,1,88,180,1,1995-03-28,0.033
95LA00590,95,K5711,63,62, 67,K6811,63,4.0,06,1,0,n,C,0409,99,8,2,2,12.8,1,1,K8243,63,62,06,,0,,,,FIX BIGTAG-95,,,,,J,1,,1,1,2,1,1,1.0,78,1,58,180,1,1995-04-09,0.026
95LA00591,95,K5711,63,62, 67,K6811,63,4.0,06,1,0,n,C,0409,99,8,2,2,11.9,1,1,K8244,63,62,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,76,1,53,180,1,1995-04-09,0.026
95LA00592,95,K5719,63,61,614,K6951,63,4.0,06,1,0,y,R,0407,97,8,3,3,11.2,1,1,K8151,63,61,06,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,76,1,57,180,1,1995-04-07,0.049
95LA00593,95,K5719,63,61,614,K6951,63,4.0,06,1,0,y,R,0407,97,8,3,3,11.2,1,1,K8152,63,61,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,70,1,57,180,1,1995-04-07,0.049
95LA00594,95,K5734,63,60,602,K6665,63,4.0,06,1,0,n,M,0328,87,5,2,3,12.1,1,1,K7750,63,60,06,,0,,,,,ENTR*2,,,,J,1,,1,1,1,1,1,1.0,96,1,83,180,1,1995-03-28,0.05
95LA00595,95,K5738,63,61, 53,K6770,63,4.0,06,1,0,n,H,0407,97,8,4,2,11.3,1,1,K8114,63,00,05,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,90,1,71,181,2,1995-04-07,0.021
95LA00596,95,K5738,63,61, 53,K6770,63,4.0,06,1,0,n,H,0407,97,8,4,1,13.3,1,1,K8115,63,00,05,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,94,1,73,181,2,1995-04-07,0.021
95LA00597,95,K5771,63,62, 68,K6851,63,4.0,06,1,0,n,C,0412,102,5,4,2,12.5,1,1,K8345,63,62,06,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,113,1,75,181,2,1995-04-12,0.051
95LA00598,95,K5798,63,60,604,K6983,63,4.0,06,1,0,n,M,0406,96,8,0,,0.0,,,,,60,06,6,96,67,,8,X LUNGER EUTH,"RAT, EUTH",,,,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-06,0.0
95LA00599,95,K5798,63,60,604,K6983,63,4.0,06,1,0,n,M,0406,96,8,0,,0.0,,,,,60,06,6,96,67,,8,,"RAT, EUTH",,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-06,0.0
95LA00600,95,K5813,63,61,612,K6766,63,4.0,06,1,0,y,R,0331,90,8,4,2,12.8,1,1,K7856,63,61,06,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,82,1,67,180,1,1995-03-31,0.024
95LA00601,95,K5813,63,61,612,K6766,63,4.0,06,1,0,y,R,0331,90,8,4,2,12.4,1,1,K7857,63,61,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,89,1,73,180,1,1995-03-31,0.024
95LA00602,95,K5830,63,61,612,K6766,63,3.0,06,1,0,y,R,0403,93,8,3,1,11.6,1,1,K7983,63,61,06,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,88,1,67,181,2,1995-04-03,0.052
95LA00603,95,K5830,63,61,612,K6766,63,3.0,06,1,0,y,R,0403,93,8,3,2,11.6,1,1,K7984,63,61,06,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,91,1,75,181,2,1995-04-03,0.052
95LA00604,95,K5835,63,60,601,K6889,63,3.0,06,1,0,n,M,0401,91,8,3,1,11.2,1,1,K7915,63,60,06,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,88,1,64,180,1,1995-04-01,0.035
95LA00605,95,K5835,63,60,601,K6889,63,3.0,06,1,0,n,M,0401,91,8,3,1,12.3,1,1,K7916,63,60,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,91,1,83,180,1,1995-04-01,0.035
95LA00606,95,K5840,63,61,613,K6701,63,3.0,06,1,0,y,R,0411,101,5,4,1,15.1,1,1,K8315,63,61,06,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,107,1,78,180,1,1995-04-11,0.025
95LA00607,95,K5842,63,60,604,K6983,63,3.0,06,1,0,n,M,0328,87,8,3,1,8.8,1,1,K7764,63,60,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,76,1,58,180,1,1995-03-28,0.045
95LA00608,95,K5842,63,60,604,K6983,63,3.0,06,1,0,n,M,0328,87,8,3,1,11.0,1,1,K7765,63,60,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,88,1,74,180,1,1995-03-28,0.045
95LA00609,95,K5853,63,61,614,K6951,63,3.0,06,1,0,n,R,0414,104,8,2,2,9.5,1,1,K8413,63,61,06,,0,,,,FAT 2MILK,,,,,Y,1,,1,1,2,1,1,1.0,84,1,57,181,2,1995-04-14,0.03
95LA00610,95,K5853,63,61,614,K6951,63,3.0,06,1,0,n,R,0414,104,8,2,2,8.3,1,1,K8414,63,61,06,3,106,93,,8,,,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-14,0.03
95LA00611,95,K5857,63,60,601,K6889,63,3.0,06,1,0,n,M,0412,102,5,2,2,9.4,1,1,K8368,63,60,06,6,212,46,,,,HAIRY,,,,J,1,,1,1,1,1,1,1.0,80,1,56,181,2,1995-04-12,0.033
95LA00612,95,K5866,63,60, 52,K6868,63,3.0,06,1,0,n,H,0402,92,9,3,1,8.8,1,1,K7946,63,00,05,,0,,,,,,,,,J,1,,1,1,3,1,1,1.0,91,1,69,180,1,1995-04-02,0.034
95LA00613,95,K5866,63,60, 52,K6868,63,3.0,06,1,0,n,H,0402,92,9,3,1,9.8,1,1,K7947,63,00,05,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,78,1,60,180,1,1995-04-02,0.034
95LA00614,95,K5866,63,60, 52,K6868,63,3.0,06,1,0,n,H,0402,92,9,3,2,9.2,1,1,K7948,63,00,05,,0,,K670463,-,,4TEATS,,,,J,3,,0,0,0,1,1,0.5,70,0,57,180,1,1995-04-02,0.034
95LA00615,95,K5868,63,61, 54,K6972,63,3.0,06,1,0,n,H,0409,99,8,3,1,13.3,1,1,K8212,63,00,05,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,96,1,72,180,1,1995-04-09,0.016
95LA00616,95,K5868,63,61, 54,K6972,63,3.0,06,1,0,n,H,0409,99,8,3,3,10.8,1,1,K8213,63,00,05,,0,,,,,"ENTR,C.ULCER",,,,J,2,,0,0,0,1,1,1.0,87,1,67,180,1,1995-04-09,0.016
95LA00617,95,K5869,63,68, 52,K6868,63,3.0,06,1,0,n,H,0329,88,8,4,2,9.1,1,1,K7780,63,00,05,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,92,1,72,180,1,1995-03-29,0.036
95LA00618,95,K5869,63,68, 52,K6868,63,3.0,06,1,0,n,H,0329,88,8,4,1,9.4,1,1,K7781,63,00,05,7,180,97,,,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,1,1995-03-29,0.036
95LA00619,95,K5870,63,61,611,K6927,63,3.0,06,1,0,n,R,0401,91,8,4,2,10.0,1,1,K7907,63,61,06,6,105,19, VET,8,,,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-01,0.035
