UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
97LA04413,97,S5607,10,13,44,S6341,10,2.0,07,42,1,0,n,F,,0,,,,0.0,,,,,13,43,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04414,97,S5628,10,12,83,S5706,10,2.0,42,07,1,0,n,C,,0,,,,0.0,,,,,12,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04415,97,S5720,10,11,31,S5554,10,2.0,07,07,1,0,y,R,,0,,,,0.0,,,,,11,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04416,97,S5799,10,10,22,S6029,10,2.0,07,07,1,0,n,M,,0,,,,0.0,,,,,10,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04417,97,S5825,10,13,44,S6341,10,2.0,07,42,1,0,n,F,,0,,,,0.0,,,,,13,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04418,97,S5831,10,10,21,S5561,10,2.0,07,07,1,0,y,M,,0,,,,0.0,,,,,10,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04419,97,S6005,10,11,33,S6204,10,2.0,07,07,1,0,y,R,,0,,,,0.0,,,,,11,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04420,97,S6312,10,12,80,S6278,10,2.0,07,42,1,0,n,C,,0,,,,0.0,,,,,12,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04421,97,S6463,10,ch,ai2,A0356,04,2.0,07,30,2,2,n,c,,0,,,,0.0,,,,,ch,31,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04422,97,S6593,10,12,e.3,S6168,10,1.0,42,07,L,0,y,C,,0,,,,0.0,,,,,18,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04423,97,S6596,10,10,e.1,S6195,10,1.0,43,42,L,0,y,M,,0,,,,0.0,,,,,18,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04424,97,S6603,10,10,e.0,S5590,10,1.0,07,07,L,0,y,M,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04425,97,S6647,10,13,e.3,S6168,10,1.0,43,07,L,0,y,F,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04426,97,S6668,10,12,e.3,S6168,10,1.0,43,07,L,0,y,C,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04427,97,S6703,10,13,e.1,S6195,10,1.0,07,42,L,0,y,F,,0,,,,0.0,,,,,18,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04428,97,S6734,10,12,e.3,S6168,10,1.0,43,07,L,0,y,C,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04429,97,S6735,10,12,e.0,S5590,10,1.0,43,07,L,0,y,C,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04430,97,S6766,10,ID,e.2,S5740,10,1.0,43,07,L,I,y,I,,0,,,,0.0,,,,,ID,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04431,97,S6784,10,10,e.3,S6168,10,1.0,07,07,L,0,y,M,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04432,97,S6794,10,11,e.2,S5740,10,1.0,07,07,L,0,y,R,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04433,97,S6797,10,ID,e.3,S6168,10,1.0,43,07,L,I,y,I,,0,,,,0.0,,,,,ID,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04434,97,S6838,10,11,e.3,S6168,10,1.0,07,07,L,0,y,R,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04435,97,S6856,10,12,e.3,S6168,10,1.0,07,07,L,0,y,C,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04436,97,S6861,10,ID,e.2,S5740,10,1.0,43,07,L,I,y,I,,0,,,,0.0,,,,,ID,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04437,97,S6865,10,11,e.1,S6195,10,1.0,07,42,L,0,y,R,,0,,,,0.0,,,,,18,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04438,97,S6866,10,11,e.0,S5590,10,1.0,07,07,L,0,y,R,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04439,97,S6884,10,13,e.0,S5590,10,1.0,43,07,L,0,y,F,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04440,97,S6892,10,13,e.0,S5590,10,1.0,43,07,L,0,y,F,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04441,97,S6919,10,ID,e.0,S5590,10,1.0,43,07,L,I,y,I,,0,,,,0.0,,,,,ID,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04442,97,S6930,10,10,e.0,S5590,10,1.0,42,07,L,0,y,M,,0,,,,0.0,,,,,18,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04443,97,S6931,10,13,e.3,S6168,10,1.0,43,07,L,0,y,F,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04444,97,S6944,10,11,e.2,S5740,10,1.0,07,07,L,0,y,R,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04445,97,S6959,10,ID,e.3,S6168,10,1.0,43,07,L,I,y,I,,0,,,,0.0,,,,,ID,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04446,97,S6984,10,12,e.0,S5590,10,1.0,07,07,L,0,y,C,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04447,97,S6999,10,12,e.2,S5740,10,1.0,07,07,L,0,y,C,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04448,97,S7025,10,13,e.1,S6195,10,1.0,43,42,L,0,y,F,,0,,,,0.0,,,,,18,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04449,97,S7031,10,10,e.0,S5590,10,1.0,43,07,L,0,y,M,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04450,97,S7037,10,13,e.3,S6168,10,1.0,43,07,L,0,y,F,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04451,97,S7128,10,12,e.2,S5740,10,1.0,43,07,L,0,y,C,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04452,97,S7237,10,12,e.2,S5740,10,1.0,07,07,L,0,y,C,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04453,97,S7245,10,11,e.2,S5740,10,1.0,07,07,L,0,y,R,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04454,97,S7266,10,11,e.2,S5740,10,1.0,07,07,L,0,y,R,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04455,97,S7287,10,12,e.0,S5590,10,1.0,43,07,L,0,y,C,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04456,97,S7296,10,10,e.0,S5590,10,1.0,07,07,L,0,y,M,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04457,97,S7301,10,10,e.1,S6195,10,1.0,43,42,L,0,y,M,,0,,,,0.0,,,,,18,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04458,97,S7353,10,10,e.3,S6168,10,1.0,43,07,L,0,y,M,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04459,97,S7382,10,11,e.2,S5740,10,1.0,07,07,L,0,y,R,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04460,97,S7401,10,11,e.1,S6195,10,1.0,07,42,L,0,y,R,,0,,,,0.0,,,,,18,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04461,97,S7403,10,11,e.3,S6168,10,1.0,07,07,L,0,y,R,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04462,97,S7419,10,ch,j.2,A1126,04,1.0,31,31,L,2,n,h,,0,,,,0.0,,,,,ch,31,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04463,97,S7422,10,12,e.2,S5740,10,1.0,43,07,L,0,y,C,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04464,97,S7460,10,11,e.0,S5590,10,1.0,07,07,L,0,y,R,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04465,97,S7461,10,11,e.1,S6195,10,1.0,07,42,L,0,y,R,,0,,,,0.0,,,,,18,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04466,97,S7506,10,13,e.2,S5740,10,1.0,43,07,L,0,y,F,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04467,97,S7513,10,12,e.1,S6195,10,1.0,43,42,L,0,y,C,,0,,,,0.0,,,,,18,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04468,97,S7518,10,13,e.2,S5740,10,1.0,07,07,L,0,y,F,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04469,97,S7530,10,10,e.3,S6168,10,1.0,42,07,L,0,y,M,,0,,,,0.0,,,,,18,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04470,97,S7598,10,ID,e.2,S5740,10,1.0,43,07,L,I,y,I,,0,,,,0.0,,,,,ID,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04471,97,S7605,10,ch,j.6,T4244,44,1.0,07,32,L,2,n,c,,0,,,,0.0,,,,,ch,00,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04472,97,S7634,10,ID,e.3,S6168,10,1.0,43,07,L,I,y,I,,0,,,,0.0,,,,,ID,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04473,97,S7660,10,13,e.2,S5740,10,1.0,43,07,L,0,y,F,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04474,97,S7677,10,13,e.1,S6195,10,1.0,07,42,L,0,y,F,,0,,,,0.0,,,,,18,43,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04475,97,S7698,10,ch,j.9,T4353,44,1.0,07,01,L,2,n,c,,0,,,,0.0,,,,,ch,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04476,97,T0334,44,41,412,T4903,44,8.0,02,02,2,2,n,M,,0,,,,0.0,,,,,41,02,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04477,97,T1084,44,41,412,T4903,44,7.0,02,02,2,2,n,M,,0,,,,0.0,,,,,41,02,,0,,,,SICK PEN-97,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04478,97,T1474,44,42,862,T4753,44,7.0,02,02,2,2,y,C,,0,,,,0.0,,,,,42,02,,0,,,,"SMBAG,ABSNECK",,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04479,97,T1820,44,48,415,04052,00,6.0,02,02,2,I,n,I,,0,,,,0.0,,,,,ID,02,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04480,97,T1890,44,41,414,T4917,44,6.0,02,02,2,2,n,M,,0,,,,0.0,,,,,41,02,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04481,97,T1926,44,41,412,T4903,44,6.0,02,02,2,2,n,M,,0,,,,0.0,,,,,41,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04482,97,T1958,44,48,415,04052,00,6.0,02,02,2,I,n,I,,0,,,,0.0,,,,,ID,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04483,97,T2206,44,42,812,T4865,44,6.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,DEAD 4/27,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04484,97,T2604,44,41,411,T4700,44,5.0,02,02,2,2,y,M,,0,,,,0.0,,,,,41,02,,0,,,,SM BAG X,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04485,97,T2609,44,41,412,T4903,44,5.0,02,02,2,2,y,M,,0,,,,0.0,,,,,41,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04486,97,T2821,44,41,414,T4917,44,5.0,02,02,2,2,n,M,,0,,,,0.0,,,,,41,02,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04487,97,T3013,44,42,e.6,00000,04,5.0,02,30,2,2,y,,,0,,,,0.0,,,,,00,32,,0,,,,LAME w\ LAMBS,,,,,,1,3,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04488,97,T3042,44,41,411,T4700,44,5.0,02,02,2,2,n,M,,0,,,,0.0,,,,,41,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04489,97,T3074,44,41,413,T4879,44,5.0,02,02,2,2,y,M,,0,,,,0.0,,,,,41,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04490,97,T3349,44,48,411,T4700,44,5.0,02,02,2,I,n,I,,0,,,,0.0,,,,,ID,02,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04491,97,T3425,44,42,882,T4896,44,5.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04492,97,T3499,44,48,415,04052,00,5.0,02,02,2,I,n,I,,0,,,,0.0,,,,,ID,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04493,97,T3650,44,48,413,T4879,44,4.0,02,02,2,I,n,I,,0,,,,0.0,,,,,ID,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04494,97,T3659,44,42,902,T4696,44,4.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04495,97,T3893,44,42,892,T4822,44,4.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04496,97,T3934,44,42,802,T5057,44,4.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04497,97,T4012,44,42,842,T4748,44,4.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04498,97,T4013,44,41,411,T4700,44,4.0,02,02,2,2,n,M,,0,,,,0.0,,,,,41,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04499,97,T4042,44,42,882,T4896,44,4.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,X SIZE,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04500,97,T4064,44,41,412,T4903,44,4.0,02,02,2,2,n,M,,0,,,,0.0,,,,,41,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04501,97,T4187,44,42,872,T5142,44,3.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04502,97,T4232,44,42,892,T4822,44,3.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04503,97,T4259,44,42,912,T4723,44,3.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,"DRY,4TEATS",,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04504,97,T4361,44,42,802,T5057,44,3.0,02,02,2,2,y,C,,0,,,,0.0,,,,,42,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04505,97,T4414,44,41,411,T4700,44,3.0,02,02,2,2,n,M,,0,,,,0.0,,,,,41,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04506,97,T4459,44,41,412,T4903,44,3.0,02,02,2,2,n,M,,0,,,,0.0,,,,,41,02,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04507,97,T4784,44,42,912,T4723,44,2.0,02,02,2,2,y,C,,0,,,,0.0,,,,,42,02,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04508,97,T4866,44,ch,ai2,S1878,10,2.0,01,42,2,2,n,c,,0,,,,0.0,,,,,ch,00,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04509,97,T4872,44,42,872,T5142,44,2.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04510,97,T4954,44,ch,ai2,S0423,10,2.0,01,07,2,2,n,c,,0,,,,0.0,,,,,ch,07,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04511,97,T4960,44,41,411,T4700,44,2.0,02,02,2,2,y,M,,0,,,,0.0,,,,,41,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04512,97,T4986,44,42,812,T4865,44,2.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04513,97,T5078,44,42,862,T4753,44,2.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04514,97,T5089,44,42,882,T4896,44,2.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04515,97,T5144,44,42,902,T4696,44,2.0,02,02,2,2,n,C,,0,,,,0.0,,,,,42,02,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04516,97,T5165,44,42,e.6,00000,04,1.0,02,30,L,2,y,C,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04517,97,T5171,44,42,e.6,00000,04,1.0,02,30,L,2,y,C,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04518,97,T5180,44,ID,e.6,00000,04,1.0,02,30,L,I,y,I,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04519,97,T5186,44,42,e.6,00000,04,1.0,02,30,L,2,y,C,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04520,97,T5193,44,ch,j.9,T4353,44,1.0,01,01,L,2,n,c,,0,,,,0.0,,,,,ch,01,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04521,97,T5260,44,42,e.6,00000,04,1.0,02,30,L,2,y,C,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04522,97,T5292,44,42,e.7,00000,04,1.0,02,30,L,2,y,C,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04523,97,T5303,44,42,e.6,00000,04,1.0,02,30,L,2,y,C,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04524,97,T5311,44,42,e.6,00000,04,1.0,02,30,L,2,y,C,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04525,97,T5320,44,41,e.6,00000,04,1.0,02,30,L,2,y,M,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04526,97,T5348,44,ch,j.2,A1126,04,1.0,01,31,L,2,n,h,,0,,,,0.0,,,,,ch,00,,0,,,,LUNG ABSCESS,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04527,97,T5367,44,42,e.7,00000,04,1.0,02,30,L,2,y,C,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04528,97,T5369,44,ch,j.4,A1297,04,1.0,31,31,L,2,n,c,,0,,,,0.0,,,,,ch,31,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04529,97,T5384,44,ch,j.4,A1297,04,1.0,01,31,L,2,n,c,,0,,,,0.0,,,,,ch,00,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04530,97,T5414,44,ch,j.5,A1444,04,1.0,32,31,L,2,n,h,,0,,,,0.0,,,,,ch,31,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04531,97,T5423,44,ch,j.5,A1444,04,1.0,01,31,L,2,n,h,,0,,,,0.0,,,,,ch,00,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04532,97,T5483,44,42,e.7,00000,04,1.0,02,30,L,2,y,C,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04533,97,T5492,44,41,e.6,00000,04,1.0,02,30,L,2,y,M,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04534,97,T5497,44,42,e.6,00000,04,1.0,02,30,L,2,y,C,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04535,97,T5517,44,42,e.7,00000,04,1.0,02,30,L,2,y,C,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04536,97,T5537,44,42,e.6,00000,04,1.0,02,30,L,2,y,C,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04537,97,T5553,44,ID,e.7,00000,04,1.0,02,30,L,I,y,I,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04538,97,T5555,44,41,e.7,00000,04,1.0,02,30,L,2,y,M,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04539,97,T5563,44,41,e.7,00000,04,1.0,02,30,L,2,y,M,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04540,97,T5572,44,41,e.6,00000,04,1.0,02,30,L,2,y,M,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04541,97,T5577,44,ID,e.6,00000,04,1.0,02,30,L,I,y,I,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04542,97,T5613,44,42,e.6,00000,04,1.0,02,30,L,2,y,C,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04543,97,T5633,44,ID,e.6,00000,04,1.0,02,30,L,I,y,I,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04544,97,T5689,44,41,e.6,00000,04,1.0,02,30,L,2,y,M,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04545,97,T5758,44,41,e.6,00000,04,1.0,02,30,L,2,y,M,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
97LA04546,97,T5775,44,42,e.6,00000,04,1.0,02,30,L,2,y,C,,0,,,,0.0,,,,,00,32,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
