UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,LIB,LIBING,LIBBRDG,FERT,LOT,NAX,STUDY,STUDY2,STUDY3,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,FLPBV,FLBVB,FLBVG,FLBVR
03RA00321,R2564,11,01,1,13,43,33,F,2,2,6.0,M,95,84,125,0.581,197,154,72,0.243,0.0,0.0,60,16.4,16.4,0.0832,0.0,0.0,0.0,0,.,1,.,1.72,112.5,R0047,11,S6348,10,,,,0,0.0,2.0,,V,FW,,,,,S3,AA,,0.0,OSU,,FW,BHV,OSU,0,,,,,,,,0,,5,10,10,03,,,0,,,,
03RA00322,R2567,11,01,1,11,07,13,R,2,1,7.0,M,95,89,125,0.646,169,149,72,0.208,0.0,0.0,62,11.2,11.2,0.0663,0.0,0.0,0.0,0,.,1,.,1.88,106.5,R0029,11,S4828,10,,,,0,0.0,2.0,"X, RUNT",3,LWW,,,,,S2,AA,,0.0,XVL,,LWW,BHV,cull,0,,,,,,,,0,,7,14,10,03,93,0819,0,,,,
03RA00323,R2570,11,01,1,10,07,23,M,3,1,7.0,M,95,100,123,0.695,253,206,72,0.366,3.5,3.5,62,14.2,14.2,0.0561,24.6,3.5,14.4,60,3,1,4-,2.31,123.7,R0529,11,S6031,10,,,,0,0.0,2.0,NICE,1,IDX,,101,93,,S3,AA,STUD,0.0,e.5,,IDX,.,IDX,0,,,,,,,,0,,7,18,13,03,,,0,,,,
03RA00324,R2577,11,01,1,12,43,80,C,3,2,7.0,M,96,78,122,0.557,202,159,72,0.279,0.0,0.0,62,14.6,14.6,0.0723,0.0,0.0,0.0,0,.,1,.,2.18,138.3,R0118,11,S5666,10,,,,0,0.0,2.0,F4-,V,CTL,,,,,D4,DUD,,0.0,OSU,,CTL,BHV,OSU,0,,,,,,,,0,,7,17,14,03,,,0,,,,
03RA00325,R2579,11,01,1,12,43,80,C,3,1,7.0,M,96,101,122,0.74,199,184,72,0.286,3.4,3.4,60,13.4,13.4,0.0673,21.8,4.8,22.1,64,1,1,3,2.18,138.3,R0118,11,S5666,10,,,,0,0.0,2.0,BAD RF FOOT,V,CTL,,101,94,,D3,DUD,,0.0,OSU,,CTL,BHV,OSU,0,,,,,,,,0,,7,17,14,03,,,0,,,,
03RA00326,R2600,11,01,1,13,43,33,F,2,1,3.0,M,96,102,122,0.744,224,197,72,0.328,3.9,3.9,58,19.0,19.0,0.0848,25.8,4.1,15.9,58,2,1,2-,1.83,112.3,R0047,11,R0975,11,,,,0,0.0,2.0,,1,FW,,101,109,,S1,A,STUD,0.0,34R,,FW,.,FW,0,,,,,,,,0,,3,5,3,03,,,0,,,,
03RA00327,R2601,11,01,1,13,43,34,F,2,2,3.0,M,96,86,122,0.611,192,174,72,0.303,4.1,4.1,62,15.2,15.2,0.0792,21.9,4.6,21.0,64,1,1,4-,1.78,132.5,R0492,11,S9237,10,,,,0,0.0,2.0,OSU / TEAZ?,V,FW,,104,103,,D3,DUD,,0.0,OSU,,TEAZ,TEAZ,OSU,0,,,,,,,,0,,3,4,4,03,,,0,,,,
03RA00328,R2602,11,01,1,13,43,34,F,2,2,3.0,M,96,80,122,0.557,209,169,72,0.307,4.1,4.1,62,15.4,15.4,0.0737,24.7,3.9,16.0,60,2,1,5,1.78,132.5,R0492,11,S9237,10,,,,0,0.0,2.0,F4-,1,FW,,104,100,,S1,A,STUD,0.0,altB1,,FW,.,FW,0,,,,,,,,0,,3,4,4,03,,,0,,,,
03RA00329,R2619,11,01,1,11,07,12,R,3,2,4.0,M,97,77,121,0.551,192,152,72,0.259,0.0,0.0,58,15.0,15.0,0.0781,0.0,0.0,0.0,0,.,1,.,1.98,120.3,R0660,11,S9558,10,,,,0,0.0,2.0,58 ?,3,LWW,,,,,?,,,0.0,XVL,,LWW,.,cull,0,,,,,,,,0,,4,8,7,03,93,0602,0,,,,
03RA00330,R2621,11,01,1,11,07,12,R,3,1,4.0,M,97,96,121,0.707,221,179,72,0.286,0.0,0.0,62,14.6,14.6,0.0661,0.0,0.0,0.0,0,.,1,.,1.98,120.3,R0660,11,S9558,10,,,,0,0.0,2.0,SCAR,3,LWW,,,,,?,,,0.0,XVL,,LWW,BHV,cull,0,,,,,,,,0,,4,8,7,03,93,0819,0,,,,
03RA00331,R2624,11,01,1,12,07,80,C,2,1,6.0,M,97,91,121,0.679,182,149,72,0.2,0.0,0.0,60,14.2,14.2,0.078,0.0,0.0,0.0,0,.,1,.,1.45,72.7,R0118,11,S7422,10,,,,0,0.0,2.0,,V,CTL,,,,,?,?,,0.0,OSU,,CTL,BHV,OSU,0,,,,,,,,0,,4,7,4,03,,,0,,,,
03RA00332,R2631,11,01,1,10,07,24,M,2,2,6.0,M,97,90,121,0.649,206,179,72,0.307,0.0,0.0,62,15.4,15.4,0.0748,0.0,0.0,0.0,0,.,1,.,2.15,140.2,R0826,11,S6935,10,,,,0,0.0,2.0,-FLWT,3,IDX,,,,,?,,,0.0,XVL,,IDX,BHV,cull,0,,,,,,,,0,,6,14,11,03,93,0819,0,,,,
03RA00333,R2640,11,01,1,10,07,24,M,1,1,7.0,M,97,107,121,0.767,247,209,72,0.352,3.7,3.7,62,16.4,16.4,0.0664,24.9,3.6,14.4,60,2,1,3-,1.66,102.6,R0826,11,S4826,10,265,,,0,0.0,2.0,,2,IDX,,95,101,N,S1,A,STUD,0.0,120,,IDX,.,sale,0,,,,,,,,0,,6,11,10,03,92,0918,4474,,,,
03RA00334,R2659,11,01,1,12,07,84,C,2,1,6.0,M,98,87,120,0.646,204,158,72,0.245,0.0,0.0,62,15.0,15.0,0.0735,0.0,0.0,0.0,0,.,1,.,1.73,111.3,R0869,11,S6657,10,,,,0,0.0,2.0,,V,CTL,,,,,S2,AA,,0.0,BHV,,CTL,BHV,Behave,0,,,,,,,,0,,6,10,9,03,,,0,,,,
03RA00335,R2694,11,01,1,12,07,86,C,2,1,5.0,M,99,92,119,0.681,213,182,72,0.31,3.9,3.9,60,14.2,14.2,0.0667,27.1,4.9,18.1,56,3,1,3+,1.85,119.0,R0082,11,S7840,10,,,,0,0.0,2.0,,V,CTL,,97,92,,D2,DUD,,0.0,OSU,,CTL,BHV,OSU,0,,,,,,,,0,,5,9,8,03,,,0,,,,
03RA00336,R2696,11,01,1,13,43,34,F,2,2,7.0,M,99,73,119,0.523,180,171,72,0.338,3.6,3.6,62,15.2,15.2,0.0844,22.1,3.8,17.2,62,2,1,3-,1.84,112.6,R0492,11,S4680,10,,,,0,0.0,2.0,,V,FW,,97,100,,D2,DUD,,0.0,BHV,,FW,BHV,Behave,0,,,,,,,,0,,7,13,12,03,,,0,,,,
03RA00337,R2718,11,01,1,12,07,87,C,2,1,7.0,M,99,85,119,0.628,185,163,72,0.269,0.0,0.0,62,16.0,16.0,0.0865,0.0,0.0,0.0,0,.,1,.,1.7,109.1,R0532,11,S4717,10,,,,0,0.0,2.0,"2.3""S.L.",3,CTL,,,,,?,,,0.0,XVL,,CTL,BHV,cull,0,,,,,,,,0,,7,12,11,03,93,0819,0,,,,
03RA00338,R2732,11,01,1,12,43,89,C,2,1,7.0,M,100,96,118,0.701,203,171,72,0.259,0.0,0.0,64,11.6,11.6,0.0571,0.0,0.0,0.0,0,.,1,.,1.72,110.1,R0886,11,S6269,10,,,,0,0.0,2.0,H7,V,CTL,,,,,S1,A,,0.0,BHV,,CTL,BHV,Behave,0,,,,,,,,0,,6,12,11,03,,,0,,,,
03RA00339,R2746,11,01,1,13,43,31,F,3,2,7.0,M,100,75,118,0.541,221,161,72,0.297,4.3,4.3,62,16.8,16.8,0.076,21.1,3.3,15.6,64,6,1,3+,2.3,127.7,R0127,11,S4439,10,,,,0,0.0,2.0,H6,1,FW,,104,110,,S3,AA,STUD,85.0,33R,,FW,.,FW,0,,,,,,,,0,,7,18,14,03,,,0,,,,
03RA00340,R2767,11,01,1,11,07,14,R,1,1,6.0,M,101,99,119,0.713,221,172,72,0.253,0.0,0.0,64,12.6,12.6,0.057,0.0,0.0,0.0,0,.,1,.,1.73,104.5,R0248,11,S6720,10,,,,0,0.0,2.0,F1-,3,LWW,,,,,?,,,0.0,XVL,,LWW,.,cull,0,,,,,,,,0,,6,10,8,03,93,0602,0,,,,
03RA00341,R2780,11,01,1,13,07,34,F,1,1,7.0,M,101,89,117,0.643,187,193,72,0.359,3.9,3.9,58,14.2,14.2,0.0759,24.8,4.9,19.6,60,4,1,4+,1.31,79.6,R0492,11,S6272,10,,,,0,0.0,2.0,"H3, NICE, 58?",V,FW,,84,95,,D3,DUD,,0.0,OSU,,FW,BHV,OSU,0,,,,,,,,0,,5,7,6,03,,,0,,,,
03RA00342,R2787,11,01,1,12,07,89,C,1,1,4.0,M,101,99,117,0.728,209,180,72,0.279,3.9,3.9,60,15.4,15.4,0.0737,22.2,3.7,16.6,62,3,1,3,1.61,109.3,R0886,11,S9778,10,,,,0,0.0,2.0,,V,CTL,,93,102,,D3,DUD,,0.0,BHV,,CTL,BHV,Behave,0,,,,,,,,0,,4,5,5,03,,,0,,,,
03RA00343,R2810,11,01,1,10,07,23,M,2,2,6.0,M,102,92,118,0.673,208,176,72,0.292,0.0,0.0,62,16.6,16.6,0.0798,0.0,0.0,0.0,0,.,1,.,2.13,132.0,R0529,11,S7304,10,,,,0,0.0,2.0,F4-,V,IDX,,,,,D4,DUD,,0.0,OSU,,IDX,BHV,OSU,0,,,,,,,,0,,6,14,10,03,,,0,,,,
03RA00344,R2874,11,01,1,10,07,22,M,2,1,6.0,M,104,98,114,0.746,235,197,72,0.341,3.8,3.8,60,17.6,17.6,0.0749,27.3,4.6,17.0,56,3,1,5+,1.95,120.7,R0044,11,S7234,10,,,,0,0.0,2.0,F5+,1,IDX,,104,102,,S4,AAA,STUD,87.0,e5alt,,IDX,.,IDX,0,,,,,,,,0,,6,12,9,03,,,0,,,,
03RA00345,R2889,11,01,1,12,07,80,C,3,1,5.0,M,105,106,113,0.83,237,195,72,0.307,3.7,3.7,62,16.2,16.2,0.0684,23.5,4.3,18.2,60,2,1,4,1.96,106.2,R0118,11,S8488,10,248,,,0,0.0,2.0,F4,2,CTL,,93,102,N,S3,AA,STUD,0.0,122,,CTL,.,sale,0,,,,,,,,0,,5,10,6,03,92,0918,4475,,,,
03RA00346,R2900,11,01,1,11,07,11,R,2,2,4.0,M,105,80,113,0.602,187,146,72,0.228,0.0,0.0,58,16.0,16.0,0.0856,0.0,0.0,0.0,0,.,1,.,1.86,131.4,R0831,11,S8103,10,,,,0,0.0,2.0,"F3-, 58 ?",V,LWW,,,,,D3,DUD,,0.0,OSU,,LWW,BHV,OSU,0,,,,,,,,0,,4,7,7,03,,,0,,,,
03RA00347,R2972,11,02,1,18,07,31,-,3,1,3.0,Y,86,98,131,0.671,172,172,72,0.246,2.8,3.0,62,11.0,11.4,0.064,20.8,3.7,17.7,64,2,1,2,1.96,127.2,R2037,11,R0540,11,,,,0,0.0,1.0,,C,.,,104,101,,Sx,Yrl,,0.0, 2,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,3,6,5,03,,,0,,,,
03RA00348,R2989,11,02,1,18,07,36,-,1,1,3.0,Y,86,114,131,0.747,197,197,71,0.276,3.1,3.3,60,12.4,12.9,0.0629,24.3,4.5,18.5,60,7,1,3,1.53,100.3,R0848,11,R0203,11,,,,0,0.0,1.0,"H7, MAGGOTS",6,.,,99,106,,?,Yrl,,0.0,.,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,2,3,3,03,30,0805,0,,,,
03RA00349,R2993,11,02,1,18,07,21,+,2,2,3.0,Y,87,110,130,0.758,165,165,71,0.183,2.4,2.6,60,9.2,9.6,0.0558,21.5,3.3,15.4,64,1,1,3+,2.24,121.5,R0475,11,R0514,11,,,,0,0.0,1.0,,C,.,,92,90,,Sx,Yrl,,0.0,12,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,3,8,5,03,,,0,,,,
03RA00350,R2997,11,02,1,18,07,23,+,2,2,5.0,Y,87,95,130,0.645,159,159,72,0.213,2.2,2.3,64,9.0,9.4,0.0566,20.1,3.1,15.3,70,1,1,3+,1.85,120.6,R0118,11,S8194,10,,,,0,0.0,1.0,,C,.,,93,89,,D3,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,5,9,8,03,,,0,,,,
03RA00351,R3004,11,02,1,18,07,23,+,1,1,6.0,Y,87,104,130,0.698,191,191,71,0.289,3.1,3.3,60,13.0,13.5,0.0681,23.4,3.9,16.7,62,3,1,3-,1.65,104.6,R0118,11,S7513,10,,,,0,0.0,1.0,NICE,C,.,,103,109,,D3,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,5,9,7,03,,,0,,,,
03RA00352,R3029,11,02,1,18,43,28,+,2,2,6.0,Y,87,92,130,0.629,177,177,71,0.282,3.2,3.4,60,9.2,9.6,0.052,22.0,3.2,14.7,64,2,1,3+,1.85,130.2,R1839,11,S7232,10,,,,0,0.0,1.0,,C,.,,107,94,,Sx,Yrl,,0.0, 3,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,6,11,11,03,,,0,,,,
03RA00353,R3035,11,02,1,18,07,22,+,1,1,6.0,Y,88,106,129,0.722,203,203,72,0.322,3.2,3.4,62,11.6,12.1,0.0571,20.0,3.0,15.1,70,2,1,2,1.75,112.5,R1449,11,S6648,10,,,,0,0.0,1.0,,C,.,,107,108,,Sx,Yrl,,0.0,21,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,6,10,9,03,,,0,,,,
03RA00354,R3054,11,02,1,18,07,23,+,1,1,2.0,Y,88,102,129,0.695,181,181,71,0.262,3.3,3.5,62,12.2,12.7,0.0674,22.6,4.4,19.3,62,4,1,3+,1.71,101.0,R0118,11,R2103,11,,,,0,0.0,1.0,,C,.,,99,108,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,2,2,1,03,,,0,,,,
03RA00355,R3077,11,02,1,18,43,38,-,2,2,3.0,Y,89,110,128,0.741,191,191,72,0.269,3.1,3.3,62,11.8,12.3,0.0618,20.9,3.7,17.8,64,1,1,3+,1.83,110.9,R1583,11,R1003,11,,,,0,0.0,1.0,BIG,C,.,,102,107,,Sx,Yrl,,0.0, 7,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,3,5,3,03,,,0,,,,
03RA00356,R3081,11,02,1,18,43,36,-,1,1,2.0,Y,89,110,128,0.759,172,172,72,0.206,3.0,3.2,62,13.4,14.0,0.0779,20.9,3.6,17.4,64,3,1,3-,1.7,107.7,R0848,11,R1819,11,,,,0,0.0,1.0,NICE,C,.,,98,114,,Sx,Yrl,,0.0,28,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,2,2,1,03,,,0,,,,
03RA00357,R3098,11,02,1,18,07,35,-,3,2,7.0,Y,89,106,128,0.745,170,170,72,0.213,2.5,2.7,60,11.2,11.7,0.0659,23.0,4.2,18.1,62,7,1,4-,2.04,108.6,R0402,11,S6301,10,,,,0,0.0,1.0,H7,C,.,,93,98,,D3,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,6,15,10,03,,,0,,,,
03RA00358,R3102,11,02,1,18,07,26,+,3,2,5.0,Y,89,105,128,0.733,177,177,71,0.239,2.5,2.7,62,9.6,10.0,0.0542,20.5,3.9,18.8,70,1,1,3-,1.96,113.4,R1432,11,S7766,10,,,,0,0.0,1.0,,C,.,,94,94,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,5,10,7,03,,,0,,,,
03RA00359,R3105,11,02,1,18,07,34,-,3,2,3.0,Y,89,96,128,0.666,148,148,71,0.173,2.9,3.1,62,11.4,11.9,0.077,20.5,3.6,17.7,70,4,1,3-,1.96,129.3,R1265,11,R0045,11,,,,0,0.0,1.0,,C,.,,100,105,,Sx,Yrl,,0.0, 4,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,3,6,5,03,,,0,,,,
03RA00360,R3123,11,02,1,18,07,31,-,2,1,2.0,Y,89,110,128,0.759,158,158,72,0.159,2.8,3.0,60,9.6,10.0,0.0608,22.0,3.7,16.8,64,1,1,3-,2.05,102.9,R2037,11,R1172,11,,,,0,0.0,1.0,,C,.,,84,93,,Sx,Yrl,,0.0, 6,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,2,4,1,03,,,0,,,,
03RA00361,R3136,11,02,1,18,07,36,-,2,2,2.0,Y,90,98,127,0.684,153,153,71,0.183,3.1,3.3,64,9.4,9.9,0.0614,20.0,4.3,21.4,70,7,1,3+,1.88,118.4,R0848,11,R1479,11,,,,0,0.0,1.0,H7,C,.,,93,98,,Sx,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,2,3,2,03,,,0,,,,
03RA00362,R3149,11,02,1,18,07,21,+,2,2,5.0,Y,90,97,127,0.66,177,177,72,0.266,2.9,3.1,60,11.2,11.7,0.0633,23.6,4.7,20.0,60,2,1,3+,1.63,119.2,R0475,11,S8615,10,,,,0,0.0,1.0,,C,.,,103,100,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,5,7,7,03,,,0,,,,
03RA00363,R3160,11,02,1,18,07,32,-,1,1,7.0,Y,90,97,127,0.669,170,170,72,0.243,3.0,3.2,62,8.6,9.0,0.0506,20.1,3.2,16.0,70,2,1,2-,1.72,124.5,R1565,11,S5531,10,,,,0,0.0,1.0,,C,.,,99,93,,D3,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,7,12,12,03,,,0,,,,
03RA00364,R3176,11,02,1,18,07,32,-,1,1,5.0,Y,90,120,127,0.832,189,189,71,0.229,3.2,3.4,62,11.4,12.0,0.0603,20.7,3.7,18.0,64,3,1,3+,1.85,132.2,R1565,11,S8433,10,,,,0,0.0,1.0,NICE,C,.,,107,107,,Sx,Yrl,,0.0,16,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,5,9,9,03,,,0,,,,
03RA00365,R3179,11,02,1,18,07,25,+,1,1,2.0,Y,91,108,128,0.746,198,198,72,0.301,3.1,3.3,60,12.8,13.5,0.0646,22.3,3.6,16.1,62,2,1,3+,1.71,102.4,R0826,11,R2079,11,,,,0,0.0,1.0,NICE,C,.,,103,111,,Sx,Yrl,,0.0,27,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,2,2,1,03,,,0,,,,
03RA00366,R3193,11,02,1,18,07,32,-,2,2,3.0,,91,104,128,0.725,0,0,71,0.0,2.4,2.6,62,8.8,9.3,0.0,21.7,3.2,14.7,64,1,1,3,1.82,128.3,R1565,11,R0823,11,,,,0,0.0,1.0,,6,.,,,,,?,Yrl,,0.0,.,EXP,E&C,.,dead,0,,,,,,,,0,,3,5,5,03,01,0327,0,,,,
03RA00367,R3210,11,02,1,18,43,27,+,1,1,5.0,Y,91,113,128,0.771,179,179,71,0.221,3.2,3.4,60,11.4,12.0,0.0637,21.4,3.9,18.1,64,7,1,3-,1.63,123.9,R1226,11,S8438,10,,,,0,0.0,1.0,H7 RUGGED,C,.,,103,106,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,5,7,7,03,,,0,,,,
03RA00368,R3217,11,02,1,18,07,38,-,2,2,4.0,Y,91,100,126,0.701,164,164,72,0.213,3.0,3.2,62,10.2,10.7,0.0622,22.5,3.8,17.1,62,1,1,3+,1.86,132.1,R1583,11,S9511,10,,,,0,0.0,1.0,,C,.,,103,97,,Sx,Yrl,,0.0, 8,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,4,7,7,03,,,0,,,,
03RA00369,R3234,11,02,1,18,43,22,+,2,1,5.0,Y,92,113,127,0.787,199,199,72,0.288,3.5,3.8,62,11.8,12.4,0.0593,20.1,3.3,16.5,70,1,1,1-,1.85,103.3,R1449,11,S8565,10,,,,0,0.0,1.0,"X, POLYPAY??",3,.,,102,112,,?,Yrl,,0.0,.,EXP,E&C,.,cull,0,,,,,,,,0,,5,9,6,03,93,0602,0,,,,
03RA00370,R3240,11,02,1,18,07,35,-,1,1,3.0,Y,92,116,127,0.803,179,179,71,0.211,3.1,3.3,62,12.4,13.1,0.0693,21.5,4.3,19.9,64,7,1,3+,1.83,115.3,R0402,11,R0725,11,,,,0,0.0,1.0,H7,C,.,,100,110,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,3,5,3,03,,,0,,,,
03RA00371,R3265,11,02,1,18,07,24,+,3,2,5.0,Y,92,89,127,0.624,151,151,72,0.207,2.4,2.6,62,7.4,7.8,0.049,22.1,4.0,18.1,62,2,1,3-,2.07,130.4,R1185,11,S7863,10,,,,0,0.0,1.0,,C,.,,95,81,,Sx,Yrl,,0.0, 4,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,5,11,9,03,,,0,,,,
03RA00372,R3321,11,02,1,18,43,33,-,2,2,4.0,Y,93,100,126,0.684,186,186,71,0.288,2.8,3.0,62,11.0,11.6,0.0591,19.4,3.1,16.1,70,3,1,3-,1.91,141.7,R1264,11,S9193,10,,,,0,0.0,1.0,,C,.,,114,104,,Sx,Yrl,,0.0, 2,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,4,7,7,03,,,0,,,,
03RA00373,R3340,11,02,1,18,07,35,-,2,2,6.0,Y,94,98,125,0.693,150,150,72,0.174,2.8,3.0,62,9.2,9.8,0.0613,20.1,4.6,23.0,64,7,1,3+,1.65,127.5,R0402,11,S6756,10,,,,0,0.0,1.0,H7,C,.,,95,95,,Sx,Yrl,,0.0,24,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,6,9,9,03,,,0,,,,
03RA00374,R3360,11,02,1,18,07,34,-,2,2,4.0,Y,94,95,125,0.662,161,161,72,0.221,2.7,2.9,60,9.4,10.0,0.0584,21.7,4.5,20.7,64,7,1,3,1.86,136.2,R1265,11,S9234,10,,,,0,0.0,1.0,H7,C,.,,103,93,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,4,7,7,03,,,0,,,,
03RA00375,R3362,11,02,1,18,43,27,+,3,2,5.0,Y,94,91,125,0.654,148,148,72,0.191,2.5,2.7,62,9.4,10.0,0.0635,20.5,3.1,15.3,70,1,1,3,1.96,118.4,R1226,11,S8056,10,,,,0,0.0,1.0,,C,.,,92,94,,Sx,Yrl,,0.0,17,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,5,10,7,03,,,0,,,,
03RA00376,R3381,11,02,1,18,07,32,-,1,1,3.0,Y,94,118,125,0.847,194,194,72,0.254,3.0,3.3,62,12.8,13.6,0.066,21.9,3.2,14.6,64,2,1,3+,1.67,122.1,R1565,11,R0298,11,,,,0,0.0,1.0,,C,.,,108,112,,Sx,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,3,4,4,03,,,0,,,,
03RA00377,R3401,11,02,1,18,07,32,-,2,2,3.0,Y,95,91,122,0.65,180,180,72,0.296,2.9,3.2,62,9.8,10.4,0.0544,21.1,3.0,14.3,64,2,1,3-,1.82,127.0,R1565,11,R0460,11,,,,0,0.0,1.0,NICE,C,.,,107,98,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,3,5,5,03,,,0,,,,
03RA00378,R3405,11,02,1,18,43,36,-,1,1,4.0,Y,95,100,124,0.677,176,176,71,0.254,2.8,3.1,64,8.0,8.5,0.0455,19.1,2.9,15.4,80,2,1,2,1.66,117.5,R0848,11,S9615,10,,,,0,0.0,1.0,"BUCK!,PNEU!",C,.,,96,92,,?,?,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,4,5,5,03,,,0,,,,
03RA00379,R3416,11,02,1,18,07,23,+,1,1,2.0,Y,95,102,124,0.744,169,169,72,0.224,2.5,2.7,64,11.2,11.9,0.0663,20.7,3.3,15.8,64,1,1,3,1.71,112.0,R0118,11,R1474,11,,,,0,0.0,1.0,,C,.,,96,102,,D3,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,2,2,2,03,,,0,,,,
03RA00380,R3428,11,02,1,18,07,24,+,1,1,5.0,Y,95,110,122,0.799,179,179,72,0.229,2.8,3.1,60,11.0,11.7,0.0615,22.5,3.8,16.9,62,1,1,3,1.52,92.9,R1185,11,S8569,10,,,,0,0.0,1.0,NICE,C,.,,89,101,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,4,6,5,03,,,0,,,,
03RA00381,R3430,11,02,1,18,07,32,-,2,2,4.0,,95,99,124,0.694,0,0,71,0.0,3.0,3.3,62,10.2,10.9,0.0,21.8,3.4,15.7,64,2,1,3,1.98,116.1,R1565,11,S9073,10,,,,0,0.0,1.0,GOK 5/30/03,6,.,,,,,?,Yrl,,0.0,.,CTL,E&C,.,dead,0,,,,,,,,0,,4,8,6,03,01,0530,0,,,,
03RA00382,R3456,11,02,1,18,07,26,+,2,2,3.0,Y,95,85,122,0.618,148,148,72,0.209,2.4,2.6,62,8.2,8.7,0.0554,21.1,4.6,21.8,64,1,1,3-,1.96,140.4,R1432,11,R0493,11,,,,0,0.0,1.0,,C,.,,101,86,,Sx,Yrl,,0.0,11,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,3,6,6,03,,,0,,,,
03RA00383,R3506,11,02,1,18,07,21,+,2,2,6.0,Y,97,92,120,0.693,170,170,72,0.259,2.9,3.2,60,11.0,11.8,0.0647,24.5,4.3,17.4,60,1,1,3+,1.73,135.5,R0475,11,S7262,10,,,,0,0.0,1.0,,C,.,,110,100,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,6,10,10,03,,,0,,,,
03RA00384,R3507,11,02,1,18,07,21,+,2,2,6.0,Y,97,97,120,0.713,180,180,71,0.276,3.2,3.5,60,11.2,12.0,0.0622,23.8,3.8,16.1,60,2,1,3,1.73,135.5,R0475,11,S7262,10,,,,0,0.0,1.0,,C,.,,113,103,,D3,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,6,10,10,03,,,0,,,,
03RA00385,R3537,11,02,1,18,43,38,-,2,2,5.0,Y,97,91,120,0.652,161,161,72,0.233,3.0,3.3,60,10.4,11.1,0.0646,20.6,3.6,17.6,64,2,1,5+,1.74,116.3,R1583,11,S8847,10,,,,0,0.0,1.0,F5+,C,.,,99,102,,Sx,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,4,8,7,03,,,0,,,,
03RA00386,R3543,11,02,1,18,07,25,+,1,1,2.0,Y,97,112,120,0.824,174,174,72,0.206,3.6,3.9,62,13.4,14.3,0.077,21.2,3.1,14.8,64,2,1,4+,1.71,104.7,R0826,11,R1974,11,,,,0,0.0,1.0,,C,.,,100,120,,Sx,Yrl,,0.0,26,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,2,2,1,03,,,0,,,,
